palabra,tema_id,sub_id,color_tema,peso_lda,grado_total,grado_intra_sub,grado_intra_cluster,grado_extra,peso_intra_sub,peso_intra_cluster,peso_extra,pagerank,betweenness,clustering_coef,eigenvector,participation,z_within_degree,rol
javier,21,10,#ff7f0e,0.0041900398209691,5,2,3,0,22.0,15.0,0.0,0.000224,0.0,0.2,0.0,0.72,0.0,broker
guzman,21,0,#ff7f0e,0.002052912954241,8,2,6,0,19.0,32.0,0.0,0.000319,0.0,0.25,0.0,0.7188,0.9825,broker
rosario,21,0,#ff7f0e,0.005413306877017,2,1,1,0,12.0,4.0,0.0,0.000128,0.0,0.0,0.0,0.0,0.2068,periferico
permiso,21,4,#ff7f0e,0.0183415375649929,9,1,8,0,12.0,45.0,0.0,0.000302,0.0,0.5833,0.0,0.8395,0.2041,broker
soberania,21,4,#ff7f0e,0.0124843744561076,10,1,9,0,12.0,47.0,0.0,0.000311,0.0,0.4,0.0,0.8,1.2247,broker
calderon,21,5,#ff7f0e,0.0045982315205037,28,3,25,0,29.0,131.0,0.0,0.000866,0.0,0.2063,0.0,0.8776,2.3723,broker
pasajero,21,5,#ff7f0e,0.0111253811046481,3,1,2,0,11.0,12.0,0.0,0.000145,0.0,1.0,0.0,0.6667,-0.5157,broker
discurso,21,4,#ff7f0e,0.0091352676972746,6,0,6,0,0.0,32.0,0.0,0.000213,0.0,0.4,0.0,0.7222,0.2041,broker
orgulloso,21,2,#ff7f0e,0.0032192694488912,12,2,10,0,15.0,54.0,0.0,0.00037,0.0,0.3636,0.0,0.8611,0.9297,broker
hermana,21,5,#ff7f0e,0.0266232620924711,14,1,13,0,10.0,68.0,0.0,0.000462,0.0,0.2527,0.0,0.8776,0.2063,broker
alberto,21,0,#ff7f0e,0.0092947594821453,8,2,6,0,17.0,27.0,0.0,0.000278,0.0,0.2857,0.0,0.5312,2.5337,conector_provincial
echar,21,13,#ff7f0e,0.0041445079259574,16,1,15,0,9.0,87.0,0.0,0.00049,0.0,0.3083,0.0,0.8906,1.0,broker
prueba,21,12,#ff7f0e,0.0182014405727386,34,2,32,0,15.0,182.0,0.0,0.001105,0.0,0.18,0.0,0.8979,2.3837,broker
completo,21,8,#ff7f0e,0.0065107946284115,24,1,23,0,6.0,126.0,0.0,0.000706,0.0,0.192,0.0,0.8854,0.603,broker
lista,21,1,#ff7f0e,0.0112954638898372,10,4,6,0,30.0,32.0,0.0,0.000381,0.0,0.2444,0.0,0.68,1.1044,broker
ordenar,21,2,#ff7f0e,0.0033940086141228,7,1,6,0,9.0,27.0,0.0,0.000203,0.0,0.4762,0.0,0.7347,0.9297,broker
atras,21,13,#ff7f0e,0.0071261064149439,17,2,15,0,15.0,76.0,0.0,0.000483,0.0,0.3529,0.0,0.8997,1.0,broker
abuso,21,4,#ff7f0e,0.0078101768158376,17,1,16,0,7.0,86.0,0.0,0.000528,0.0,0.3529,0.0,0.8789,2.2454,broker
acusar,21,12,#ff7f0e,0.0059079173952341,7,1,6,0,9.0,31.0,0.0,0.000222,0.0,0.7619,0.0,0.8571,-0.286,broker
candidato,21,2,#ff7f0e,0.0176688656210899,8,1,7,0,8.0,41.0,0.0,0.000263,0.0,0.5,0.0,0.75,0.169,broker
origen,21,2,#ff7f0e,0.0090256659314036,7,0,7,0,0.0,32.0,0.0,0.000183,0.0,0.5238,0.0,0.7347,-0.5916,broker
candidata,21,2,#ff7f0e,0.006880659610033,6,2,4,0,14.0,21.0,0.0,0.000213,0.0,0.2667,0.0,0.7222,0.169,broker
chamaco,21,8,#ff7f0e,0.0013004968641325,3,1,2,0,8.0,9.0,0.0,0.000144,0.0,1.0,0.0,0.0,-0.3015,periferico
orale,21,8,#ff7f0e,0.0022445030044764,4,4,0,0,26.0,0.0,0.0,0.000208,0.0,0.8333,0.0,0.0,0.603,periferico
camila,21,3,#ff7f0e,0.0011403085663914,1,1,0,0,8.0,0.0,0.0,7.9e-05,0.0,0.0,0.0,0.0,-0.7071,periferico
cansar,21,5,#ff7f0e,0.0042678364552557,6,1,5,0,8.0,22.0,0.0,0.000177,0.0,0.6667,0.0,0.8333,-0.5157,broker
agresion,21,4,#ff7f0e,0.0127518456429243,5,1,4,0,7.0,19.0,0.0,0.000189,0.0,0.2,0.0,0.72,0.2041,broker
chapo,21,0,#ff7f0e,0.0031284743454307,5,1,4,0,7.0,19.0,0.0,0.000165,0.0,0.6,0.0,0.8,-0.5688,broker
lozano,21,0,#ff7f0e,0.0040701790712773,2,0,2,0,0.0,11.0,0.0,9.1e-05,0.0,1.0,0.0,0.5,-0.5688,broker
mosco,21,3,#ff7f0e,0.0030814153142273,1,1,0,0,7.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.7071,periferico
nombrar,21,12,#ff7f0e,0.0093304142355918,1,0,1,0,0.0,7.0,0.0,6.9e-05,0.0,0.0,0.0,0.0,-0.9535,periferico
fue,21,2,#ff7f0e,0.0030705034732818,3,0,3,0,0.0,18.0,0.0,0.00012,0.0,1.0,0.0,0.6667,-1.3522,broker
presidencia,21,2,#ff7f0e,0.0115865161642432,15,2,13,0,12.0,67.0,0.0,0.00041,0.0,0.3619,0.0,0.7733,1.6903,broker
bad,21,7,#ff7f0e,0.0031887746881693,3,2,1,0,13.0,7.0,0.0,0.000228,0.0,0.0,0.0,0.4444,-0.4851,periferico
mendez,21,0,#ff7f0e,0.0181822422891855,4,1,3,0,7.0,13.0,0.0,0.000144,0.0,0.3333,0.0,0.375,0.9825,periferico
way,21,7,#ff7f0e,0.0031717084348201,4,4,0,0,25.0,0.0,0.0,0.000362,0.0,0.1667,0.0,0.0,1.2127,periferico
mendoza,21,3,#ff7f0e,0.0059301839210093,2,1,1,0,7.0,4.0,0.0,9.5e-05,0.0,0.0,0.0,0.5,-0.7071,broker
pelicula,21,6,#ff7f0e,0.0140298390761017,12,1,11,0,6.0,51.0,0.0,0.000348,0.0,0.2576,0.0,0.8194,0.75,broker
demas,21,13,#ff7f0e,0.003370008431375,6,0,6,0,0.0,28.0,0.0,0.000161,0.0,0.8,0.0,0.7778,-1.0,broker
poor,21,7,#ff7f0e,0.0037421723827719,3,2,1,0,12.0,5.0,0.0,0.000242,0.0,0.3333,0.0,0.0,0.3638,periferico
take,21,7,#ff7f0e,0.0022916756570339,3,2,1,0,12.0,5.0,0.0,0.000253,0.0,0.6667,0.0,0.0,0.3638,periferico
pista,21,8,#ff7f0e,0.0066821095533668,6,1,5,0,6.0,23.0,0.0,0.000221,0.0,0.4,0.0,0.4444,0.603,periferico
periodismo,21,12,#ff7f0e,0.0043041897006332,2,0,2,0,0.0,11.0,0.0,8.8e-05,0.0,1.0,0.0,0.5,-0.286,broker
arancel,21,12,#ff7f0e,0.0011617535492405,1,1,0,0,6.0,0.0,0.0,6.8e-05,0.0,0.0,0.0,0.0,-0.286,periferico
mafioso,21,6,#ff7f0e,0.0055932705290615,3,0,3,0,0.0,15.0,0.0,0.000107,0.0,0.3333,0.0,0.6667,-0.75,broker
joaquin,21,13,#ff7f0e,0.0123965805396437,2,1,1,0,6.0,4.0,0.0,8.4e-05,0.0,0.0,0.0,0.5,-1.0,broker
ficcion,21,6,#ff7f0e,0.0021754214540123,2,1,1,0,6.0,5.0,0.0,9.5e-05,0.0,1.0,0.0,0.5,-0.75,broker
sombrero,21,1,#ff7f0e,0.0032502247486263,2,1,1,0,6.0,5.0,0.0,9.2e-05,0.0,1.0,0.0,0.0,-0.465,periferico
believe,21,7,#ff7f0e,0.0018325520213693,4,1,3,0,6.0,14.0,0.0,0.000316,0.0,0.3333,0.0,0.0,1.2127,periferico
better,21,7,#ff7f0e,0.0012529672821983,1,1,0,0,6.0,0.0,0.0,0.000113,0.0,0.0,0.0,0.0,-1.3339,periferico
departamento,21,0,#ff7f0e,0.001528862863779,4,1,3,0,6.0,12.0,0.0,0.00013,0.0,0.0,0.0,0.75,-0.5688,broker
teresa,21,0,#ff7f0e,0.0042646820656955,5,1,4,0,6.0,17.0,0.0,0.000168,0.0,0.0,0.0,0.56,0.9825,broker
rodrigo,21,1,#ff7f0e,0.00638989219442,1,1,0,0,6.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.9881,periferico
feminista,21,4,#ff7f0e,0.0031272515188902,1,0,1,0,0.0,5.0,0.0,6.3e-05,0.0,0.0,0.0,0.0,-0.8165,periferico
erar,21,2,#ff7f0e,0.0084221204742789,3,0,3,0,0.0,14.0,0.0,0.000102,0.0,0.6667,0.0,0.6667,-0.5916,broker
elena,21,0,#ff7f0e,0.0016850663814693,3,0,3,0,0.0,13.0,0.0,0.000112,0.0,0.0,0.0,0.4444,0.2068,periferico
tortura,21,3,#ff7f0e,0.0020619533024728,3,0,3,0,0.0,13.0,0.0,0.000103,0.0,0.3333,0.0,0.4444,0.0,periferico
velocidad,21,6,#ff7f0e,0.0035764819476753,6,0,6,0,0.0,26.0,0.0,0.000173,0.0,0.3333,0.0,0.7778,0.0,broker
persecucion,21,4,#ff7f0e,0.0041274726390838,2,0,2,0,0.0,9.0,0.0,8.8e-05,0.0,0.0,0.0,0.5,-0.8165,broker
tardar,21,4,#ff7f0e,0.0031364446040242,4,0,4,0,0.0,18.0,0.0,0.000119,0.0,0.1667,0.0,0.75,-0.8165,broker
asumir,21,9,#ff7f0e,0.0122178997844457,4,0,4,0,0.0,17.0,0.0,0.00011,0.0,0.3333,0.0,0.5,0.0,broker
agradable,21,6,#ff7f0e,0.0027955598197877,1,0,1,0,0.0,5.0,0.0,6.3e-05,0.0,0.0,0.0,0.0,-0.75,periferico
hotel,21,0,#ff7f0e,0.0036328427959233,1,0,1,0,0.0,5.0,0.0,0.000261,0.0,0.0,0.0,0.0,-0.5688,periferico
padilla,21,0,#ff7f0e,0.0063338880427181,1,0,1,0,0.0,5.0,0.0,0.000261,0.0,0.0,0.0,0.0,-0.5688,periferico
enrique,21,0,#ff7f0e,0.0191650204360485,4,0,4,0,0.0,17.0,0.0,0.000139,0.0,0.0,0.0,0.75,-0.5688,broker
reeleccion,21,1,#ff7f0e,0.0077978069894015,2,0,2,0,0.0,9.0,0.0,7.8e-05,0.0,1.0,0.0,0.0,-0.465,periferico
drama,21,6,#ff7f0e,0.0014780912315472,1,0,1,0,0.0,4.0,0.0,6e-05,0.0,0.0,0.0,0.0,-0.75,periferico
precioso,21,2,#ff7f0e,0.0060704192146658,5,0,5,0,0.0,20.0,0.0,0.000143,0.0,0.3,0.0,0.8,-1.3522,broker
margarita,21,5,#ff7f0e,0.0037715383805334,1,0,1,0,0.0,4.0,0.0,5.9e-05,0.0,0.0,0.0,0.0,-0.5157,periferico
titere,21,1,#ff7f0e,0.0025730680208653,2,0,2,0,0.0,8.0,0.0,7.7e-05,0.0,0.0,0.0,0.5,-1.5112,broker
producir,21,12,#ff7f0e,0.0021740668453276,1,0,1,0,0.0,4.0,0.0,5.8e-05,0.0,0.0,0.0,0.0,-0.286,periferico
metido,21,12,#ff7f0e,0.003205677261576,1,0,1,0,0.0,4.0,0.0,5.8e-05,0.0,0.0,0.0,0.0,-0.286,periferico
aguilar,21,0,#ff7f0e,0.0040662121027708,3,0,3,0,0.0,12.0,0.0,9.2e-05,0.0,0.6667,0.0,0.6667,-1.3444,broker
describir,21,5,#ff7f0e,0.0021929494105279,2,0,2,0,0.0,8.0,0.0,7.8e-05,0.0,0.0,0.0,0.5,-0.5157,broker
carton,21,6,#ff7f0e,0.0020530452020466,1,0,1,0,0.0,4.0,0.0,6e-05,0.0,0.0,0.0,0.0,-0.75,periferico
esclavo,21,5,#ff7f0e,0.0014316902961581,1,0,1,0,0.0,4.0,0.0,5.8e-05,0.0,0.0,0.0,0.0,-0.5157,periferico
carrillo,21,0,#ff7f0e,0.002745731268078,1,0,1,0,0.0,4.0,0.0,5.7e-05,0.0,0.0,0.0,0.0,-1.3444,periferico
name,21,7,#ff7f0e,0.0021559335291385,1,0,1,0,0.0,4.0,0.0,9.3e-05,0.0,0.0,0.0,0.0,-1.3339,periferico
guero,21,4,#ff7f0e,0.0016234333161264,1,0,1,0,0.0,4.0,0.0,5.8e-05,0.0,0.0,0.0,0.0,-0.8165,periferico
isidro,21,4,#ff7f0e,0.0023489519953727,1,0,1,0,0.0,4.0,0.0,6.2e-05,0.0,0.0,0.0,0.0,-0.8165,periferico
mexico,9,0,#17becf,0.0554277636110782,146,4,110,32,1319.0,3016.0,3906.0,0.006041,0.0,0.1037,0.0,0.944,1.069,broker
pais,9,0,#17becf,0.0188902094960212,114,4,98,12,886.0,1743.0,1059.0,0.002668,0.0,0.1483,0.0,0.9271,1.069,broker
mexicano,9,0,#17becf,0.0188416503369808,93,3,84,6,768.0,1379.0,466.0,0.001923,0.0,0.1935,0.0,0.9169,-0.2673,broker
claudia,9,1,#17becf,0.0176773089915514,80,7,71,2,397.0,1374.0,321.0,0.001479,0.0,0.2373,0.0,0.9159,1.3128,broker
viva,9,0,#17becf,0.008677433244884,57,3,53,1,413.0,568.0,79.0,0.00077,0.0,0.3383,0.0,0.9098,-0.2673,broker
sheinbaum,9,1,#17becf,0.0120844263583421,59,6,52,1,351.0,750.0,150.0,0.000899,0.0,0.3174,0.0,0.9124,0.7293,broker
unidos,9,10,#17becf,0.0062254937365651,56,2,54,0,23.0,785.0,0.0,0.000647,0.0,0.3416,0.0,0.9145,1.9695,broker
pardo,9,1,#17becf,0.0038425819948315,21,5,15,1,214.0,198.0,70.0,0.00034,0.0,0.6952,0.0,0.8254,0.7293,broker
veracruz,9,4,#17becf,0.0168154910206794,59,5,51,3,115.0,600.0,267.0,0.000786,0.0,0.2741,0.0,0.8894,2.2136,broker
amlo,9,5,#17becf,0.0053465184755623,49,5,44,0,91.0,604.0,0.0,0.000539,0.0,0.4167,0.0,0.9013,0.7071,broker
mexicanos,9,5,#17becf,0.0077471924014389,44,5,39,0,73.0,489.0,0.0,0.000439,0.0,0.4419,0.0,0.9091,0.7071,broker
territorio,9,3,#17becf,0.0071272258646786,26,6,20,0,62.0,268.0,0.0,0.000293,0.0,0.5015,0.0,0.858,1.2736,broker
obrador,9,5,#17becf,0.0057043996639549,47,5,41,1,120.0,503.0,76.0,0.000729,0.0,0.3941,0.0,0.9054,0.7071,broker
viejo,9,8,#17becf,0.0067546525970101,58,3,55,0,24.0,539.0,0.0,0.000476,0.0,0.3212,0.0,0.912,2.2361,broker
pemex,9,5,#17becf,0.0072975540533661,23,3,20,0,39.0,237.0,0.0,0.000236,0.0,0.6443,0.0,0.8847,-1.4142,broker
puebla,9,2,#17becf,0.0041684638708829,20,3,17,0,33.0,183.0,0.0,0.000199,0.0,0.6158,0.0,0.705,1.5884,broker
guadalajara,9,2,#17becf,0.0047620125114917,8,3,5,0,35.0,99.0,0.0,0.000132,0.0,0.8571,0.0,0.6875,-0.5157,broker
frontera,9,3,#17becf,0.0105239106342196,26,4,22,0,49.0,258.0,0.0,0.000261,0.0,0.5969,0.0,0.8994,0.1727,broker
desaparecer,9,6,#17becf,0.004224716220051,28,2,26,0,14.0,220.0,0.0,0.000212,0.0,0.5582,0.0,0.9031,0.2254,broker
nahle,9,4,#17becf,0.0033394661732017,10,4,6,0,105.0,55.0,0.0,0.000161,0.0,0.6889,0.0,0.72,0.3162,broker
vivienda,9,6,#17becf,0.0019296287791803,23,3,20,0,57.0,190.0,0.0,0.000237,0.0,0.5178,0.0,0.8318,1.7132,broker
delincuencia,9,7,#17becf,0.004606420174241,38,4,34,0,44.0,343.0,0.0,0.000327,0.0,0.4836,0.0,0.9017,1.7351,broker
movimiento,9,7,#17becf,0.0046662101522088,28,2,26,0,22.0,216.0,0.0,0.000209,0.0,0.5741,0.0,0.898,0.051,broker
jalisco,9,2,#17becf,0.0051472592167556,23,5,18,0,47.0,181.0,0.0,0.000205,0.0,0.6364,0.0,0.8318,0.887,broker
zocalo,9,2,#17becf,0.0020773757714778,11,2,9,0,14.0,96.0,0.0,0.000115,0.0,0.7818,0.0,0.7438,-0.5157,broker
andres,9,5,#17becf,0.0032490277662873,22,3,19,0,58.0,163.0,0.0,0.000198,0.0,0.7489,0.0,0.8471,0.7071,broker
inseguridad,9,7,#17becf,0.0027837282977998,22,4,18,0,46.0,185.0,0.0,0.000202,0.0,0.7186,0.0,0.8388,1.7351,broker
chihuahua,9,2,#17becf,0.0029913228936493,16,3,13,0,19.0,116.0,0.0,0.000134,0.0,0.7333,0.0,0.8203,-0.165,broker
michoacan,9,2,#17becf,0.0047886776737868,20,4,16,0,28.0,140.0,0.0,0.000166,0.0,0.6,0.0,0.77,1.2377,broker
droga,9,10,#17becf,0.0024390735197812,23,2,21,0,26.0,193.0,0.0,0.000208,0.0,0.5692,0.0,0.8733,1.1078,broker
bravo,9,3,#17becf,0.0066066393628716,21,5,16,0,48.0,148.0,0.0,0.000183,0.0,0.6381,0.0,0.8209,1.2736,broker
anuncio,9,9,#17becf,0.0015979048330336,8,0,8,0,0.0,77.0,0.0,8.9e-05,0.0,0.9286,0.0,0.7812,-0.4685,broker
sanar,9,4,#17becf,0.001401858520694,4,3,1,0,71.0,35.0,0.0,0.000118,0.0,1.0,0.0,0.375,-0.3162,periferico
infonavit,9,6,#17becf,0.0030238253530114,13,3,10,0,60.0,75.0,0.0,0.000153,0.0,0.6282,0.0,0.8284,0.2254,broker
linea,9,9,#17becf,0.0026983355637639,21,1,20,0,9.0,168.0,0.0,0.000167,0.0,0.6524,0.0,0.8753,1.0932,broker
grado,9,3,#17becf,0.0089006349444389,18,6,12,0,63.0,117.0,0.0,0.000205,0.0,0.3595,0.0,0.7284,1.6406,broker
sensacion,9,4,#17becf,0.0040651187300682,10,3,7,0,48.0,86.0,0.0,0.00015,0.0,0.6222,0.0,0.76,-0.3162,broker
tren,9,8,#17becf,0.0055407104082405,19,2,17,0,14.0,140.0,0.0,0.000148,0.0,0.7485,0.0,0.8421,1.118,broker
california,9,2,#17becf,0.0055060209706425,28,2,26,0,16.0,202.0,0.0,0.000199,0.0,0.5741,0.0,0.8571,0.887,broker
tabasco,9,2,#17becf,0.0036909645423293,17,6,11,0,48.0,122.0,0.0,0.00016,0.0,0.7647,0.0,0.7059,1.2377,broker
gobernadora,9,4,#17becf,0.0050100171938538,27,4,23,0,40.0,193.0,0.0,0.000221,0.0,0.4843,0.0,0.9026,0.3162,broker
pura,9,8,#17becf,0.0017685206839814,18,1,17,0,10.0,136.0,0.0,0.000141,0.0,0.7974,0.0,0.8457,0.559,broker
dra,9,1,#17becf,0.0014972320059314,18,5,13,0,77.0,109.0,0.0,0.000163,0.0,0.8497,0.0,0.7778,0.1459,broker
patron,9,6,#17becf,0.0042726183310151,14,2,12,0,12.0,124.0,0.0,0.000134,0.0,0.8132,0.0,0.8571,0.2254,broker
presidentar,9,3,#17becf,0.0018341731047257,20,3,17,0,29.0,168.0,0.0,0.000185,0.0,0.6158,0.0,0.86,-0.1943,broker
especialmente,9,3,#17becf,0.0052862684242427,19,6,13,0,46.0,106.0,0.0,0.000207,0.0,0.4854,0.0,0.7091,2.0076,broker
propiedad,9,6,#17becf,0.0045670797117054,21,4,17,0,39.0,149.0,0.0,0.000184,0.0,0.5667,0.0,0.8481,1.7132,broker
guanajuato,9,2,#17becf,0.0038525890558958,20,3,17,0,26.0,129.0,0.0,0.000159,0.0,0.5684,0.0,0.785,1.2377,broker
reportero,9,11,#17becf,0.0014750676928088,14,1,13,0,6.0,118.0,0.0,0.000127,0.0,0.7802,0.0,0.8469,1.9612,broker
tijuana,9,2,#17becf,0.001307580852881,10,1,9,0,12.0,78.0,0.0,0.000103,0.0,0.7778,0.0,0.72,-0.5157,broker
ingresar,9,3,#17becf,0.0039422209374606,12,2,10,0,18.0,99.0,0.0,0.000133,0.0,0.6212,0.0,0.8333,-0.1943,broker
doctora,9,1,#17becf,0.0025590250734239,18,3,15,0,32.0,110.0,0.0,0.000138,0.0,0.7516,0.0,0.821,0.1459,broker
mercancia,9,10,#17becf,0.0031889143865555,7,0,7,0,0.0,65.0,0.0,8.1e-05,0.0,0.9048,0.0,0.7347,-0.6155,broker
tramite,9,9,#17becf,0.0066739972680807,14,4,10,0,41.0,80.0,0.0,0.000165,0.0,0.5714,0.0,0.7959,1.8741,broker
oaxaca,9,2,#17becf,0.0037111514247953,18,4,14,0,37.0,106.0,0.0,0.000147,0.0,0.6471,0.0,0.8025,0.5363,broker
revolucion,9,7,#17becf,0.0019407181534916,10,1,9,0,10.0,94.0,0.0,0.000106,0.0,1.0,0.0,0.76,-0.5103,broker
inegi,9,0,#17becf,0.0022132175508886,4,2,2,0,38.0,13.0,0.0,7.5e-05,0.0,0.8333,0.0,0.625,-1.6036,broker
informado,9,3,#17becf,0.0016561340307816,6,0,6,0,0.0,50.0,0.0,7.5e-05,0.0,0.7333,0.0,0.6111,-0.9282,broker
mananera,9,5,#17becf,0.0012777649099007,17,3,14,0,31.0,121.0,0.0,0.000141,0.0,0.8897,0.0,0.8304,-1.4142,broker
sheimbaum,9,1,#17becf,0.0013350181980058,14,4,10,0,44.0,97.0,0.0,0.000129,0.0,0.9231,0.0,0.7857,-0.4376,broker
potencial,9,3,#17becf,0.0025581528898328,5,0,5,0,0.0,42.0,0.0,6.7e-05,0.0,0.9,0.0,0.48,-0.5613,periferico
mitad,9,6,#17becf,0.0049725496210157,13,1,12,0,6.0,85.0,0.0,0.000105,0.0,0.7692,0.0,0.8402,0.2254,broker
monreal,9,12,#17becf,0.0019899928011,14,1,13,0,12.0,78.0,0.0,0.000105,0.0,0.8242,0.0,0.8469,1.2247,broker
credencial,9,9,#17becf,0.0026392498984932,4,2,2,0,25.0,14.0,0.0,7.9e-05,0.0,1.0,0.0,0.625,0.3123,broker
mentiras,9,11,#17becf,0.0010995162883773,8,0,8,0,0.0,56.0,0.0,7.5e-05,0.0,0.9286,0.0,0.75,-0.7845,broker
narcogobierno,9,11,#17becf,0.0015664424281567,13,0,13,0,0.0,99.0,0.0,0.000105,0.0,0.8846,0.0,0.8047,-0.7845,broker
corto,9,8,#17becf,0.0037831575609743,11,1,10,0,8.0,71.0,0.0,9.3e-05,0.0,0.8182,0.0,0.843,-0.559,broker
gobernante,9,7,#17becf,0.0018779647070914,11,1,10,0,9.0,73.0,0.0,9.4e-05,0.0,0.9091,0.0,0.7438,0.051,broker
tratado,9,10,#17becf,0.0011097021633759,5,0,5,0,0.0,36.0,0.0,7e-05,0.0,0.8,0.0,0.56,-0.6155,broker
medicamento,9,11,#17becf,0.001339440466836,12,1,11,0,6.0,76.0,0.0,9.7e-05,0.0,0.803,0.0,0.8194,0.5883,broker
esposo,9,4,#17becf,0.0026728224474936,13,2,11,0,13.0,71.0,0.0,9.8e-05,0.0,0.9231,0.0,0.7929,-0.3162,broker
funcionar,9,8,#17becf,0.0038467322010546,13,1,12,0,8.0,88.0,0.0,0.000106,0.0,0.8718,0.0,0.7692,0.0,broker
campesino,9,7,#17becf,0.0012020068243145,11,2,9,0,18.0,80.0,0.0,0.000108,0.0,0.8727,0.0,0.6942,0.6124,broker
onu,9,8,#17becf,0.0015835000667721,6,0,6,0,0.0,48.0,0.0,7e-05,0.0,1.0,0.0,0.6667,-0.559,broker
oriente,9,10,#17becf,0.0024851022753864,4,0,4,0,0.0,35.0,0.0,6.1e-05,0.0,1.0,0.0,0.375,-0.6155,periferico
ejemplar,9,6,#17becf,0.0045091635547578,4,0,4,0,0.0,28.0,0.0,5.8e-05,0.0,1.0,0.0,0.375,-1.2623,periferico
distribucion,9,9,#17becf,0.0025705208536237,3,0,3,0,0.0,26.0,0.0,5.5e-05,0.0,1.0,0.0,0.0,-1.2494,periferico
jente,9,11,#17becf,0.0011325179366394,11,0,11,0,0.0,73.0,0.0,9.1e-05,0.0,0.7091,0.0,0.843,0.5883,broker
localizar,9,9,#17becf,0.0065629384480416,9,0,9,0,0.0,59.0,0.0,8.1e-05,0.0,0.75,0.0,0.8148,-0.4685,broker
ricardo,9,12,#17becf,0.001909076818265,10,1,9,0,12.0,61.0,0.0,9.1e-05,0.0,0.8,0.0,0.76,1.2247,broker
gabinete,9,1,#17becf,0.0016444674693048,14,3,11,0,23.0,66.0,0.0,0.0001,0.0,0.8352,0.0,0.8265,-0.4376,broker
priista,9,7,#17becf,0.0019652897026389,7,0,7,0,0.0,53.0,0.0,7.4e-05,0.0,1.0,0.0,0.7347,-1.633,broker
chiapas,9,2,#17becf,0.0019900063052773,12,4,8,0,29.0,56.0,0.0,0.000101,0.0,0.8182,0.0,0.7917,-0.165,broker
periodico,9,2,#17becf,0.0012059528380632,3,0,3,0,0.0,28.0,0.0,5.8e-05,0.0,1.0,0.0,0.4444,-1.2171,periferico
inundacion,9,3,#17becf,0.004894689656794,10,1,9,0,6.0,51.0,0.0,0.00013,0.0,0.5333,0.0,0.78,-0.1943,broker
felipe,9,7,#17becf,0.0014241330791264,10,1,9,0,8.0,63.0,0.0,9.7e-05,0.0,0.7778,0.0,0.8,-0.5103,broker
telefono,9,9,#17becf,0.0030441905837506,13,2,11,0,15.0,67.0,0.0,0.000143,0.0,0.5256,0.0,0.8284,1.0932,broker
fresco,9,3,#17becf,0.0035083673428744,6,4,2,0,31.0,18.0,0.0,9.1e-05,0.0,0.6667,0.0,0.2778,0.5397,periferico
certeza,9,6,#17becf,0.0033407036680728,8,1,7,0,13.0,40.0,0.0,9.6e-05,0.0,0.6786,0.0,0.75,-0.2705,broker
lagartija,9,8,#17becf,0.0010662191780284,9,0,9,0,0.0,68.0,0.0,8.4e-05,0.0,0.9722,0.0,0.7901,-0.559,broker
hagan,9,11,#17becf,0.0010540683288127,7,0,7,0,0.0,43.0,0.0,6.6e-05,0.0,1.0,0.0,0.7347,-0.7845,broker
esperado,9,12,#17becf,0.0023363325744867,3,0,3,0,0.0,22.0,0.0,5.3e-05,0.0,1.0,0.0,0.0,-0.8165,periferico
prianistas,9,7,#17becf,0.0011279064929112,16,1,15,0,7.0,88.0,0.0,0.000105,0.0,0.8333,0.0,0.8203,0.051,broker
pilar,9,12,#17becf,0.001179059385322,6,0,6,0,0.0,44.0,0.0,6.9e-05,0.0,0.9333,0.0,0.7778,-0.8165,broker
invasor,9,6,#17becf,0.0011851583840325,8,2,6,0,17.0,44.0,0.0,8.1e-05,0.0,0.8929,0.0,0.75,-0.2705,broker
sierra,9,3,#17becf,0.0036548171192407,2,0,2,0,0.0,15.0,0.0,4.8e-05,0.0,1.0,0.0,0.0,-1.2952,periferico
isla,9,10,#17becf,0.0013964959653094,2,1,1,0,9.0,10.0,0.0,5.3e-05,0.0,1.0,0.0,0.5,-0.6155,broker
delgado,9,12,#17becf,0.0025012500118464,13,0,13,0,0.0,65.0,0.0,8.3e-05,0.0,0.9103,0.0,0.8284,-0.8165,broker
decena,9,8,#17becf,0.002394025446847,2,0,2,0,0.0,15.0,0.0,4.8e-05,0.0,1.0,0.0,0.0,-1.118,periferico
consumir,9,8,#17becf,0.0015769739402458,8,0,8,0,0.0,44.0,0.0,6.8e-05,0.0,0.9643,0.0,0.6562,0.0,broker
momia,9,2,#17becf,0.0010758498683571,8,0,8,0,0.0,46.0,0.0,7.1e-05,0.0,0.8571,0.0,0.7812,-1.2171,broker
porra,9,1,#17becf,0.002010153606534,2,1,1,0,6.0,8.0,0.0,4.8e-05,0.0,1.0,0.0,0.5,-2.188,broker
trasero,9,9,#17becf,0.001579703297466,3,0,3,0,0.0,17.0,0.0,5e-05,0.0,1.0,0.0,0.4444,-1.2494,periferico
indispensable,9,9,#17becf,0.001484245294705,2,1,1,0,6.0,8.0,0.0,5.1e-05,0.0,1.0,0.0,0.5,-0.4685,broker
ligero,9,3,#17becf,0.0029647860210388,5,2,3,0,16.0,16.0,0.0,7.3e-05,0.0,0.8,0.0,0.32,0.1727,periferico
