source,target,weight
ciudadano,publico,112
publico,recurso,112
ciudadano,politico,111
politico,publico,92
erasmo,robledo,79
armando,martinez,72
publico,servidor,64
publico,secretario,60
carlos,secretario,56
derechos,humanos,52
alcalde,erasmo,50
ladron,politico,48
hernandez,juan,47
cargo,publico,46
armando,manriquez,46
manriquez,martinez,45
alcalde,robledo,44
alcalde,politico,44
cargo,politico,43
armando,erasmo,40
hernandez,secretario,39
ciudadano,recurso,39
cargo,ciudadano,38
alcalde,publico,37
alcalde,martinez,37
prueba,publico,37
alcalde,armando,36
publico,utilizar,35
alcalde,carlos,35
alcalde,ciudadano,35
carlos,publico,34
carlos,ciudadano,33
carlos,politico,33
politico,prueba,32
alcalde,secretario,32
politico,recurso,32
carlos,hernandez,31
erasmo,martinez,30
martinez,robledo,30
considerar,publico,29
carlos,juan,28
ciudadano,secretario,28
marcha,politico,27
armando,robledo,26
hernandez,martinez,25
ciudadano,marcha,25
recurso,secretario,24
manriquez,robledo,23
lujo,politico,23
alcalde,hernandez,23
ciudadano,linea,22
juan,politico,22
linea,publico,21
alcalde,cargo,21
recurso,utilizar,21
carlos,martinez,21
hernandez,publico,21
politico,secretario,20
politico,preferir,20
politico,utilizar,20
politico,salinas,20
alcalde,manriquez,19
cargo,secretario,19
marcha,publico,19
ladron,publico,19
ciudadano,prueba,19
ciudadano,utilizar,19
ciudadano,considerar,19
linea,politico,18
considerar,politico,18
martinez,secretario,18
ciudadano,juan,18
analisis,publico,17
ladron,prueba,17
convocar,politico,17
ciudadano,seguimiento,17
marcha,recurso,17
analisis,politico,16
hernandez,politico,16
juan,prueba,16
cargo,hernandez,15
juan,publico,15
alcalde,alejandro,15
armando,publico,15
ciudadano,ladron,15
cargo,juan,15
evaluacion,publico,15
carlos,recurso,15
juan,martinez,14
politico,suficiente,14
analisis,recurso,14
carlos,salinas,14
ciudadano,martinez,14
diaz,hernandez,14
secretario,valdez,14
ciudadano,servidor,14
prueba,recurso,14
derechos,politico,13
politico,prd,13
erasmo,secretario,13
armando,carlos,13
ladron,recurso,13
prueba,secretario,13
humanos,publico,12
preferir,publico,12
alejandro,publico,12
cargo,martinez,12
juan,secretario,12
armando,secretario,12
destinar,publico,12
milenio,publico,12
hernandez,recurso,12
cargo,recurso,12
publico,suficiente,12
prueba,suficiente,12
politico,servidor,11
masa,politico,11
analisis,ciudadano,11
secretario,servidor,11
alejandro,zuniga,11
ciudadano,convocar,11
armando,hernandez,11
alcalde,recurso,11
diaz,juan,11
prometer,publico,11
