source,target,weight
importante,programa,81
importante,principal,48
principal,programa,41
cambiar,importante,33
club,programa,23
importante,premio,22
audiencia,programa,20
programa,real,20
cambiar,programa,20
cambiar,personaje,18
moya,rocha,18
cantidad,importante,18
cambiar,real,17
meta,programa,17
asociacion,principal,16
cambiar,comentar,15
comentar,importante,15
principal,real,15
cambiar,completamente,14
club,importante,14
fiesta,popular,14
importante,marcar,14
importante,personaje,13
personaje,real,13
cambiar,cantidad,13
premio,programa,13
programa,transmitir,12
cantidad,programa,12
asociacion,importante,12
importante,preocupar,12
fiesta,importante,12
marcar,programa,11
importante,popular,11
atraer,importante,11
fiesta,meta,10
importante,valioso,10
importante,positivo,10
programa,valioso,10
cambiar,preocupar,10
cambiar,iglesia,10
popular,programa,10
importante,ricardo,10
importante,meta,10
marcar,real,9
cambiar,periodismo,9
programa,rodolfo,9
positivo,principal,9
importante,real,9
importante,paquete,9
asociacion,programa,9
paquete,transmitir,9
atraer,principal,8
atraer,marcar,8
cambiar,marcar,8
moya,sinaloa,8
iglesia,importante,8
asociacion,club,8
completamente,importante,8
comentar,real,8
cambiar,principal,8
importante,mensual,8
cambiar,popular,7
iglesia,programa,7
cantidad,principal,7
cambiar,club,7
comentar,principal,7
agregar,programa,7
rocha,sinaloa,7
programa,ricardo,7
principal,resumen,7
fiesta,programa,7
fiesta,premio,7
club,ricardo,7
fiesta,principal,7
personaje,programa,7
importante,sinaloa,7
agregar,principal,7
preocupar,programa,6
asociacion,cambiar,6
importante,periodismo,6
meta,principal,6
karina,programa,6
iglesia,real,6
incentivo,programa,6
programa,resumen,6
club,principal,6
importante,tamal,6
agregar,importante,6
atraer,programa,6
fiesta,pelo,6
audiencia,principal,6
cambiar,fiesta,6
asociacion,real,6
importante,torta,6
paquete,programa,6
mensual,real,6
principal,sinaloa,6
cantidad,mensual,6
real,transmitir,5
positivo,real,5
cambiar,rodolfo,5
personaje,principal,5
fiesta,mira,5
mensual,principal,5
payaso,principal,5
bolivar,simon,5
asociacion,ricardo,5
completamente,real,5
comentar,fiesta,5
abusivo,cambiar,5
club,completamente,5
fiesta,tamal,5
popular,tamal,5
importante,resumen,5
importante,transmitir,5
cambiar,positivo,5
fiesta,real,5
pelo,real,5
mira,popular,5
cambiar,sinaloa,5
importante,payaso,5
aplauso,comentar,5
galardon,importante,5
mira,personaje,5
iglesia,principal,5
planear,premio,5
mensual,positivo,5
narcotraficante,programa,5
audiencia,importante,5
positivo,programa,5
club,marcar,5
desafio,principal,5
marcar,principal,4
cambiar,valioso,4
fiesta,preocupar,4
agregar,fiesta,4
club,fiesta,4
club,rocha,4
payaso,sinaloa,4
autentico,comentar,4
bye,preocupar,4
asociacion,iglesia,4
cambiar,resumen,4
aplauso,popular,4
programa,sinaloa,4
personaje,premio,4
comentar,programa,4
importante,pelo,4
cambiar,pelo,4
autentico,fiesta,4
autentico,real,4
asociacion,valioso,4
cambiar,meta,4
abusivo,aplauso,4
abusivo,periodistico,4
culiacan,sinaloa,4
club,personaje,4
preocupar,valioso,4
preocupar,real,4
cambiar,narcotraficante,4
cantidad,narcotraficante,4
periodismo,principal,4
autentico,cambiar,4
audiencia,real,4
cambiar,torta,4
pelo,premio,4
payaso,personaje,4
desafio,ricardo,4
bolivar,desafio,4
aplauso,importante,4
comentar,pelo,4
real,ricardo,4
ricardo,sinaloa,4
iglesia,sinaloa,4
cantidad,personaje,4
comentar,payaso,4
credibilidad,preocupar,4
personaje,preocupar,4
popular,torta,4
comentar,preocupar,4
fiesta,iglesia,4
periodismo,valioso,4
planear,programa,4
club,rodolfo,4
atraer,fiesta,4
audiencia,marcar,4
galardon,premio,4
popular,principal,4
importante,pactar,4
asociacion,credibilidad,4
incentivo,meta,4
atraer,mensual,4
aplauso,principal,3
premio,principal,3
marcar,valioso,3
transmitir,valioso,3
real,valioso,3
periodismo,programa,3
marcar,popular,3
periodismo,popular,3
club,periodismo,3
cambiar,mira,3
comentar,personaje,3
agregar,preocupar,3
fiesta,transmitir,3
fiesta,payaso,3
comentar,periodistico,3
comentar,iglesia,3
importante,molina,3
planear,principal,3
real,simon,3
credibilidad,periodismo,3
mira,pelo,3
positivo,premio,3
periodismo,personaje,3
aplauso,simon,3
periodismo,premio,3
periodismo,simon,3
asociacion,rodolfo,3
autentico,valioso,3
desafio,real,3
pelo,personaje,3
positivo,valioso,3
exteir,importante,3
aplauso,cambiar,3
comentar,tamal,3
cantidad,popular,3
cantidad,tamal,3
agregar,real,3
atraer,club,3
credibilidad,prestigio,3
narcotraficante,real,3
cantidad,meta,3
comentar,transmitir,3
cambiar,transmitir,3
bye,real,3
preocupar,principal,3
agregar,asociacion,3
pactar,payaso,3
agregar,cantidad,3
completamente,narcotraficante,3
paquete,preocupar,3
popular,rodeado,3
completamente,programa,3
programa,torta,3
periodistico,rocha,3
comentar,torta,3
comentar,rocha,3
importante,rocha,3
personaje,rocha,3
cambiar,tamal,3
abusivo,positivo,3
importante,planear,3
cambiar,planear,3
personaje,torta,3
popular,real,3
abusivo,principal,3
importante,periodistico,3
cambiar,payaso,3
real,resumen,3
desafio,premio,3
meta,premio,3
bye,importante,3
desmentir,personaje,3
cambiar,mensual,3
abusivo,programa,3
agregar,cambiar,3
importante,rodeado,3
comentar,mensual,3
credibilidad,importante,3
iglesia,personaje,3
popular,transmitir,3
audiencia,preocupar,3
importante,mira,3
cantidad,transmitir,3
incentivo,principal,3
completamente,principal,3
marcar,positivo,3
club,meta,3
cambiar,guillermina,3
asociacion,atraer,3
club,decepcion,3
espectador,programa,3
desafio,importante,3
importante,karina,3
espectador,karina,3
completamente,karina,3
marcar,transmitir,2
mira,resumen,2
personaje,popular,2
iglesia,periodismo,2
pelo,programa,2
marcar,periodismo,2
meta,positivo,2
audiencia,cambiar,2
pelo,preocupar,2
mira,transmitir,2
espectador,mira,2
agregar,club,2
payaso,rocha,2
entiendo,moya,2
cree,rocha,2
credibilidad,cree,2
autentico,credibilidad,2
atraer,audiencia,2
audiencia,comentar,2
comentar,queda,2
decepcion,periodistico,2
culiacan,pactar,2
culiacan,preocupar,2
cantidad,culiacan,2
cantidad,pactar,2
cantidad,preocupar,2
emocionalmente,iglesia,2
iglesia,popular,2
emocionalmente,importante,2
emocionalmente,programa,2
cantidad,entiendo,2
entiendo,programa,2
constantemente,entiendo,2
constantemente,programa,2
mensual,resumen,2
narcotraficante,prostituta,2
aplauso,autentico,2
guillermina,rodeado,2
desafio,meta,2
personaje,positivo,2
aplauso,positivo,2
aplauso,periodismo,2
asociacion,exteir,2
exteir,rodeado,2
paquete,ricardo,2
tamal,torta,2
meta,transmitir,2
premio,rodeado,2
moya,principal,2
abusivo,meta,2
fiesta,prostituta,2
pelo,transmitir,2
real,tucuman,2
ricardo,valioso,2
karina,mira,2
autentico,importante,2
audiencia,positivo,2
desmentir,importante,2
agregar,ricardo,2
fiesta,torta,2
real,torta,2
atraer,cambiar,2
audiencia,completamente,2
periodismo,tucuman,2
bolivar,ricardo,2
programa,reformar,2
reformar,sinaloa,2
iglesia,ricardo,2
comparti,valioso,2
fiesta,rodolfo,2
periodistico,programa,2
periodistico,torta,2
iglesia,torta,2
rocha,torta,2
marcar,sinaloa,2
bye,cambiar,2
abusivo,comentar,2
meta,sinaloa,2
abusivo,real,2
mensual,programa,2
mira,sinaloa,2
abusivo,importante,2
comentar,sinaloa,2
cambiar,ricardo,2
periodismo,real,2
periodismo,preocupar,2
narcotraficante,preocupar,2
asociacion,mira,2
desmentir,mira,2
mira,real,2
preocupar,rodolfo,2
fiesta,marcar,2
abusivo,valioso,2
credibilidad,principal,2
popular,ricardo,2
comentar,exteir,2
credibilidad,desmentir,2
credibilidad,personaje,2
iglesia,preocupar,2
agregar,credibilidad,2
comentar,premio,2
comentar,desafio,2
mensual,rodeado,2
abusivo,periodismo,2
principal,valioso,2
entiendo,importante,2
fiesta,personaje,2
atraer,iglesia,2
comentar,popular,2
comentar,credibilidad,2
credibilidad,programa,2
bolivar,mensual,2
bolivar,importante,2
comentar,meta,2
importante,reformar,2
cambiar,credibilidad,2
iglesia,payaso,2
abusivo,iglesia,2
abusivo,payaso,2
narcotraficante,principal,2
cree,payaso,2
payaso,pelo,2
moya,ricardo,2
mira,principal,2
desafio,iglesia,2
atraer,popular,2
cantidad,comentar,2
cantidad,constantemente,2
asociacion,planear,2
premio,real,2
meta,real,2
autentico,marcar,2
molina,principal,2
club,comentar,2
atraer,planear,2
decepcion,importante,2
principal,reformar,2
completamente,marcar,2
completamente,popular,2
asociacion,popular,2
asociacion,torta,2
asociacion,prestigio,2
comentar,marcar,2
decepcion,rocha,2
programa,rocha,2
desafio,marcar,2
autentico,club,2
desafio,programa,2
principal,transmitir,2
pelo,popular,2
completamente,transmitir,2
cambiar,cree,2
agregar,pactar,2
positivo,transmitir,1
pelo,periodismo,1
iglesia,pelo,1
popular,valioso,1
marcar,rodolfo,1
rodolfo,valioso,1
audiencia,mira,1
mira,programa,1
mira,rodolfo,1
audiencia,rodolfo,1
agregar,pelo,1
octavo,transmitir,1
espectador,octavo,1
mira,octavo,1
espectador,transmitir,1
espectador,fiesta,1
desmentir,moya,1
moya,preocupar,1
agregar,moya,1
desmentir,preocupar,1
agregar,desmentir,1
desmentir,fiesta,1
club,preocupar,1
agregar,sinaloa,1
fiesta,sinaloa,1
club,sinaloa,1
club,payaso,1
moya,payaso,1
entiendo,rocha,1
cree,moya,1
credibilidad,moya,1
cree,entiendo,1
credibilidad,entiendo,1
atraer,entiendo,1
atraer,cree,1
audiencia,cree,1
atraer,credibilidad,1
audiencia,credibilidad,1
atraer,autentico,1
atraer,comentar,1
audiencia,autentico,1
audiencia,queda,1
autentico,queda,1
autentico,periodistico,1
comentar,decepcion,1
periodistico,queda,1
decepcion,queda,1
bye,queda,1
bye,periodistico,1
culiacan,periodistico,1
bye,decepcion,1
culiacan,decepcion,1
decepcion,pactar,1
bye,culiacan,1
bye,pactar,1
pactar,preocupar,1
preocupar,rocha,1
cantidad,rocha,1
culiacan,rocha,1
asociacion,comentar,1
cambiar,emocionalmente,1
emocionalmente,popular,1
principal,rodolfo,1
cambiar,entiendo,1
entiendo,resumen,1
cambiar,constantemente,1
constantemente,resumen,1
comparti,mensual,1
comparti,resumen,1
comparti,principal,1
comparti,planear,1
planear,resumen,1
exteir,resumen,1
exteir,principal,1
exteir,planear,1
autentico,popular,1
cambiar,simon,1
desafio,guillermina,1
guillermina,meta,1
desafio,rodeado,1
meta,rodeado,1
incentivo,popular,1
autentico,periodismo,1
constantemente,molina,1
constantemente,incentivo,1
constantemente,prestigio,1
incentivo,molina,1
molina,prestigio,1
molina,reformar,1
incentivo,prestigio,1
incentivo,reformar,1
prestigio,reformar,1
aplauso,personaje,1
aplauso,premio,1
premio,simon,1
bolivar,premio,1
bolivar,periodismo,1
galardon,periodismo,1
galardon,simon,1
bolivar,galardon,1
exteir,ricardo,1
ricardo,rodeado,1
asociacion,rodeado,1
importante,rodolfo,1
completamente,rodeado,1
karina,tucuman,1
agregar,periodismo,1
premio,ricardo,1
paquete,premio,1
asociacion,positivo,1
principal,rocha,1
aplauso,meta,1
marcar,mensual,1
programa,simon,1
ricardo,simon,1
marcar,narcotraficante,1
autentico,simon,1
comentar,simon,1
club,real,1
club,rodeado,1
programa,rodeado,1
atraer,rodeado,1
preocupar,ricardo,1
cantidad,positivo,1
payaso,positivo,1
cantidad,payaso,1
club,popular,1
cantidad,real,1
cantidad,sinaloa,1
pactar,sinaloa,1
autentico,programa,1
autentico,transmitir,1
autentico,narcotraficante,1
marcar,pelo,1
comentar,positivo,1
comparti,rocha,1
culiacan,tamal,1
sinaloa,tamal,1
audiencia,narcotraficante,1
pelo,principal,1
galardon,programa,1
fiesta,pactar,1
periodismo,periodistico,1
meta,pelo,1
mira,rodeado,1
cambiar,reformar,1
reformar,ricardo,1
iglesia,reformar,1
marcar,moya,1
moya,programa,1
karina,valioso,1
comparti,karina,1
iglesia,periodistico,1
iglesia,rocha,1
autentico,torta,1
bolivar,tamal,1
cambiar,rocha,1
bye,personaje,1
cantidad,resumen,1
preocupar,resumen,1
programa,tamal,1
asociacion,tamal,1
planear,real,1
pelo,planear,1
cantidad,planear,1
cantidad,pelo,1
pelo,torta,1
cantidad,torta,1
periodismo,torta,1
audiencia,cantidad,1
aplauso,real,1
emocionalmente,meta,1
periodistico,sinaloa,1
credibilidad,pelo,1
credibilidad,periodistico,1
pelo,periodistico,1
periodistico,preocupar,1
periodistico,personaje,1
payaso,periodistico,1
bye,payaso,1
payaso,preocupar,1
abusivo,pelo,1
abusivo,resumen,1
personaje,sinaloa,1
asociacion,narcotraficante,1
fiesta,rodeado,1
prostituta,rodeado,1
mira,reformar,1
bye,torta,1
abusivo,torta,1
abusivo,bye,1
bye,meta,1
abusivo,personaje,1
meta,personaje,1
planear,ricardo,1
ricardo,torta,1
planear,torta,1
planear,sinaloa,1
sinaloa,torta,1
preocupar,tamal,1
espectador,ricardo,1
cambiar,espectador,1
espectador,real,1
comentar,espectador,1
comentar,periodismo,1
comentar,narcotraficante,1
narcotraficante,periodismo,1
mira,preocupar,1
aplauso,programa,1
asociacion,audiencia,1
asociacion,meta,1
asociacion,personaje,1
asociacion,desmentir,1
asociacion,pelo,1
desmentir,pelo,1
mensual,mira,1
mensual,pelo,1
mensual,personaje,1
comparti,mira,1
mensual,paquete,1
programa,psicopata,1
club,torta,1
psicopata,torta,1
club,psicopata,1
completamente,iglesia,1
preocupar,queda,1
paquete,valioso,1
queda,valioso,1
paquete,queda,1
abusivo,paquete,1
abusivo,queda,1
narcotraficante,popular,1
payaso,programa,1
personaje,planear,1
exteir,rocha,1
preocupar,torta,1
marcar,torta,1
marcar,preocupar,1
asociacion,preocupar,1
asociacion,marcar,1
autentico,premio,1
personaje,ricardo,1
completamente,sinaloa,1
premio,transmitir,1
agregar,positivo,1
credibilidad,positivo,1
agregar,premio,1
credibilidad,premio,1
credibilidad,fiesta,1
karina,molina,1
mira,molina,1
iglesia,positivo,1
positivo,rocha,1
cambiar,queda,1
agregar,queda,1
queda,rodolfo,1
cambiar,incentivo,1
agregar,rodolfo,1
agregar,incentivo,1
agregar,personaje,1
incentivo,rodolfo,1
personaje,rodolfo,1
incentivo,personaje,1
incentivo,preocupar,1
comentar,rodeado,1
comentar,ricardo,1
aplauso,rocha,1
ricardo,rocha,1
aplauso,ricardo,1
aplauso,cree,1
aplauso,credibilidad,1
cree,ricardo,1
credibilidad,ricardo,1
cree,importante,1
cantidad,cree,1
cantidad,credibilidad,1
credibilidad,valioso,1
abusivo,credibilidad,1
abusivo,preocupar,1
comentar,entiendo,1
entiendo,mensual,1
atraer,personaje,1
comentar,mira,1
ricardo,rodolfo,1
pelo,sinaloa,1
decepcion,fiesta,1
constantemente,payaso,1
payaso,periodismo,1
constantemente,periodismo,1
programa,queda,1
