source,target,weight
liberar,sanar,36
cumplir,sueno,31
expo,exposicion,29
ciencia,exposicion,28
sanar,superar,25
liberar,superar,24
fernando,villavicencio,23
daniel,noboa,22
exposicion,humano,22
carro,resultar,19
humano,resultar,18
resultar,viajar,17
cumplir,humano,16
ambiental,cuidado,16
congreso,cumplir,16
cuidado,humano,15
cumplir,solucion,15
circular,viajar,14
ciencia,expo,14
desear,sueno,14
cumplir,desear,14
duro,humano,14
desear,humano,13
circular,resultar,13
humano,solucion,13
particular,viajar,13
cumplir,echar,12
desear,madrina,12
desear,inolvidable,11
carro,mover,11
carro,coche,11
carro,humano,11
energia,superar,10
ambiental,humano,10
resultar,solucion,10
cumplir,resultar,10
congreso,regidor,10
cumplir,energia,10
cumplir,duro,9
sueno,viajar,9
ciencia,ciencias,9
cuidado,desear,9
colectivo,humano,9
cuidado,cumplir,9
exposicion,inolvidable,9
fernando,superar,9
ambiental,cumplir,9
ambiental,resultar,9
ambiental,congreso,9
fallo,organizacion,9
madrina,sueno,9
desear,energia,8
desear,inspirar,8
humano,viajar,8
congreso,expo,8
duro,viajar,8
duro,echar,8
mover,viajar,8
coche,resultar,8
alfredo,daniel,8
cuidado,organizacion,8
circular,particular,8
duro,sueno,7
cuidado,viajar,7
cumplir,particular,7
ciencia,humano,7
humano,mover,7
mover,resultar,7
cuidado,solucion,7
asamblea,organizacion,7
cumplir,organizacion,7
resultar,ven,7
circular,solucion,7
cumplir,viajar,7
inolvidable,viajar,7
jaime,romo,7
juvenil,rivera,7
ciencia,sueno,7
ambiental,circular,7
daniel,ven,6
desear,superar,6
cuidado,duro,6
echar,humano,6
humano,sueno,6
humano,priorizar,6
cumplir,inolvidable,6
particular,resultar,6
perseguir,resultar,6
echar,resultar,6
carro,solucion,6
desear,viajar,6
carro,viajar,6
fernando,salazar,6
fernando,sueno,6
capturar,rodrigo,6
congreso,jaime,6
congreso,exposicion,6
congreso,visa,6
ambiental,expo,6
carro,duro,6
cumplir,superar,6
duro,mover,6
cumplir,rafael,6
congreso,fernando,6
alfredo,rivera,6
daniel,rivera,6
comparecer,congreso,6
cumplir,jaime,6
jaime,organizacion,6
circular,fernando,6
golpear,resultar,6
ambiental,organizacion,6
ciencia,fallo,6
ciencia,organizacion,6
congreso,madrina,6
desear,liberar,6
desear,duro,5
fruto,sueno,5
echar,sueno,5
solucion,sueno,5
echar,solucion,5
energia,inolvidable,5
inspirar,sueno,5
desear,resultar,5
beso,desear,5
cumplir,juanjo,5
desear,salazar,5
ciencia,desear,5
inolvidable,regidor,5
salazar,villavicencio,5
desear,mariana,5
colectivo,organizacion,5
carro,cuidado,5
cuidado,resultar,5
congreso,resultar,5
regidor,solucion,5
desear,fruto,5
coche,humano,5
cumplir,regidor,5
noboa,salazar,5
duro,resultar,5
inolvidable,sueno,5
organizacion,viajar,5
cuidado,echar,5
cuidado,exposicion,5
humano,organizacion,5
energia,humano,5
fernando,rivera,5
cuidado,sonreir,5
cumplir,fruto,5
energia,particular,5
coche,particular,5
congreso,juvenil,5
ambiental,ciencia,5
desear,exposicion,5
coche,viajar,5
humano,identificado,4
duro,superar,4
cumplir,porra,4
cuidado,sueno,4
coche,organizacion,4
desear,jaime,4
identificado,viajar,4
humano,sanar,4
cuidado,priorizar,4
bordo,resultar,4
ciencias,expo,4
carro,poquito,4
expo,organizacion,4
congreso,energia,4
carro,sueno,4
beso,poquito,4
beso,duro,4
cumplir,mariana,4
cumplir,liberar,4
duro,liberar,4
asamblea,comparecer,4
fernando,organizacion,4
echar,rafael,4
mover,perseguir,4
inolvidable,ven,4
tlalpan,ven,4
fernando,regidor,4
alfredo,fernando,4
mover,sueno,4
cuidado,sostenibilidad,4
cumplir,exposicion,4
poquito,sueno,4
humano,particular,4
coche,superar,4
superar,viajar,4
colectivo,jaime,4
cumplir,mover,4
noboa,romo,4
duro,pana,4
expo,inolvidable,4
beso,sueno,4
asamblea,cumplir,4
duro,solucion,4
ambiental,exposicion,4
delictivo,mover,4
capturar,carro,4
rivera,viajar,4
cuidado,fruto,4
inspirar,madrina,4
echar,organizacion,4
echar,fernando,4
desear,organizacion,4
regidor,resultar,4
solucion,viajar,4
echar,mover,4
circular,sostenibilidad,4
resultar,superar,4
fernando,humano,4
organizacion,solucion,4
congreso,cuidado,4
ambiental,energia,4
alfredo,ambiental,4
echar,prohibido,4
congreso,emocional,4
delictivo,solucion,4
ciencia,cuidado,4
juvenil,superar,4
carro,golpear,4
exposicion,madrina,4
desear,poquito,3
duro,porra,3
priorizar,superar,3
energia,resultar,3
exposicion,ven,3
circular,humano,3
identificado,resultar,3
isabel,rivera,3
ambiental,sostenibilidad,3
ambiental,solucion,3
ambiental,priorizar,3
desear,envio,3
juvenil,villanueva,3
juvenil,talentoso,3
ciencia,juvenil,3
desear,expo,3
ciencia,inspirar,3
perseguir,sueno,3
juanjo,superar,3
particular,solucion,3
duro,poquito,3
duro,emocional,3
carro,volado,3
capturar,madrina,3
michael,mover,3
paula,romo,3
delictivo,organizacion,3
echar,superar,3
humano,inspirar,3
golpear,mover,3
circular,colectivo,3
cuidado,mover,3
fernando,inolvidable,3
poquito,viajar,3
capturar,organizacion,3
echar,poquito,3
colectivo,cumplir,3
humano,jaime,3
desear,maravillosa,3
coche,desear,3
colectivo,congreso,3
madrina,resultar,3
congreso,solucion,3
carro,superar,3
coche,michael,3
colectivo,daniel,3
bordo,viajar,3
humano,superar,3
envio,humano,3
duro,volado,3
congreso,humano,3
humano,prohibido,3
congreso,salazar,3
exposicion,vale,3
fruto,resultar,3
mover,porra,3
beso,humano,3
alfredo,humano,3
alfredo,carro,3
cumplir,perseguir,3
delictivo,perseguir,3
coche,mover,3
carro,perseguir,3
energia,rafael,3
duro,perseguir,3
ciencia,echar,3
golpear,humano,3
duro,organizacion,3
poquito,resultar,3
energia,viajar,3
beso,cumplir,3
echar,viajar,3
fernando,particular,3
alfredo,paula,3
alfredo,rafael,3
mover,solucion,3
congreso,mover,3
particular,sueno,3
alfredo,echar,3
porra,resultar,3
desear,solucion,3
hello,sueno,3
ciencias,emocional,3
mariana,ven,3
rivera,ven,3
congreso,particular,3
encierro,exposicion,3
liberar,resultar,3
duro,vale,3
fernando,viajar,3
emocional,humano,3
jaime,juvenil,3
fernando,priorizar,3
cuidado,fernando,3
energia,solucion,3
emocional,exposicion,3
delictivo,humano,3
capturar,perseguir,3
ciencia,fernando,3
ambiental,viajar,3
ciencia,fruto,3
cuidado,energia,3
regidor,superar,3
ian,sueno,3
exposicion,sueno,3
ambiental,capturar,3
congreso,sueno,3
beso,solucion,2
desconocer,desear,2
desconocer,duro,2
cuidado,ven,2
sueno,ven,2
desear,rivera,2
inolvidable,rivera,2
fallo,sentenciado,2
perseguir,superar,2
desear,disfrute,2
coche,sueno,2
inspirar,organizacion,2
mariana,organizacion,2
farsante,resultar,2
beso,energia,2
beso,disfrute,2
daniel,echar,2
disfrute,echar,2
organizacion,poquito,2
ciencia,viajar,2
ciencia,identificado,2
circular,identificado,2
exposicion,regidor,2
exposicion,isabel,2
capturar,sueno,2
circular,sueno,2
expo,humano,2
expo,sanar,2
rivera,romo,2
rodrigo,solucion,2
priorizar,solucion,2
expo,mariana,2
bordo,circular,2
bordo,tlalpan,2
juanjo,sueno,2
envio,salazar,2
quimico,salazar,2
desear,sanar,2
carro,tlalpan,2
ian,rafael,2
ian,villanueva,2
ian,talentoso,2
talentoso,villanueva,2
ian,juvenil,2
cumplir,envio,2
duro,energia,2
liberar,mariana,2
emocional,encierro,2
emocional,sonreir,2
mariana,superar,2
cumplir,fallo,2
pana,viajar,2
madrina,mover,2
mover,romo,2
colectivo,golpear,2
hello,meet,2
daniel,duro,2
inolvidable,inspirar,2
mover,particular,2
rafael,superar,2
desear,sonreir,2
coche,golpear,2
desear,regidor,2
golpear,perseguir,2
circular,coche,2
daniel,resultar,2
cumplir,noboa,2
fernando,jaime,2
inolvidable,jaime,2
desear,fernando,2
inspirar,ven,2
fernando,ven,2
cumplir,madrina,2
circular,liberar,2
desconocer,noboa,2
echar,noboa,2
delictivo,noboa,2
cumplir,delictivo,2
organizacion,resultar,2
daniel,fernando,2
circular,energia,2
salazar,sueno,2
desconocer,humano,2
carro,organizacion,2
resultar,sueno,2
emocional,mover,2
cumplir,maravillosa,2
maravillosa,viajar,2
ciencia,resultar,2
capturar,resultar,2
madrina,solucion,2
resultar,visa,2
noboa,ven,2
sueno,vale,2
congreso,desear,2
rafael,salazar,2
organizacion,salazar,2
organizacion,rafael,2
noboa,prohibido,2
daniel,rafael,2
inspirar,mover,2
michael,superar,2
daniel,organizacion,2
congreso,organizacion,2
