source,target,weight
corina,maria,283
corina,machado,226
machado,maria,221
corina,venezuela,80
maria,venezuela,71
machado,venezuela,70
final,ganar,66
libertad,venezuela,66
maduro,venezuela,60
maria,mayo,55
final,vuelta,54
campeon,final,52
corina,maduro,44
maduro,maria,43
corina,regimen,40
regimen,venezuela,40
maria,regimen,38
machado,maduro,36
machado,regimen,35
final,mayo,34
maduro,regimen,33
campeonato,final,31
elreporteromx,informacionentiemporeal,30
libertad,mayo,30
ganar,miguel,29
campeon,campeonato,29
libertad,maria,28
libertad,maduro,25
libertad,regimen,25
corina,libertad,25
final,venezuela,25
ganar,venezuela,24
ganar,maria,22
maria,miguel,22
final,maria,22
miguel,rocio,22
campeon,ganar,21
ganar,libertad,21
maduro,nicolas,20
mayo,vuelta,20
final,libertad,20
ganar,mayo,20
campeon,mayo,20
final,machado,19
libertad,machado,19
ganar,perdon,18
mario,mayo,18
final,miguel,17
ganar,maduro,17
ganar,nota,17
ganar,vuelta,16
campeon,vuelta,16
final,nota,16
campeonato,gimnasia,15
mayo,zambada,15
mcm,regimen,15
dama,maria,14
corina,final,14
final,maduro,14
libertad,miguel,13
informacionparati,latinus,13
mafin,marta,13
dama,hierro,12
boca,ganar,12
campeonato,vuelta,12
ganar,mario,11
ganar,poderoso,11
libertad,rocio,11
libertad,tortura,11
enlace,nota,11
campeonato,ganar,11
boca,venezuela,11
callar,ganar,10
final,perdon,10
contigo,maria,10
maria,rocio,10
corina,dama,10
corina,hierro,10
final,regimen,10
borrega,mario,10
maria,mario,9
maria,nicolas,9
miguel,venezuela,9
poderoso,venezuela,9
celestial,quintero,9
extremo,mayo,9
corina,nicolas,8
concurso,maria,8
hierro,machado,8
alzar,regimen,8
concurso,ganar,8
chavista,maria,8
tortura,venezuela,8
extremo,final,8
maria,mcm,8
mario,venezuela,8
boca,final,8
corina,mayo,8
boca,perdon,8
elizabeth,maria,8
portar,vuelta,7
callar,venezuela,7
final,hierro,7
alzar,final,7
dama,machado,7
mcm,odiar,7
nicolas,regimen,7
celestial,maria,7
corina,ganar,7
carrillo,maria,7
extremo,miguel,7
callar,mario,7
machado,mayo,7
libertad,poderoso,7
perdon,venezuela,7
nota,vuelta,7
concurso,libertad,7
maria,portar,6
maria,vuelta,6
nicolas,venezuela,6
boca,libertad,6
mcm,venezuela,6
maria,poderoso,6
chavista,regimen,6
chavista,mcm,6
corina,miguel,6
machado,miguel,6
final,mario,6
aprendizaje,miguel,6
boca,rocio,6
escudo,ganar,6
alzar,ganar,6
ganar,portar,5
libertad,nota,5
maria,odiar,5
regimen,tortura,5
regimen,rocio,5
maria,perdon,5
boca,callar,5
callar,libertad,5
libertad,mcm,5
ganar,guero,5
maria,oscuridad,5
maria,quintero,5
libertad,vuelta,5
corina,mcm,5
campeon,gimnasia,5
ganar,transparente,5
boca,mario,5
mario,miguel,5
debil,mayo,5
mayo,miguel,5
ganar,nicolas,5
debil,regimen,5
libertad,portar,5
chavista,venezuela,5
maduro,poderoso,5
boca,maduro,5
campeonato,nota,5
portar,venezuela,4
contigo,final,4
rocio,venezuela,4
machado,nicolas,4
maduro,mcm,4
gimnasia,panamericano,4
miguel,salon,4
concurso,final,4
libertad,perdon,4
extremo,ganar,4
callar,final,4
impresionante,maria,4
contigo,libertad,4
boca,vuelta,4
rocio,tortura,4
miguel,tortura,4
alzar,callar,4
enlace,maria,4
callar,maria,4
mario,perdon,4
campeon,seleccionado,4
libertad,oscuridad,4
debil,maduro,4
boca,regimen,4
dama,ganar,4
mario,rocio,4
maria,salon,4
chavista,perdon,4
escudo,maduro,4
final,poderoso,4
campeon,escudo,4
chavista,maduro,4
gimnasia,salon,4
escudo,venezuela,4
alzar,campeon,4
ganar,impresionante,3
final,impresionante,3
callar,vuelta,3
nota,venezuela,3
ganar,odiar,3
contigo,mario,3
gimnasia,modalidad,3
campeonato,panamericano,3
defensora,rocio,3
maduro,rocio,3
defensora,miguel,3
alzar,maduro,3
maduro,tortura,3
alzar,libertad,3
