source,target,weight
familia,padre,212
nina,nino,193
familia,nino,182
familia,nina,97
joven,nino,96
familia,gracia,93
convivencia,familia,86
nino,padre,86
comunidad,familia,82
familia,joven,77
acompanar,familia,63
familia,libre,61
familia,presente,60
gracia,nino,59
adulto,nino,58
convivencia,nino,58
joven,nina,56
digno,familia,54
entorno,familia,54
gracia,padre,53
adulto,familia,51
futuro,joven,50
familia,verde,50
futuro,nino,49
comunidad,nino,49
libre,nino,47
exigir,nino,47
exigir,familia,46
familia,futuro,44
convivir,nino,43
crecer,familia,42
familia,generacion,41
joven,padre,41
convivir,familia,39
campo,familia,39
familia,voluntad,38
generacion,joven,38
familia,parque,37
convivir,exigir,37
gracia,joven,36
aprender,familia,36
nino,presente,35
diversion,nino,35
duda,familia,35
nina,padre,34
crecer,padre,33
crecer,nino,33
futuro,presente,32
comunidad,padre,31
comunidad,convivencia,30
acompanar,joven,30
crecer,joven,30
exigir,nina,30
familia,solidaridad,29
solidaridad,voluntad,29
adulto,gracia,29
convivencia,sano,28
convivir,nina,28
nino,verde,27
adulto,joven,26
familia,profundo,26
futuro,nina,26
comunidad,joven,25
digno,nino,25
caber,duda,25
libre,nina,25
familia,regalar,25
joven,presente,24
familia,sano,24
convivencia,nina,24
comunidad,libre,23
generacion,padre,23
digno,gracia,23
nino,sano,22
diversion,familia,22
aprender,nino,22
mochila,padre,22
futuro,padre,21
digno,joven,21
convivencia,entorno,21
familia,naturaleza,21
jardin,nino,20
parque,verde,20
comunidad,futuro,20
etapa,familia,20
joven,libre,19
comunidad,digno,19
crecer,futuro,19
gracia,nina,19
comunidad,entorno,19
gracia,verde,19
acompanar,nino,19
comunidad,generacion,19
futuro,generacion,19
agradecido,familia,19
comun,familia,18
duda,padre,18
campo,verde,18
acompanar,padre,18
convivencia,gracia,17
aprender,comunidad,17
digno,entorno,17
jardines,parques,17
consuelo,familia,17
comunidad,nina,17
acompanar,comunidad,17
adulto,nina,17
exigir,joven,17
padre,presente,16
padre,profundo,16
aprender,padre,16
futuro,sembrar,16
exigir,libre,16
crecer,nina,16
futuro,verde,16
gracia,presente,15
aprender,libre,15
libre,padre,15
aprender,futuro,15
gracia,libre,15
aprender,gracia,15
joven,verde,15
etapa,generacion,15
convivencia,padre,14
joven,parque,14
digno,nina,14
comunidad,presente,14
futuro,gracia,14
entorno,naturaleza,14
acompanar,crecer,14
digno,duda,14
familia,maravilloso,14
convivencia,joven,14
duda,nino,14
exigir,padre,14
duda,libre,14
agradecido,gracia,14
duda,joven,14
acompanar,regalar,14
acompanar,generacion,14
padre,voluntad,13
familia,jardin,13
padre,verde,13
nino,sembrar,13
futuro,libre,13
futuro,voluntad,13
entorno,nino,13
campo,gracia,13
generacion,libre,13
comunidad,solidaridad,12
comunidad,parque,12
nino,voluntad,12
digno,verde,12
entorno,verde,12
entorno,parque,12
generacion,verde,12
estrella,familia,12
comun,verde,12
familia,recuperacion,12
comun,nino,12
generacion,nino,12
comunidad,profundo,12
nina,presente,12
acompanar,futuro,12
duda,nina,12
adulto,aprender,12
crecer,generacion,12
comunidad,gracia,12
duda,gracia,12
convivencia,presente,11
jardin,nina,11
aprender,joven,11
nino,parque,11
convivencia,parque,11
crecer,gracia,11
digno,padre,11
familia,sembrar,11
campo,elvira,11
aprender,naturaleza,11
enorme,familia,11
libre,verde,11
familia,joaquin,11
maravilloso,padre,11
etapa,joven,11
familia,pato,10
convivencia,digno,10
aprender,presente,10
duda,futuro,10
campo,padre,10
familia,irma,10
empatia,familia,10
cristo,familia,10
familia,sacrificio,10
elvira,parques,10
elvira,jardines,10
campo,parques,10
jardines,verde,10
crecer,sano,10
nina,regalar,10
nino,regalar,10
acompanar,nina,10
padre,regalar,10
campo,comunidad,10
aprender,sano,10
exigir,futuro,10
digno,futuro,10
libre,presente,10
etapa,nino,10
comunidad,etapa,10
padre,sacerdote,10
campo,joaquin,10
comunidad,voluntad,9
nino,solidaridad,9
convivencia,diversion,9
nino,padrisimo,9
origen,padre,9
caber,nino,9
aprender,exigir,9
naturaleza,verde,9
alvarez,padre,9
campo,jardines,9
parques,verde,9
entorno,joven,9
comun,gracia,9
comun,joven,9
digno,libre,9
entorno,nina,9
duda,regalar,9
acompanar,libre,9
adulto,comunidad,9
campo,nino,9
adulto,padre,9
acompanar,gracia,9
entorno,futuro,9
aprender,crecer,9
naturaleza,nino,9
extraterrestr,familia,9
comunidad,mochila,9
gracia,padrisimo,8
padre,parque,8
naturaleza,padre,8
nina,voluntad,8
adulto,digno,8
estrella,padre,8
aprender,comun,8
comun,libre,8
presente,verde,8
joven,sano,8
enorme,padre,8
acompanar,profundo,8
joaquin,presente,8
gracia,maravilla,8
nina,sano,8
cristo,padre,8
familia,origen,8
origen,presente,8
enorme,libre,8
aprender,nina,8
comunidad,exigir,8
crecer,exigir,8
crecer,verde,8
familia,mochila,8
acompanar,candidato,8
acompanar,verde,8
comunidad,crecer,8
adulto,etapa,8
enorme,futuro,8
crecer,parque,8
campo,exigir,8
maravilloso,nino,8
diversion,nina,8
entorno,gracia,8
convivir,joven,8
irma,padre,8
gracia,irma,8
campo,convivencia,8
padre,padrisimo,8
comunidad,diocesis,8
familia,renovacion,8
familia,padrisimo,7
digno,parque,7
aprender,verde,7
acompanar,entorno,7
enorme,nino,7
padre,sano,7
caber,padre,7
familia,universo,7
futuro,naturaleza,7
crecer,presente,7
crecer,duda,7
padre,sacrificio,7
comunidad,sano,7
nino,profundo,7
digno,regalar,7
diocesis,sacerdote,7
acompanar,presente,7
agradecido,aprender,7
generacion,sano,7
empatia,gracia,7
esquina,familia,7
comunidad,duda,7
banderazo,familia,7
digno,exigir,7
adulto,crecer,7
entorno,generacion,7
libre,voluntad,7
entorno,sano,7
adulto,convivencia,7
libre,sano,7
exigir,gracia,7
gracia,maravilloso,7
acompanar,etapa,7
comun,parque,7
familia,templo,7
crecer,libre,7
caber,familia,7
alvarez,familia,7
candidato,joven,7
joven,naturaleza,7
comunidad,verde,7
adulto,diversion,7
joven,regalar,7
joven,profundo,7
convivencia,naturaleza,7
comunidad,empatia,7
estrella,nino,7
entorno,jardin,7
cristo,templo,7
etapa,padre,7
ampliacion,contratacion,7
colonias,familia,6
jardin,parque,6
digno,voluntad,6
alvarez,sano,6
encender,familia,6
padre,sembrar,6
generacion,gracia,6
campo,duda,6
jardin,verde,6
convivencia,verde,6
exigir,generacion,6
exigir,verde,6
comun,generacion,6
campo,generacion,6
adulto,sano,6
enorme,verde,6
comunidad,joaquin,6
gracia,sano,6
sembrar,verde,6
digno,renovacion,6
duda,universo,6
familia,puto,6
alvarez,parque,6
etapa,futuro,6
convivencia,crecer,6
familia,parques,6
familia,jardines,6
empatia,nino,6
presente,voluntad,6
futuro,profundo,6
joven,sembrar,6
aprender,sembrar,6
exigir,regalar,6
familia,gigante,6
profundo,verde,6
campo,libre,6
entorno,voluntad,6
campo,nina,6
joven,maravilloso,6
aprender,duda,6
presente,solidaridad,6
maravilloso,regalar,6
gigante,libre,6
jardin,joven,6
joaquin,padre,6
entrenar,joven,6
duda,exigir,6
origen,regalar,6
adulto,duda,6
diversion,libre,6
alicia,naturaleza,6
joven,sacerdote,6
candidato,verde,6
gracia,voluntad,5
naturaleza,parque,5
convivencia,libre,5
nina,parque,5
nina,solidaridad,5
convivir,verde,5
convivir,entorno,5
ampliacion,familia,5
adulto,parque,5
diversion,sano,5
alvarez,nino,5
libre,universo,5
comun,futuro,5
campo,comun,5
exigir,presente,5
aguas,libre,5
comunidad,convivir,5
comunidad,maravilloso,5
acompanar,solidaridad,5
duda,estrella,5
avanzado,universo,5
duda,presente,5
jardin,padre,5
joven,sacrificio,5
padre,puto,5
acompanar,agradecido,5
convivir,libre,5
acompanar,empatia,5
bosque,familia,5
acompanar,campo,5
empatia,padre,5
cristo,nino,5
aprender,generacion,5
crecer,etapa,5
adulto,exigir,5
acompanar,digno,5
generacion,presente,5
convivencia,generacion,5
estrella,profundo,5
aspirante,candidato,5
adulto,indignante,5
crecer,regalar,5
campo,entorno,5
convivir,parque,5
estrella,joven,5
jardin,naturaleza,5
candidato,gracia,5
aprender,etapa,5
jardines,parque,5
adulto,verde,5
digno,presente,5
presente,profundo,5
nina,sembrar,5
futuro,origen,5
diversion,padre,5
libre,sembrar,5
libre,puto,5
comunidad,renovacion,5
joaquin,joven,5
comun,entorno,5
familia,indignante,5
comunidad,templo,5
alvarez,irma,5
adulto,libre,5
digno,universo,5
libre,regalar,5
duda,generacion,5
comunidad,cristo,5
desazolve,familia,5
enorme,generacion,5
campo,joven,5
digno,joaquin,5
regalar,verde,5
estrella,nina,5
diversion,parque,4
comunidad,naturaleza,4
adulto,presente,4
digno,solidaridad,4
alvarez,digno,4
convivencia,recuperacion,4
padre,universo,4
libre,naturaleza,4
estrella,origen,4
generacion,origen,4
mochila,nino,4
caber,gracia,4
campo,futuro,4
campo,jardin,4
aguas,padre,4
aprender,locura,4
comun,comunidad,4
duda,maravilloso,4
adulto,entorno,4
agradecido,comunidad,4
comunidad,sacrificio,4
entorno,libre,4
acompanar,exigir,4
encender,libre,4
cristo,diocesis,4
exigir,sembrar,4
sacrificio,templo,4
entorno,presente,4
entorno,exigir,4
acompanar,enorme,4
nino,templo,4
enorme,presente,4
entorno,solidaridad,4
verde,voluntad,4
agradecido,padre,4
gracia,parque,4
indignante,joven,4
convivir,naturaleza,4
acompanar,recuperacion,4
libre,maravilloso,4
familia,jueza,4
gracia,profundo,4
campo,parque,4
etapa,verde,4
caber,verde,4
duda,verde,4
convivencia,profundo,4
futuro,parque,4
nina,verde,4
caber,joven,4
aprender,digno,4
agradecido,presente,4
duda,puto,4
campo,enorme,4
esquina,joven,4
estrella,gracia,4
cristo,verde,4
cristo,libre,4
consuelo,estrella,4
exigir,voluntad,4
comun,exigir,4
comun,sembrar,4
consuelo,irma,4
consuelo,padre,4
campo,empatia,4
generacion,parque,4
enorme,joven,4
admitir,adulto,4
empatia,profundo,4
generacion,padrisimo,4
acompanar,banderazo,4
jardin,libre,4
diocesis,templo,4
aprender,convivir,4
diocesis,joven,4
joven,origen,4
generacion,graduar,4
familia,graduar,4
contratacion,etapa,4
campo,maravilloso,3
gracia,solidaridad,3
diversion,naturaleza,3
aprender,diversion,3
aprender,parque,3
libre,parque,3
parque,solidaridad,3
convivir,digno,3
entorno,pato,3
alvarez,verde,3
alvarez,recuperacion,3
convivencia,recuperado,3
convivencia,gigante,3
encender,futuro,3
encender,gigante,3
digno,profundo,3
gracia,origen,3
caber,nina,3
admitir,voluntad,3
comun,voluntad,3
aprender,campo,3
comun,padre,3
banderazo,joven,3
banderazo,futuro,3
crecer,gigante,3
familia,maravilla,3
enorme,jueza,3
fumar,padre,3
comun,convivir,3
gracia,naturaleza,3
caber,digno,3
estrella,universo,3
comun,universo,3
joven,solidaridad,3
crecer,origen,3
profundo,solidaridad,3
avanzado,futuro,3
exigir,solidaridad,3
agradecido,duda,3
acompanar,duda,3
libre,profundo,3
nina,puto,3
banderazo,renovacion,3
comunidad,enorme,3
empatia,libre,3
convivencia,convivir,3
cristo,sacerdote,3
generacion,sembrar,3
generacion,profundo,3
exigir,profundo,3
caber,regalar,3
duda,fumar,3
duda,naturaleza,3
nina,universo,3
acompanar,diversion,3
presente,regalar,3
avanzado,familia,3
adulto,voluntad,3
aguas,desazolve,3
caber,libre,3
empatia,presente,3
adulto,regalar,3
esquina,gracia,3
digno,generacion,3
duda,sano,3
candidato,regalar,3
agradecido,joaquin,3
campo,crecer,3
solidaridad,verde,3
generacion,voluntad,3
acompanar,maravilloso,3
caber,comunidad,3
presente,templo,3
joven,juzgado,3
etapa,nina,3
candidato,nino,3
joven,voluntad,3
presente,sacerdote,3
cristo,voluntad,3
gigante,maravilloso,3
estrella,joaquin,3
digno,elvira,3
acompanar,elvira,3
aprender,voluntad,3
estrella,futuro,3
futuro,maravilloso,3
aprender,enorme,3
gracia,locura,3
gracia,jardin,3
nino,universo,3
crecer,maravilloso,3
estrella,generacion,3
aprender,candidato,3
exigir,sano,3
parque,parques,3
enorme,voluntad,3
nino,recuperacion,3
sano,verde,3
desazolve,libre,3
adulto,comun,3
duda,maravilla,3
exigir,juzgado,3
nina,recuperacion,3
estrella,presente,3
esquina,presente,3
joven,maravilla,3
digno,maravilla,3
agradecido,libre,3
digno,empatia,3
comun,nina,3
agradecido,nina,3
maravilloso,nina,3
adulto,naturaleza,3
aprender,esquina,3
caber,profundo,3
duda,profundo,3
candidato,duda,3
esquina,nino,3
esquina,padre,3
acompanar,convivencia,3
convivencia,esparcimiento,3
convivir,crecer,3
convivir,gracia,3
enorme,parque,3
ampliacion,futuro,3
libre,pato,3
comun,presente,3
campo,naturaleza,3
crecer,digno,3
digno,naturaleza,3
consuelo,joven,3
exigir,naturaleza,3
empatia,generacion,3
consuelo,sacrificio,3
exigir,joaquin,3
adulto,convivir,3
irma,presente,3
encender,joven,3
alvarez,gracia,3
generacion,regalar,3
aguas,generacion,3
adulto,generacion,3
digno,maravilloso,3
acompanar,sacerdote,3
candidato,exigir,3
acompanar,sano,3
empatia,maravilla,3
admitir,familia,3
digno,entrenar,3
entrenar,gracia,3
agradecido,nino,3
adulto,agradecido,3
convivir,presente,3
enorme,extraterrestr,3
convivir,generacion,3
doloso,familia,3
futuro,puto,3
adulto,campo,3
acompanar,convivir,3
entorno,maravilla,3
entorno,profundo,3
duda,sacrificio,3
duda,entorno,3
joaquin,nino,3
duda,joaquin,3
parque,recuperado,3
aprender,entorno,3
indignante,templo,3
nina,sacrificio,3
nino,sacrificio,3
comunidad,sacerdote,3
exigir,reeleccion,3
maravilloso,naturaleza,3
gracia,sembrar,3
joven,mochila,3
etapa,renovacion,3
nino,origen,3
familia,juzgado,3
ampliacion,presente,3
alvarez,etapa,3
candidato,etapa,3
avanzado,renovacion,3
joven,jueza,3
estrella,jueza,3
parque,profundo,3
graduar,joven,3
etapa,invicto,3
entorno,gigante,3
avanzado,nino,3
entorno,renovacion,3
aspirante,libre,3
banderazo,bosque,3
convivencia,solidaridad,2
convivencia,voluntad,2
aprender,convivencia,2
padre,solidaridad,2
parque,voluntad,2
parque,pato,2
ampliacion,parque,2
entrenar,parque,2
entrenar,familia,2
colonias,nino,2
parque,presente,2
adulto,jardin,2
recuperado,verde,2
recuperacion,verde,2
alvarez,recuperado,2
diversion,gracia,2
nino,recuperado,2
comunidad,gigante,2
aprender,encender,2
encender,padre,2
futuro,gigante,2
estrella,libre,2
naturaleza,origen,2
mochila,nina,2
caber,mochila,2
caber,futuro,2
futuro,jueza,2
aguas,parque,2
convivencia,jardin,2
comun,jardin,2
etapa,parque,2
empatia,futuro,2
cristo,empatia,2
alicia,familia,2
extraterrestr,presente,2
extraterrestr,fumar,2
fumar,presente,2
extraterrestr,padre,2
comun,origen,2
comunidad,origen,2
comun,locura,2
duda,locura,2
convivir,maravilloso,2
convivir,duda,2
crecer,sembrar,2
caber,renovacion,2
acompanar,voluntad,2
duda,origen,2
enorme,universo,2
comun,enorme,2
comun,templo,2
girar,naturaleza,2
caber,presente,2
caber,crecer,2
comunidad,jardin,2
candidato,reeleccion,2
joven,puto,2
alvarez,joven,2
gracia,sacrificio,2
banderazo,digno,2
crecer,esquina,2
agradecido,sacrificio,2
encender,exigir,2
empatia,encender,2
banderazo,parque,2
banderazo,consuelo,2
regalar,sacerdote,2
estrella,gigante,2
estrella,invicto,2
libre,recuperacion,2
profundo,sembrar,2
duda,enorme,2
duda,extraterrestr,2
crecer,entorno,2
familia,recuperado,2
convivencia,exigir,2
parques,presente,2
adulto,solidaridad,2
adulto,profundo,2
esquina,parque,2
esquina,pato,2
nina,pato,2
exigir,pato,2
cristo,gracia,2
entorno,maravilloso,2
maravilla,nino,2
locura,nino,2
gigante,nina,2
ampliacion,entorno,2
caber,jardin,2
joaquin,sano,2
agradecido,sano,2
comunidad,esquina,2
campo,locura,2
aprender,recuperacion,2
aprender,fumar,2
origen,templo,2
sano,universo,2
estrella,verde,2
gracia,templo,2
aguas,caber,2
campo,estrella,2
campo,voluntad,2
maravilla,regalar,2
comunidad,sembrar,2
sembrar,voluntad,2
crecer,diversion,2
enorme,etapa,2
comunidad,universo,2
acompanar,universo,2
presente,universo,2
acompanar,parques,2
digno,girar,2
candidato,nina,2
crecer,enorme,2
crecer,jueza,2
maravilloso,universo,2
aprender,caber,2
acompanar,alvarez,2
nino,puto,2
locura,voluntad,2
aguas,nino,2
aguas,duda,2
entorno,estrella,2
adulto,candidato,2
candidato,naturaleza,2
elvira,parque,2
candidato,libre,2
puto,verde,2
campo,puto,2
caber,encender,2
digno,enorme,2
adulto,recuperacion,2
futuro,regalar,2
aguas,aprender,2
juzgado,nino,2
adulto,juzgado,2
naturaleza,presente,2
aprender,maravilloso,2
maravilla,naturaleza,2
acompanar,parque,2
acompanar,jardines,2
campo,digno,2
duda,parque,2
adulto,locura,2
alvarez,presente,2
maravilla,nina,2
agradecido,verde,2
agradecido,comun,2
diocesis,profundo,2
adulto,futuro,2
ampliacion,verde,2
campo,profundo,2
caber,exigir,2
caber,campo,2
campo,candidato,2
caber,candidato,2
comunidad,recuperacion,2
esparcimiento,sano,2
consuelo,gracia,2
futuro,maravilla,2
cristo,futuro,2
nina,profundo,2
agradecido,caber,2
enorme,gracia,2
entorno,joaquin,2
gracia,pato,2
comunidad,reeleccion,2
entrenar,nina,2
enorme,naturaleza,2
acompanar,renovacion,2
consuelo,duda,2
consuelo,exigir,2
digno,indignante,2
empatia,joven,2
presente,sacrificio,2
alvarez,exigir,2
comunidad,regalar,2
aprender,indignante,2
duda,indignante,2
acompanar,origen,2
aguas,familia,2
campo,sacrificio,2
exigir,sacrificio,2
gracia,joaquin,2
crecer,profundo,2
crecer,cristo,2
agradecido,irma,2
alicia,duda,2
alicia,digno,2
banderazo,exigir,2
encender,universo,2
alvarez,estrella,2
digno,estrella,2
digno,irma,2
alicia,gracia,2
crecer,irma,2
maravilloso,voluntad,2
familia,girar,2
etapa,sano,2
convivencia,etapa,2
convivencia,duda,2
futuro,sano,2
convivencia,futuro,2
extraterrestr,verde,2
extraterrestr,nino,2
exigir,extraterrestr,2
agradecido,futuro,2
alvarez,reeleccion,2
bosque,joven,2
bosque,padrisimo,2
duda,empatia,2
caber,empatia,2
cristo,presente,2
adulto,bosque,2
bosque,generacion,2
convivir,padrisimo,2
doloso,libre,2
doloso,empatia,2
agradecido,entorno,2
convivir,voluntad,2
irma,sano,2
estrella,exigir,2
enorme,exigir,2
enorme,entorno,2
empatia,entorno,2
libre,sacerdote,2
libre,reeleccion,2
aprender,regalar,2
sacrificio,verde,2
gracia,regalar,2
convivir,futuro,2
convivir,padre,2
maravilla,presente,2
maravilloso,verde,2
colonias,comunidad,2
parque,sano,2
naturaleza,nina,2
comunidad,padrisimo,2
joaquin,nina,2
esparcimiento,familia,2
familia,sacerdote,2
digno,parques,2
profundo,templo,2
exigir,origen,2
avanzado,joven,2
etapa,recuperacion,2
duda,sacerdote,2
esquina,verde,2
naturaleza,profundo,2
entorno,sembrar,2
campo,invicto,2
ampliacion,etapa,2
parque,renovacion,2
diversion,voluntad,2
convivencia,regalar,2
regalar,voluntad,2
puto,regalar,2
candidato,futuro,2
convivencia,padrisimo,2
acompanar,aprender,2
acompanar,esquina,2
contratacion,parque,2
joven,renovacion,2
profundo,renovacion,2
crecer,graduar,2
captacion,recuperacion,2
captacion,colonias,2
doloso,entorno,2
reeleccion,verde,2
gigante,verde,2
acompanar,aspirante,2
generacion,sacrificio,2
estrella,solidaridad,2
etapa,solidaridad,2
avanzado,etapa,2
girar,presente,2
ampliacion,crecer,2
doloso,exigir,2
encender,nina,2
colonias,exigir,2
colonias,futuro,2
aspirante,origen,2
origen,profundo,2
convivencia,pato,2
agradecido,consuelo,2
avanzado,sano,2
mochila,recuperacion,2
graduar,nino,2
renovacion,verde,2
ampliacion,generacion,2
crecer,juzgado,2
padre,recuperado,2
etapa,presente,2
adulto,origen,2
origen,recuperacion,2
bosque,renovacion,2
campo,padrisimo,2
comunidad,diversion,1
ampliacion,pato,1
entrenar,pato,1
ampliacion,entrenar,1
ampliacion,padrisimo,1
entrenar,padrisimo,1
padrisimo,parque,1
colonias,parque,1
colonias,padrisimo,1
padrisimo,presente,1
colonias,presente,1
adulto,colonias,1
digno,jardin,1
jardin,solidaridad,1
alvarez,convivir,1
convivir,recuperado,1
recuperacion,recuperado,1
recuperado,sano,1
recuperacion,sano,1
alvarez,convivencia,1
alvarez,diversion,1
diversion,recuperado,1
gracia,recuperado,1
padrisimo,recuperado,1
esparcimiento,recuperado,1
esparcimiento,gracia,1
esparcimiento,padrisimo,1
gigante,padre,1
naturaleza,universo,1
estrella,naturaleza,1
gracia,mochila,1
admitir,comun,1
duda,jueza,1
campo,jueza,1
comun,jueza,1
aprender,jueza,1
jueza,libre,1
aguas,jardin,1
aguas,convivencia,1
aprender,profundo,1
comun,profundo,1
futuro,irma,1
empatia,irma,1
comun,cristo,1
comun,empatia,1
bosque,esquina,1
alicia,profundo,1
acompanar,alicia,1
alicia,consuelo,1
acompanar,consuelo,1
aguas,presente,1
aguas,extraterrestr,1
aguas,fumar,1
fumar,libre,1
aguas,origen,1
libre,origen,1
aprender,origen,1
comunidad,locura,1
convivir,locura,1
locura,maravilloso,1
