source,target,weight
educacion,educativo,84
ferial,recinto,80
educacion,estudiante,74
educativo,estudiante,60
alumno,educacion,50
educacion,primaria,46
cruz,roja,42
alumno,educativo,41
educacion,sanchez,39
alumno,estudiante,39
educacion,maestro,36
alumno,primaria,34
costo,gratuito,27
accidente,cuerpo,27
alejandra,sanchez,25
educacion,invitar,25
cuerpo,temporada,24
acceso,gratuito,23
alumno,maestro,23
pemex,petrolero,23
cuerpo,rescate,23
gratuito,invitar,23
estudiante,primaria,22
cruz,sanchez,21
educacion,secundaria,21
bombero,cuerpo,20
estudiante,maestro,19
accidente,medida,19
cuerpo,invitar,19
accidente,causa,19
acceso,educacion,18
educacion,gratuito,17
poza,rica,17
crear,educacion,17
alejandra,educacion,17
deseo,enviar,17
educacion,visita,17
comida,gratuito,17
asistente,recinto,17
crear,invitar,17
primaria,secundaria,16
accidente,cruz,16
acceso,recinto,16
castillo,pepe,16
arrancar,petrolero,15
educacion,medida,15
accidente,impacto,15
educativo,primaria,15
accidente,estacion,15
pemex,refineria,14
acceso,ferial,14
castillo,estudiante,14
cruz,marzo,14
compania,extranjero,14
costo,medida,14
accidente,automovil,13
educacion,medicina,13
causa,cuerpo,13
estudiante,medida,13
maestro,primaria,12
accidente,determinar,12
cuerpo,heroico,12
estudiante,secundaria,12
acceso,invitar,12
cruz,cuerpo,12
marzo,pemex,12
accidente,roja,12
educativo,maestro,11
petrolero,produccion,11
comida,crear,11
cruz,maestro,11
alumno,secundaria,11
asistente,gratuito,11
accidente,corporacion,11
cuerpo,impacto,11
acceso,costo,11
educativo,invitar,11
automovil,cuerpo,11
crear,extranjero,10
corporacion,cuerpo,10
comida,invitar,10
acceso,estudiante,10
asistente,ferial,10
comida,costo,10
crear,marzo,10
estacion,pemex,10
medida,revision,10
educacion,pemex,10
cuerpo,educativo,10
accidente,marzo,10
accidente,rescate,10
costo,estacion,10
alumno,medida,10
division,temporada,10
coordinador,educacion,9
estudiante,sanchez,9
invitar,magia,9
invitar,recinto,9
ferial,mecanico,9
gratuito,mecanico,9
comida,gratis,9
gratis,gratuito,9
ferial,gratuito,9
invitar,visita,9
compania,deseo,9
extranjero,produccion,9
gratis,invitar,9
costo,produccion,9
costo,cruz,9
cuerpo,division,9
maestro,sanchez,8
alumno,invitar,8
extranjero,marzo,8
compania,enviar,8
cruz,temporada,8
comida,extranjero,8
accidente,revision,8
educativo,secundaria,8
costo,invitar,8
castillo,sanchez,8
acceso,cuerpo,8
castillo,enviar,8
navidena,recinto,8
ferial,navidena,8
accidente,sanchez,8
gratuito,temporada,8
comida,cuidir,8
castillo,educacion,8
educacion,enviar,8
millonario,pemex,8
cruz,impacto,8
causa,temporada,8
crear,gratis,8
costo,crear,8
crear,estudiante,8
enviar,estudiante,8
cuerpo,dulce,8
causa,comida,8
acceso,alumno,8
acceso,medida,8
acceso,educativo,8
dulce,impacto,8
causa,impacto,8
gratuito,pantalla,8
alumno,gratuito,8
cruz,torres,7
invitar,maestro,7
estudiante,sindicato,7
sanchez,torres,7
pemex,sindicato,7
petrolero,sindicato,7
cruz,enviar,7
cuerpo,maestro,7
accidente,educacion,7
alejandra,maestro,7
rescate,roja,7
cuerpo,visita,7
invitar,navidena,7
magia,recinto,7
mecanico,recinto,7
gratuito,recinto,7
torres,visita,7
temporada,torres,7
invitar,temporada,7
precisar,revision,7
corresponder,temporada,7
corporacion,determinar,7
cuerpo,extranjero,7
causa,corresponder,7
acceso,visita,7
cruz,recinto,7
comida,estudiante,7
marzo,medida,7
costo,revision,7
cuerpo,instante,7
gratuito,medicina,7
cruz,invitar,7
cuerpo,rica,7
activar,medida,7
compania,cuerpo,7
asistente,medida,7
costo,temporada,7
coordinador,temporada,7
cuerpo,maniobra,7
causa,determinar,7
estudiante,precisar,7
costo,publicado,7
educativo,medida,7
acceso,produccion,7
alumno,medicina,7
estacion,seguido,7
estudiante,extranjero,6
extranjero,medicina,6
arrancar,marzo,6
pemex,produccion,6
compania,corresponder,6
coordinador,cuerpo,6
crear,medida,6
maestro,medida,6
acceso,estacionamiento,6
maestro,secundaria,6
cruz,division,6
cruz,rescate,6
cuerpo,sanchez,6
primaria,visita,6
invitar,primaria,6
ferial,magia,6
ferial,invitar,6
enviar,invitar,6
castillo,maestro,6
corporacion,cruz,6
causa,corporacion,6
causa,cruz,6
accidente,york,6
accidente,temporada,6
determinar,estudiante,6
extranjero,maestro,6
cuidir,extranjero,6
educacion,extranjero,6
corresponder,revision,6
alumno,castillo,6
compania,costo,6
causa,estudiante,6
acceso,accidente,6
extranjero,pemex,6
costo,cuerpo,6
cuidir,millonario,6
enviar,pepe,6
invitar,marzo,6
extranjero,visita,6
cuerpo,fresco,6
comida,educacion,6
costo,gratis,6
causa,invitar,6
accidente,pemex,6
enviar,millonario,6
activar,cuerpo,6
medida,temporada,6
