source,target,weight
guadalupe,virgen,75
calor,sensacion,46
guadalupe,senora,33
imagen,senora,33
granja,guadalupe,33
jesus,santo,32
santo,virgen,27
tepeyac,virgen,24
guadalupe,sensacion,24
senora,virgen,23
guadalupe,tepeyac,23
amen,senora,22
granja,sensacion,22
diego,guadalupe,21
diego,virgen,20
calor,golfo,20
america,senora,19
jesus,senora,19
dano,senora,16
amen,jesus,16
santo,senora,15
imagen,virgen,14
automovilista,peaton,14
cholula,magisterio,14
fiel,santo,14
guadalupe,imagen,13
amado,senora,13
amen,santo,13
calor,factor,13
dano,imagen,12
sabiduria,senora,12
magisterio,poblano,12
america,guadalupe,12
misericordia,virgen,12
love,thank,12
guadalupe,jesus,12
culto,virgen,11
activo,magisterio,11
cholula,poblano,11
activo,poblano,11
jesucristo,jesus,11
fiel,jesus,11
jesus,virgen,11
online,photo,11
automovilista,tramo,10
activo,cholula,10
amen,virgen,10
like,senora,10
online,youtube,10
original,senora,10
amen,misericordia,10
culto,guadalupe,9
amalia,avalos,9
dren,pluvial,9
citar,senora,9
diego,senora,9
diego,imagen,9
america,virgen,9
imagen,jesus,9
always,love,9
misericordia,senora,9
dano,guadalupe,9
get,know,8
get,like,8
gutierrez,jesus,8
dano,jesus,8
espiritual,virgen,8
espiritual,guadalupe,8
golfo,senora,8
activo,calor,8
happy,love,8
amen,dano,8
espiritual,senora,8
amen,america,7
misa,senora,7
amen,jesucristo,7
guadalupe,led,7
america,golfo,7
diego,tepeyac,7
fiel,imagen,7
going,like,7
like,really,7
photo,youtube,7
amen,love,7
dano,peaton,7
demonio,senora,7
jesus,reino,7
activo,america,7
automovilista,dano,7
jesus,piedad,6
jesus,love,6
dano,escapar,6
imagen,santo,6
golfo,guadalupe,6
fiel,virgen,6
amen,guadalupe,6
activo,dano,6
happy,thank,6
jesus,thank,6
america,imagen,6
day,thank,6
amen,familias,6
amado,amen,6
every,going,6
going,see,6
day,every,6
dedicado,pablo,6
even,love,6
golfo,santo,6
piedad,senora,6
like,see,6
much,thank,6
know,need,6
like,much,6
priistas,senora,6
guadalupe,iluminacion,6
amen,imagen,6
fiel,jesucristo,6
clara,jesus,6
dano,golfo,6
amado,reino,6
bus,distancia,6
dicha,virgen,6
know,tax,6
jesus,tramo,6
guadalupe,tramo,6
peaton,pluvial,6
dano,virgen,5
culto,imagen,5
diego,santo,5
cuyo,jesucristo,5
actually,even,5
like,thank,5
day,together,5
going,money,5
jesus,saldivar,5
love,mexican,5
cuyo,guadalupe,5
cuyo,imagen,5
