source,target,weight
celebrar,dia,244
felicidad,felicidades,240
dia,feliz,235
dia,lleno,164
dia,felicidad,162
dia,mundial,152
dia,grande,142
dia,reconocer,122
cumpleanos,feliz,120
bendicion,felicidad,119
bendicion,feliz,116
alegria,dia,107
alegria,lleno,107
felicidad,feliz,105
exito,felicidad,103
bendicion,dia,102
dia,felicidades,100
agradecer,dia,99
dia,querido,89
abrazo,felicidad,87
bendicion,felicidades,86
abrazo,dia,81
feliz,lleno,80
copa,mundial,80
dia,esfuerzo,75
felicidades,feliz,72
felicidad,grande,71
exito,felicidades,70
abrazo,feliz,69
abrazo,bendicion,69
dia,exito,68
cumpleanos,dia,67
exito,lleno,67
dia,tampiqueno,66
mundial,torneo,66
dia,gusto,64
dia,orgullo,62
deportivo,mundial,62
felicidad,tampiqueno,60
felicidad,orgullo,59
celebrar,lleno,58
felicidad,querido,55
cumpleanos,lleno,55
bendicion,lleno,55
dedicacion,esfuerzo,53
esfuerzo,felicidad,53
dia,especialmente,53
orgullo,talento,53
felicidad,reconocimiento,52
felicidad,lleno,52
agradecer,esfuerzo,52
esfuerzo,felicidades,51
lleno,querido,51
celebrar,feliz,49
abrazo,felicidades,49
bendicion,exito,49
exito,feliz,49
alegria,celebrar,48
alegria,feliz,47
felicidades,reconocimiento,47
dia,llenar,47
feliz,grande,47
felicidades,lleno,46
felicidades,grande,46
dia,reconocimiento,46
llenar,orgullo,46
celebrar,orgullo,46
esfuerzo,reconocer,46
felicidad,logro,45
felicidades,tampiqueno,44
agradecer,tampiqueno,44
grande,gusto,43
alegria,felicidad,43
feliz,querido,43
bendicion,grande,42
celebrar,grande,41
dedicacion,dia,40
abrazo,querido,40
felicidades,orgullo,40
felicidad,merecido,40
dedicacion,felicidad,40
esfuerzo,tampiqueno,40
dia,profesional,39
lleno,orgullo,38
felicidades,querido,38
cumpleanos,felicidad,38
grande,lleno,38
exito,grande,37
reconocer,reconocimiento,36
agradecer,reconocer,36
detalle,dia,36
celebrar,reconocer,36
felicidades,logro,36
abrazo,grande,35
grande,querido,35
esfuerzo,reconocimiento,35
bendigar,dia,35
dedicacion,exito,35
dedicacion,lleno,34
agradecer,felicidad,34
felicidades,merecido,34
exito,querido,34
talento,tampiqueno,34
deportivo,torneo,34
deportiva,deportivo,34
celebrar,mundial,34
orgullo,tampiqueno,34
inauguracion,mundial,33
grande,orgullo,32
esfuerzo,exito,32
bendicion,querido,32
bendicion,bendigar,31
alegria,felicidades,31
celebrar,felicidad,31
enhorabuena,felicidad,31
enhorabuena,felicidades,31
agradecer,felicidades,31
bendicion,orgullo,31
grande,talento,31
esfuerzo,orgullo,30
esfuerzo,grande,30
celebrar,cumpleanos,30
alegria,cumpleanos,30
celebrar,esfuerzo,30
alegria,llenar,30
bendigar,felicidad,29
cumpleanos,exito,29
alegria,grande,29
esfuerzo,talento,29
felicidad,reconocer,28
merecido,reconocimiento,28
deportivo,talento,28
dia,logro,28
deportivo,dia,28
copa,torneo,28
gusto,lleno,27
felicidad,talento,27
grande,mundial,27
lleno,talento,27
dia,talento,27
brava,torneo,27
dia,previo,27
brava,deportivo,27
dia,sigar,26
agradecer,grande,26
felicidad,mundial,26
dedicacion,reconocer,26
alegria,exito,26
copa,dia,26
felicidad,llenar,25
celebrar,llenar,25
agradecer,orgullo,25
felicidades,orgulloso,25
esfuerzo,logro,25
abrazo,lleno,25
dia,felicitar,25
celebrar,talento,25
cumpleanos,querido,25
alegria,bendicion,25
bendigar,feliz,24
dedicacion,felicidades,24
dia,orgulloso,24
agradecer,reconocimiento,24
liderazgo,reconocer,24
deportivo,felicidad,24
dia,fomentar,24
orgullo,reconocimiento,24
dia,torneo,24
dia,fest,24
felicidad,orgulloso,23
alegria,espiritu,23
exito,orgullo,23
emocion,lleno,23
mundial,tampiqueno,23
alegria,querido,23
competencia,deportivo,23
grande,reconocer,22
exito,talento,22
competencia,dia,22
orgullo,reconocer,22
dia,vocacion,22
agradecer,especialmente,22
grande,tampiqueno,22
deportivo,esfuerzo,22
agradecer,alegria,22
lleno,tampiqueno,22
alegria,orgullo,22
grande,llenar,22
brava,corona,22
bendecido,dia,21
felicidades,gusto,21
enhorabuena,tampiqueno,21
liderazgo,reconocimiento,21
bendicion,cumpleanos,21
deportivo,exito,21
celebrar,felicidades,21
esfuerzo,querido,21
agradecer,exito,21
deportivo,tampiqueno,21
llenar,talento,21
bendigar,felicidades,20
logro,reconocimiento,20
felicidad,sigar,20
dia,emocion,20
lleno,logro,20
grande,logro,20
dia,invitacion,20
deportiva,torneo,20
esfuerzo,feliz,20
celebrar,exito,20
abrazo,exito,20
competencia,mundial,20
emocion,orgullo,19
felicidad,gusto,19
logro,tampiqueno,19
reconocer,tampiqueno,19
felicidad,felicitar,19
dia,hector,19
cumpleanos,felicidades,19
mundial,reconocer,19
atleta,deportivo,19
llenar,tampiqueno,18
orgullo,querido,18
agradecer,querido,18
logro,reconocer,18
reconocer,talento,18
felicidad,liderazgo,18
cumpleanos,dedicacion,18
lleno,reconocer,18
reconocer,vocacion,18
celebrar,querido,18
agradecer,lleno,18
alegria,dedicacion,17
felicidades,reconocer,17
celebrar,tampiqueno,17
gusto,querido,17
enhorabuena,logro,17
feliz,tampiqueno,17
bendicion,orgulloso,17
felicidades,sigar,17
agradecer,invitacion,17
agradecer,dedicacion,17
brava,dia,17
esfuerzo,lleno,17
abrazo,cumpleanos,17
alegria,tampiqueno,17
lleno,mundial,17
emocion,mundial,17
celebrar,fest,17
esfuerzo,gusto,16
dia,honrar,16
agradecer,bendicion,16
exito,logro,16
logro,orgullo,16
felicitar,reconocer,16
deportiva,mundial,16
dia,espiritu,16
espiritu,feliz,16
dedicacion,reconocimiento,16
reconocimiento,tampiqueno,16
emocion,felicidad,16
brava,copa,16
brava,exito,16
brava,hector,16
dedicacion,feliz,15
espiritu,felicidad,15
agradecer,gusto,15
gusto,tampiqueno,15
mundial,orgullo,15
gusto,orgullo,15
felicitar,lleno,15
exito,tampiqueno,15
abrazo,gusto,15
alegria,esfuerzo,15
bendicion,esfuerzo,15
lleno,sigar,15
dedicacion,talento,15
feliz,mundial,15
copa,deportivo,15
dia,inauguracion,15
felicidades,mundial,15
enhorabuena,esfuerzo,14
celebrar,gusto,14
fomentar,reconocer,14
agradecer,feliz,14
dia,enhorabuena,14
bendicion,llenar,14
exito,gusto,14
deportivo,felicidades,14
felicidades,talento,14
esfuerzo,sigar,14
cumpleanos,felicitar,14
exito,liderazgo,14
celebrar,invitado,14
bendicion,logro,14
celebrar,reconocimiento,14
grande,profesional,14
dedicacion,tampiqueno,14
brava,grande,14
emocion,talento,14
corona,torneo,14
brava,felicidad,14
competencia,torneo,14
feliz,llenar,13
feliz,gusto,13
abrazo,agradecer,13
abrazo,orgullo,13
bendecido,feliz,13
feliz,orgulloso,13
dia,invitado,13
enhorabuena,exito,13
detalle,felicidad,13
cumpleanos,logro,13
celebrar,dedicacion,13
bendecido,bendicion,13
exito,torneo,13
felicidades,profesional,13
dedicacion,logro,13
atleta,competencia,13
bendicion,talento,13
exito,profesional,13
bendicion,tampiqueno,13
abrazo,logro,13
celebrar,deportivo,13
fomentar,tampiqueno,13
esfuerzo,liderazgo,13
abrazo,bendigar,13
bendigar,grande,13
celebrar,emocion,13
reconocimiento,talento,13
atleta,felicidad,13
competencia,talento,13
mundial,previo,13
corona,mundial,13
espiritu,orgullo,12
abrazo,espiritu,12
grande,reconocimiento,12
espiritu,lleno,12
esfuerzo,orgulloso,12
agradecer,liderazgo,12
feliz,logro,12
feliz,reconocer,12
bendigar,orgullo,12
dia,merecido,12
gusto,mundial,12
grande,sigar,12
dedicacion,grande,12
competencia,grande,12
bendicion,reconocer,12
celebrar,logro,12
agradecer,talento,12
querido,reconocer,12
exito,reconocer,12
felicidad,profesional,12
feliz,reconocimiento,12
alegria,reconocer,12
abrazo,alegria,12
deportivo,lleno,12
felicidad,vocacion,12
bendigar,espiritu,12
atleta,dia,12
alegria,gusto,12
hector,mundial,12
bendecido,felicidad,11
enhorabuena,querido,11
querido,tampiqueno,11
exito,reconocimiento,11
exito,sigar,11
fomentar,reconocimiento,11
enhorabuena,merecido,11
exito,felicitar,11
felicidad,prosperidad,11
bendicion,detalle,11
mundial,querido,11
dedicacion,liderazgo,11
celebrar,honrar,11
abrazo,bendecido,11
bendicion,sigar,11
feliz,profesional,11
grande,liderazgo,11
deportivo,fomentar,11
felicidades,llenar,11
esfuerzo,hector,11
dia,estrecho,11
dedicacion,orgullo,11
agradecer,fomentar,11
agradecer,deportivo,11
celebrar,espiritu,11
celebrar,copa,11
felicidades,felicitar,11
llenar,reconocimiento,11
emocion,llenar,11
deportiva,grande,11
alegria,emocion,11
gusto,reconocimiento,11
deportivo,profesional,11
liderazgo,tampiqueno,11
bendicion,celebrar,11
atleta,tampiqueno,11
abrazo,celebrar,10
abrazo,tampiqueno,10
esfuerzo,merecido,10
exito,orgulloso,10
logro,sigar,10
enhorabuena,reconocimiento,10
orgulloso,reconocer,10
abrazo,orgulloso,10
dia,liderazgo,10
feliz,prosperidad,10
dia,prosperidad,10
feliz,orgullo,10
bendecido,felicidades,10
orgulloso,querido,10
inauguracion,lleno,10
profesional,tampiqueno,10
bendicion,dedicacion,10
agradecer,celebrar,10
dedicacion,querido,10
dedicacion,gusto,10
espiritu,llenar,10
llenar,lleno,10
deportivo,grande,10
hector,tampiqueno,10
bendigar,querido,10
orgulloso,talento,10
competencia,tampiqueno,10
especialmente,tampiqueno,10
cuestionar,dia,10
esfuerzo,profesional,10
logro,merecido,10
celebrar,inauguracion,10
bendicion,mundial,10
mundial,reconocimiento,10
orgullo,vocacion,9
feliz,sigar,9
corona,felicidades,9
llenar,logro,9
felicidad,fomentar,9
felicidades,liderazgo,9
dia,reflejo,9
orgullo,sigar,9
detalle,exito,9
exito,mundial,9
mundial,talento,9
deportivo,orgullo,9
corona,dia,9
cumpleanos,grande,9
bendicion,profesional,9
alegria,logro,9
gusto,invitacion,9
abrazo,esfuerzo,9
especialmente,querido,9
lleno,profesional,9
abrazo,reconocer,9
agradecer,sigar,9
logro,querido,9
espiritu,grande,9
dia,distinguir,9
enhorabuena,orgullo,9
bendigar,esfuerzo,9
corona,profesional,9
reconocer,torneo,9
deportivo,reconocer,9
brava,reconocer,9
especialmente,mundial,9
competencia,felicidad,9
gusto,talento,9
emocion,grande,9
espiritu,felicidades,9
dia,tenis,9
competencia,profesional,9
esfuerzo,mundial,9
copa,grande,9
brava,felicidades,9
certamen,talento,9
organizador,orgullo,9
gusto,llenar,8
corona,emocion,8
agradecer,espiritu,8
distinguir,felicidad,8
corona,grande,8
logro,vocacion,8
esfuerzo,llenar,8
logro,talento,8
reconocimiento,reflejo,8
orgulloso,reconocimiento,8
orgullo,orgulloso,8
bendigar,exito,8
detalle,felicidades,8
esfuerzo,felicitar,8
felicitar,liderazgo,8
liderazgo,lleno,8
cumpleanos,liderazgo,8
anual,dia,8
brava,gusto,8
detalle,gusto,8
abrazo,sigar,8
celebrar,vocacion,8
liderazgo,logro,8
agradecer,felicitar,8
abrazo,profesional,8
dedicacion,felicitar,8
bendicion,gusto,8
bendigar,cumpleanos,8
amelia,trejo,8
alegria,talento,8
liderazgo,profesional,8
certamen,esfuerzo,8
certamen,torneo,8
anual,mundial,8
abrazo,talento,8
distinguir,reconocimiento,8
grande,orgulloso,8
corona,deportivo,8
celebrar,fomentar,8
merito,reconocer,8
deportivo,inauguracion,8
profesional,talento,8
talento,torneo,8
fest,lleno,8
felicidades,fomentar,8
grande,torneo,8
gusto,reconocer,8
atleta,esfuerzo,8
enhorabuena,talento,8
competencia,copa,8
fomentar,mundial,8
especialmente,felicidades,8
brava,mundial,8
deportivo,emocion,8
brava,emocion,8
brava,lleno,8
atleta,exito,8
detalle,tampiqueno,8
brava,profesional,8
deportivo,detalle,8
enhorabuena,gusto,7
dia,posicionar,7
distinguir,espiritu,7
feliz,vocacion,7
honrar,sigar,7
