source,target,weight
importar,realmente,30
dema,importar,25
general,incluir,24
chairo,importar,21
combate,general,20
general,realmente,19
general,puente,18
dengue,jurisdiccion,18
dengue,sanitaria,18
dema,sentido,17
idea,importar,17
colegio,notarios,16
general,importar,15
directamente,metro,15
chairo,dema,15
directamente,general,14
antiguo,hotel,12
gomez,sentido,12
cinismo,importar,12
jurisdiccion,sanitaria,12
dema,piso,12
puente,sentido,12
combate,dengue,11
hotel,progreso,11
metro,puente,11
puente,restaurante,11
general,metro,11
empleado,importar,11
importar,sentido,11
importar,puente,10
gomez,valentina,10
importar,piso,10
idea,izquierda,10
importar,izquierda,10
chairo,metro,10
dengue,mosco,10
antiguo,progreso,9
antiguo,general,9
confiar,dema,9
general,gomez,9
realmente,recuerden,9
construido,puente,9
distrito,mosco,9
listo,realmente,9
dengue,probable,9
gomez,importar,9
empleado,restaurante,8
dema,maldad,8
notario,notarios,8
alonso,antiguo,8
importar,vieja,8
claramente,importar,8
incluir,metro,8
dema,realmente,8
importar,listo,8
general,probable,8
conclusion,facilitar,8
general,idea,7
empleado,general,7
dema,gomez,7
acusar,dema,7
ataque,realmente,7
chairo,piso,7
espalda,importar,7
puente,realmente,7
metro,vendedor,7
general,tour,7
extorsionar,importar,7
distrito,general,7
puente,rene,7
gomez,realmente,7
claramente,dema,7
importar,lamentablemente,7
gomez,rene,7
acusar,general,7
importar,montaje,7
dema,empleado,7
colegio,notario,7
general,listo,6
enfocar,general,6
ataque,polanco,6
general,piso,6
facilitar,general,6
idea,realmente,6
polanco,restaurante,6
lamentablemente,metro,6
agredir,polanco,6
importar,maldad,6
agredir,dema,6
importar,restaurante,6
chairo,general,6
dema,izquierda,6
general,rene,6
chairo,cinismo,6
idea,puente,6
acusar,realmente,6
claramente,realmente,6
ataque,idea,6
colegio,general,6
colegio,valentina,6
lamentablemente,rene,6
idea,vieja,6
listo,piso,6
extorsionar,general,6
entrevistar,metro,6
hotel,restaurante,6
exclusivo,tour,5
antiguo,edificacion,5
general,hotel,5
general,practicar,5
metro,piso,5
empleado,piso,5
cinismo,dema,5
listo,restaurante,5
combate,gomez,5
acusado,acusar,5
montaje,puente,5
duelar,importar,5
importar,recuerden,5
directamente,incluir,5
agredir,importar,5
hermosillo,realmente,5
realmente,sentido,5
chairo,listo,5
importar,incluir,5
realmente,rene,5
incluir,realmente,5
claramente,gomez,5
ataque,importar,5
chairo,lamentablemente,5
departamento,general,5
acusar,importar,5
empleado,idea,5
montaje,realmente,5
cono,dema,5
fuero,importar,5
metro,pertenencia,5
dema,listo,5
ataque,izquierda,5
izquierda,listo,5
hotel,importar,5
dema,polanco,5
listo,sentido,5
lamentablemente,realmente,5
incluir,sentido,5
chairo,montaje,5
isidro,premiar,5
especificamente,sentido,5
dengue,distrito,5
directamente,hermosillo,5
antiguo,inspeccion,4
antiguo,importar,4
general,progreso,4
entrevistar,general,4
dema,metro,4
dema,idea,4
piso,realmente,4
idea,sentido,4
ayudante,combate,4
restaurante,vendedor,4
listo,vendedor,4
incluir,jurisdiccion,4
agredir,probable,4
claramente,probable,4
ayudante,gomez,4
gomez,toro,4
especificamente,puente,4
canton,distrito,4
chocolate,importar,4
izquierda,puente,4
general,inspeccion,4
incluir,listo,4
dema,espalda,4
listo,recuerden,4
agredir,piso,4
feminista,izquierda,4
cono,realmente,4
gomez,piso,4
agredir,feminista,4
general,izquierda,4
idea,listo,4
listo,puente,4
empleado,enfocar,4
deven,importar,4
idea,recuerden,4
exclusivo,polanco,4
dema,montaje,4
fuero,incluir,4
fuero,realmente,4
chairo,idea,4
metro,sentido,4
departamento,lamentablemente,4
confiar,directamente,4
montaje,sentido,4
gomez,lamentablemente,4
agredir,lamentablemente,4
idea,piso,4
acusar,directamente,4
pertenencia,sentido,4
hotel,vendedor,4
gomez,version,4
izquierda,vear,4
claramente,directamente,4
claramente,fuero,4
piso,polanco,4
dema,general,4
acusar,palacios,4
izquierda,rene,4
metro,realmente,4
empleado,incluir,4
espalda,general,4
gomez,metro,4
empleado,metro,4
departamento,realmente,4
importar,vear,4
confiar,metro,4
chairo,sentido,4
directamente,importar,4
acusar,hermosillo,4
chinga,importar,4
capo,importar,4
capo,dema,4
listo,tour,4
artesania,directamente,4
agredir,general,4
metro,sendero,4
incluir,restaurante,4
incluir,tour,4
exclusivo,piso,4
exclusivo,metro,4
hotel,metro,4
alonso,general,4
ataque,metro,4
artesania,departamento,4
construido,fundacion,4
dema,fuero,3
espalda,exclusivo,3
espalda,rene,3
brutal,rene,3
edificacion,hotel,3
departamento,metro,3
empleado,realmente,3
importar,version,3
gomez,idea,3
acusar,combate,3
combate,probable,3
entrevistar,realmente,3
confiar,importar,3
combate,importar,3
empleado,vendedor,3
dema,fascista,3
esteban,piso,3
empleado,gomez,3
acusar,maldad,3
idea,parado,3
deven,idea,3
golpista,servil,3
asesinado,rene,3
brutal,importar,3
extorcionar,piso,3
combate,toro,3
ayudante,toro,3
gomez,patriotismo,3
patriotismo,sentido,3
mosco,puente,3
distrito,metro,3
canton,puente,3
departamento,puente,3
importar,pedido,3
espalda,fundacion,3
construido,realmente,3
construido,restaurante,3
