source,target,weight
mexicano,nacional,227
ejercito,mexicano,142
nacional,participar,107
local,nacional,91
nacional,sede,81
nacional,veracruz,76
mexicano,militar,71
militar,nacional,70
ejercito,nacional,66
mexicano,veracruz,62
garcia,nacional,59
nacional,proceso,58
desarrollar,nacional,55
batallon,infanteria,51
ejercito,militar,50
mexicano,republica,48
mexicano,puesto,48
nacional,puesto,48
arma,mexicano,47
arma,ejercito,47
clase,mexicano,45
mexicano,participar,41
directora,nacional,40
edad,mexicano,39
nacional,republica,39
local,mexicano,39
clase,nacional,37
arma,nacional,37
blanco,mexicano,36
arma,militar,35
estudio,nacional,34
batallon,militar,33
garcia,mexicano,33
infanteria,militar,32
ejecutivo,nacional,32
local,participar,28
participar,veracruz,28
participar,proceso,28
estudio,mexicano,27
garcia,participar,27
mexicano,proceso,27
clase,escolar,27
clase,militar,26
convocatoria,participar,26
estudio,veracruz,25
conocimiento,nacional,24
blanco,nacional,24
nacional,participante,24
concluir,nacional,24
edad,nacional,23
concluir,proceso,22
edicion,nacional,22
local,proceso,22
mexicano,potencia,21
edicion,participar,21
garcia,veracruz,20
juventud,nacional,20
catolico,mexicano,20
garcia,proceso,20
jorge,local,19
proceso,puesto,19
desarrollar,participar,19
favorecer,nacional,19
directora,mexicano,19
material,nacional,18
jorge,nacional,18
mexicano,sede,18
edicion,local,18
credito,nacional,17
infanteria,nacional,17
proceso,requisito,17
blanco,ejercito,16
edad,veracruz,16
edad,puesto,16
favorecer,racha,16
nacional,racha,16
batallon,nacional,15
clase,estudio,15
estudio,proceso,15
jimenez,nacional,15
nacional,potencia,15
desarrollar,proceso,15
tuxpan,veracruz,14
garcia,local,14
puesto,veracruz,14
republica,veracruz,14
local,veracruz,14
clase,veracruz,14
concluir,escolar,14
convocatoria,proceso,14
adolescentes,ninos,13
conocimiento,mexicano,13
ejecutivo,mexicano,13
alberto,jorge,13
atrevir,mexicano,13
feria,local,13
cliente,local,13
local,productor,13
edad,local,13
ejecutivo,local,13
juventud,participar,13
local,sede,13
convocatoria,nacional,13
edad,garcia,13
local,puesto,13
