source,target,weight
millon,pesos,347
millon,recibir,96
pesos,recibir,74
pago,pesos,73
entregar,recibir,51
alias,pago,50
entregar,millon,44
millon,pago,43
alias,banco,39
millon,superior,38
pesos,superior,37
pesos,transporte,37
pago,recibir,36
entregar,pesos,32
banco,pago,32
pago,transporte,32
llamado,recibir,29
autobus,transporte,28
convertir,pesos,27
alias,santander,27
demanda,pesos,27
millon,transporte,26
interes,millon,24
interes,recibir,24
dona,pesos,24
nacion,recibir,23
alias,muchisimas,23
convertir,recibir,23
banco,pesos,22
juntar,pesos,22
alias,chicos,22
nacion,pago,21
millon,pension,21
interes,pago,20
millon,nacion,19
banco,millon,19
convertir,millon,18
interes,pesos,17
banco,santander,17
llamado,millon,17
demanda,millon,17
dirigir,millon,17
recibir,superior,17
llamado,pesos,16
europa,millon,16
interes,nacion,15
pesos,recaudado,15
pension,pesos,15
campeones,ida,15
nacion,pesos,14
convertir,transporte,14
banco,pension,14
auditoria,millon,14
pension,recibir,14
auditoria,pesos,13
pago,santander,13
auditoria,superior,13
dona,recibir,13
banco,nacion,13
augusto,millon,13
millon,termino,12
impedir,millon,12
pesos,pieza,12
interes,superior,12
entregar,superior,12
nuevamente,recibir,12
alias,pesos,12
interes,transporte,12
millon,programado,12
pesos,programado,12
cabe,pesos,12
entregar,pago,11
convertir,interes,11
recibir,traslado,11
chicos,muchisimas,11
dona,millon,11
destruccion,millon,11
convertir,referente,11
demanda,superior,11
autobus,pesos,11
exterior,millon,11
heredado,millon,11
campeones,programado,11
entregar,transporte,10
nuevamente,pesos,10
muchisimas,pago,10
recibir,transporte,10
dirigir,recibir,10
demanda,pension,10
convertir,demanda,10
europa,nacion,9
convertir,entregar,9
llamado,nuevamente,9
banco,recibir,9
demanda,transporte,9
augusto,nacion,9
impedir,recibir,9
pesos,termino,9
alias,nacion,9
pago,pension,9
arancel,millon,9
millon,nuevamente,9
superior,transporte,9
aula,pesos,9
entregar,pension,9
programado,traslado,9
demanda,entregar,9
transporte,traslado,9
pesado,transporte,8
pesado,pesos,8
dirigir,entregar,8
augusto,pesos,8
aula,millon,8
recibir,referente,8
millon,recaudado,8
irregularidad,millon,8
dona,nacion,7
europa,muchacha,7
colecta,nuevamente,7
colecta,pesos,7
entregar,juntar,7
pesos,utilidad,7
diariamente,pesos,7
llamado,nacion,7
convertir,dona,7
interponer,recibir,7
dona,entregar,7
campeones,convertir,7
dirigir,llamado,7
entregar,llamado,7
pago,superior,7
destruccion,pesos,7
desaparicion,millon,7
augusto,recibir,7
corrupta,millon,7
millon,rusia,7
demanda,pago,7
cabe,millon,7
exterior,pesos,7
auditoria,pago,7
pesos,solito,6
auditoria,recibir,6
convertir,llamado,6
interes,llamado,6
autobus,recibir,6
autobus,traslado,6
banco,llamado,6
auditoria,irregularidad,6
convertir,nacion,6
colecta,llamado,6
exterior,recibir,6
alias,juntar,6
demanda,nacion,6
autobus,millon,6
entregar,ida,6
alias,augusto,6
juntar,recibir,6
alias,millon,6
europa,recibir,6
nacion,pension,6
dirigir,interes,6
banco,entregar,6
augusto,entregar,6
banco,interes,6
lema,millon,6
interes,rusia,6
millon,pesado,6
convertir,cotidiano,6
nuevamente,transporte,6
demanda,nuevamente,6
millon,requerido,6
diariamente,transporte,5
entregar,interes,5
interes,pension,5
entregar,programado,5
entregar,nacion,5
amistad,nacion,5
colecta,juntar,5
banco,dona,5
impedir,nacion,5
diariamente,pago,5
pesos,santander,5
pension,transporte,5
arancel,pesos,5
europa,pesos,5
autobus,llamado,5
entregar,nuevamente,5
irregularidad,recibir,5
dona,juntar,5
millon,orale,5
convertir,superior,5
pesos,traslado,5
recibir,rusia,5
practico,recibir,5
amistad,convertir,5
cortina,rusia,5
impedir,pesos,5
convertir,practico,5
irregularidad,pesos,5
nacion,transporte,4
