source,target,weight
red,social,176
hora,medio,93
hora,social,65
medio,social,65
entrar,medio,61
medio,red,43
celular,telefono,37
hora,unido,34
medio,periodista,34
entrar,hora,32
acercar,hora,32
hora,voto,27
camara,social,26
hora,red,26
hora,oficina,26
camara,hora,24
entrar,red,24
ciudadana,social,23
hora,reparacion,23
social,unido,22
cancer,temprano,22
medio,recuperar,20
camara,medio,20
acercar,social,20
medio,unido,20
medio,voto,19
periodista,voto,18
periodista,social,16
hora,temprano,16
celular,medio,16
manejar,medio,16
paciente,social,16
alito,entrar,16
gloria,medio,15
periodista,red,15
cobro,medio,15
gloria,voto,15
reparacion,social,14
cantante,hora,14
medio,motivo,14
hora,manejar,14
entrar,periodista,14
cancer,paciente,14
celular,entrar,14
paciente,reparacion,14
oficina,social,13
cancer,social,13
fraude,voto,13
hora,recuperar,13
camara,voto,13
entrar,social,13
hora,periodista,13
carga,entrar,13
medio,telefono,13
celular,hora,13
camara,entrar,13
alito,medio,13
medio,oficina,12
quintana,roo,12
fraude,social,12
libramiento,poniente,12
recuperar,social,12
cobro,entrar,12
camara,videovigilancia,12
manejar,social,12
entrar,voto,12
alito,voto,12
hora,lista,12
fraude,hora,11
lista,social,11
oficina,red,11
entrar,recuperar,11
acercar,entrar,11
cantante,medio,11
acercar,sonrisas,11
acercar,medio,11
cancer,medio,11
social,voto,10
entrar,manejar,10
cancer,clinica,10
inaugurar,social,10
camara,red,10
fraude,red,10
cobro,hora,10
escenario,social,9
unido,voto,9
carga,cobro,9
celular,red,9
entrar,lista,9
cancer,hora,9
escenario,medio,9
medio,piedra,9
gloria,unido,9
hora,telefono,9
acercar,red,9
publicacion,red,9
carga,medio,9
carga,hora,9
medio,reconocido,9
camara,periodista,8
cancer,voto,8
carne,medio,8
camara,celular,8
periodista,televisa,8
adquisicion,camara,8
hora,piedra,8
fraude,periodista,8
abandonar,medio,8
hora,rendir,8
entrar,jodido,8
oficina,telefono,8
carne,entrar,8
carne,hora,8
hora,huella,8
cantante,red,8
motivo,red,8
cantante,periodista,8
escenario,hora,8
inaugurar,tecnologico,8
medio,reparacion,8
oficina,voto,7
huella,medio,7
recuperar,red,7
otorgar,social,7
celular,social,7
caido,gloria,7
camara,lista,7
acercar,camara,7
caja,oficina,7
cobro,oficina,7
motivo,social,7
hora,marquez,7
clinica,hora,7
medio,publicacion,7
huella,social,7
rendir,unido,7
camara,oficina,7
hora,lanzar,7
carga,social,7
entrar,evidente,7
clinica,medio,7
inaugurar,medio,7
cobro,manejar,6
caido,medio,6
complejo,medio,6
abandonar,hora,6
admirar,entrar,6
camara,telefono,6
acercar,oficina,6
social,sonrisas,6
reconocido,social,6
celular,llamada,6
complejo,social,6
caja,voto,6
camara,cobro,6
red,unido,6
carga,red,6
jodido,social,6
gloria,hora,6
abandonar,ciudadana,6
abandonar,red,6
abandonar,social,6
caja,hora,6
fraude,medio,6
entrar,piedra,6
medio,temprano,6
social,tecnologico,6
carga,manejar,6
entrar,orar,6
medio,paciente,5
medio,televisa,5
marquez,televisa,5
rendir,voto,5
fraude,lista,5
gloria,social,5
cobro,voto,5
gallina,voto,5
hora,publicacion,5
celular,periodista,5
cancer,entrar,5
abandonar,entrar,5
carga,periodista,5
entrar,televisa,5
caja,telefono,5
reconocido,red,5
manejar,red,5
entrar,telefono,5
admirar,huella,5
camara,manejar,5
lista,red,5
abandonar,unido,5
recuperar,unido,5
confirmado,medio,5
medio,otorgar,5
jodido,medio,5
ciudadana,red,5
ciudadana,hora,5
social,telefono,5
publicacion,social,5
carne,lista,5
gallina,medio,5
oficina,unido,5
lanzar,social,5
clinica,social,5
caido,unido,5
acercar,reparacion,5
red,reparacion,5
complejo,red,5
cantante,reconocido,5
sonrisas,tinoco,5
paciente,red,5
validar,voto,5
rendir,social,4
cancer,fraude,4
motivo,voto,4
gloria,periodista,4
evidente,hora,4
abandonar,cancer,4
hora,motivo,4
camara,complejo,4
admirar,hora,4
medio,tecnologico,4
recuperar,temprano,4
refuerza,tecnologico,4
ciudadana,tecnologico,4
adquisicion,tecnologico,4
hora,otorgar,4
acercar,huella,4
gloria,manejar,4
clinica,inaugurar,4
farc,reparacion,4
llamada,social,4
llamada,telefono,4
cobro,unido,4
abandonar,voto,4
llamada,red,4
candidata,entrar,4
candidata,lista,4
acercar,creativo,4
caja,cobro,4
celular,escenario,4
escenario,unido,4
lanzar,red,4
cancer,rendir,4
cancer,tecnologico,4
cancer,sonrisas,4
candidata,voto,4
admirar,medio,4
clinica,temprano,4
lista,oficina,4
lanzar,medio,4
adquisicion,medio,4
entrar,fraude,4
hora,libramiento,4
entrar,oficina,4
abandonar,carne,4
hora,inaugurar,4
admirar,temprano,4
admirar,social,4
celular,temprano,4
cobro,jodido,4
jodido,red,4
red,voto,4
manejar,voto,4
candidata,medio,4
medio,sonrisas,4
entrar,gloria,4
carne,gloria,4
cancer,motivo,4
cobro,social,4
cobro,recuperar,4
camara,unido,4
cantante,social,4
manejar,periodista,4
acercar,periodista,4
lista,recuperar,4
hora,televisa,4
periodista,recuperar,4
cancer,lista,4
inaugurar,unido,4
hora,reconocido,4
adquirido,social,4
caja,celular,4
camara,santillan,4
lista,tirado,4
jodido,lista,4
caja,lista,4
hora,tecnologico,4
lista,medio,4
cantante,escenario,4
escenario,reconocido,4
adquirido,hora,4
marquez,tecnologico,4
cancer,confirmado,4
caja,publicacion,4
abandonar,motivo,4
gloria,validar,4
complejo,otorgar,4
cobro,fraude,3
cobro,gallina,3
cobro,evidente,3
recuperar,voto,3
oficina,recuperar,3
camara,cancer,3
carga,libramiento,3
medio,tirado,3
manejar,rendir,3
entrar,otorgar,3
manejar,motivo,3
caido,hora,3
lanzar,periodista,3
abandonar,periodista,3
camara,huella,3
red,temprano,3
camara,ciudadana,3
camara,tecnologico,3
camara,otorgar,3
candidata,hora,3
lista,telefono,3
celular,manejar,3
celular,limitar,3
limitar,motivo,3
creativo,sensibilidad,3
apreciar,piedra,3
carne,piedra,3
cobro,motivo,3
hora,sonrisas,3
periodista,tinoco,3
gloria,rendir,3
periodista,rol,3
abandonar,camara,3
medio,rendir,3
escenario,recuperar,3
creativo,social,3
cobro,otorgar,3
coger,telefono,3
cancer,telefono,3
piedra,red,3
otorgar,periodista,3
entrar,motivo,3
jodido,manejar,3
escenario,manejar,3
lista,unido,3
confirmado,red,3
lanzar,motivo,3
confirmado,social,3
periodista,piedra,3
hora,jodido,3
cantante,huella,3
huella,otorgar,3
damaso,medio,3
medio,pulmon,3
rendir,temprano,3
abandonar,acercar,3
recuperar,reparacion,3
huella,unido,3
gloria,lista,3
humildad,medio,3
recordado,social,3
jodido,periodista,3
candidata,periodista,3
hora,poniente,3
celular,voto,3
social,temprano,3
inaugurar,oficina,3
manejar,unido,3
motivo,periodista,3
entrar,lanzar,3
cantante,entrar,3
camara,fraude,3
red,rendir,3
hora,humildad,3
humildad,periodista,3
apreciar,social,3
ciudadana,llamada,3
caja,entrar,3
escenario,red,3
alito,social,3
carga,evidente,3
carga,lista,3
periodista,telefono,3
clinica,entrar,3
alito,camara,3
entrar,temprano,3
caja,reconocido,3
telefono,voto,3
sensibilidad,social,3
cantante,lista,3
lista,periodista,3
periodista,tirado,3
gloria,tirado,3
publicacion,recuperar,3
celular,creativo,3
periodista,unido,3
abandonar,piedra,3
humildad,voto,3
camara,humildad,3
fraude,telefono,3
gallina,temprano,3
periodista,rendir,3
caja,medio,3
alito,hora,3
creativo,tecnologico,3
alito,cancer,3
abundante,medio,3
escenario,temprano,3
caja,camara,3
motivo,paciente,3
complejo,hora,3
camara,confirmado,3
gloria,oficina,3
creativo,publicacion,3
confirmado,quintana,3
confirmado,roo,3
entrar,tecnologico,3
cobro,satisfaccion,3
oficina,satisfaccion,3
poniente,reparacion,3
confirmado,entrar,3
acercar,tinoco,3
caja,red,3
caja,social,3
evidente,televisa,3
oficina,reparacion,2
ciudadana,reparacion,2
recuperar,sonrisas,2
aparente,medio,2
paciente,televisa,2
oficina,televisa,2
red,roo,2
lista,voto,2
confirmado,voto,2
confirmado,hora,2
creativo,medio,2
cobro,rendir,2
entrar,rendir,2
cancer,otorgar,2
caido,carne,2
carne,complejo,2
caido,celular,2
admirar,periodista,2
evidente,telefono,2
evidente,medio,2
huella,tecnologico,2
ciudadana,refuerza,2
adquisicion,ciudadana,2
quintana,videovigilancia,2
camara,quintana,2
camara,roo,2
