source,target,weight
atencion,medico,196
hospital,medico,132
ayuda,pedir,128
apoyo,pedir,114
apoyo,atencion,112
apoyo,necesitar,109
atencion,hospital,108
clabe,tarjeta,85
ayuda,necesitar,84
atencion,atender,81
apoyo,atender,78
apoyo,ayuda,77
atender,necesidad,76
apoyo,contar,74
atencion,encontrar,69
apoyo,ayudar,68
atencion,contar,67
apoyo,medico,67
ayuda,ayudar,67
apoyo,encontrar,67
atencion,necesitar,67
clabe,contar,67
contar,encontrar,66
ayudar,necesitar,65
encontrar,pedir,62
pedir,problema,60
necesitar,pedir,60
apoyo,problema,58
necesitar,problema,58
clabe,mercado,58
ayudar,pedir,57
encontrar,necesitar,55
contar,pedir,54
mercado,pedir,53
contar,necesitar,51
atencion,problema,49
contar,mercado,49
atender,medico,49
encontrar,hospital,47
atencion,necesidad,46
encontrar,mercado,45
atencion,pedir,44
canseco,hospital,44
mercado,tarjeta,44
encontrar,ubicado,44
necesidad,necesitar,42
mercado,paypal,42
ayudar,problema,41
ayudar,contar,40
atender,encontrar,40
apoyo,necesidad,40
contar,problema,38
atencion,ayudar,37
encontrar,medico,37
medico,necesitar,37
atender,necesitar,35
ayudar,encontrar,35
ayuda,encontrar,34
ayuda,mercado,34
encontrar,necesidad,33
contar,necesidad,32
medico,pedir,32
atender,hospital,32
alimento,necesitar,31
atencion,auxilio,31
ayudar,medico,30
contar,medico,30
contar,tarjeta,30
atencion,ayuda,29
atender,pedir,29
atencion,ubicado,29
contar,cuentas,29
necesidad,pedir,28
contar,ubicado,28
ayuda,problema,28
atender,contar,27
atender,problema,27
ayuda,contar,27
apoyo,negro,27
col,lomas,27
atender,ayudar,26
contar,toby,26
clabe,paypal,26
paypal,tarjeta,26
necesidad,problema,26
encontrar,problema,25
arreglar,problema,25
apoyo,mercado,24
cuentas,toby,23
apoyo,hospital,23
hospital,necesitar,23
apoyo,tarjeta,23
ayudar,necesidad,22
atencion,usuario,22
bancomer,clabe,22
clabe,toby,22
mercado,problema,22
medico,problema,22
ayudar,hospital,21
atencion,col,21
contar,hospital,21
hospital,problema,21
ayuda,hospital,20
desaparecido,encontrar,20
bancomer,contar,20
atencion,mercado,20
atender,ayuda,20
pedir,ubicado,20
negro,problema,19
hospital,necesidad,19
atencion,cuida,19
hospital,pedir,18
atender,mercado,17
alimento,apoyo,17
mercado,necesitar,17
mercado,puntilla,17
alimento,encontrar,17
encontrar,usuario,17
col,necesitar,16
mercado,necesidad,16
encontrar,rescatar,16
atender,usuario,16
auxilio,hospital,15
atencion,rescatar,15
medico,ubicado,15
alimento,ayudar,15
alimento,ayuda,15
atender,ubicado,15
ayuda,necesidad,15
apoyo,auxilio,15
alimento,atencion,15
ave,col,15
critico,encontrar,14
ayudar,negro,14
medico,necesidad,14
necesitar,pata,14
atencion,canseco,14
clabe,cuentas,14
tarjeta,toby,14
atender,rescatar,13
ayuda,paypal,13
ave,encontrar,13
alimento,problema,13
auxilio,encontrar,13
hospital,ubicado,13
contar,cuida,13
apoyo,ubicado,13
necesitar,negro,12
mercado,ubicado,12
atencion,critico,12
bancomer,tarjeta,12
ayuda,medico,12
ayuda,toby,12
alimento,pedir,12
necesidad,ubicado,12
ayuda,cuentas,12
encontrar,negro,12
cirugia,medico,12
auxilio,medico,12
problema,usuario,12
pedir,tarjeta,11
medico,usuario,11
apoyo,desaparecido,11
canseco,encontrar,11
hospital,usuario,11
alimento,mercado,11
pedir,reto,10
col,negro,10
pata,pedir,10
ayuda,tarjeta,10
