source,target,weight
americo,gobernador,267
equipo,liga,101
futbol,seleccion,83
equipo,futbol,80
mexicana,seleccion,75
futbol,pasion,59
espana,internacional,58
clausura,liga,56
clave,infancia,49
gobernador,internacional,44
equipo,internacional,43
futbol,liga,43
internacional,representar,40
equipo,gobernador,39
equipo,sumar,36
diferencia,equipo,36
gobernador,sumar,36
equipo,seleccion,35
enfrentar,equipo,34
equipo,requerir,34
aeropuerto,internacional,33
americo,internacional,32
americo,equipo,31
espana,madrid,31
futbol,mexicana,29
gobernador,plan,28
martes,miercoles,28
equipo,firme,27
adolescencia,infancia,27
internacional,noticia,27
equipo,plan,27
clave,equipo,26
internacional,plan,26
equipo,representar,26
aumento,enero,26
mexicana,representar,25
equipo,mexicana,25
aumento,representar,25
internacional,madrid,24
enfrentar,representar,24
americo,sumar,24
clausura,equipo,24
equipo,inicio,23
azteca,noticia,22
gobernador,representar,22
futbol,representar,22
gobernador,noticia,22
enfrentar,liga,22
cuarto,gobernador,20
representar,sumar,20
equipo,noticia,19
equipo,martes,19
cuarto,equipo,19
equipo,espana,18
inicio,representar,18
liga,seleccion,18
liga,mexicana,18
clave,representar,18
enfrentar,internacional,17
americo,representar,17
clave,plan,17
equipo,pasion,17
representar,seleccion,17
futbol,martes,17
gobernador,rumbo,16
noticia,representar,16
futbol,internacional,16
futbol,transmision,16
internacional,sumar,16
plan,representar,16
azteca,seleccion,16
futbol,gobernador,16
pasion,seleccion,16
espana,noticia,15
clave,inicio,15
cuarto,noticia,15
gobernador,inicio,15
americo,certeza,15
enero,internacional,15
inicio,miercoles,15
consecutivo,liga,15
enfrentar,futbol,15
mexicana,plan,14
gobernador,mexicana,14
clave,sumar,14
plan,rumbo,14
enfrentar,gobernador,14
internacional,mexicana,14
representar,requerir,14
clave,liga,14
clausura,enfrentar,14
firme,sumar,13
enero,representar,13
firme,representar,13
americo,noticia,13
firme,gobernador,13
representar,rumbo,13
futbol,miercoles,13
cuarto,liga,13
americo,plan,12
colaboracion,representar,12
colaboracion,equipo,12
enero,inicio,12
diferencia,noticia,12
gobernador,requerir,12
azteca,futbol,12
adolescencia,clave,12
clausura,cuarto,12
americo,rumbo,11
inicio,mexicana,11
jubilado,profesor,11
mexicana,noticia,11
clave,internacional,11
enfrentar,sumar,11
plan,sumar,11
acta,aprobar,11
colaboracion,sumar,11
espana,gobernador,11
requerir,sumar,11
certeza,gobernador,11
aumento,sumar,11
americo,firme,11
cuarto,enfrentar,11
cuarto,futbol,11
futbol,sumar,11
americo,futbol,11
intercambio,transmision,11
seleccion,transmision,11
clave,enfrentar,10
aumento,equipo,10
equipo,moderno,10
equipo,exitoso,10
equipo,madrid,10
americo,clave,10
inicio,martes,10
financiero,gobernador,10
colaboracion,inicio,10
mexicana,transmision,10
internacional,otorgado,10
aumento,miercoles,10
enfrentar,seleccion,10
bicampeonato,liga,10
espana,futbol,9
azteca,mexicana,9
aprobar,plan,9
certeza,equipo,9
inicio,internacional,9
clave,colaboracion,9
espana,inicio,9
martes,pasion,9
clave,gobernador,9
cuarto,representar,9
futbol,inicio,9
aeropuerto,equipo,9
americo,inicio,9
diferencia,internacional,9
internacional,miercoles,9
cuarto,diferencia,9
clave,espana,9
clausura,clave,9
azteca,equipo,9
martes,representar,9
enfrentar,requerir,9
americo,requerir,9
financiero,representar,9
diferencia,liga,9
espana,representar,8
mexicana,pasion,8
noticia,sear,8
internacional,moderno,8
ambito,internacional,8
aumento,gobernador,8
equipo,mcallen,8
ela,muito,8
enero,sumar,8
financiero,internacional,8
aeropuerto,inicio,8
clausura,futbol,8
diferencia,representar,8
liga,plan,8
martes,plan,8
pasion,representar,8
aprobar,equipo,8
equipo,rumbo,8
internacional,martes,8
americo,enfrentar,8
colaboracion,financiero,8
enfrentar,mexicana,8
cuarto,mexicana,8
futbol,noticia,8
del,internacional,8
aprobar,futbol,8
equipo,protagonista,8
liga,protagonista,8
enero,financiero,8
ambito,futbol,8
clausura,protagonista,8
rumbo,seleccion,8
azteca,inicio,7
analizar,aprobar,7
clave,mexicana,7
noticia,plan,7
plan,requerir,7
enfrentar,inicio,7
acta,americo,7
firme,plan,7
azteca,representar,7
inicio,plan,7
enero,equipo,7
enero,martes,7
espana,plan,7
aprobar,intercambio,7
clave,dialogar,7
gobernador,pasion,7
azteca,cuarto,7
fuente,noticia,7
certeza,representar,7
clave,diferencia,7
americo,financiero,7
enfrentar,noticia,7
futbol,rumbo,7
analizar,inicio,7
diferencia,requerir,7
aumento,diferencia,7
autismo,equipo,7
financiero,sumar,7
aumento,futbol,7
clave,transmision,7
clave,enero,6
noticia,rehabilitar,6
miercoles,representar,6
representar,sear,6
espana,sear,6
internacional,polvo,6
internacional,transmision,6
equipo,transmision,6
espana,transmision,6
enfrentar,plan,6
equipo,fuente,6
azteca,internacional,6
gobernador,sear,6
americo,moderno,6
colaboracion,internacional,6
colaboracion,gobernador,6
americo,colaboracion,6
ambito,americo,6
acta,cuarto,6
financiero,plan,6
acta,gobernador,6
exitoso,liga,6
diferencia,enero,6
enero,plan,6
aeropuerto,mateos,6
gobernador,miercoles,6
espana,mexicana,6
clave,firme,6
fuente,internacional,6
aeropuerto,mexicana,6
firme,rumbo,6
americo,pasion,6
diferencia,mexicana,6
mexicana,natalia,6
cuarto,inicio,6
exitoso,representar,6
inicio,requerir,6
espana,rumbo,6
rumbo,sear,6
aprobar,diferencia,6
aumento,inicio,6
enero,fuente,6
fuente,sear,6
cuarto,seleccion,6
miercoles,sumar,6
fuente,gobernador,6
consecutivo,equipo,6
aeropuerto,futbol,6
martes,seleccion,6
espana,finalista,5
enero,madrid,5
enero,espana,5
madrid,representar,5
