source,target,weight
armas,plaza,132
adriana,dif,100
cultural,espacio,97
arte,cultura,97
cultura,cultural,92
experiencia,vivir,89
antonio,marco,87
espacio,vivir,82
actividad,evento,77
cultura,espacio,75
espacio,experiencia,75
actividad,espacio,70
espacio,evento,64
deporte,espacio,62
plaza,vivir,61
espacio,plaza,61
especial,vivir,60
cultura,tradicion,58
arte,espacio,58
actividad,cultural,57
espacio,metropolitano,54
identidad,tradicion,53
encuentro,evento,53
cultural,metropolitano,52
espacio,promover,52
encuentro,espacio,51
visitar,vivir,50
actividad,cultura,49
actividad,vivir,49
cultural,evento,48
arte,cultural,48
tradicion,vivir,47
evento,vivir,47
dif,espacio,47
espacio,recorrido,45
deporte,evento,45
cultura,vivir,44
cultura,evento,44
especial,evento,43
deporte,disciplina,43
cultura,promover,42
recorrido,vivir,42
actividad,encuentro,41
cultural,vivir,40
actividad,promover,39
celebracion,tradicion,38
espacio,especial,38
unir,vivir,38
cultural,tradicion,37
evento,tradicion,37
antonio,ruiz,36
cultura,zacil,36
plaza,tradicion,34
evento,marco,34
cultural,encuentro,34
cultura,identidad,34
espacio,visitar,34
arte,vivir,34
marco,vivir,33
dif,evento,33
experiencia,recorrido,33
evento,zacil,32
actividad,plaza,32
actividad,recorrido,32
evento,experiencia,32
espacio,identidad,31
evento,plaza,31
cultura,encuentro,30
evento,reunir,30
marco,ruiz,30
actividad,experiencia,29
cultura,plaza,28
cultural,experiencia,28
especial,experiencia,27
actividad,marco,27
agradable,espacio,27
evento,promover,26
tradicion,union,26
artistico,cultura,26
artistico,cultural,26
plaza,presentacion,25
olga,sosa,25
espacio,reunir,25
actividad,artistico,25
actividad,tradicion,25
cultural,recorrido,25
cultura,marco,24
antonio,evento,24
armas,tradicion,23
olga,senadora,23
espacio,tradicion,23
union,vivir,23
dif,zacil,22
senadora,sosa,22
actividad,especial,22
reunir,vivir,22
cultura,experiencia,22
extraordinario,vivir,22
artes,cultura,22
evento,presentacion,22
artistico,espacio,22
encuentro,vivir,22
antonio,sosa,22
encuentro,promover,21
plaza,recorrido,21
fisico,vivir,21
evento,unir,21
cultural,identidad,21
cultural,zacil,21
cultural,presentacion,21
celebracion,evento,21
actividad,reunir,21
espacio,presentacion,21
encuentro,reunir,21
discapacidad,inclusion,20
recorrido,tradicion,20
cultura,recorrido,20
promover,vivir,20
dif,vivir,20
cultural,promover,20
adriana,evento,20
encuentro,plaza,20
artes,plaza,20
cultura,especial,20
arte,tradicion,20
dif,discapacidad,20
disciplina,espacio,20
presentacion,tradicion,19
celebracion,vivir,19
actividad,zacil,19
experiencia,visitar,19
cultural,plaza,19
antonio,espacio,19
actividad,arte,19
arte,artistico,19
encuentro,experiencia,19
recorrido,visitar,19
antonio,dif,19
deporte,vivir,19
baile,vivir,19
espacio,extraordinario,18
arte,unir,18
experiencia,tradicion,18
marco,promocion,18
reunir,tradicion,18
espacio,marco,18
actividad,antonio,18
evento,recorrido,18
disciplina,evento,18
armas,presentacion,17
espacio,unir,17
especial,plaza,17
israel,vivir,17
especial,tradicion,17
encuentro,zacil,17
espacio,tejido,17
actividad,presentacion,17
arte,identidad,17
cultura,deporte,17
espacio,recorrer,17
experiencia,unir,17
celebracion,cultura,16
espacio,union,16
antonio,vivir,16
cultural,musical,16
antonio,experiencia,16
espacio,inclusion,16
adriana,espacio,16
deporte,promover,16
recorrer,vivir,16
cultura,unir,15
ruiz,sosa,15
celebracion,especial,15
evento,union,15
experiencia,plaza,15
metropolitano,vivir,15
cultural,huasteca,15
regidora,silvia,15
especial,recorrido,15
evento,proyeccion,15
espacio,herramienta,15
identidad,vivir,15
silla,vivir,15
agradable,vivir,15
deporte,impulso,15
huasteca,vivir,14
huasteca,tradicion,14
celebracion,plaza,14
actividad,lectura,14
ruiz,senadora,14
cultural,especial,14
plaza,zacil,14
experiencia,identidad,14
promover,tradicion,14
cultural,reunir,14
actividad,promocion,14
encuentro,marco,14
recorrer,recorrido,14
muestra,vivir,14
actividad,deporte,14
antonio,cultural,14
deporte,especial,14
antonio,recorrido,14
cultura,dif,13
artistico,presentacion,13
cultura,metropolitano,13
espacio,muestra,13
olga,ruiz,13
antonio,especial,13
experiencia,promover,13
evento,muertos,13
cultural,promocion,13
encuentro,presentacion,13
actividad,visitar,13
dif,marco,13
dif,especial,13
dif,silla,13
experiencia,reunir,13
especial,unir,13
antonio,cultura,13
deporte,unir,13
constancia,disciplina,13
identidad,plaza,13
ruiz,vivir,13
espacio,fisico,13
inclusion,promover,12
donacion,espacio,12
artes,espacio,12
artes,cultural,12
promover,zacil,12
plaza,unir,12
entusiasmo,evento,12
identidad,marco,12
metropolitano,plaza,12
cultural,marco,12
cultura,promocion,12
cultura,presentacion,12
espacio,zacil,12
dif,donacion,12
arte,presentacion,12
cultura,lectura,12
tradicion,unir,12
cultural,unir,12
moda,vivir,12
encuentro,unir,12
dif,inclusion,12
especial,marco,12
deporte,entusiasmo,12
actividad,proyeccion,12
especial,identidad,12
arte,encuentro,12
antonio,gerardo,12
deporte,herramienta,12
cultura,huasteca,11
encuentro,identidad,11
experiencia,marco,11
adriana,zacil,11
evento,metropolitano,11
espacio,musical,11
cultura,impulso,11
armas,cultural,11
actividad,tejido,11
celebracion,cultural,11
celebracion,unir,11
identidad,impulso,11
identidad,unir,11
actividad,unir,11
evento,visitar,11
baile,evento,11
magico,vivir,11
deporte,plaza,11
actividad,dif,11
marco,promover,11
plaza,visitar,11
aparato,silla,11
dif,union,11
armas,espacio,11
celebracion,espacio,11
baile,espacio,11
dif,recorrido,11
actividad,fisico,11
encuentro,especial,11
actividad,identidad,11
marco,presentacion,11
espacio,realizamos,11
espacio,impulso,11
vivir,zacil,11
evento,recorrer,11
experiencia,ruiz,11
cultura,visual,10
armas,recorrido,10
presentacion,recorrido,10
espacio,promocion,10
encuentro,metropolitano,10
celebracion,identidad,10
armas,vivir,10
antonio,presentacion,10
plaza,reunir,10
experiencia,gerardo,10
discapacidad,espacio,10
antonio,zacil,10
actividad,armas,10
presentacion,reunir,10
cultura,tejido,10
cultura,musical,10
evento,identidad,10
evento,musical,10
cultura,reunir,10
celebracion,muertos,10
marco,zacil,10
antonio,encuentro,10
celebracion,marco,10
arte,especial,10
experiencia,promocion,10
anfitrion,encuentro,10
adriana,marco,10
evento,firma,10
arte,artes,10
deporte,reunir,10
celebracion,reunir,10
arte,coleccion,10
arte,metropolitano,10
armas,evento,10
credencial,identidad,10
espacio,ruiz,10
promover,visitar,9
artistico,tradicion,9
espacio,renovar,9
identidad,promover,9
reunir,unir,9
actividad,regidora,9
