source,target,weight
justicia,victima,80
denuncia,justicia,52
justicia,muerte,41
justicia,responsable,39
presunto,responsable,36
justicia,orden,33
descuento,predial,33
responsable,victima,33
acto,justicia,33
frontera,laredo,31
justicia,palacio,29
responsable,vehiculo,29
muerte,victima,28
presunto,victima,25
fronterizo,laredo,25
orden,responsable,25
clima,marcado,25
amanecer,madres,24
vehiculo,victima,23
amanecer,pleno,23
madres,pleno,23
aprehension,orden,22
clima,fronterizo,21
denuncia,victima,20
muerte,vehiculo,20
justicia,presunto,20
presunto,vehiculo,19
denuncia,responsable,18
muerte,responsable,18
aprovechar,orden,17
muerte,orden,17
aprovechar,descuento,17
aprovechar,predial,17
justicia,vehiculo,16
acto,victima,16
frontera,orden,15
capaz,justicia,14
asesinato,muerte,14
asesinar,victima,14
fuga,vehiculo,14
clima,laredo,14
acto,muerte,13
asesinar,muerte,13
orden,vehiculo,13
orden,palacio,12
agencia,vehiculo,12
mencionar,vehiculo,12
denuncia,presunto,12
denuncia,muerte,12
denuncia,mencionar,12
asesinato,justicia,12
palacio,pleno,12
orden,presunto,12
clima,frontera,12
capaz,orden,11
palacio,predial,11
acto,vehiculo,11
frontera,muerte,11
aduanas,laredo,11
doler,justicia,11
denuncia,orden,11
asesinar,justicia,11
muerte,palacio,10
aprovechar,palacio,10
agencia,responsable,10
aprovechar,frontera,10
palacio,responsable,10
justicia,multa,10
acto,frontera,10
frontera,mencionar,10
orden,victima,10
asesinar,vehiculo,10
muerte,volar,10
denuncia,vehiculo,10
frontera,marcado,10
multa,vehiculo,9
relacion,vehiculo,9
acto,palacio,9
asesinar,responsable,9
asesinar,asesinato,9
fuga,responsable,9
asesinato,responsable,9
aprovechar,mencionar,9
denuncia,relacion,9
descuento,orden,9
justicia,pasajero,9
multa,orden,9
laredo,marcado,9
frontera,justicia,8
capaz,muerte,8
orden,preparacion,8
mencionar,victima,8
martha,presunto,8
agencia,laredo,8
aduanas,agencia,8
justicia,volar,8
clima,responsable,8
acto,capaz,8
agencia,meses,8
laredo,orden,8
frontera,fronterizo,8
big,man,8
madres,palacio,8
descuento,recargo,7
predial,recargo,7
justicia,secuestrar,7
descuento,palacio,7
acto,denuncia,7
activista,justicia,7
acto,agencia,7
frontera,relacion,7
justicia,pleno,7
palacio,vehiculo,7
contaminacion,orden,7
muerte,pleno,7
mencionar,orden,7
denuncia,palacio,7
asesinar,presunto,7
mencionar,presunto,7
descuento,justicia,7
aprovechar,victima,7
justicia,mencionar,7
frontera,vehiculo,7
fuga,muerte,7
contento,frontera,7
amanecer,palacio,7
justicia,relacion,6
acto,contento,6
denuncia,madres,6
asesinar,mencionar,6
acto,responsable,6
palacio,victima,6
martha,victima,6
asesinar,frontera,6
acto,volar,6
acto,orden,6
pleno,victima,6
conmemorar,muerte,6
asesinato,victima,6
doler,muerte,6
asesinar,secuestrar,6
descuento,mencionar,6
descuento,responsable,6
justicia,preparacion,6
sureste,tamps,6
aprovechar,justicia,6
multa,responsable,6
asesinar,palacio,6
justicia,octavio,6
pasajero,secuestrar,6
pasajero,vehiculo,6
preparacion,vehiculo,6
clima,sureste,6
aprovechar,clima,6
fuga,presunto,6
fronterizo,marcado,6
abogada,responsable,6
justicia,voluntario,6
arrebatar,justicia,5
aclarar,orden,5
asesinato,mencionar,5
mencionar,muerte,5
descuento,multa,5
multa,recargo,5
multa,predial,5
asesinar,orden,5
acto,aprovechar,5
relacion,victima,5
laredo,pasajero,5
anam,laredo,5
acto,asesinato,5
frontera,pleno,5
justicia,traidora,5
asesinato,orden,5
doler,victima,5
acto,pleno,5
gustavo,muerte,5
muerte,multa,5
muerte,voltear,5
capaz,responsable,5
justicia,revolucionario,5
pleno,relacion,5
acto,traidora,5
capaz,doler,5
aduanas,frontera,5
denuncia,pleno,5
mencionar,pasajero,5
descuento,octavio,5
denuncia,multa,5
ignorar,orden,5
frontera,volar,5
mencionar,multa,5
fuga,justicia,5
aprovechar,vehiculo,5
corrar,orden,5
frontera,traidora,5
clima,pleno,5
conmemorar,monumento,4
orden,pasajero,4
asesinato,voltear,4
madres,victima,4
relacion,responsable,4
hermandad,rogar,4
agencia,mencionar,4
muerte,semejante,4
acto,bailar,4
agencia,voltear,4
palmera,vehiculo,4
muerte,preparacion,4
mencionar,responsable,4
gustavo,martha,4
descuento,volar,4
volar,voltear,4
responsable,voltear,4
asesinato,vehiculo,4
bailar,orden,4
frontera,palacio,4
frontera,tamps,4
asesinato,pleno,4
justicia,luchadora,4
muerte,secuestrar,4
activista,denuncia,4
ignorar,justicia,4
aprehension,justicia,4
corrar,responsable,4
muerte,presunto,4
asesinar,fuga,4
contento,justicia,4
denuncia,frontera,4
fronterizo,pleno,4
orden,secuestrar,4
fronterizo,victima,4
palacio,secuestrar,4
clima,orden,4
agencia,aprovechar,4
fuga,victima,4
asesinato,presunto,4
reflector,responsable,4
cuadra,frontera,4
contento,responsable,4
denuncia,voluntario,4
mencionar,negligencia,4
clima,mencionar,4
contaminacion,fuga,4
pasajero,victima,4
vehiculo,voluntario,4
aprovechar,cuadra,4
marcado,pleno,4
aprovechar,laredo,4
frontera,presunto,4
preparacion,voluntario,3
aclarar,justicia,3
remesa,sureste,3
man,mencionar,3
man,muerte,3
denuncia,man,3
doler,secuestrar,3
aprovechar,multa,3
aprovechar,recargo,3
palacio,recargo,3
palacio,ponerte,3
frontera,secuestrar,3
acto,simbolico,3
big,city,3
madres,radicar,3
denuncia,radicar,3
infame,justicia,3
mencionar,relacion,3
arrebatar,doler,3
agencia,anam,3
acto,revolucionario,3
asesinar,infame,3
conmemorar,justicia,3
negligencia,responsable,3
capaz,relacion,3
activista,asesinar,3
aprovechar,ponerte,3
acto,semejante,3
capaz,tamps,3
marcado,muerte,3
doler,girl,3
aprovechar,doler,3
muerte,voluntario,3
asesinar,martha,3
pleno,vehiculo,3
acto,voltear,3
bailar,justicia,3
acto,presunto,3
mencionar,palacio,3
aprovechar,pleno,3
descuento,pasajero,3
city,man,3
marcado,relacion,3
descuento,infame,3
pleno,responsable,3
bailar,victima,3
ignorar,multa,3
ignorar,muerte,3
denuncia,ignorar,3
cuadra,denuncia,3
cuadra,responsable,3
activista,responsable,3
corrar,palacio,3
palacio,voltear,3
capaz,victima,3
asesinato,secuestrar,3
gustavo,victima,3
responsable,volar,3
doler,responsable,3
fronterizo,vehiculo,3
secuestrar,vehiculo,3
fronterizo,justicia,3
justicia,negligencia,3
pasajero,volar,3
orden,volar,3
asesinato,frontera,3
frontera,victima,3
capaz,denuncia,3
victima,volar,3
orden,relacion,3
asesinar,pleno,3
frontera,ignorar,3
activista,frontera,3
contento,orden,3
responsable,voluntario,3
mencionar,preparacion,3
frontera,preparacion,3
muerte,predial,3
laredo,muerte,3
negligencia,orden,3
ignorar,responsable,3
preparacion,responsable,3
mencionar,volar,3
contento,tamps,3
laredo,preparacion,3
laredo,mencionar,3
contento,mencionar,3
clima,madres,3
traidora,victima,3
clima,muerte,3
fuga,mencionar,3
agencia,orden,3
pasajero,responsable,3
cuadra,pasajero,3
justicia,semejante,3
monumento,palacio,3
denuncia,volar,3
pasajero,presunto,3
bailar,traidora,3
aprehension,victima,3
laredo,responsable,3
laredo,pleno,3
aprovechar,reflector,3
aprovechar,responsable,3
aprehension,presunto,3
agencia,descuento,3
orden,remesa,3
aprovechar,palmera,3
amanecer,clima,3
agencia,presunto,3
capaz,clima,3
asesinar,volar,3
bailar,monumento,3
arrebatar,relacion,2
bailar,tamps,2
panteon,preparacion,2
panteon,voluntario,2
amanecer,cuadra,2
cuadra,orden,2
aclarar,palacio,2
aclarar,capaz,2
capaz,palacio,2
sureste,voltear,2
contento,voltear,2
contento,sureste,2
ignorar,sureste,2
asesinato,madres,2
madres,man,2
doler,volar,2
capaz,preparacion,2
multa,ponerte,2
ponerte,predial,2
capaz,gustavo,2
flota,gustavo,2
asesinar,capaz,2
acto,marcado,2
justicia,madres,2
justicia,marcado,2
marcado,victima,2
acto,conmemorar,2
conmemorar,contento,2
semejante,victima,2
presunto,semejante,2
fuga,meses,2
agencia,fronterizo,2
aduanas,anam,2
aduanas,relacion,2
conmemorar,revolucionario,2
aclarar,asesinar,2
aclarar,acto,2
acto,asesinar,2
asesinato,marcado,2
activista,asesinato,2
marcado,posar,2
responsable,semejante,2
corrar,pleno,2
corrar,escaso,2
corrar,frontera,2
amanecer,muerte,2
amanecer,justicia,2
denuncia,voltear,2
asesinar,luchadora,2
cuadra,descuento,2
meses,responsable,2
meses,vehiculo,2
mencionar,meses,2
meses,tamps,2
descuento,ponerte,2
cuadra,mencionar,2
activista,orden,2
posar,victima,2
muerte,negligencia,2
fronterizo,responsable,2
contento,palacio,2
presunto,relacion,2
conmemorar,victima,2
contaminacion,justicia,2
asesinar,contento,2
doler,rogar,2
aprovechar,muerte,2
conmemorar,palacio,2
frontera,venezolanos,2
relacion,simbolico,2
relacion,volar,2
simbolico,volar,2
justicia,voltear,2
martha,volar,2
bailar,revolucionario,2
aduanas,justicia,2
conchita,ignorar,2
aprovechar,escaso,2
escaso,presunto,2
aprovechar,presunto,2
conchita,justicia,2
conchita,victima,2
acto,mencionar,2
aprovechar,tamps,2
aprovechar,asesinato,2
multa,remesa,2
activista,secuestrar,2
doler,revolucionario,2
man,orden,2
mencionar,octavio,2
revolucionario,victima,2
abogada,denuncia,2
abogada,justicia,2
descuento,pleno,2
mencionar,pleno,2
acto,ignorar,2
acto,multa,2
corrar,multa,2
corrar,denuncia,2
capaz,contento,2
marcado,responsable,2
acto,doler,2
asesinar,corrar,2
asesinar,voltear,2
gustavo,pasajero,2
martha,mencionar,2
corrar,muerte,2
asesinar,doler,2
fronterizo,secuestrar,2
aclarar,descuento,2
aclarar,monumento,2
gustavo,justicia,2
asesinato,contento,2
frontera,responsable,2
bailar,clima,2
aires,asesinato,2
aduanas,fronterizo,2
arrebatar,pleno,2
clima,justicia,2
clima,palacio,2
ignorar,victima,2
aires,denuncia,2
escaso,justicia,2
escaso,victima,2
asesinato,capaz,2
preparacion,tamps,2
conmemorar,preparacion,2
gustavo,laredo,2
denuncia,revolucionario,2
cuadra,revolucionario,2
capaz,cuadra,2
contaminacion,frontera,2
ignorar,mencionar,2
activista,acto,2
vehiculo,voltear,2
asesinato,palacio,2
corrar,justicia,2
orden,rogar,2
amanecer,aprovechar,2
amanecer,frontera,2
arrebatar,gustavo,2
gustavo,presunto,2
aclarar,frontera,2
bailar,palacio,2
escaso,responsable,2
orden,predial,2
aprovechar,panteon,2
relacion,secuestrar,2
asesinar,relacion,2
aprovechar,denuncia,2
fuga,pleno,2
ignorar,negligencia,2
man,preparacion,2
bailar,pleno,2
frontera,predial,2
frontera,madres,2
contento,madres,2
contento,fuga,2
frontera,fuga,2
gustavo,responsable,2
ponerte,voltear,2
frontera,voltear,2
frontera,man,2
man,relacion,2
contento,preparacion,2
tamps,vehiculo,2
palacio,preparacion,2
denuncia,secuestrar,2
bailar,corrar,2
bailar,responsable,2
aclarar,mencionar,2
remesa,victima,2
clima,remesa,2
fuga,negligencia,2
capaz,mencionar,2
bailar,muerte,2
aprovechar,bailar,2
escaso,orden,2
cuadra,secuestrar,2
denuncia,pasajero,2
orden,voluntario,2
girl,man,2
man,palacio,2
amanecer,denuncia,2
preparacion,radicar,2
contaminacion,relacion,2
bailar,simbolico,2
marcado,preparacion,2
presunto,voluntario,2
fuga,voluntario,2
negligencia,palacio,2
aclarar,presunto,2
aprehension,aprovechar,2
aprehension,relacion,2
aprovechar,relacion,2
amanecer,gustavo,2
gustavo,pleno,2
frontera,simbolico,2
muerte,simbolico,2
mencionar,negra,2
descuento,laredo,2
descuento,vehiculo,2
marcado,sureste,2
frontera,sureste,2
madres,presunto,2
cuadra,muerte,2
cuadra,ostentar,2
fronterizo,mencionar,2
radicar,vehiculo,2
abogada,vehiculo,2
palmera,pleno,2
palmera,posar,2
conmemorar,voluntario,2
capaz,marcado,2
contaminacion,pasajero,2
activista,vehiculo,2
laredo,victima,2
vehiculo,volar,2
frontera,octavio,2
aclarar,laredo,2
victima,voluntario,2
acto,laredo,2
aduanas,presunto,2
amanecer,negra,2
bailar,mencionar,2
bailar,denuncia,2
clima,denuncia,2
predial,responsable,2
palacio,sureste,1
asesinar,multa,1
arrebatar,capaz,1
bailar,gustavo,1
panteon,reflector,1
preparacion,reflector,1
reflector,voluntario,1
aclarar,muerte,1
remesa,voltear,1
