source,target,weight
ano,llegar,382
ano,mes,265
ano,buscar,229
buscar,llegar,136
ano,tratar,119
ano,sentir,105
ano,llamar,102
ano,comprar,100
ano,comenzar,94
comenzar,llegar,90
ano,mama,90
llamar,llegar,85
ano,mayoria,83
llegar,mes,80
ano,subir,76
buscar,tratar,75
llegar,tratar,71
ano,decision,70
judicial,reforma,65
ano,hogar,64
buscar,mes,63
llegar,sentir,59
ano,cobrar,57
ano,judicial,56
ano,aparecer,55
ano,perro,54
ano,costar,49
ano,cuando,45
llegar,perro,45
buscar,comenzar,45
ano,reforma,44
buscar,sentir,44
llegar,mayoria,43
buscar,hogar,42
electoral,reforma,42
mes,tratar,41
ano,petroleo,41
llegar,subir,40
cobrar,llegar,40
buscar,comprar,39
llamar,sentir,38
llamar,mama,37
buscar,reforma,37
comprar,llegar,37
buscar,cuando,37
buscar,perro,36
gato,perro,35
ano,franquicia,35
ano,luchar,35
ano,practicamente,35
llegar,mama,34
comprar,mes,33
buscar,propuesta,33
buscar,mayoria,32
ano,escribir,31
mama,sentir,30
cobrar,mes,30
ano,gasto,30
mes,sentir,30
ano,electoral,30
buscar,llamar,29
mama,mes,29
ano,carmen,29
comenzar,mes,29
comprar,sentir,28
judicial,tribunal,28
buscar,electoral,28
llamar,tratar,27
ano,chico,27
buscar,mama,26
judicial,llegar,26
ano,cubrir,25
llamar,perro,25
perrito,perro,25
escribir,llegar,25
llamar,mes,25
llegar,petroleo,25
comprar,llamar,25
hogar,llegar,24
decision,llegar,24
electoral,tribunal,24
ano,comparacion,24
llamar,subir,23
ano,propuesta,23
aparecer,llegar,23
gasto,mes,23
costar,sentir,22
gato,llegar,22
llegar,luchar,22
buscar,subir,22
ano,federacion,22
electoral,llegar,21
costar,llegar,21
buscar,cobrar,21
ano,gato,20
cobrar,tratar,20
cuando,mes,20
adopcion,hogar,20
comenzar,sentir,20
diana,rosales,20
judicial,magistrada,20
gordo,llegar,20
cuando,llegar,20
ano,tribunal,20
mes,perro,19
mes,subir,19
buscar,cubrir,19
ano,valiente,19
judicial,mes,19
ano,organizar,18
ano,mediano,18
ano,imposible,18
sentir,subir,18
mama,tratar,18
costar,llamar,18
comprar,perro,18
abrazar,ano,17
buscar,decision,17
reforma,sentir,17
llamar,mayoria,17
costar,subir,17
buscar,costar,17
electoral,judicial,17
buscar,federacion,17
alegre,ano,16
ano,rubio,16
reforma,tratar,16
buscar,gato,16
hogar,perrito,16
ano,perrito,16
sentir,tratar,16
cubrir,gasto,16
aparecer,buscar,16
comprar,tratar,16
adoptar,hogar,16
comenzar,tratar,16
hogar,perro,15
hogar,mes,15
comprar,subir,15
mama,subir,15
mama,perrito,15
cobrar,sentir,15
escribir,llamar,15
magistrada,tribunal,15
chico,llegar,15
adeudo,ano,15
mama,perro,15
ano,donar,15
judicial,magistrado,14
mayoria,tratar,14
cobrar,mayoria,14
ano,perrita,14
ano,finanzas,14
magistrado,tribunal,14
comprar,mayoria,14
chico,sentir,14
llegar,valiente,14
perro,sentir,14
llegar,perrito,14
adoptar,perro,14
mes,petroleo,14
buscar,practicamente,14
franquicia,llegar,14
comenzar,subir,14
perro,tratar,13
gato,llamar,13
cobrar,comprar,13
comprar,costar,13
