source,target,weight
cartel,narco,131
narco,terrorista,82
lluvia,prever,55
armado,narco,54
jefe,narco,41
cartel,terrorista,36
cartel,jefe,33
lluvia,sol,32
narco,sicario,32
lluvia,noreste,32
acumulado,lluvia,31
dedo,narco,28
armado,cartel,24
mosciatti,tomas,22
centeno,maryfer,22
cartel,noreste,20
cartel,sicario,19
carolina,toha,15
cartel,zetas,15
jefe,terrorista,14
sicario,terrorista,14
narco,perfecto,14
narco,noreste,13
jefe,regional,13
noreste,zetas,13
cartel,sol,13
cartel,cdn,13
noreste,terrorista,12
terrorista,zetas,12
chiapas,narco,11
destacado,plata,11
narco,sol,11
lluvia,regional,11
cartel,dedo,11
sol,triunfo,10
cdn,jefe,9
album,lanzamiento,9
centeno,marca,9
little,narco,9
armado,sicario,9
armado,terrorista,9
jefe,tepic,9
destacado,ernesto,9
destacado,sandra,9
cartel,tropa,9
lluvia,narco,8
coladera,lluvia,8
destacado,regional,7
lluvia,parroquia,7
narco,plata,7
jefe,sol,7
marca,narco,7
carolina,destacado,7
beca,cartel,7
narca,narco,7
destacado,triunfo,7
cartel,chiapas,6
armado,cdn,6
armado,jefe,6
narco,zetas,6
gira,sol,6
pareja,toha,6
noreste,regional,6
beca,jefe,6
dedo,terrorista,6
chiapas,terrorista,6
perfecto,triunfo,6
narco,noches,6
lanzamiento,marca,6
acumulado,coladera,6
jefe,sicario,5
cartel,sabiar,5
narco,sabiar,5
jefe,pareja,5
pareja,sentimental,5
called,little,5
ciclo,conferencia,5
narco,vos,5
pareja,perfecto,5
cartel,lluvia,5
cartel,triunfo,5
noreste,prever,5
conferencia,destacado,5
armado,dedo,5
lluvia,noble,5
jefe,lluvia,5
lluvia,pareja,5
mete,narco,5
cartel,narca,5
beca,dedo,5
dedo,jefe,5
acudar,sol,5
album,marca,5
prever,sol,5
cartel,lucir,4
lluvia,potable,4
dedo,marca,4
narco,referencia,4
catrina,experimental,4
carolina,tomas,4
toha,tomas,4
feminicidio,hallar,4
marca,plata,4
dedo,plata,4
molly,terapia,4
tepic,terapia,4
cedula,centeno,4
pase,sol,4
narco,pintar,4
beca,destacado,4
dedo,sol,4
lucir,narco,4
cartel,pase,4
jefe,zetas,4
regional,zetas,4
definir,narco,4
armado,pareja,4
ciclo,definir,4
armado,hijito,4
armado,ernesto,4
regional,tomas,4
conferencia,lluvia,4
destacado,oral,4
cartel,little,4
regional,sol,4
coladera,sicario,4
marca,perfecto,4
armado,principios,4
oral,potable,4
acumulado,prever,4
carolina,lluvia,3
pareja,sexo,3
cartel,definitivo,3
cartel,pintar,3
carolina,mosciatti,3
mosciatti,toha,3
acumulado,chiapas,3
lanzamiento,single,3
single,thing,3
called,thing,3
narco,regional,3
cartel,regional,3
sicario,zetas,3
cdn,sicario,3
cdn,tropa,3
armado,tropa,3
golden,terapia,3
cartel,referencia,3
centeno,pionero,3
armado,tomas,3
hallar,sol,3
acumulado,noreste,3
ernesto,narco,3
narco,terapia,3
narco,var,3
cartel,var,3
beca,conferencia,3
centeno,conferencia,3
perfecto,sol,3
