source,target,weight
monica,villarreal,1811
presidenta,villarreal,913
monica,presidenta,852
municipal,presidenta,794
anaya,villarreal,774
municipal,villarreal,661
excelente,presidenta,559
alcaldesa,villarreal,520
alcaldesa,monica,502
anaya,monica,472
monica,municipal,455
presidenta,seguir,444
excelente,monica,438
anaya,municipal,381
excelente,villarreal,352
excelente,seguir,301
bienestar,seguir,251
alcaldesa,excelente,247
seguir,villarreal,238
anaya,presidenta,225
alcaldesa,presidenta,211
fortalecer,seguir,209
lic,monica,208
bienestar,presidenta,200
compromiso,seguir,195
monica,seguir,191
bienestar,villarreal,186
bienestar,salud,186
fortalecer,villarreal,184
bienestar,municipal,184
municipal,seguir,183
construir,seguir,181
tampicotecuida,tampicovacontodo,178
colonia,seguir,168
fortalecer,municipal,167
compromiso,villarreal,167
alcaldesa,anaya,166
colonia,villarreal,165
lic,villarreal,163
bienestar,compromiso,152
compromiso,municipal,148
bienestar,colonia,145
alcaldesa,seguir,142
salud,seguir,138
cuidar,seguir,138
alcaldesa,municipal,135
salud,villarreal,131
fortalecer,monica,131
colonia,municipal,129
colonia,monica,129
bienestar,monica,124
excelente,lic,124
seguir,tampicovacontodo,123
publicos,servicios,123
bienestar,fortalecer,121
mejorar,seguir,116
colonia,presidenta,115
excelente,municipal,114
compromiso,presidenta,113
compromiso,reafirmar,112
presidenta,salud,110
bienestar,jornada,110
seguir,tampicotecuida,110
fortalecer,presidenta,108
bienestar,excelente,106
anaya,seguir,105
monica,salud,104
compromiso,fortalecer,104
municipal,salud,102
excelente,tampicotecuida,102
lic,presidenta,101
compromiso,monica,98
excelente,salud,96
colonia,jornada,93
cuidar,salud,92
presidenta,tampicotecuida,88
anaya,bienestar,86
colonia,morelos,86
brindar,municipal,86
construir,presidenta,85
anaya,fortalecer,84
anaya,compromiso,84
presidenta,presidentar,83
tampicovacontodo,villarreal,82
jornada,villarreal,82
cuidar,presidenta,80
calidad,seguir,79
ciudadania,villarreal,78
cuidar,excelente,78
excelente,tampicovacontodo,77
presidenta,tampicovacontodo,77
municipal,tampicovacontodo,77
anaya,colonia,76
bienestar,construir,75
beneficio,seguir,74
alcaldesa,lic,74
seguir,transformacion,74
monica,tampicotecuida,74
bienestar,cuidar,74
presidenta,transformacion,74
excelente,fortalecer,72
ciudadania,seguir,72
colonia,fortalecer,72
excelente,presidentar,72
colonia,excelente,72
brindar,villarreal,72
monica,tampicovacontodo,71
ciudadania,presidenta,71
ciudadania,municipal,71
brindar,seguir,71
mejorar,municipal,70
calidad,mejorar,69
jornada,monica,68
tampicotecuida,villarreal,67
compromiso,salud,67
bienestar,tampicotecuida,66
seguir,transformar,66
jornada,municipal,66
beneficio,villarreal,65
construir,fortalecer,65
monica,villareal,65
ciudadania,monica,64
respaldo,villarreal,64
cuidar,monica,63
seguir,sociedad,63
entrega,villarreal,63
alcaldesa,compromiso,62
colonia,mejorar,62
jornada,seguir,61
transformacion,villarreal,61
beneficio,presidenta,60
fortalecer,tampicovacontodo,59
ciudadania,excelente,59
compromiso,excelente,59
beneficio,excelente,58
municipal,tampicotecuida,58
compromiso,construir,57
gob,monica,57
calidad,villarreal,57
entrega,seguir,57
limpio,seguir,57
humanista,presidenta,57
colonia,salud,57
fortalecer,salud,57
alcaldesa,fortalecer,56
gob,villarreal,56
fortalecer,mejorar,56
calidad,municipal,56
monica,presidentar,54
bienestar,tampicovacontodo,54
alcaldesa,bienestar,53
seguir,vision,53
ciudadania,colonia,53
bienestar,ciudadania,52
calidad,presidenta,52
brindar,monica,52
compromiso,tampicovacontodo,52
entrega,presidenta,51
alcaldesa,colonia,51
mejorar,villarreal,51
colonia,compromiso,51
cuidar,villarreal,50
beneficio,monica,49
