source,target,weight
gente,querer,335
pasar,querer,305
dejar,querer,287
gente,pasar,231
dejar,gente,197
dejar,pasar,193
hablar,querer,187
gente,hablar,150
querer,venir,150
hablar,pasar,144
gente,venir,121
dejar,hablar,121
apoyar,querer,118
apoyar,gente,116
favor,querer,116
dejar,venir,107
mano,querer,107
favor,gente,105
parecer,querer,103
pasar,venir,97
dejar,favor,95
querer,vender,90
parecer,pasar,89
claro,dejar,88
entender,querer,88
dejar,faltar,87
favor,pasar,87
claro,querer,84
malo,querer,83
malo,pasar,83
dejar,mano,82
faltar,pasar,81
claro,gente,80
gente,parecer,80
entender,pasar,80
donde,querer,79
dejar,terminar,76
entender,gente,75
querer,terminar,74
faltar,querer,73
dejar,parecer,72
apoyar,dejar,72
claro,pasar,71
donde,pasar,71
dejar,entender,68
faltar,gente,67
pasar,terminar,66
hablar,venir,65
gente,mano,64
dejar,malo,63
claro,hablar,60
gente,malo,59
donde,gente,58
gente,vender,57
gente,terminar,57
mano,pasar,56
favor,hablar,56
entender,hablar,56
dejar,vender,54
dejar,donde,52
cara,querer,52
gente,pendiente,51
apoyar,pasar,50
donde,hablar,47
comer,querer,47
pronto,querer,47
apoyar,favor,46
favor,venir,46
apoyar,venir,46
hablar,parecer,45
parecer,venir,45
pasar,vender,44
hablar,malo,44
hablar,terminar,44
hablar,mano,43
gente,precio,40
parecer,terminar,40
entender,parecer,39
favor,vender,39
dejar,mensaje,38
hablar,vender,38
claro,favor,37
precio,querer,37
entender,venir,37
favor,malo,37
pasar,precio,37
faltar,parecer,37
comer,dejar,37
faltar,hablar,36
faltar,favor,36
mano,venir,36
mensaje,pasar,35
entender,favor,35
claro,mano,34
claro,venir,34
vender,venir,34
faltar,venir,34
hablar,ingles,34
donde,venir,34
cara,hablar,33
malo,vender,32
favor,mano,32
apoyar,hablar,32
apoyar,mano,32
donde,favor,32
dejar,precio,32
precio,vender,31
dejar,dejen,31
comer,pasar,31
malo,venir,31
faltar,terminar,31
cara,dejar,31
cara,gente,30
donde,parecer,30
completo,gente,29
mano,parecer,29
mensaje,querer,29
amiga,querer,29
dejen,gente,28
entender,malo,28
malo,parecer,28
parecer,vender,28
favor,terminar,28
completo,pasar,27
claro,entender,27
claro,malo,27
apoyar,pendiente,27
entender,mano,26
cara,pasar,26
apoyar,claro,26
ingles,querer,26
favor,mensaje,26
donde,terminar,26
entender,faltar,26
pasar,pronto,25
dejar,pronto,25
donde,faltar,25
amiga,dejar,24
completo,dejar,24
entender,vender,24
entender,terminar,24
apoyar,precio,24
apoyar,donde,24
caro,querer,24
terminar,venir,24
malo,terminar,23
claro,parecer,23
favor,parecer,23
apoyar,entender,23
claro,terminar,23
moreno,querer,23
faltar,mano,23
claro,donde,23
hablar,mensaje,22
dejen,querer,22
kilo,precio,22
esposa,pasar,22
gente,pronto,22
fondo,pasar,21
caro,gente,21
apoyar,parecer,21
malo,mano,21
caro,precio,21
comer,favor,21
faltar,malo,21
fondo,querer,21
claro,mensaje,21
cara,favor,21
mensaje,venir,20
mano,terminar,20
completo,querer,20
precio,terminar,20
faltar,vender,20
apoyar,faltar,20
cara,entender,20
dejar,michoacan,20
cancha,dejar,20
cara,venir,20
comer,mano,20
pronto,venir,19
difundir,favor,19
gente,michoacan,19
claro,faltar,19
