source,target,weight
pais,pueblo,238
pais,presidente,168
presidente,pueblo,163
creer,pais,155
pais,salir,134
pueblo,salir,110
creer,salir,107
creer,pueblo,102
pais,trump,99
mal,pais,98
creer,mal,95
cosa,pais,92
mal,pueblo,88
mal,salir,88
cosa,creer,87
pueblo,viejo,81
creer,presidente,80
cosa,mal,80
cosa,salir,77
presidente,trump,77
pueblo,servir,74
cosa,pueblo,74
presidente,salir,74
sacar,salir,71
expresion,respetar,65
emitir,respetar,64
emitir,expresion,64
pais,servir,57
pais,sacar,56
pueblo,sacar,55
creer,trump,54
cosa,presidente,54
mal,sacar,51
pueblo,trump,51
presidente,sacar,48
eeuu,pais,45
pais,viejo,44
mal,presidente,44
creer,sacar,42
cosa,trump,42
pais,respetar,40
cosa,sacar,39
culpa,pais,39
guerra,pais,39
salir,viejo,37
meter,pais,37
pueblo,soberania,37
pais,soberania,37
salir,servir,36
eeuu,trump,36
salir,trump,36
presidente,servir,35
creer,servir,35
culpa,mal,35
falso,pais,34
creer,culpa,32
mal,trump,32
pueblo,respetar,31
creer,meter,31
creer,facil,30
meter,pueblo,30
levantar,pais,30
cosa,facil,30
calderon,pueblo,29
eeuu,pueblo,29
sacar,trump,29
meter,salir,29
culpa,salir,29
guerra,pueblo,28
creer,viejo,28
mal,viejo,28
cosa,meter,28
aca,creer,28
creer,loco,28
mal,servir,28
creer,eeuu,28
guerra,trump,27
meter,presidente,27
cosa,servir,27
presidente,respetar,26
pais,serio,26
aca,pais,26
loco,mal,26
creer,falso,25
calderon,presidente,25
respetar,salir,25
mal,respetar,25
alo,pais,25
calderon,salir,25
presidente,viejo,24
bla,pais,24
aca,pueblo,24
calderon,pais,24
hambre,pueblo,24
guerra,presidente,23
mierda,salir,23
pais,panama,23
eeuu,mal,23
cosa,viejo,23
pais,suceder,23
trump,viejo,23
guerra,salir,22
sacar,servir,22
mal,maldito,22
facil,salir,22
maldito,salir,22
maldito,pais,22
loco,salir,22
culpa,pueblo,22
facil,presidente,22
facil,pueblo,22
cosa,guerra,21
pais,patron,21
aca,salir,21
creer,respetar,21
mal,meter,21
hambre,salir,21
facil,pais,21
cosa,culpa,21
eeuu,salir,21
falso,pueblo,21
maldito,presidente,20
creer,serio,20
meter,sacar,20
loco,presidente,20
eeuu,presidente,20
noticiero,pueblo,20
bloqueo,pais,20
cosa,falso,19
imaginar,pais,19
salir,suceder,19
levantar,pueblo,19
guerra,sacar,18
imaginar,pueblo,18
maldito,viejo,18
expresion,pais,18
mal,serio,18
meter,trump,18
loco,pais,18
fox,pais,18
loco,pueblo,18
creer,mierda,18
falso,mal,18
panama,presidente,18
creer,maldito,18
calderon,creer,18
culpa,sacar,18
bla,pueblo,17
presidente,serio,17
criticar,salir,17
miserable,pais,17
aca,sacar,17
abuso,pueblo,17
abuso,pais,17
panama,trump,17
hambre,mal,17
culpa,presidente,17
desastre,pais,17
creer,criticar,17
creer,ridiculo,17
abuso,creer,17
maldito,sacar,16
dudar,pais,16
pueblo,serio,16
cosa,serio,16
aca,cosa,16
cosa,respetar,16
falso,salir,16
pais,raro,16
facil,mal,16
creer,imaginar,16
marino,pais,16
creer,guerra,15
desastre,presidente,15
maldito,pueblo,15
culpar,pais,15
mal,segun,15
culpar,presidente,15
miserable,salir,15
cosa,loco,15
servir,suceder,15
cosa,suceder,15
respetar,trump,15
creer,patron,15
servir,trump,15
loco,trump,15
levantar,salir,15
noticiero,pais,15
mal,patron,15
imaginar,presidente,14
guerra,mal,14
servir,viejo,14
facil,sacar,14
alo,pueblo,14
calderon,mal,14
eeuu,sacar,14
falso,trump,14
creer,levantar,14
creer,hambre,14
alo,salir,14
criticar,sacar,14
mierda,viejo,14
pasear,salir,14
calderon,trump,14
falso,presidente,13
asesino,pueblo,13
asesino,presidente,13
guerra,maldito,13
despues,pais,13
cardenas,lazaro,13
circo,pais,13
alo,creer,13
cosa,segun,13
guerra,viejo,13
mierda,presidente,13
mierda,pais,13
aca,mal,13
aca,mierda,13
meter,viejo,13
facil,trump,13
facil,guerra,13
cosa,imaginar,13
mierda,sacar,13
alo,mal,13
guerra,meter,13
patron,salir,13
calderon,culpa,13
culpa,trump,13
creer,soberania,13
bloqueo,pueblo,13
acordar,pais,12
presidente,referir,12
calderon,sacar,12
bla,cosa,12
salir,serio,12
hambre,pais,12
diablo,pais,12
aspecto,pais,12
maldito,trump,12
meter,suceder,12
pueblo,ridiculo,12
desastre,pueblo,12
criticar,presidente,12
eeuu,guerra,12
eeuu,viejo,12
aca,presidente,12
mugroso,pueblo,12
mugroso,pais,12
creer,suceder,12
facil,meter,12
miserable,pueblo,12
mal,noticiero,12
soberania,trump,12
mal,miserable,12
castigo,mal,12
culpa,loco,12
aca,meter,12
mal,mierda,12
loco,sacar,12
pais,referir,12
presidente,suceder,12
alo,cosa,12
alo,servir,12
noticiero,sacar,12
falso,sacar,11
bla,presidente,11
sacar,viejo,11
jajajajaja,pais,11
pueblo,tirania,11
respetar,sacar,11
serio,servir,11
burlar,pais,11
creer,vividor,11
salir,tapar,11
dolar,salir,11
mierda,pueblo,11
cosa,criticar,11
loco,viejo,11
meter,respetar,11
eeuu,soberania,11
miserable,servir,11
pais,tapar,11
pueblo,vividor,11
aca,viejo,11
culpa,eeuu,11
culpa,servir,11
facil,servir,11
creer,saludar,11
serio,trump,11
abuso,culpa,11
cosa,vividor,11
alertar,falso,11
presidente,vestido,10
guerra,servir,10
patron,presidente,10
castigo,pais,10
diablo,salir,10
chiste,pais,10
criticar,mal,10
despues,salir,10
creer,jajar,10
fox,pueblo,10
cosa,mierda,10
pueblo,referir,10
creer,fue,10
