source,target,weight
davila,vicky,33
lider,unico,24
delincuencia,unico,22
lider,lucha,21
hermana,xochitl,21
galvez,xochitl,20
raiz,simbolo,19
doble,llama,18
galvez,hermana,17
delincuencia,lider,16
banda,unico,15
conocido,lider,15
guzman,rosario,15
eliminar,unico,13
formar,unico,13
moral,unico,13
correcto,unico,13
pelicula,unico,13
unico,vista,12
cadena,delincuencia,12
doble,moral,11
denunciar,unico,11
raiz,unico,11
gritar,unico,11
conocido,formar,11
conocido,unico,11
banda,xochitl,10
banda,lider,10
banda,conocido,10
delincuencia,vista,10
calibre,delincuencia,10
privilegio,unico,9
doble,unico,9
formar,reducir,9
decada,unico,9
banda,delincuencia,9
energy,woodside,9
cobarde,unico,9
banda,hermana,9
animalito,mascota,9
animalito,unico,9
mafioso,moral,9
oreja,unico,9
cobarde,delincuencia,9
animar,unico,8
hermana,unico,8
eliminar,reducir,8
conocido,lucha,8
delincuencia,detenido,8
conocido,hermana,8
lucha,memoria,8
lucha,tratamiento,8
conocido,raiz,8
lucha,unico,8
denunciar,lider,8
moral,morenarco,8
lider,privilegio,8
delegado,delincuencia,8
eliminar,lider,8
acumulacion,producir,8
decada,epoca,8
carajo,unico,7
aurrera,bodega,7
delegado,unico,7
mentirosa,unico,7
lider,moral,7
patrio,simbolo,7
abuelito,unico,7
chiara,martina,7
denunciar,memoria,7
tratamiento,unico,7
cobarde,lider,7
abuelito,gritar,7
memoria,unico,7
reducir,unico,7
eliminar,formar,7
memoria,tratamiento,7
discurso,unico,7
formar,hermana,7
banda,galvez,7
lider,memoria,7
morenarco,unico,7
delincuencia,eliminar,7
eliminar,moral,7
conocido,simbolo,7
decada,delincuencia,7
hermana,vista,7
pelicula,vaso,7
denunciar,hermana,6
bodega,despensa,6
sala,unico,6
novedad,unico,6
denunciar,vista,6
lider,xochitl,6
formar,lucha,6
epoca,unico,6
cobarde,sinverguenza,6
denunciar,privilegio,6
fractura,hombro,6
delincuencia,denunciar,6
defensor,lider,6
moral,pelicula,6
decada,lider,6
delincuencia,morenarco,6
lider,respaldar,6
delincuencia,pelicula,6
delincuencia,sii,6
correcto,delincuencia,6
calibre,detenido,6
epoca,formar,6
calendario,formar,6
conocido,mascota,6
delincuencia,formar,6
regularizar,unico,6
decada,promotor,6
decada,rangel,6
unico,xochitl,5
correcto,denunciar,5
denunciar,doble,5
decada,producir,5
correcto,hermana,5
quiero,unico,5
denunciar,lucha,5
lucha,moral,5
decada,moral,5
delincuencia,lucha,5
banda,formar,5
formar,simbolo,5
lider,narcoterrorista,5
decada,lucha,5
adentro,unico,5
lucha,simbolo,5
conocido,denunciar,5
delincuencia,gritar,5
hermana,presa,5
decada,raiz,5
pelicula,raiz,5
divino,lider,5
sinverguenza,unico,5
disfrazar,lucha,5
discurso,lucha,5
gritar,moral,5
lider,vista,5
lider,mafioso,5
formar,galvez,5
conocido,xochitl,5
lider,presa,5
