source,target,weight
estadio,partido,77
oficial,partido,39
movimiento,partido,33
horario,partido,33
jajajaja,partido,33
increible,partido,26
che,tommavi,25
chucho,nader,24
mentiroso,partido,24
dato,partido,23
dato,oficial,22
jajajaja,panista,19
colosio,donaldo,18
jajajaja,mentiroso,17
comunicacion,partido,17
oficial,pagina,16
panista,partido,15
cartilla,horario,15
estadio,horario,15
che,lei,14
cartilla,recoger,14
comunicacion,jajajaja,13
estadio,oficial,13
guanajuato,partido,13
jajajaja,pagina,13
adolescente,genero,12
genero,sexual,12
horario,oficial,12
comunicacion,oficial,11
che,jajajaja,11
inepto,jajajaja,11
habitat,natural,11
aguantar,jajajaja,11
grave,partido,11
chihuahua,jajajaja,11
aguantar,partido,11
coahuila,partido,11
nader,partido,10
compra,partido,10
limite,partido,10
acceder,oficial,10
ahorro,compra,10
horario,recoger,10
jajajaja,movimiento,10
increible,jajajaja,10
chihuahua,panista,10
dato,jajajaja,10
bolsa,recoger,10
partido,suerte,10
che,estadio,9
che,partido,9
edificio,nader,9
jajajaja,oficial,9
compra,dato,9
dato,toma,9
coahuila,dato,9
partido,presion,9
natural,partido,9
bolsa,partido,9
increible,negar,8
cuestion,suerte,8
presion,toma,8
edificio,movimiento,8
bolsa,jajajaja,8
bolsa,plastico,8
dato,pagina,8
cuestion,partido,8
inepto,partido,8
asunto,dato,8
partido,recoger,8
dato,tramitar,8
guanajuato,movimiento,8
asunto,jajajaja,8
asunto,partido,8
natural,oficial,8
limite,oficial,8
asegurado,guanajuato,8
coahuila,jajajaja,7
chucho,edificio,7
edificio,partido,7
comunicacion,limite,7
compra,jajajaja,7
dato,increible,7
chihuahua,partido,7
mentiroso,movimiento,7
chihuahua,guanajuato,7
aguascalientes,guanajuato,7
chulado,guapo,7
che,dato,7
cuestion,dato,7
increible,mentiroso,7
partido,renunciar,7
comunicacion,movimiento,7
dato,grave,7
pagina,partido,7
guanajuato,jajajaja,7
jajajaja,negar,7
conservar,natural,7
compra,oficial,7
asunto,mentiroso,7
asunto,oficial,7
acceder,dato,7
ahorro,increible,7
delitos,genero,7
asegurado,toma,7
facebook,pagina,6
edificio,panista,6
chucho,panista,6
nader,panista,6
edificio,preservar,6
oficial,tele,6
jajajaja,tele,6
exploracion,toma,6
comunicacion,horario,6
aguantar,mentiroso,6
dato,guanajuato,6
increible,movimiento,6
genero,partido,6
che,coahuila,6
acerca,jajajaja,6
asunto,cuestion,6
asunto,comunicacion,6
chayote,partido,6
dato,mentiroso,6
partido,pluris,6
emocionar,partido,6
coahuila,grave,6
jajajaja,natural,6
partido,vencer,6
mentiroso,negar,6
cuestion,mentiroso,6
inepto,movimiento,6
esperer,partido,6
alta,plastico,6
cartilla,oficial,6
capitulo,oficial,6
diputacion,nader,6
chihuahua,coahuila,6
delitos,sexual,6
dato,tamano,6
horario,reclutamiento,6
horario,laborar,6
mango,recoger,6
comunicacion,estadio,5
coahuila,pluris,5
comunicacion,suerte,5
facebook,jajajaja,5
compra,increible,5
descubrir,jajajaja,5
increible,limite,5
oficial,reclutamiento,5
increible,suerte,5
forense,psicologia,5
comunicacion,desempenar,5
lei,tommavi,5
movimiento,pagina,5
guanajuato,mentiroso,5
comunicacion,negar,5
descubrir,toma,5
acceder,adolescente,5
grave,increible,5
chayote,jajajaja,5
horario,presion,5
oficial,presion,5
che,guanajuato,5
chulado,partido,5
natural,pagina,5
genero,oficial,5
barrer,partido,5
coahuila,movimiento,5
coahuila,inepto,5
cuestion,estadio,5
bolsa,dato,5
coahuila,panista,5
desempenar,partido,5
dato,horario,5
guanajuato,presion,5
estadio,suerte,5
palenque,partido,5
facebook,partido,5
oficial,tecnica,5
horario,movimiento,5
cartilla,tamano,5
cajero,dato,5
adolescente,delitos,5
chihuahua,mona,5
cajero,comunicacion,5
movimiento,oficial,5
diputacion,partido,5
nautico,oficial,5
partido,volumen,5
mango,volumen,5
adolescente,presion,5
anunciado,oficial,5
edificio,oficial,4
edificio,estadio,4
che,increible,4
jajajaja,pluris,4
asegurado,jajajaja,4
aguascalientes,coahuila,4
estadio,pagina,4
jajajaja,limite,4
alta,oficial,4
carton,compra,4
increible,pintado,4
pagina,plastico,4
conservar,descubrir,4
champayan,colosio,4
increible,natural,4
dato,limite,4
adolescente,guanajuato,4
grave,natural,4
compra,mentiroso,4
descubrir,mentiroso,4
conservar,partido,4
asunto,suerte,4
grave,presion,4
adolescente,grave,4
pas,qui,4
comunicacion,inepto,4
exploracion,presion,4
genero,grave,4
chihuahua,movimiento,4
bolsa,chihuahua,4
limite,mentiroso,4
suerte,tamano,4
alta,comunicacion,4
chayote,mentiroso,4
panista,toma,4
grave,washington,4
movimiento,renunciar,4
bolsa,grave,4
bolsa,suerte,4
asunto,limite,4
dato,tamaulipa,4
dato,presion,4
asunto,coahuila,4
pagina,panista,4
acerca,pagina,4
mentiroso,miren,4
chayote,pluris,4
movimiento,panista,4
mentiroso,natural,4
oficial,tramitar,4
mentiroso,suerte,4
partido,tortuga,4
grave,oficial,4
coahuila,mentiroso,4
mentiroso,oficial,4
habitat,tortuga,4
comunicacion,conservar,4
bolsa,natural,4
guanajuato,oficial,4
cuestion,vencer,4
negar,oficial,4
grave,jajajaja,4
mentiroso,washington,4
movimiento,presion,4
garra,partido,4
alta,grave,4
natural,tecnica,4
comunicacion,increible,4
ahorro,limite,4
oficial,washington,4
dinosaurio,jajajaja,4
coahuila,guanajuato,4
dato,movimiento,4
adolescente,sexual,4
capitulo,estadio,4
ahorro,cartilla,4
guanajuato,toma,4
partido,tele,4
compra,guanajuato,4
movimiento,nader,4
delitos,guanajuato,4
acceder,comunicacion,3
pagina,suerte,3
concesion,edificio,3
estadio,increible,3
chucho,partido,3
chayote,esperer,3
