posicion_id,tema_id,posicion_num,nombre,resumen,n_cuentas,n_msgs,n_palabras_tema,top_words,top_subclusters,plataformas,mono_tema_share,top5_cuentas_share,hhi_cuentas,max_hour_share,duplicate_share,top_url_share,ibea_score,ibea_nivel,postura_actor,postura_actor_etiqueta,postura_actor_score,postura_actor_apoyo,postura_actor_critica,postura_actor_evidencia,postura_actor_referencias,postura_actor_mensajes
T10_P1,10,1,Reclamos de seguridad y justicia,"Reclamos de seguridad y justicia. Grupo de 11 cuentas dentro de T10: violencia, menor, presentar; usa principalmente militar, madre, menor, sufrir, violencia, actividad. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",11,16,41,"militar, madre, menor, sufrir, violencia, actividad, victima, video","S0:32, S-1:4, S1:3, S2:1, S3:1","{""YouTube"": 11}",0.0,0.5366,0.0946,0.25,0.0,0.0,42.0,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T11_P1,11,1,"Perspectiva sobre t11: economico, oportunidad, pequeno, con énfasis en ano","Perspectiva sobre t11: economico, oportunidad, pequeno, con énfasis en ano. Grupo de 5 cuentas dentro de T11: economico, oportunidad, pequeno; usa principalmente ano, escenario, impulsar, oportunidad, ofrecer, importante. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",5,7,29,"ano, escenario, impulsar, oportunidad, ofrecer, importante, pequeno, consecuencia, economico, entender","S4:12, S2:6, S3:5, S0:4, S1:2","{""YouTube"": 3, ""Instagram"": 2}",0.0,1.0,0.3555,0.5714,0.0,0.0,42.0,medio,apoyo_defensa,Apoyo/defensa,1.0,4.0,0.0,4.0,14,3
T12_P1,12,1,"Perspectiva sobre t12: ciudad, dafne, antonio, con énfasis en militarizado","Perspectiva sobre t12: ciudad, dafne, antonio, con énfasis en militarizado. Grupo de 3 cuentas dentro de T12: ciudad, dafne, antonio; usa principalmente militarizado, ciudad, dafne, fallecimiento, luis. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",3,3,12,"militarizado, ciudad, dafne, fallecimiento, luis","S0:8, S2:2, S-1:1, S3:1","{""YouTube"": 2, ""Instagram"": 1}",0.0,1.0,0.3333,0.3333,0.0,0.0,42.0,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T13_P1,13,1,Respaldo y defensa de la gestión,"Respaldo y defensa de la gestión. Grupo de 6 cuentas dentro de T13: agua, pendiente, obra; usa principalmente deber, hombre, problema, cercano, ejercito, agua. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",6,9,30,"deber, hombre, problema, cercano, ejercito, agua, escuchar, apoyar, jorge, gobierno, ley, obra","S1:13, S0:7, S2:7, S3:3","{""YouTube"": 5, ""Twitter"": 1}",0.0,0.9,0.2044,0.2222,0.0,0.0,42.0,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T14_P1,14,1,"Obras, vivienda y desarrollo urbano","Obras, vivienda y desarrollo urbano. Grupo de 1 cuentas dentro de T14: grupo, infraestructura, centro; usa principalmente comunidad, construir, proyecto. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",1,1,3,"comunidad, construir, proyecto","S1:2, S0:1","{""Instagram"": 1}",0.0,1.0,1.0,1.0,0.0,0.0,42.0,medio,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,1.0,2,1
T15_P1,15,1,"Familia, cuidados y vida comunitaria","Familia, cuidados y vida comunitaria. Grupo de 9 cuentas dentro de T15: delito, caso, joven; usa principalmente caso, joven, abuso, familia, existir, declarar. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",9,13,33,"caso, joven, abuso, familia, existir, declarar, mes, ocurrir","S-1:18, S0:11, S3:3, S1:1","{""YouTube"": 9}",0.0,0.6364,0.1203,0.1538,0.0,0.0,37.9,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T16_P1,16,1,"Perspectiva sobre t16: monica, villarreal, prevencion, con énfasis en villarreal","Perspectiva sobre t16: monica, villarreal, prevencion, con énfasis en villarreal. Grupo de 8 cuentas dentro de T16: monica, villarreal, prevencion; usa principalmente villarreal, monica, prevencion, jornada, oferta, saludable. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",8,15,52,"villarreal, monica, prevencion, jornada, oferta, saludable, fortalecer, bienestar, extraordinario, programa","S0:34, S2:9, S1:8, S-1:1","{""Twitter"": 4, ""Instagram"": 2, ""TikTok"": 2}",0.0,0.7885,0.1649,0.2,0.0667,0.25,59.7,medio,apoyo_defensa,Apoyo/defensa,1.0,5.0,0.0,5.0,45,4
T17_P1,17,1,Respaldo y defensa de la gestión,"Respaldo y defensa de la gestión. Grupo de 10 cuentas dentro de T17: investigacion, persona, operativo; usa principalmente padre, persona, excelente, alcaldesa, atender, autoridad. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",10,14,33,"padre, persona, excelente, alcaldesa, atender, autoridad, colonia, diverso, criminal, investigacion, perder","S2:17, S4:7, S-1:5, S0:3, S3:1","{""YouTube"": 8, ""Facebook"": 1, ""TikTok"": 1}",0.0,0.5455,0.1019,0.2143,0.0,0.0,42.0,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,6,0
T18_P1,18,1,"Perspectiva sobre t18: seguir, situacion, fuga, con énfasis en seguir","Perspectiva sobre t18: seguir, situacion, fuga, con énfasis en seguir. Grupo de 1 cuentas dentro de T18: seguir, situacion, fuga; usa principalmente seguir, afiliado, calidad, inversion, publica. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",1,2,6,"seguir, afiliado, calidad, inversion, publica","S1:3, S2:3","{""Twitter"": 1}",0.0,1.0,1.0,0.5,0.0,0.0,42.0,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T20_P1,20,1,"Perspectiva sobre t20: metro, escuela, verano, con énfasis en escuela","Perspectiva sobre t20: metro, escuela, verano, con énfasis en escuela. Grupo de 18 cuentas dentro de T20: metro, escuela, verano; usa principalmente escuela, alumno, maestro, verano, metro, presidenta. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",18,24,86,"escuela, alumno, maestro, verano, metro, presidenta, ninos, disciplina, iniciar, estatal, fuerza","S0:48, S-1:22, S1:13, S2:3","{""YouTube"": 16, ""Instagram"": 2}",0.0,0.5116,0.1106,0.125,0.0,0.0,33.4,bajo,apoyo_defensa,Apoyo/defensa,1.0,3.0,0.0,3.0,11,2
T21_P1,21,1,Respaldo y defensa de la gestión,"Respaldo y defensa de la gestión. Grupo de 5 cuentas dentro de T21: escolar, realidad, convertir; usa principalmente escolar, vacacion, secretaria, compromiso, direccion, plantel. Senal indiciaria alto; requiere lectura cualitativa antes de concluir coordinacion.",5,8,28,"escolar, vacacion, secretaria, compromiso, direccion, plantel, exito, sector, proteger","S2:9, S1:7, S0:6, S3:6","{""Instagram"": 2, ""YouTube"": 2, ""Facebook"": 1}",0.0,1.0,0.2602,0.25,0.25,0.0,66.0,alto,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0,6,2
T22_P1,22,1,"Perspectiva sobre t22: nivel, accidente, vida, con énfasis en vida","Perspectiva sobre t22: nivel, accidente, vida, con énfasis en vida. Grupo de 2 cuentas dentro de T22: nivel, accidente, vida; usa principalmente vida, encontrar, nivel, similar. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",2,2,6,"vida, encontrar, nivel, similar","S0:4, S1:2","{""YouTube"": 2}",0.0,1.0,0.5,0.5,0.0,0.0,42.0,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T23_P1,23,1,Actividades culturales y eventos públicos,"Actividades culturales y eventos públicos. Grupo de 7 cuentas dentro de T23: exposicion, entrada, gratuito; usa principalmente exposicion, bodies, dia, cultural, gratuito, metropolitano. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",7,23,111,"exposicion, bodies, dia, cultural, gratuito, metropolitano, entrada, turistico, descubrir, disfrutar, compartir, jardin","S1:40, S0:21, S3:17, S4:17, S-1:16","{""Facebook"": 3, ""Twitter"": 3, ""Instagram"": 1}",0.0,0.9369,0.2695,0.1739,0.1304,0.1429,60.0,medio,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0,23,1
T24_P1,24,1,"Perspectiva sobre t24: academia, muerte, director, con énfasis en academia","Perspectiva sobre t24: academia, muerte, director, con énfasis en academia. Grupo de 6 cuentas dentro de T24: academia, muerte, director; usa principalmente academia, muerte, madero, director, doenitz, militarizada. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",6,36,237,"academia, muerte, madero, director, doenitz, militarizada, seguridad, amenazar, temer, septiembre, dano, nombre","S0:96, S1:73, S2:56, S3:12","{""YouTube"": 4, ""Instagram"": 1, ""Medios"": 1}",0.0,0.9873,0.8474,0.0833,0.0,0.0,27.0,bajo,critica_oposicion,Crítica/oposición,-0.3333,1.0,2.0,3.0,14,3
T25_P1,25,1,"Perspectiva sobre opiniones generales y contenido compartido, con énfasis en casa","Perspectiva sobre opiniones generales y contenido compartido, con énfasis en casa. Grupo de 8 cuentas dentro de Opiniones generales y contenido compartido; usa principalmente casa, mandar, salir, quedar, fuerte, responsabilidad. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",8,8,30,"casa, mandar, salir, quedar, fuerte, responsabilidad","S0:20, S2:7, S3:3","{""YouTube"": 8}",0.0,0.7,0.1311,0.125,0.0,0.0,33.4,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
