termino,tema_id,peso
pais,0,0.016377627849578857
nina,0,0.015134915709495544
nino,0,0.014561100862920284
hijo,0,0.014258494600653648
investigar,0,0.011704383417963982
cosa,0,0.010925772599875927
muerto,0,0.010230504907667637
camara,0,0.00926347728818655
cualquiera,0,0.009082267992198467
empezar,0,0.007915311492979527
cabo,0,0.007685912773013115
condicion,0,0.0072429487481713295
derecho,0,0.007238376885652542
cumplir,0,0.0071188886649906635
mujer,0,0.006956066936254501
delegacion,0,0.004870251286774874
control,0,0.004598827566951513
unico,1,0.020612360909581184
social,1,0.01837357133626938
arte,1,0.018330195918679237
jaiba,1,0.018224507570266724
experiencia,1,0.018205391243100166
historia,1,0.016144754365086555
agosto,1,0.015172837302088737
tampicovacontodo,1,0.013776013627648354
domingo,1,0.013774179853498936
vivir,1,0.013770646415650845
tampicotecuida,1,0.013747328892350197
contar,1,0.012904553674161434
privado,1,0.009275468066334724
cultura,1,0.00919448770582676
afirmar,1,0.004724812228232622
tampico,2,0.1120692789554596
julio,2,0.07871611416339874
localjueves,2,0.0668567642569542
sol,2,0.06218091771006584
editorial,2,0.0489831306040287
regresar,2,0.048983119428157806
buscar,2,0.04206787049770355
espacio,2,0.032878682017326355
martes,2,0.03286560997366905
jueves,2,0.03286203742027283
altamira,2,0.03286202996969223
encuentro,2,0.029488934203982353
recordar,2,0.016744500026106834
integrante,2,0.016740916296839714
parecer,2,0.016740914434194565
semana,2,0.016740912571549416
mexico,3,0.030164668336510658
pesos,3,0.02684660628437996
ciento,3,0.016824912279844284
acuerdo,3,0.016620632261037827
paz,3,0.013464660383760929
obtener,3,0.013436181470751762
delincuencia,3,0.013297281228005886
organizado,3,0.01324546616524458
senalar,3,0.013206126168370247
costo,3,0.012650777585804462
promedio,3,0.01014625746756792
pan,3,0.010130951181054115
perdida,3,0.01008964516222477
detener,3,0.01006872858852148
noticia,3,0.007785923313349485
amigo,3,0.006806924473494291
cuyo,3,0.006719938945025206
directamente,3,0.0034675514325499535
oficial,3,0.003467550966888666
cierre,3,0.003467550501227379
manifestar,3,0.003459703642874956
tamaulipas,4,0.044554226100444794
sur,4,0.030134594067931175
nacional,4,0.02461102232336998
junio,4,0.02011091634631157
mayo,4,0.016749214380979538
partido,4,0.0148364482447505
anunciar,4,0.014350882731378078
litro,4,0.012681535445153713
civil,4,0.012612570077180862
final,4,0.012446939945220947
morena,4,0.012406528927385807
mensaje,4,0.012146140448749065
norte,4,0.012065200135111809
cerrar,4,0.010882316157221794
medida,4,0.008507807739078999
destacar,4,0.008507780730724335
empresario,4,0.008507763966917992
electoral,4,0.008449427783489227
superar,4,0.004335807170718908
desarrollar,5,0.02891593798995018
viernes,5,0.02805045247077942
desarrollo,5,0.025804931297898293
limpieza,5,0.023420926183462143
gracias,5,0.022187059745192528
carmen,5,0.02214984968304634
formar,5,0.0211421400308609
municipal,5,0.014921394176781178
alcalde,5,0.014896013773977757
rio,5,0.01486635860055685
panuco,5,0.014855513349175453
concluir,5,0.013672607019543648
crecimiento,5,0.013427087105810642
visitante,5,0.007601344957947731
permanecer,5,0.007601344957947731
posteriormente,5,0.007601344957947731
carpeta,5,0.007601344957947731
deporte,5,0.007601344026625156
puerta,5,0.007601343095302582
previo,5,0.007580227684229612
claudia,5,0.007577255833894014
habitante,5,0.007575636263936758
destino,5,0.007574108894914389
manana,5,0.007572895847260952
cuidar,5,0.0075662098824977875
empresa,6,0.07877247035503387
ruffo,6,0.04278546944260597
ernesto,6,0.040688272565603256
baja,6,0.03788254037499428
california,6,0.03781277313828468
fiscal,6,0.030123520642518997
huachicol,6,0.029958518221974373
relacionado,6,0.029006352648139
operacion,6,0.02798965945839882
appel,6,0.027472075074911118
grande,6,0.026126835495233536
combustible,6,0.024080004543066025
exgobernador,6,0.021112490445375443
red,6,0.017517009750008583
firma,6,0.017404230311512947
ensenada,6,0.017385436221957207
aprehension,6,0.016180479899048805
orden,6,0.01613357663154602
republica,6,0.013151861727237701
industria,6,0.012985723093152046
alto,6,0.012681996449828148
comenzar,6,0.008979717269539833
solicitar,6,0.008877843618392944
titular,6,0.005461948923766613
identificar,6,0.00456815492361784
supuesto,6,0.0045681544579565525
justicia,7,0.019376877695322037
hija,7,0.018718793988227844
campamento,7,0.01643233932554722
institucion,7,0.01512038242071867
curso,7,0.013787285424768925
pasar,7,0.013622994534671307
fiscalia,7,0.012531052343547344
querer,7,0.012467492371797562
morir,7,0.01089923270046711
edad,7,0.010373991914093494
responsable,7,0.01022844947874546
mal,7,0.009668560698628426
mama,7,0.009102657437324524
meter,7,0.00828688032925129
culpa,7,0.008273569867014885
ojala,7,0.007860538549721241
resultar,7,0.006972658913582563
caer,7,0.006945709232240915
suceder,7,0.006872617639601231
pagar,7,0.0067100063897669315
culpable,7,0.005920050665736198
golpe,7,0.005804248154163361
alguien,7,0.0052495659328997135
fisico,7,0.005079296417534351
mano,7,0.004801028873771429
adolescente,7,0.004490988794714212
tratar,7,0.0042293681763112545
maximo,8,0.0244155153632164
temperatura,8,0.024415509775280952
zona,8,0.018436064943671227
municipio,8,0.014356385916471481
ambiente,8,0.013186060823500156
grado,8,0.012316667474806309
ayuntamiento,8,0.010238470509648323
politico,8,0.008378811180591583
falta,8,0.008237402886152267
atencion,8,0.008082130923867226
proceso,8,0.006292371544986963
apoyo,8,0.006111632101237774
peligroso,8,0.004157743416726589
mundo,9,0.044217877089977264
cuerpo,9,0.03603249043226242
sentir,9,0.02430250123143196
calle,9,0.024302490055561066
recurso,9,0.024302484467625618
puerto,9,0.018607541918754578
humano,9,0.015210039913654327
viajar,9,0.012380393221974373
invitar,9,0.012380391359329224
recorrer,9,0.012380391359329224
clase,9,0.012380391359329224
operar,9,0.012380391359329224
necesitar,9,0.012380390428006649
reflejar,9,0.0123803885653615
sitio,9,0.0123803885653615
hora,9,0.012380383908748627
sistema,9,0.012380381114780903
conocimiento,9,0.012380381114780903
participacion,9,0.012380145490169525
marina,9,0.012379856780171394
generacion,9,0.01237889938056469
continuar,9,0.012378894723951817
dejar,9,0.012314272113144398
violencia,10,0.030938366428017616
menor,10,0.02741997502744198
presentar,10,0.02451750822365284
presunto,10,0.021348917856812477
medico,10,0.020911358296871185
salud,10,0.018796857446432114
militar,10,0.01742829568684101
madre,10,0.016875851899385452
actividad,10,0.014596491120755672
reportar,10,0.01252076867967844
exigir,10,0.010844950564205647
video,10,0.0098138228058815
victima,10,0.00939479935914278
declaracion,10,0.007614113390445709
mariela,10,0.00718575157225132
macay,10,0.007185362745076418
sufrir,10,0.0068277111276984215
alejandra,10,0.006745518185198307
revisar,10,0.006105956621468067
economico,11,0.038888949900865555
oportunidad,11,0.03668276220560074
pequeno,11,0.03234904631972313
ano,11,0.03177064657211304
