documento_id,plataforma,usuario,tipo_registro,lemas
e5563171ffd191f7e48c,Medios,Milenio,articulo,exgobernador tamaulipas francisco garcia cabeza vaca responder presidenta claudia sheinbaum mandataria federal reiterar existir orden aprehension vigente sostener autoridad mexicano mantener solicitud extradicion enfrentar justicia pais conferencia matutina sheinbaum afirmar exmandatario panista buscar fiscalia general republica fgr senalar proceso judicial continuar cuestionar falta respuesta unidos solicitud extradicion dia garcia cabeza vaca difundir posicionamiento rechazar declaracion presidenta asegurar caso utilizar politico equivocar presidenta mal informado permito personalmente utilizar nombre desviar atencion grave senalamiento unidos narcogobernador morena cabeza vaca negar profugo acusar persecucion politico exgobernador sostener profugo justicia afirmar defender derecho pais institucion mexicano dejar proceso imparcial escondo profugo justicia gobierno empenar negarmela anadir agotar recurso legal disponible
97e2ba7c465279c4376a,Twitter,@VoxPopuliNoti,comentario,consolida monica villarreal estrategia limpieza prevencion jornada colonia alcaldesa tampico reiterar continuar limpieza generacion entorno saludable tampico tamaulipas
e60862dcbc0b7a500d3f,Twitter,@EleeseNoticias,comentario,monica villarreal reforzar compromiso comunidad implementar jornada limpieza prevencion colonia firme entorno limpio seguro cdvictoria tamaulipas
90386f7efb5f00f0432f,Medios,El Sol de México,articulo,localjueves julio inversion millonario rehabilitacion acera calle centro historico tampico recurso provenir reciente recuperacion concesion estacionamiento subterraneo maria macias recurso provenir reciente recuperacion concesion estacionamiento subterraneo maria macias
243b445b6f44e1244ae1,Medios,Milenio,articulo,fiscalia general republica fgr lograr identificar grande red contrabando combustible detectada comenzar operar ingemar empresa fundado ernesto ruffo appel exgobernador baja california registrar ingreso flujo superior millon pesos nacional operacion divisa millon dolares ernestina godoy ramos titular fgr informar trama delictivo involucrado diverso empresa personal aduana solicitar juez federal orden aprehension cumplimentar exmandatario panista transporte ferroviario control aduanero modus operandi red huachicol fiscal mensaje medio godoy asegurar supuesto organizacion criminal utilizar carro tanque ferrocarril desarrollar operacion investigacion permitir establecer estructura comenzar operar empresa vinculado actividad servicio portuario dragado operacion puerto fundado ernesto aprehendir ensenada baja california empresa relacionado red dedicar formalmente importacion producto derivado petroleo introducir mercancia mexico unidos declarar cantidad menor real registrar producto difer
8bb4c62275f75a26c590,Facebook,Javier Lopez,comentario,excelente
7e5319d989df1c2383c0,Medios,El Sol de México,articulo,diciembre abandono realidad adulto norte veracruz diciembre funcionario ciudad madero vacacion navidad diciembre tampico acudir ayuntamiento apagon alto tarifa luz septiembre altamira aprobar propuesta secretario tesorero contralor director obras publicas septiembre sesion ordinario cabildo ciudad madero nombramiento aprobado septiembre gonzalez rendir protesta alcalde ciudad madero prometer prosperidad desarrollo septiembre alcaldesa monica villarreal presentar eje gobierno septiembre liderar cabildo ciudad madero administracion amenazar muerte director academia militarizada doenitz temer seguridad costar regreso clase tamaulipas gasto meter complicacion economico familia finanzasdan respirar proveedor pemex tamaulipas lograr cobrar factura atrasado
b1d7122415fffc5401bf,Twitter,@gruponoticiaspc,comentario,consolida monica villarreal estrategia limpieza prevencion jornada colonia mantener limpio ciudad garantizar entorno saludable ayuntamiento tampico desarrollar jornada leer
f51a671dba98df018828,Medios,El Sol de México,articulo,deportesjuev julio futbol pasionesla victoria derrota cielo linkarticulo impresocompartirsigueno aficionados lealesseguridadsaludsociedadnotas relacionadasdeportesstrongman opcion practico deportivadeportespromocion grado dojo bushinkandeportesconvocan practica voleibol maderomas noticiasdeportesdel sur tamaulipas mar mediterraneo antonio portales despedir jaiba bravael tampiqueno cerrar breve estancia club tamaulipeco previo iniciar apertura leyenda guillermo ochoa anunciar retiro futbol mundialguillermo ochoa anunciar decision colgar guant ano futbolista entrenamiento cuidastir casa correcaminos perder amiga perrita nalael club compartir mensaje despedida lomito describir fiel leal alegredeportesjaque dominio tablero compitar sur tamaulipas ajedrezlos municipio competir sanamente maximo exponente deporte cienciamundial destrozar sueno argentina campeon mundoespana consagrar campeona mundo argentina gracias gol ferran torresdeportestamaulipas hazana seleccion mexicana final supercopa
afe31486b77f317de187,Medios,El Sol de México,articulo,localviernes julio lluvia cielo nublado pronostico viernes julio esperar temperatura maximo ambiente caluroso posibilidad tormenta electrico mario cruces esperar temperatura maximo ambiente caluroso posibilidad tormenta electrico mario cruces
f86a0979c1c4210a97e2,Medios,El Sol de México,articulo,ciencia saludjueves julio inaugurar exposicion bodies tampico viaje interior cuerpo humano sede horario muestra martes domingo hora prometer viaje conocimiento sistema oseo muscular circulatorio itzia rangole sol tampico
e86809e7e969cc241d52,Medios,Milenio,articulo,ciudad mante delincuencia organizado imponer monopolio venta insumo papa huevo carbon cigarro cerveza comercio local consultado milenio prohibido proveedor obligado directamente estructura criminal vender producto sobreprecio frecuencia calidad deficiente situacion secreto voz hablar murmullo bambalina dueno negocio atrevir interponer denuncia formal escenario pueblo chico infierno grande falso bastar recibir visita representante cartel operar municipio problema generar cierre comercio ano centro municipio probable ciudad ubicado zona sur tamaulipas contar habitante principal vocacion siembra cana industrializacion azucar autoridad seguridad publica principal atractivo conexion san luis potosi cercania capital conect frontera zona peligroso entidad zetas llegar region orden crimen acuerdo diverso testimonio orden crimen organizado tajante adquirir
c4bb334b3ce6043323c5,YouTube,@nicolasalbarran421,comentario,noticia completo pan chayotero
f7afec7e46d51ab0eaad,Facebook,Mónica Villarreal,publicacion_institucional,accion administracion agua tratado planta tratamiento aguas residuales ptar utilizar riego parque jardin camellon evitar agua potable fortalecer compromiso sustentabilidad ciudad dormir secretaria servicios publicos seguir noche mantener area verde condicion labor silencioso fundamental cuidamos espacio protegemos recurso valioso agua construimos tampico sostenible futuro generacion tampicotecuida
abc32d58efb797e224d3,YouTube,@andresdz6548,comentario,panista panista
2a909e4d89c2a80c37cd,YouTube,@MelinTorres-k9v,comentario,exgobernador huachicol
edfeb1cf58d23e9223d1,Facebook,Mónica Villarreal,publicacion_institucional,cumplir jornada descacharrizacion gracias equipo secretaria servicios publicos delegacion zona norte seguir avanzar limpieza colonia retirar tonelada basura especial contribuir prevencion enfermedad tampicotecuida
70f3a3f2db2a1a1b0e14,Facebook,Tampico Gob,publicacion_institucional,representacion presidenta municipal monica zacil villarreal anaya honor asistir aniversario distribuidora electrica tamaulipas det importante aniversario reconocer decada crecimiento compromiso empresa contribuir desarrollo economico comercial ciudad fortalecer sector empresarial generar oportunidad tampico reiterar reconocimiento det ano trayectoria desear exito etapa enhorabuena decada iluminar presente conectar futuro tampicovacontodo
9ac9a6e6f91a799f0020,Medios,Milenio,articulo,medico residente tamaulipas derecho jornada compatible bienestar periodo razonable descanso guardia prolongado proteccion acoso hostigamiento cualquiera forma maltrato acuerdo dictamen aprobado diputacion permanente incorporar capitulo especifico personal ley salud caso acoso sector salud milenio tamaulipas informar oportunidad comision estatal conciliacion arbitraje medico ano acudir profesional salud acosado medico residente senalar victima violencia laboral hospital adscribir dictamen aprobado citar estudio nacional mitad medico residente presentar sindrome burnout moderado severo sufrir acoso laboral referir investigacion identificar alto nivel agotamiento sintoma depresion pensamiento suicida personal medico formacion registro residente medico victima acoso abuso violencia existir estadistica especifico tamaulipas mexico diverso indicador mostrar maltrato residencia medico problema extendido investigacion publicado unam reportar personal encuestado manifestar sufrir
a89d39d86d1fda4eaf76,TikTok,info7tamps,mencion,formar socavon obra abandonado comapa sur tampico socavon formar obra abandonado comapa sur ubicado norte tampico generar preocupacion vecino automovilista transitar zona habitante sector solicitar intervencion autoridad atender riesgo concluir registrir accidente seguir informado tamaulipas tampico tamaulipas comapasur socavon reporteciudadano infraestructura
cbe3ab3a663a3669aadc,Medios,Milenio,articulo,arreglo red suministro mejorar calidad agua apoyar gestion recurso instancia federal proyecto escala acuerdo tomado camara empresarial tampico comision municipal agua potable alcantarillado comapa reunion ente integrante consejo instituciones empresariales ciest encabezado titular marco cortes salazar plantear funcionario atender situacion afectar negocio requerir liquido operacion detener llegada inversion inmobiliario solicitar servicio secretario recursos hidraulicos estatal raul quiroga gerente francisco gonzalez casanova presidente agrupacion privado asegurar firmar compromiso obra reparacion tuberia tapar socavon remediar infraestructura obsoleto ano inquietud girar calidad elemento turbio llegar casa negocio aunado presion caso reportado comercio sector inmobiliario solicitar desarrollador requerir invertir explicar panorama situacion emergencia fuga socavon final compromiso solucion explicar avance presentado destacar reparacion fuga cifra superar detectado peri
9d5abcfbf2d6dd6b4af0,Medios,El Sol de México,articulo,junio abarrotar laguito inauguracion puente panoramico laredo junio sos cocodrilo experto pais buscar proteger especie tampico junio angeles hernandez recibir constancia alcaldesa electo pueblo viejo mayo nieto sumar morena norte veracruz denunciar hackeo abril laredo consolidar futuro instalar copladem participacion ciudadano empresarial febrero probaste tampico carta restaurante menu unico limitado amenazar muerte director academia militarizada doenitz temer seguridad
7290af8f76c2a208bd28,YouTube,@AshleyAstrid1,comentario,lastima verguenza cara governador malo
3db36287cafe8437278c,YouTube,@alprado8533,comentario,rocha
8c3a341dc5baae844eca,Medios,Milenio,articulo,manana viernes madre familia reportar muerte hija identificado dafne escuela militar ciudad madero tamaulipas acuerdo informacion preliminar menor perder vida presentar malestar convocar manifestacion instalacion fgj tampico exigir justicia caso presunto abuso violencia reportar fallecimiento menor instancia militar manana viernes madre familia denuncia publico escuela militar doenitz ciudad madero tamaulipas ingresar dia hija campamento recibir noticia muerte madrugada caso abuso agresion acuerdo madre alejandra quintos presunto caso violencia abuso derivado constante exigencia actividad version exponer video dafne marca fisico visible presunto llamada institucion salud menor video publicado fotografia menor recostado lesion labio voz debil hola mami caer vayar subir andar reina salud dafne declaracion alejandra institucion llamado salud dafne presentar malestar
1f97a009c25b2c98c187,Medios,Milenio,articulo,situacion inquilino lograr acceder vivienda comprador primerizo frustrado politico pais desarrollado apostar solucion parecer evidente construir vivienda economico figura definir socialista alcalde york zohran mamdani ministro britanico andy burnham realmente querer vivienda asequible deber dejar comun atender evidencia promover cambio construccion vivienda alto empezar elevado costo construccion complejo entramado regulatorio frecuencia desarrollador privado dificultad grande proyecto vivienda social financieramente viable plan burnham construir vivienda asequible requerir millon dolares adicional ano subsidio quiza resultar sorprendente politico prometar vivienda costo finalmente construir burnham encabezar auge oferta habitacional gestion alcalde manchester desarrollo importante moderno edificio departamento altura precisamente proyecto sector izquierda populista soler criticar senalar sir richard leese exlider ayuntamiento
a2f7c0815705fd006b66,Instagram,desecotampico,mencion,representacion presidenta municipal monica zacil villarreal anaya honor asistir aniversario distribuidora electrica tamaulipas det importante aniversario reconocer decada crecimiento compromiso empresa contribuir desarrollo economico comercial ciudad fortalecer sector empresarial generar oportunidad tampico reiterar reconocimiento det ano trayectoria desear exito etapa enhorabuena decada iluminar presente conectar futuro tampicovacontodo
a62123d76d581a639d5a,Instagram,metrotampico,mencion,escenario cobrar vida cierre talleres escuela artes metro vivir tarde magico lleno talento expresion emocion teatro experimental metro presentacion muestra final estudiante firme respaldo gobierno municipal tampico seguir impulsar espacio arte cultura florecer comunidad felicitar especialmente extraordinario guia taller cargo maestro sebastian barron impulsar potencial creativo alumno escenario baul taller teatro adolescentes puesto escena lleno misterio dinamismo equipo cautivar publico principio vaiven taller danza contemporanea adolescentes adultos pieza coreografico impecable movimiento musica tecnica transmitir profundo fuerza expresivo felicidad alumno dedicacion inicio trayectoria artistico tampicovacontodo elartevacontodo escueladeartesmetro teatrotampico danzacontemporanea culturatampico sebastianbarron
2a7657627da1abb5e28d,Instagram,metrotampico,mencion,celebrar desarrollo artistico comunidad escuela artes metro vestir gala exitoso presentacion obra archivados muestra reunir talento creatividad taller teatro juvenil adultos direccion maestro juan lory respaldo presidenta monica zacil villarreal anaya gobierno municipal tampico espacio cultural metropolitano continuar impulsar espacio fortalecer formacion artistico acercar arte comunidad interpretacion escenario reflejar aprendizaje dedicacion expresion formar taller vida puesta escena alto talento desarrollo artistico comunidad esperar logro inspirir persona formar escuela artes metro ciclo taller descubrir teatro ofrecer tampicotecuida tampicovacontodo elartevacontodo escueladeartesmetro teatrotampico juanlory
edf1e2dd109999dda2ac,YouTube,@josedejesuagonzalez7271,comentario,seguir insistir pgr oido ojo dependencia ano investigacion huuum buque ano cartel inmobiliario ano humm lentitud gueyes
c154ddf681096f1b4b11,Instagram,ocejo.sergio,comentario,fervor religioso sur tamaulipas
5ef9cc1eca655d650132,YouTube,@erdvilla,comentario,seguidor morena bebe llave llave voltees alla sacar malo tape escandalo interno quedar empezar pri regresar alucinacion chupacabras ovnis congreso
9a5c641243be4290f764,Twitter,@MonicaVTampico,publicacion_institucional,accion administracion utilizar agua tratado ptar regar parque jardin camellon proteger agua potable cuidamos area verde avanzar tampico sostenible
623807c8ebf0601734cc,YouTube,@Ange-i6h,comentario,narco presidenta adan mario delgao andy amiguito barcos cuandoooooo
e522e195566d57f707d9,Facebook,Lesnamo Narvaez,comentario,amen
1681872df224e7b9dc69,Instagram,metrotampico,mencion,talleres verano metro verano oportunidad perfecto descubrir talento instruccion presidenta municipal monica zacil villarreal anaya gobierno municipal tampico escuela artes metro compartir oferta talleres artisticos verano inscribetir informes quedser cursos semanas agosto teatro juvenil ano danza contemp ano cursos semanas agosto ninos adolescentes ano folklore ano pintura ano inicio lunes agosto ninos jovenes adultos ano piano inicio lunes agosto ninos jovenes adultos mixto edad violin iniciacion musical inicio martes agosto joven adultos folklore ano canto anos pintura anos inicio lunes agosto joven adultos combate escenico ano iniciar mar ago fotografia
dbea300a2984932d637a,Facebook,Rafael Medina de Gandiaga,comentario,
384a9a6d8b83adcb9717,Medios,Milenio,articulo,muerte dafne adolescente ano originario ciudad mante generar indignacion creciente exigencia justicia familia fallecer campamento verano organizado academia militarizada marina doenit ubicado ciudad madero acuerdo relato madre alejandra joven ingresar dia curso verano organizado institucion privado ubicado calle sarabia iniciar actividad vacacional terminar tragedia investigar fiscalia general justicia tamaulipas aviso muerte llamado signo vital alejandra declarar noche fallecimiento recibir llamada maestra plantel hija sentir mal presentar vomito perder control esfinter gravedad situacion pedir trasladar inmediato hospital solicitarar ambulancia asegurar responder menor encontrar estable unicamente asear dejar descansar minuto recibir llamado ocasion informar dafne desvanecir presentar signo vital pedir acudir inmediato ciudad madero conciliar sueno minuto hablar nina desvaneceir proteccion civil lle
439cb9af591cc80e05df,Medios,El Sol de México,articulo,septiembre informe gobierno laredo tamaulipas fecha hora donde septiembre irrevocable confirmar carmen lilia canturosas alcaldesa electo laredo agosto proceso ciudad madero oseguera asegurar finanza sano junio constancia mayoria monica villarreal mensaje tampico amenazar muerte director academia militarizada doenitz temer seguridad gossipcarlos rivera cynthia rodriguez anunciar embarazo revelar sexo nombre integrante
29db5c499d9b556cb8c5,Medios,El Sol de México,articulo,analisisviernes julio ailessphobia opinion vertido articulo responsabilidad emitir casa editorial respetar libertad expresion columna noticias columna cartones loultimo newsletter quedar conversacion mandar correo resumen informativo
9dab21c55f2fd1d514d5,Medios,Milenio,articulo,director academia militarizada marina doenitz jorge luis ponce pronunciar brindar declaracion reciente incidente ocurrido plantel menor ano perder vida presunto violencia titular academia mencionar accidente bano pasar academia militar doenitz noche jueves madrugada viernes reportar incidente academia militarizada marina doenitz ciudad madero tamaulipas menor edad identificado dafne perder vida presentar malestar preliminar madre asegurar dafne victima violencia presentar hematoma previo video menor enviar caer presunto accidente bano declaracion encargado academia militar joven llegar presentar malestar servicio medico requerir chequeo evaluacion coordinador asegurar medico atender detectar irregularidad aparentemente nina traer dolencia doctor atender detectar enfermera asimismo explicar corresponder accidente repente desvaneceir regadera despertar comentar responder cuestionamiento apoyo ayuda economico familia asegurar escuela
4273870ca0e86640c4cd,YouTube,@BrithanygalileaCastellanoherna,comentario,justicia dafne
aeb9b10c48a7b9f48180,YouTube,@saullunajr1219,comentario,mal desinformen academia encontrar madero victoria
77f1bc813fabe79f3960,YouTube,@marinaperez8785,comentario,horror
d32e4f366987f8b7c544,YouTube,@yeseniasegundo2659,comentario,contar realmente vivir
439767c64e43baa21ddb,YouTube,@JoseantonioLinarestorres,comentario,cuidar hijo
4f09242629267277f9ff,YouTube,@CarlaMo-qb5cq,comentario,ocurrir victoria fue madero tamaulipas dafne familia mante tamaulipas justicia dafne
0fae344cac94d72c935d,YouTube,@MeGustaVerlo,comentario,caso raro sentido comun cuadra ojala seguimiento justicia
863e7efbbc843038c339,YouTube,@DiegoBasilio-u7j,comentario,oro victoria madero
210f9a9bef0b35a14781,YouTube,@zitlallidelrio1567,comentario,cuidado academia militarizado escuchar maltrato desafortunadamente fallecimiento joven
9c600c9af2245f2ff374,YouTube,@HéctorOlguín-y7t,comentario,matar hija senora investigacion fondo plantel internar pesos sentido comun
ef0fb117b73ffbc41f74,YouTube,@CarlaMo-qb5cq,comentario,justicia dafne sigan caso denlir difusion abuelita elemento marina curso maestro curiosamente madrugada mama comentar llamar medio comunicacion llegar sacar hija fiscalia levantamiento cuerpo hablar apoyar irregular complicidad talvez querer caso grande triunfar mama mandar sacar necropsia particular morir asfixia sumersion evidente torturar cosa arrojar resultado querer madre necesitar ayuda destrozado unico hija
da40cf8987873caf1e09,YouTube,@Origendelavida-qt6bn,comentario,escuela militarizado puro viejo conocimiento desertor marina ejercito ilusion evitar inscribir hijo gente culpa curita
95527448f25e92b18c50,YouTube,@carnachlerma3676,comentario,escuela
62d8c7249f492b87cd56,YouTube,@juandiaz2155,comentario,
82f1f2fc669f51f9969c,YouTube,@MarisolMartinez-u2k,comentario,madre deber quemar autoridad olvidar nina pasar caso quemar nina
a0cdaec5d9fcab34c1b1,Facebook,Elvira Peralta,comentario,excelente
7b55f7a6bfa6f45a7387,YouTube,@arteenpastaflexible1708,comentario,escuela militarizado mal
1911b65466ea06ba45ad,YouTube,@Oscar-mex-v9s,comentario,pongar titulo militarizar militar diferencia
54ec4c6a3c28cd1915ae,YouTube,@LIZELDAJAIMESGOMEZ,comentario,escuela clausurada inmediato definitivamente disposicion fiscalia duenos personal administrativo profesor daban clas
c9ded3c14d889e31b971,YouTube,@AvrilLandaverde,comentario,justicia dafne quintos
9483a02dd8e5838da0fc,YouTube,@lombrizdoberman,comentario,sigan meter hijo escuela militar sigan voluntad
ff68613cf6fd45066640,YouTube,@isaacm3591,comentario,preocupir banda claudia abrir carpeta
176490618f2e587cf8c6,YouTube,@danielestebansolisesquivel5271,comentario,pendiente investigar fiscalia
5bb8324301de6704525b,Medios,Milenio,articulo,fiscalia general justicia tamaulipas registrar ano gestion irving barrios marcado retroceso materia transparencia informacion relacionado fosa clandestino hallazgo forense pasar calificacion evaluacion deficiente acuerdo plataforma ciudadana fosas iniciativa impulsado articulo universidad iberoamericana data civica retroceso deber fiscalia afirmar anexar base dato incorporar respuesta impedir evaluar contenido diferencia resultado evaluacion fiscalia consultar fecha ubicacion geografico hallazgo numero fosa identificacion restitucion victima sexo rango edad coordenada geografico condicion resto prueba pericial proposito identificacion hallazgo documentado reporte senalar evaluacion correspondiente fiscalia tamaulipas responder solicitud informacion folio indicar adjuntar base dato informacion requerido archivo incorporar respuesta acceder dato valoracion correspondiente consecuencia institucion obtener calificacion deficiente responder
6b54d915d27c785c46d8,YouTube,@aidaantonio6394,comentario,pensar querer hijo escuela enteer maltratar
a2c07088e7df6588f289,YouTube,@elvisbz,comentario,ciudad madero tamaulipas
d397b99479cc6255a47c,YouTube,@isauramartinez2213,comentario,chin meter
de836164ebc9f4ebb723,YouTube,@NataliaCalderón-o4w,comentario,investigar justicia dafne
bdd1d19ac70207b8079e,YouTube,@pablobaltodano1982,comentario,justicia
25fe3220088a2a5d33f6,YouTube,@EduvigesServin-w3s,comentario,deplano escuela querer responsable hablar ambulancia persona mal alumno autoridad revisar escuela quitar limpiar mano institucion narcoescolar
7da0aed76546d2469942,YouTube,@luisameliacapistran5055,comentario,militar escuelita asesino practicamente granja mafioso metar carcel salir muerto
2522b1e504ce5e01f796,YouTube,@jmsauza1,comentario,seguir titinaaaaaaa inepta
b6bdcd83b69719a004d3,YouTube,@AngelGomez-kz9su,comentario,golpear
5a5642e9608e1b41ff7d,Medios,El Sol de México,articulo,marzo joven espanol noelia castillo recibir eutanasia batalla legal diciembre pais valer pena joan manuel serrat llegada fil guadalajara noviembre visitante ilustre devoto barcelona quijote eduardo mendoza fil guadalajara noviembre guadalajara evento imperdibl edicion invitada honor barcelona septiembre electo tampico fortalecer lazo gobierno cataluna tratar reunion marzo brillar torneo globalbasket integrante equipo amenazar muerte director academia militarizada doenitz temer seguridad gossipcarlos rivera cynthia rodriguez anunciar embarazo revelar sexo nombre integrante
8d620ff0189b06bc9871,YouTube,@mufasawapa7310,comentario,senora vida senal hija medico
d3b9f1b9b0ad8f0d4444,YouTube,@TraductorCienciaHist,comentario,hemorragia interno golpe
a476af349282f4947ff4,YouTube,@nicoSaucedoEsparza,comentario,madre deber bejiga atoda madre descuidado aya perdido hijo irresponsable querer educar loco madre tubo culpa
5cc0c10c2c9eba781b0c,YouTube,@nicoSaucedoEsparza,comentario,madre tubo culpa
42c41b992a248fcc8b9f,YouTube,@Leopiza-u5j3h,comentario,mmmmmmmmmmmm nose valer justicia senor
fd0777187e4c9f3bbcf8,YouTube,@nicoSaucedoEsparza,comentario,metar ala carcel ala madre alo asesino
2b1bff3ef4e4ab53ab29,YouTube,@LetyCharls,comentario,cortar memoria sociedad ano ciudad mexico caso similar escuela hablar polemica regulacion hablar procedimiento hablar gente incapacitado educacion cargo escuela pasar autoridad nivel estatal federal seguir escuela operar pais parecierar lacra encontrar negocio escuela sicario director profesor escuela
7cb8c03046404abfcfc4,YouTube,@VicmaBavi,comentario,mama deber ala carcel
7b1d3fde76045e6c5770,YouTube,@LourdesJovitaSolisCruz-g5h3v,comentario,caso hase ano nino fallecio creer comida alumno lss davan nino fallecio sentir maltratar pasar mano
f7941d142a4bcae02f3d,YouTube,@erabaitbro3927,comentario,mayoria institucion militar policial soler pasar hujo ingreso ala policia proteccion federal estubo adiestramiento mes medio dejar hablar contar enfermar estomago comida hechado perder medicina sacar ejercicio cosa disciplina parecer anexo
dcf3fb0a4f6b286df92b,YouTube,@ycml5388,comentario,campo militar imbecil llegar subir rango escuela advertido
93865260a3adc1789830,YouTube,@juanplascencia6094,comentario,madre instituto
62c67eae55d951642c36,YouTube,@MariaGutierrez-u7g2k,comentario,madre esperar doctor creer senora confiar demasiado
7fb6430709e7a3b7c9b3,YouTube,@RafaSilva-j1f,comentario,querer mama
6af650a2a23a0b8385ef,YouTube,@imeldasalamanca3937,comentario,nina escuela
cc374075689c8f16e601,Facebook,Carlos Alfredo Arguelles Cendoya,comentario,alcaldesa
451ffcec6e65441ab698,YouTube,@nataliacastaneda2758,comentario,senora madre nina institucion entrenamiento militar sistematico humillar torturar sicologico fisicamentemente romper espiritualmente individuo pensant elemento util ciego sordo paz descansar hermoso nina
068ba576ef27741b940e,YouTube,@Santiago65-c4b,comentario,escuela entender llamar militarizada personal certificado clase padre deber cuidado meter hijo escuela unico escuela militar defensa marina
a49f81aa298d534398b7,YouTube,@VeronicaRodriguezcervant-l6g2l,comentario,importar ciudad mendigo academia militarizado academia militarizado torturar adolescente suceder escuchar academia militarizado donde matar adolescente peso frecuente favor academia bullying malvado torturar estudiante traer encargo
4298868b120397fc7b2a,YouTube,@RuthFragoso-d3o,comentario,cargo ciudadania asesino
3bfc1ea864eed90dbd0a,YouTube,@RuthFragoso-d3o,comentario,presidenta gobernador servir pura tratar inscribir joven maldito agresor
dcb678222f150dfb7e08,YouTube,@Jajajaziel_Mendoza,comentario,caray bastar muerte misterioso bienestar
613f9c51dcaf8cc40de0,YouTube,@AldoantonioRochamar-pm5wz,comentario,mana porqueria tampiko
30a4dedac84d7b784a07,YouTube,@calebgonzalez8094,comentario,esperar arreglar situacion clausuren cierren escuela
3ca0d4150963ed652be7,Facebook,Maria Luisa Lopez Atzin,comentario,bendiga hombre mar familia
ccfd0c65f0097c360496,YouTube,@rosalbacastellanos3845,comentario,pagar comida retiro espiritual dejar hija dejar permitirir hablar hora desear faltar dormir buscar disciplina casa notar escuela trabaje guarderia privado cobrar malpasar nino traer hambre ningun cobrir confiar dinero
4f55197e13aa03cb7a88,YouTube,@AldoantonioRochamar-pm5wz,comentario,pinche mana porqueria maldito pagar perro mal nacido
1a228348aafadf1eddba,YouTube,@MS-gu6zu,comentario,andar malo caso cerrado
35eb2357473023b65f4d,YouTube,@henryhernandez7714,comentario,grave asunto menor golpe lesion parecer planeado ojala castigar justicia quedar impune
7412fb915ead1e74def0,YouTube,@zenaidacastillo5422,comentario,justicia justicia justicio dafne
95376beb429e1d98c0a6,YouTube,@fer3725,comentario,enserio costar creer empatia persona mama culpa dejar hijo dejar empezar madre imagino pasar osea pasar cosa horrible lamentablemente suceder nino deber seguro angustia incertidumbre atacar adulto suponer
2b0dcc53a237f7035fe3,Medios,El Sol de México,articulo,localviernes julio despedir deportista companero gimnasio despedir dafne joven ano originario ciudad mante perder vida academia militarizado municipio ciudad madero antonio sosa sol tampico
d653368c77c307c8d34f,YouTube,@adrianoundead,comentario,pobre nina mamar ocurrir pais confiar militar loco dejar familiar
525619de867c637258ed,YouTube,@marcoantoniomandujanocruz,comentario,padre familia tratar pregunta inscriben
1ef0e7ac4694a269eab0,YouTube,@orlandohernansacacajancko4624,comentario,
13446b566270ce1a954d,YouTube,@ElizaLeon-q2z,comentario,podcast alumno llamado erick pasar escuela militarizado cerrar plantel uir disque maestros llamado cargo porfavor metar hijo escuela pasar persona
74292273276b1abf26a9,YouTube,@teresitacancela7956,comentario,caer gente inconciente imprudente falta conocimiento buscar culpable exigir gobierno
a79e7d30252a7af938c0,YouTube,@columbarementeriatorres8063,comentario,matar golpe desgraciado
a69e770d645cb27c3b01,YouTube,@LilianaTorres-z9i,comentario,lanzar escuela pertenece ejercito marina
1b7d85a76a80e6dae979,YouTube,@candyhoney6426,comentario,meter hijo batallar llorar
a79e8dae436a7ef429b0,YouTube,@adrianaflores4703,comentario,paz descanse
2f809e325a7497ecd356,YouTube,@mzaleta7850,comentario,foto nina aparecey denigra nina ano parecer pongan respetuoso morir circunstancia extrano merecer respeto
47581c78883cb9562383,YouTube,@Dollymollymx,comentario,
29bb1f5514a3798a59d0,YouTube,@thepantherpink7142,comentario,ano recordar fallecimiento menor escuela parecido
ed98cba2fba56eef1d36,YouTube,@SalvadorOlmospulido,comentario,escuela susede maltrata abusar padre culpa escuela cualquiera nivel maltratar companero maestro viejo historia pasar escuela callar complice pasar humanidad jamas dejar ocasion golpear desquitir ocasion vario maestro abusar alumno
efd00b65ebac156d7247,YouTube,@blancagonzalezcastanon2935,comentario,qepd consuelo resignacion familiar amigo
d8c87b6cd2ab2e71c53d,YouTube,@abiare,comentario,tragedia
aa5af7cc2873b9eab0e5,YouTube,@ruthgomez3960,comentario,padres confiados anos cuidandola deja extanos pedofilo sicopatas
52b51dc8b7daec755449,YouTube,@anatopete6591,comentario,
551a457aee28413d9121,YouTube,@HOPE-yk8pm,comentario,pobre criatura sentir descansar paz justicia
5e95df9fe61d6b824b68,YouTube,@xXGRYMMXx97,comentario,caso nino golpear superior final terminar morir unidad militar caer accidente
6fb1fc80057bf290f94b,YouTube,@ruthgomez3960,comentario,padre cuiden hijos dejen jiribiya super educacion vida seguridad hijos
bb403567d9aa0948fb8f,YouTube,@blackwitch6009,comentario,culpa padre principio investigar escuela escuela realidad ejercito porqueria
1395e31364820ecb3c20,YouTube,@samiamendoza2332,comentario,hijo latido vacacion campamento academia curso verano pensar minimo dia libre familia manos empatico amoro paciente hijo lamentar tragedia
d81c12dffae64efc773e,YouTube,@carlosbauu4625,comentario,oportunidad salir cadet ano contar recibir maltrato companera encargado cosa ibar voluntad
25b1450dbb61585c489b,YouTube,@gracielaramirez5079,comentario,ayuda presidenta presirvienta
1d28687f8ccd4ea8646d,YouTube,@GeorginafajardoIII,comentario,peso ley escuela militarizado dirigido militar plantel militar joven ingresar morir desprestigiar plantel militar pequeno doloro leccion padre
