de_tema,a_tema,termino_interno,termino_externo,weight
15,24,familia,seguridad,5
15,25,familia,casa,4
16,0,servicio,nina,3
16,1,programa,social,3
16,1,villarreal,experiencia,3
16,2,monica,tampico,16
16,2,villarreal,tampico,15
16,2,prevencion,tampico,11
16,3,servicio,pesos,6
16,3,programa,pesos,4
16,3,fortalecer,pesos,2
16,4,jornada,tamaulipas,5
16,4,villarreal,tamaulipas,3
16,4,bienestar,tamaulipas,3
16,5,monica,municipal,7
16,5,villarreal,municipal,7
16,5,jornada,limpieza,7
16,6,servicio,operacion,3
16,7,prevencion,mama,4
16,8,fortalecer,municipio,3
16,8,prevencion,ayuntamiento,2
16,9,extraordinario,invitar,3
16,9,monica,continuar,2
16,9,villarreal,continuar,2
16,10,prevencion,salud,8
16,10,bienestar,salud,6
16,10,servicio,salud,6
16,11,prevencion,entorno,6
16,11,jornada,entorno,5
16,11,villarreal,entorno,4
16,12,fortalecer,ciudad,4
16,12,monica,ciudad,4
16,12,villarreal,ciudad,4
16,13,villarreal,gobierno,5
16,13,fortalecer,gobierno,5
16,13,monica,gobierno,4
16,14,programa,millon,4
16,14,programa,federal,4
16,14,villarreal,laredo,3
16,15,prevencion,delito,6
16,15,bienestar,familia,5
16,15,prevencion,familia,4
16,17,villarreal,alcaldesa,8
16,17,familiar,persona,6
16,17,monica,alcaldesa,6
16,18,programa,seguir,4
16,18,extraordinario,seguir,3
16,18,programa,inversion,3
16,20,monica,presidenta,7
16,20,villarreal,presidenta,7
16,20,prevencion,escuela,6
16,21,prevencion,direccion,5
16,21,prevencion,escolar,4
16,21,bienestar,direccion,3
16,22,bienestar,nivel,4
16,22,jornada,registrar,3
16,22,monica,nivel,2
16,23,monica,turistico,6
16,23,monica,bodies,6
16,23,villarreal,turistico,6
16,24,villarreal,amenazar,4
16,24,villarreal,muerte,4
16,24,monica,septiembre,3
17,0,persona,muerto,4
17,0,publico,camara,4
17,0,inmediato,nina,4
17,1,excelente,tampicotecuida,5
17,1,persona,tampicotecuida,4
17,1,unidad,contar,3
17,2,autoridad,tampico,9
17,2,labor,tampico,8
17,2,asegurar,tampico,8
17,3,persona,costo,5
17,3,entidad,acuerdo,3
17,3,lograr,ciento,3
17,4,lograr,tamaulipas,8
17,4,resultado,tamaulipas,7
17,4,entidad,tamaulipas,7
17,5,colonia,limpieza,7
17,5,alcaldesa,carmen,5
17,5,colonia,gracias,4
17,6,lograr,combustible,5
17,6,unidad,empresa,4
17,6,investigacion,alto,4
17,7,padre,curso,6
17,7,investigacion,fiscalia,5
17,7,resultado,fiscalia,4
17,8,entidad,grado,5
17,8,entidad,zona,4
17,8,entidad,temperatura,4
17,9,autoridad,participacion,4
17,9,persona,dejar,3
17,10,asegurar,presentar,5
17,10,lograr,presentar,4
17,10,atender,medico,4
17,11,persona,ano,5
17,11,autoridad,ano,5
17,11,perder,ano,4
17,12,asegurar,dafne,8
17,12,asegurar,ciudad,6
17,12,labor,ciudad,4
17,13,padre,deber,5
17,13,publico,obra,4
17,13,accion,agua,4
17,14,unidad,terminar,4
17,14,persona,centro,4
17,14,alcaldesa,laredo,4
17,15,persona,ocurrir,5
17,15,investigacion,familia,5
17,15,padre,familia,4
17,16,alcaldesa,villarreal,8
17,16,persona,familiar,6
17,16,alcaldesa,monica,6
17,18,autoridad,situacion,4
17,18,lograr,situacion,4
17,18,persona,seguir,4
17,20,padre,escuela,6
17,20,autoridad,escuela,6
17,20,persona,metro,5
17,21,excelente,vacacion,3
17,22,perder,vida,5
17,22,persona,vida,4
17,22,resultado,vida,4
17,23,persona,cultural,4
17,23,persona,metropolitano,4
17,23,alcaldesa,exposicion,3
17,24,asegurar,madero,7
17,24,unidad,seguridad,6
17,24,asegurar,muerte,6
17,25,investigacion,quedar,4
17,25,autoridad,proteccion,3
18,0,seguir,nina,5
18,0,aparecer,muerto,2
18,1,afiliado,contar,3
18,1,situacion,social,2
18,2,seguir,tampico,18
18,2,inversion,tampico,6
18,2,seguir,espacio,5
18,3,inversion,pesos,7
18,3,seguir,pesos,4
18,3,publica,pesos,4
18,4,seguir,tamaulipas,5
18,4,inversion,tamaulipas,4
18,4,afiliado,tamaulipas,3
18,5,inversion,desarrollo,4
18,5,seguir,desarrollo,4
18,5,inversion,municipal,3
18,6,seguir,solicitar,3
18,7,seguir,mama,5
18,7,seguir,pasar,4
18,7,seguir,ojala,4
18,8,seguir,zona,3
18,8,seguir,municipio,2
18,8,emergencia,municipio,2
18,9,inversion,recurso,3
18,9,situacion,participacion,3
18,9,seguir,puerto,3
18,10,inversion,presentar,2
18,10,situacion,sufrir,2
18,11,seguir,impulsar,5
18,11,seguir,oportunidad,5
18,11,seguir,ano,5
18,12,situacion,pedir,3
18,12,seguir,dafne,3
18,12,inversion,ciudad,2
18,13,seguir,obra,6
18,13,inversion,obra,5
18,13,seguir,deber,4
18,14,inversion,millon,7
18,14,seguir,construir,6
18,14,publica,millon,4
18,15,situacion,ocurrir,3
18,15,seguir,mantener,3
18,15,situacion,caso,2
18,16,seguir,programa,4
18,16,seguir,extraordinario,3
18,16,inversion,programa,3
18,17,situacion,autoridad,4
18,17,situacion,lograr,4
18,17,seguir,persona,4
18,20,seguir,escuela,5
18,20,seguir,metro,3
18,21,seguir,vacacion,5
18,21,seguir,sector,3
18,21,seguir,equipo,3
18,22,situacion,encontrar,5
18,22,situacion,similar,4
18,22,seguir,vida,3
18,23,afiliado,compartir,3
18,23,inversion,compartir,3
18,23,seguir,tampiqueno,3
18,24,situacion,seguridad,3
18,24,aparecer,madero,3
18,24,aparecer,muerte,2
18,25,seguir,salir,4
18,25,emergencia,proteccion,3
18,25,seguir,quedar,2
20,0,escuela,investigar,9
20,0,escuela,nina,6
20,0,escuela,hijo,6
20,1,ninos,agosto,9
20,1,verano,agosto,5
20,1,verano,tampicotecuida,4
20,2,escuela,tampico,16
20,2,verano,tampico,9
20,2,presidenta,tampico,5
20,4,escuela,tamaulipas,8
20,4,presidenta,tamaulipas,3
20,4,fuerza,tamaulipas,3
20,5,presidenta,municipal,7
20,5,verano,municipal,4
20,5,escuela,gracias,3
20,6,escuela,grande,3
20,6,escuela,solicitar,3
20,7,escuela,hija,10
20,7,verano,campamento,6
20,7,verano,curso,6
20,8,fuerza,zona,3
20,9,escuela,cuerpo,4
20,9,escuela,marina,4
20,9,escuela,recurso,3
20,10,escuela,video,8
20,10,escuela,madre,7
20,10,escuela,menor,7
20,11,ninos,ano,9
20,11,verano,ano,5
20,11,escuela,ano,5
20,12,escuela,ciudad,12
20,12,escuela,dafne,10
20,12,escuela,militarizado,10
20,13,escuela,deber,7
20,13,presidenta,gobierno,5
20,13,presidenta,utilizar,4
20,14,escuela,esperar,4
20,14,metro,sumar,3
20,15,escuela,caso,8
20,15,escuela,familia,6
20,15,escuela,delito,5
20,16,presidenta,monica,7
20,16,presidenta,villarreal,7
20,16,escuela,prevencion,6
20,17,escuela,padre,6
20,17,escuela,autoridad,6
20,17,metro,persona,5
20,18,escuela,seguir,5
20,18,metro,seguir,3
20,21,escuela,plantel,8
20,21,escuela,escolar,5
20,21,verano,vacacion,4
20,22,escuela,registrar,3
20,22,verano,ubicado,3
20,22,escuela,vida,2
20,23,verano,descubrir,6
20,23,metro,descubrir,3
20,23,verano,cultural,3
20,24,escuela,madero,10
20,24,escuela,septiembre,10
20,24,escuela,muerte,9
20,25,verano,casa,3
21,0,vacacion,nino,4
21,0,entregar,camara,4
21,0,plantel,hijo,3
21,1,direccion,experiencia,3
21,1,sector,social,2
21,1,direccion,cultura,2
21,2,vacacion,tampico,9
21,2,escolar,tampico,6
21,2,sector,tampico,5
21,3,respuesta,obtener,3
21,3,vacacion,paz,2
21,3,comision,acuerdo,2
21,4,principal,tamaulipas,5
21,4,riesgo,tamaulipas,4
21,4,presidente,tamaulipas,3
21,5,sector,desarrollo,3
21,5,direccion,municipal,2
21,5,escolar,municipal,2
21,6,sector,baja,2
21,7,respuesta,fiscalia,3
21,7,plantel,curso,3
21,7,vacacion,curso,3
21,8,principal,zona,3
21,8,vacacion,ayuntamiento,2
21,8,riesgo,zona,2
21,9,secretaria,marina,3
21,9,soler,operar,3
21,9,escolar,cuerpo,2
21,10,direccion,salud,6
21,10,comision,salud,3
21,10,plantel,menor,3
21,11,exito,ano,5
21,11,escolar,directivo,4
21,11,sector,oportunidad,3
21,12,convertir,ciudad,3
21,12,vacacion,dafne,3
21,12,principal,ciudad,2
21,13,plantel,deber,3
21,13,comision,agua,2
21,13,comision,ley,2
21,14,sector,proyecto,4
21,14,vacacion,construir,2
21,14,sector,federal,2
21,15,escolar,mes,3
21,15,direccion,delito,2
21,15,funcionario,caso,2
21,16,direccion,prevencion,5
21,16,escolar,prevencion,4
21,16,direccion,bienestar,3
21,17,vacacion,excelente,3
21,17,principal,autoridad,3
21,17,entregar,padre,3
21,18,vacacion,seguir,5
21,18,sector,seguir,3
21,18,equipo,seguir,3
21,20,plantel,escuela,8
21,20,escolar,escuela,5
21,20,vacacion,verano,4
21,22,riesgo,accidente,3
21,22,plantel,llamado,3
21,22,equipo,vida,2
21,23,direccion,exposicion,2
21,23,direccion,gratuito,2
21,24,principal,seguridad,3
21,24,secretaria,seguridad,2
21,25,secretaria,casa,4
21,25,direccion,casa,4
21,25,equipo,casa,4
22,0,llamado,hijo,3
22,0,nivel,mujer,2
22,1,vida,social,2
22,1,ubicado,privado,2
22,2,registrar,tampico,8
22,2,vida,tampico,7
22,2,nivel,tampico,4
22,3,nivel,promedio,4
22,3,vida,acuerdo,3
22,3,accidente,perdida,3
22,4,nivel,nacional,10
22,4,nivel,tamaulipas,9
22,4,nivel,sur,6
22,5,ingresar,manana,3
22,5,vida,formar,2
22,5,vida,desarrollo,2
22,6,nivel,california,5
22,6,nivel,baja,4
22,6,registrar,combustible,3
22,7,similar,campamento,3
22,8,registrar,maximo,4
22,8,area,zona,3
22,8,registrar,temperatura,3
22,9,vida,reflejar,3
22,9,registrar,hora,3
22,9,nivel,reflejar,2
22,10,vida,menor,5
22,10,accidente,reportar,4
22,10,vida,presunto,4
22,11,vida,ano,4
22,11,accidente,ano,3
22,11,encontrar,ano,3
22,12,vida,ciudad,6
22,12,vida,dafne,5
22,12,llamado,dafne,4
22,13,area,agua,3
22,14,vida,construir,3
22,14,vida,comunidad,2
22,14,nivel,coahuila,2
22,15,registrar,caso,4
22,15,accidente,ocurrir,3
22,15,ubicado,joven,3
22,16,nivel,bienestar,4
22,16,registrar,jornada,3
22,16,nivel,monica,2
22,17,vida,perder,5
22,17,vida,persona,4
22,17,vida,resultado,4
22,18,encontrar,situacion,5
22,18,similar,situacion,4
22,18,vida,seguir,3
22,20,registrar,escuela,3
22,20,ubicado,verano,3
22,20,vida,escuela,2
22,21,accidente,riesgo,3
22,21,llamado,plantel,3
22,21,vida,equipo,2
22,23,vida,dia,4
22,23,accidente,llegar,3
22,23,presencia,llegar,3
22,24,vida,academia,4
22,24,accidente,academia,4
22,24,vida,madero,3
22,25,guardia,proteccion,3
22,25,hospital,proteccion,2
23,0,exposicion,pais,5
23,0,bodies,pais,3
23,0,dia,hijo,3
23,1,exposicion,experiencia,9
23,1,gratuito,jaiba,8
23,1,exposicion,unico,6
23,2,exposicion,tampico,24
23,2,gratuito,tampico,19
23,2,dia,tampico,13
23,3,dia,acuerdo,4
23,4,compartir,tamaulipas,5
23,4,dia,tamaulipas,5
23,4,tampiqueno,tamaulipas,3
23,5,exposicion,visitante,4
23,5,descubrir,formar,3
23,5,exposicion,cuidar,3
23,7,llegar,hija,4
23,7,noche,hija,3
23,7,llegar,caer,3
23,8,noche,atencion,3
23,8,llegar,zona,3
23,9,exposicion,humano,8
23,9,bodies,humano,6
23,9,exposicion,cuerpo,6
23,10,gratuito,salud,6
23,10,exposicion,salud,5
23,10,dia,madre,4
23,11,exposicion,internacional,7
23,11,bodies,internacional,5
23,11,gratuito,internacional,4
23,12,dia,ciudad,8
23,12,exposicion,recibir,4
23,12,noche,ciudad,3
23,13,jardin,agua,4
23,13,dia,jorge,4
23,13,compartir,obra,3
23,14,exposicion,millon,4
23,14,dia,comunidad,3
23,15,dia,familia,8
23,15,disfrutar,familia,5
23,15,exposicion,familia,5
23,16,turistico,monica,6
23,16,turistico,villarreal,6
23,16,turistico,oferta,6
23,17,cultural,persona,4
23,17,metropolitano,persona,4
23,17,exposicion,alcaldesa,3
23,18,compartir,afiliado,3
23,18,compartir,inversion,3
23,18,tampiqueno,seguir,3
23,20,descubrir,verano,6
23,20,descubrir,metro,3
23,20,cultural,verano,3
23,22,dia,vida,4
23,22,llegar,accidente,3
23,22,llegar,presencia,3
23,24,dia,madero,5
23,24,noche,academia,4
23,24,dia,muerte,3
23,25,dia,casa,3
23,25,profundo,casa,3
24,2,madero,tampico,17
24,2,muerte,tampico,11
24,2,academia,tampico,8
24,3,seguridad,acuerdo,4
24,4,doenitz,tamaulipas,10
24,4,academia,tamaulipas,9
24,4,madero,tamaulipas,9
24,5,madero,carmen,6
24,5,madero,gracias,4
24,5,madero,desarrollo,4
24,7,madero,justicia,6
24,7,madero,hija,6
24,7,muerte,justicia,6
24,8,academia,zona,4
24,9,academia,marina,6
24,9,militarizada,marina,6
24,9,doenitz,marina,6
24,10,academia,menor,9
24,10,muerte,menor,8
24,10,academia,presunto,6
24,11,madero,ano,7
24,11,academia,ano,5
24,12,madero,ciudad,34
24,12,muerte,dafne,18
24,12,madero,dafne,14
24,13,septiembre,gobierno,6
24,13,director,deber,4
24,13,madero,gobierno,4
24,14,septiembre,laredo,4
24,15,muerte,caso,6
24,15,madero,familia,5
24,15,seguridad,familia,5
24,16,amenazar,villarreal,4
24,16,muerte,villarreal,4
24,17,madero,asegurar,7
24,17,seguridad,unidad,6
24,17,muerte,asegurar,6
24,20,madero,escuela,10
24,20,septiembre,escuela,10
24,20,muerte,escuela,9
24,22,academia,vida,4
24,22,academia,accidente,4
24,23,madero,dia,5
24,23,academia,noche,4
24,25,seguridad,proteccion,6
24,25,madero,abril,5
25,0,quedar,cosa,3
25,0,casa,hijo,3
25,0,salir,camara,2
25,1,libertad,cultura,3
25,1,casa,vivir,2
25,1,columna,social,2
25,2,columna,editorial,8
25,2,articulo,editorial,4
25,2,responsabilidad,editorial,4
25,3,proteccion,acuerdo,3
25,3,quedar,ciento,2
25,3,impactar,ciento,2
25,4,proteccion,civil,11
25,4,proteccion,tamaulipas,4
25,4,fuerte,tamaulipas,4
25,5,proteccion,municipal,3
25,5,proteccion,manana,2
25,5,columna,crecimiento,2
25,6,responsabilidad,california,3
25,6,responsabilidad,alto,3
25,6,impactar,empresa,2
25,7,casa,curso,7
25,7,responsabilidad,fiscalia,4
25,7,casa,ojala,4
25,8,fuerte,temperatura,3
25,8,proteccion,municipio,2
25,9,casa,hora,3
25,9,quedar,hora,2
25,10,salir,sufrir,4
25,10,proteccion,menor,4
25,10,proteccion,medico,3
25,11,casa,ano,5
25,12,abril,ciudad,4
25,12,quedar,luis,2
25,12,casa,pedir,2
25,13,proteccion,frente,3
25,13,salir,agua,3
25,13,proteccion,miercoles,2
25,14,quedar,terminar,4
25,14,abril,laredo,3
25,14,impactar,proyecto,2
25,15,casa,familia,4
25,15,abril,delito,3
25,15,abril,veracruz,3
25,17,quedar,investigacion,4
25,17,proteccion,autoridad,3
25,17,quedar,atender,2
25,18,salir,seguir,4
25,18,proteccion,emergencia,3
25,18,quedar,seguir,2
25,20,casa,verano,3
25,20,quedar,presidenta,2
25,21,casa,secretaria,4
25,21,casa,direccion,4
25,21,casa,equipo,4
25,22,proteccion,guardia,3
25,22,proteccion,hospital,2
25,22,casa,ingresar,2
25,23,casa,dia,3
25,23,casa,profundo,3
25,24,proteccion,seguridad,6
25,24,abril,madero,5
25,24,abril,muerte,3
