termino_interno,termino_externo,weight
presidenta,tampico,64
municipal,tampico,62
presidenta,monica,47
presidenta,villarreal,44
municipal,villarreal,38
municipal,monica,35
municipal,gobierno,31
espacio,tampico,30
presidenta,claudia,28
presidenta,sheinbaum,27
presidenta,anaya,26
municipal,anaya,26
presidenta,excelente,22
presidenta,gracias,22
presidenta,gobierno,21
empresa,tampico,21
presidenta,tamaulipas,21
cultural,tampico,20
agosto,tampico,20
espacio,fortalecer,18
empresa,fortalecer,18
metropolitano,tampico,16
publico,ministerio,16
cultural,exposicion,15
municipal,fortalecer,15
publico,caso,15
presidenta,caso,15
municipal,tamaulipas,15
espacio,deportivo,15
municipal,pesos,14
municipal,turistico,14
presidenta,seguir,14
empresa,tamaulipas,14
presidenta,justicia,14
presidenta,fortalecer,14
ayuntamiento,tampico,13
presidenta,tampicotecuida,13
invitar,tampico,13
municipal,atencion,13
municipal,autoridad,13
municipal,nacional,13
presidenta,mexico,13
pardo,claudia,13
pardo,sheinbaum,13
presidenta,nacional,13
agosto,iniciar,12
empresa,local,12
empresa,impulsar,12
metro,tampico,12
espacio,exposicion,12
metropolitano,exposicion,12
espacio,seguir,12
costo,pesos,12
presidenta,militar,12
costo,tamaulipas,11
espacio,julio,11
cultural,turistico,11
agosto,julio,11
municipal,bienestar,11
presidenta,dafne,11
apoyo,dafne,11
impulso,tampico,11
publico,ano,10
municipal,caso,10
empresa,mexico,10
ruiz,adolfo,10
ruiz,nunez,10
empresa,ruffo,10
empresa,ingemar,10
empresa,distintivo,10
presidenta,ano,10
presidenta,familia,10
mujer,tampico,10
espacio,familia,10
espacio,digno,10
municipal,turismo,10
espacio,buscar,10
economia,fortalecer,10
espacio,monica,9
espacio,anaya,9
municipal,ano,9
empresa,dia,9
cultural,internacional,9
municipal,entrega,9
publico,tamaulipas,9
publico,fortalecer,9
tampicovacontodo,tampico,9
tampicovacontodo,tampicotecuida,9
empresa,operacion,9
municipal,verano,9
mujer,familia,9
empresa,grande,9
empresa,relacionado,9
empresa,contrabando,9
empresa,ernesto,9
economia,tampico,9
publico,dafne,9
artes,tampico,9
espacio,ciudad,9
municipal,economico,9
presidenta,buscar,9
impulso,villarreal,9
presidenta,local,9
economia,local,9
miercoles,ano,9
presidenta,bienestar,9
metro,ano,9
municipal,gracias,9
espacio,villarreal,9
municipal,proceso,9
agosto,curso,9
presidenta,comunidad,8
metro,escuela,8
espacio,experiencia,8
empresa,economico,8
zacil,monica,8
zacil,villarreal,8
publico,gobierno,8
agosto,mexico,8
publico,persona,8
respaldo,tampico,8
miercoles,ciudad,8
presidenta,verano,8
publico,ciudad,8
espacio,gobierno,8
presidenta,dia,8
mujer,hombre,8
participacion,ano,8
empresa,red,8
camara,industria,8
empresa,hidrocarburo,8
municipal,mexico,8
empresa,monica,8
empresa,villarreal,8
participacion,proceso,8
presidenta,atencion,8
espacio,tampicotecuida,8
publico,investigacion,8
presidenta,red,8
apoyo,familia,8
espacio,convivencia,8
municipal,seguir,8
iniciativa,tampico,8
presidenta,entrega,8
lunes,justicia,8
publico,justicia,8
impulso,monica,8
municipal,local,8
mujer,fortalecer,8
mujer,mexico,8
presidenta,academia,8
presidenta,colonia,8
presidenta,compromiso,8
apoyo,tamaulipas,8
bonito,tampico,8
gusto,tampico,8
presidenta,proyecto,7
presidenta,ciudad,7
metro,monica,7
espacio,escuela,7
metro,villarreal,7
agosto,ano,7
espacio,joven,7
empresa,compromiso,7
iniciativa,fortalecer,7
cultural,escuela,7
cultural,unico,7
encabezado,tampico,7
zacil,anaya,7
municipal,millon,7
municipal,ciudad,7
empresa,pequeno,7
publico,tampico,7
presente,tamaulipas,7
presente,ano,7
municipal,altamira,7
invitar,disfrutar,7
espacio,ofrecer,7
cultural,julio,7
metropolitano,julio,7
metro,persona,7
participacion,prueba,7
cultural,villarreal,7
presidenta,turistico,7
espacio,accion,7
empresa,combustible,7
economia,julio,7
publico,social,7
presidenta,investigacion,7
municipal,consejo,7
presidenta,madre,7
presidenta,creer,7
metropolitano,entrada,7
cultural,experiencia,7
metropolitano,experiencia,7
apoyo,fortalecer,7
espacio,verano,7
presidenta,pueblo,7
municipal,grande,7
miercoles,joven,7
