termino_interno,termino_externo,weight
tampico,tamaulipas,147
tampico,ciudad,81
villarreal,americo,71
tampico,presidenta,64
tampico,municipal,62
tampico,julio,62
villarreal,tamaulipas,58
tampico,seguir,57
tampico,madero,52
tampico,ano,50
tampico,tampicotecuida,49
tampico,fortalecer,48
tampico,nacional,47
monica,presidenta,47
tampico,turistico,45
villarreal,gobernador,45
villarreal,presidenta,44
tampico,altamira,44
tampico,familia,41
cdvictoria,tamaulipas,41
tampico,dafne,40
villarreal,municipal,38
tampico,impulsar,38
monica,municipal,35
tampico,excelente,35
tampico,dia,35
villarreal,justicia,35
tampico,sol,33
tampico,zona,33
tampico,evento,31
tampico,gobierno,31
tampico,exposicion,31
tampico,justicia,31
tampico,mexico,31
tampico,espacio,30
tampico,oportunidad,29
tampico,caso,29
tampico,seguridad,29
tampico,expo,29
tampico,hospital,29
tampico,verano,28
tampico,proyecto,27
tampico,obra,27
tampico,centro,27
tampico,deporte,27
tampico,reynosa,27
anaya,presidenta,26
anaya,municipal,26
tampico,entrega,26
tampico,municipio,26
tampico,salud,26
villarreal,dafne,26
tampico,colonia,25
tampico,general,25
villarreal,ano,24
tampico,desarrollo,24
tampico,sur,24
tampico,turismo,24
tampico,llegar,24
villarreal,nacional,24
villarreal,gobierno,23
tampico,equipo,23
tampico,gratuito,23
tampico,internacional,23
tampico,gracias,23
tampico,escuela,22
tampico,construir,22
tampico,hora,22
tampico,destacar,22
monica,nacional,22
tampico,matamoros,22
tampico,disfrutar,21
tampico,vivir,21
monica,ano,21
tampico,buscar,21
tampico,experiencia,21
villarreal,turistico,21
tampico,antonio,21
tampico,empresa,21
tampico,autoridad,20
tampico,generar,20
bienestar,tamaulipas,20
tampico,cultural,20
tampico,agosto,20
tampico,economico,20
tampico,jaiba,20
tampico,recibir,20
vida,seguir,19
vida,calidad,19
tampico,persona,19
monica,turistico,19
tampico,deportivo,19
tampico,continuar,19
monica,colonia,19
tampico,formar,18
tampico,entrada,18
atencion,medico,18
bienestar,familia,18
tampico,registrar,18
villarreal,colonia,18
tampico,unico,18
local,fortalecer,18
tampico,nino,17
tampico,avance,17
tampico,pesos,17
tampico,descubrir,17
tampico,abrir,17
tampico,participar,17
tampico,distintivo,17
vida,dafne,17
tampico,prosperidad,17
tampico,nuevolaredo,17
tampico,importante,16
tampico,nivel,16
tampico,pacto,16
tampico,sector,16
tampico,resultado,16
tampico,agua,16
tampico,visitante,16
tampico,metropolitano,16
tampico,veracruz,16
tampico,zapata,16
villarreal,ciudad,16
tampico,lindero,16
tampico,dif,15
local,impulsar,15
tampico,felicidades,15
tampico,pais,15
tampico,bodies,15
tampico,instalacion,15
tampico,cuerpo,15
tampico,grande,15
tampico,compromiso,15
vida,mejorar,15
tampico,economica,15
villarreal,mante,15
cdvictoria,reynosa,15
villarreal,seguridad,14
villarreal,compromiso,14
tampico,firma,14
tampico,programa,14
tampico,millon,14
tampico,presidente,14
bienestar,gobierno,14
tampico,joven,14
monica,gobierno,14
tampico,cultura,14
tampico,martes,14
tampico,calle,14
tampico,sosa,14
tampico,tianguis,14
tampico,pueblos,14
villarreal,deportivo,14
tampico,domingo,14
anaya,tamaulipas,14
vida,perder,14
tampico,exigir,14
tampico,avanzar,14
vida,academia,14
tampico,academia,14
tampico,region,14
anaya,americo,14
bienestar,seguir,14
cdvictoria,matamoros,14
tampico,prevencion,13
tampico,ayuntamiento,13
tampico,presentar,13
tampico,felicidad,13
vida,ano,13
bienestar,programa,13
tampico,laguna,13
tampico,invitar,13
atencion,municipal,13
bienestar,salud,13
tampico,oferta,13
vida,ciudad,13
tampico,especial,13
bienestar,fortalecer,13
villarreal,obra,13
tampico,magicos,13
victoria,ciudad,13
tampico,riesgo,13
tampico,mantener,13
tampico,accion,13
tampico,fiscalia,13
tampico,brava,13
tampico,esperar,13
tampico,tercero,13
tampico,sheinbaum,13
anaya,gobernador,13
villarreal,impulsar,13
villarreal,fortalecer,13
tampico,gente,13
tampico,organizacion,13
villarreal,familia,13
monica,gracias,13
bienestar,delegacion,13
cdvictoria,nuevolaredo,13
local,empresa,12
atencion,tamaulipas,12
