termino_interno,termino_externo,weight
sector,tamaulipas,18
sector,tampico,16
cultura,tampico,14
secretario,tamaulipas,12
maria,tampico,11
reunion,tampico,11
consejo,mensual,10
situacion,tamaulipas,9
macias,tampico,9
revisar,tamaulipas,9
revisar,dafne,9
revisar,escuela,9
consejo,pesos,9
sector,proyecto,8
sector,ano,8
situacion,caso,8
sector,generar,8
revisar,militarizado,8
situacion,hora,8
situacion,juridico,8
cuyo,pesos,7
situacion,encontrar,7
secretario,estatal,7
sector,fortalecer,7
revisar,investigacion,7
comapa,sur,7
comapa,tampico,7
sector,sur,7
consejo,municipal,7
aire,tampico,7
secretario,turismo,7
yucatan,tampico,7
venta,servicio,7
revision,tamaulipas,7
cultura,experiencia,6
sello,dia,6
sector,construccion,6
recursos,agua,6
hidraulicos,agua,6
union,tampico,6
sector,comercial,6
inmobiliario,ano,6
revisar,sheinbaum,6
revisar,operar,6
panorama,tamaulipas,6
titular,secretaria,6
secretario,autoridad,6
reunion,turistico,6
sector,dia,6
exposiciones,tampico,6
analisismartes,julio,6
estacionamiento,espacio,6
maria,salud,6
cultura,lindero,6
cuyo,vivienda,6
consejo,proceso,6
seguido,categoria,6
cultura,turismo,5
sector,seguridad,5
sector,sociedad,5
sector,villarreal,5
sector,representante,5
recuerdo,tradicion,5
cultura,exposicion,5
sector,permitir,5
sector,seguir,5
sector,impulsar,5
sector,desarrollo,5
sector,oportunidad,5
situacion,resolver,5
sector,explicar,5
situacion,seguridad,5
situacion,persona,5
secretario,agua,5
recursos,raul,5
hidraulicos,raul,5
hidraulicos,quiroga,5
situacion,pedir,5
situacion,participacion,5
titular,ano,5
situacion,zona,5
situacion,sur,5
situacion,emergencia,5
administracion,accion,5
union,fotografos,5
venta,ciudad,5
sector,empresa,5
empresarial,tampico,5
sector,caso,5
comapa,obra,5
situacion,joven,5
afectado,familia,5
revisar,muerte,5
venta,tampico,5
situacion,general,5
cultura,fortalecer,5
secretario,rodriguez,5
administracion,social,5
reunion,proyecto,5
restaurante,impulsar,5
plan,hidraulico,5
reunion,fortalecer,5
reunion,sostener,5
reunion,turismo,5
titular,rodriguez,5
secretario,secretaria,5
sector,nacional,5
administracion,publico,5
administracion,municipal,5
exposiciones,experiencia,5
exposiciones,cultural,5
salida,tampico,5
administracion,fortalecer,5
administracion,local,5
revisar,justicia,5
revisar,caso,5
situacion,aclarar,5
situacion,fiscal,5
administracion,desarrollo,5
consejo,distrital,5
consejo,presidente,5
consejo,febrero,5
situacion,danna,5
situacion,fiscalia,5
estacionamiento,metrobus,5
venta,pulpa,5
empresarial,mantenimiento,5
cultura,artes,4
elevar,familia,4
sello,local,4
sello,empresa,4
restaurante,familia,4
recuerdo,gracias,4
cuyo,bienestar,4
cuyo,caso,4
sector,crecimiento,4
reto,pais,4
reto,principal,4
sector,altamira,4
sector,inversion,4
empresarial,agua,4
situacion,conflicto,4
situacion,ano,4
situacion,similar,4
sector,condicion,4
sector,ubicado,4
sector,programa,4
situacion,ocurrir,4
cultura,salud,4
venta,julio,4
venta,boleto,4
consejo,economico,4
secretario,raul,4
secretario,quiroga,4
recursos,sur,4
recursos,tamaulipas,4
recursos,quiroga,4
hidraulicos,sur,4
hidraulicos,tamaulipas,4
alvarez,agua,4
salida,casa,4
situacion,autoridad,4
titular,empresa,4
situacion,lograr,4
revision,tratado,4
revision,internacional,4
revision,pymes,4
revision,ano,4
cadena,mundial,4
administracion,nacional,4
decidir,contar,4
celular,tampico,4
union,julio,4
francisco,cabeza,4
recuperacion,recurso,4
recuperacion,provenir,4
recuperacion,reciente,4
recuperacion,concesion,4
recuperacion,subterraneo,4
estacionamiento,reciente,4
estacionamiento,concesion,4
estacionamiento,subterraneo,4
maria,recurso,4
maria,concesion,4
maria,subterraneo,4
macias,recurso,4
macias,subterraneo,4
administracion,agua,4
sector,economico,4
sector,ciudad,4
empresarial,economico,4
empresarial,fortalecer,4
empresarial,oportunidad,4
revisar,protocolo,4
sector,personal,4
sector,salud,4
sector,informar,4
comapa,formar,4
comapa,socavon,4
comapa,abandonado,4
