termino_interno,termino_externo,weight
secretaria,tamaulipas,26
seguridad,tamaulipas,25
autoridad,tamaulipas,22
senalar,tamaulipas,21
cuidar,tampico,21
seguridad,tampico,20
autoridad,caso,18
secretaria,nacional,17
participar,tamaulipas,17
secretaria,educacion,17
destacar,tamaulipas,16
autoridad,ciudad,15
destacar,villarreal,15
destacar,tampico,15
participar,nacional,15
autoridad,tampico,15
seguridad,estrategia,14
seguridad,nacional,14
jaumave,americo,14
seguridad,fortalecer,14
autoridad,municipal,14
condicion,tamaulipas,13
secretaria,turismo,13
seguridad,carretera,12
seguridad,accion,12
destacar,monica,12
secretaria,defensa,12
calor,tamaulipas,12
secretaria,federal,11
secretaria,gobierno,11
seguridad,villarreal,11
secretaria,estatal,11
participar,jornada,11
camino,americo,11
jaumave,conjunto,11
seguridad,estatal,10
seguridad,mexico,10
seguridad,gobierno,10
seguridad,presidenta,10
cuidar,tampicotecuida,10
senalar,caso,10
autoridad,estatal,10
seguridad,seguir,10
delito,investigacion,10
pena,feminicidio,10
delito,feminicidio,10
autoridad,villarreal,10
condicion,tampico,10
camino,programa,10
secretaria,tampico,9
autoridad,zona,9
destacar,fortalecer,9
cuidar,bienestar,9
autoridad,gobierno,9
autoridad,deber,9
autoridad,centro,9
autoridad,justicia,9
secretaria,institucion,9
autoridad,dafne,9
autoridad,madre,9
pena,ano,9
participar,ano,9
relacionado,tamaulipas,9
delito,tamaulipas,9
autoridad,academia,9
autoridad,responsable,9
secretaria,sep,9
publica,educacion,9
secretaria,mexico,9
calor,onda,9
rehabilitar,americo,9
camino,conjunto,9
jaumave,programa,9
seguridad,guardia,8
cuidar,excelente,8
secretaria,presidenta,8
seguridad,atencion,8
seguridad,obra,8
senalar,justicia,8
autoridad,persona,8
participar,mexico,8
delito,caso,8
considerar,tampico,8
area,tampico,8
autoridad,general,8
destacar,nacional,8
destacar,internacional,8
participar,buscar,8
participar,joven,8
considerar,tamaulipas,8
autoridad,madero,8
autoridad,atencion,8
autoridad,accion,8
secretaria,escuela,8
rehabilitar,programa,8
jaumave,gobernador,8
rural,americo,8
cuidar,seguir,7
secretaria,reunion,7
secretaria,social,7
seguridad,seguro,7
seguridad,transporte,7
seguridad,carga,7
cuidar,programa,7
seguridad,ciudad,7
autoridad,mexico,7
seguridad,mejorar,7
senalar,gobierno,7
destacar,local,7
cuidar,presidenta,7
senalar,investigacion,7
afirmar,defensa,7
secretaria,militar,7
publica,tamaulipas,7
autoridad,pedir,7
autoridad,principal,7
participar,accion,7
participar,tampico,7
senalar,estatal,7
delito,pais,7
senalar,persona,7
area,tamaulipas,7
comision,tamaulipas,7
delito,ley,7
pena,homologar,7
protocolo,homologar,7
autoridad,menor,7
cuidar,fortalecer,7
autoridad,federal,7
secretaria,desarrollo,7
destacar,mexico,7
afirmar,militarizado,7
senalar,academia,7
seguridad,marina,7
participar,nino,7
participar,evento,7
area,fortalecer,7
autoridad,americo,7
senalar,presunto,7
destacar,reconocer,7
rural,programa,7
seguridad,mantener,7
considerar,ambiental,7
secretaria,militarizado,7
participar,gobierno,7
considerar,gobierno,7
seguridad,claudia,7
participar,reforestacion,7
voluntario,jornada,7
area,verde,7
jaumave,villarreal,7
secretaria,fiscal,7
rehabilitar,conjunto,7
seguridad,reynosa,6
cuidar,vida,6
secretaria,claudia,6
secretaria,bienestar,6
jaumave,municipio,6
seguridad,zona,6
seguridad,acuerdo,6
autoridad,acuerdo,6
seguridad,reforzar,6
seguridad,infraestructura,6
destacar,accion,6
seguridad,gobernador,6
seguridad,americo,6
seguridad,orden,6
cuidar,ciudad,6
senalar,dafne,6
autoridad,investigacion,6
afirmar,institucion,6
secretaria,caso,6
secretaria,sheinbaum,6
secretaria,centro,6
secretaria,depender,6
secretaria,formacion,6
cuidar,familia,6
autoridad,querer,6
autoridad,respuesta,6
autoridad,pais,6
secretaria,salud,6
cuidar,mujer,6
cuidar,mujeres,6
autoridad,detener,6
autoridad,municipio,6
autoridad,proteccion,6
autoridad,poblacion,6
area,ano,6
senalar,joven,6
participar,entidad,6
delito,general,6
autoridad,investigar,6
condicion,zona,6
destacar,familia,6
senalar,municipio,6
destacar,actividad,6
calor,tampico,6
autoridad,altamira,6
secretaria,regular,6
publica,sep,6
