termino_interno,termino_externo,weight
julio,tampico,62
julio,dafne,49
julio,tamaulipas,42
julio,caso,27
julio,ciudad,23
julio,ano,21
julio,yanina,20
julio,altamira,19
julio,mexico,19
julio,academia,17
julio,dia,16
julio,madero,16
julio,nacional,14
julio,localdomingo,14
julio,localmartes,14
julio,fiscalia,13
julio,muerte,13
julio,persona,13
julio,llegar,13
julio,justicia,13
julio,doenitz,13
julio,localviernes,12
julio,locallunes,12
julio,exposicion,11
julio,espacio,11
julio,agosto,11
julio,localjueves,11
casa,ano,10
personal,tamaulipas,10
julio,localsabado,10
encuentro,equipo,10
hotel,centro,10
carmen,virgen,9
quedar,justicia,9
julio,buscar,9
julio,escuela,9
hotel,tampico,9
referente,tampico,9
julio,zona,8
julio,detener,8
julio,centro,8
julio,entrada,8
julio,actividad,8
julio,hora,8
julio,verano,8
julio,tarde,8
julio,esperar,8
julio,militarizado,8
quedar,impune,8
casa,curso,8
julio,fuerza,8
julio,exigir,8
julio,evento,8
quedar,deber,8
julio,investigacion,8
responsabilidad,bienestar,8
julio,audiencia,8
julio,jorge,7
personal,ano,7
julio,vida,7
julio,cultural,7
julio,metropolitano,7
quedar,pasar,7
casa,tampico,7
julio,campamento,7
julio,deportivo,7
columna,altamira,7
julio,ganar,7
julio,general,7
julio,economia,7
quedar,mundo,7
casa,nino,7
julio,militarizada,7
preparar,tampico,7
personal,equipo,7
quedar,vida,7
guerrero,zona,7
personal,cfe,7
hotel,tamaulipas,7
julio,servicio,7
quedar,tampico,6
personal,persona,6
julio,menor,6
julio,jueves,6
julio,perro,6
julio,paquete,6
casa,equipo,6
julio,familia,6
rio,tampico,6
julio,nino,6
confirmar,nacional,6
julio,empresa,6
julio,ruffo,6
julio,viernes,6
julio,prision,6
julio,proteccion,6
julio,sur,6
julio,temperatura,6
julio,martes,6
personal,salud,6
personal,investigacion,6
quedar,sentir,6
casa,hora,6
julio,perder,6
julio,morir,6
personal,atencion,6
columna,expresionultimas,6
libertad,exposicion,6
julio,experiencia,6
personal,operativo,6
personal,resultado,6
personal,menor,6
julio,atencion,6
editorial,sol,6
editorial,tampico,6
julio,luis,6
encuentro,resultar,6
confirmar,tampico,6
encuentro,fortalecer,6
julio,detenido,6
julio,municipio,6
julio,vacacion,6
julio,analisismartes,6
hotel,abril,6
hotel,ano,6
hotel,ramada,6
julio,hija,6
responsabilidad,ciudad,6
responsabilidad,dafne,6
quedar,grande,6
casa,nacional,6
quedar,liga,6
encuentro,tampico,5
quedar,excelente,5
julio,pesos,5
julio,delito,5
julio,bienestar,5
julio,disfrutar,5
julio,metro,5
confirmar,presentar,5
quedar,dejar,5
casa,pedir,5
rio,tamaulipas,5
casa,vivir,5
reducir,tampico,5
personal,publico,5
carmen,madero,5
parque,ciudad,5
parque,diverso,5
julio,preventivo,5
julio,miercoles,5
responsabilidad,fiscalia,5
julio,solicitar,5
julio,baja,5
confirmar,red,5
julio,maximo,5
julio,penal,5
julio,seguridad,5
julio,equipo,5
casa,futbol,5
casa,anunciar,5
casa,entrenamiento,5
casa,cuidastir,5
casa,correcaminos,5
casa,perder,5
casa,amiga,5
casa,perrita,5
casa,club,5
casa,compartir,5
casa,mensaje,5
casa,despedida,5
casa,lomito,5
casa,describir,5
casa,fiel,5
julio,cuerpo,5
personal,medico,5
casa,caso,5
presion,caso,5
responsabilidad,seguir,5
julio,mante,5
quedar,joven,5
quedar,apertura,5
quedar,pais,5
casa,seguir,5
julio,gobierno,5
julio,operacion,5
personal,dafne,5
personal,academia,5
libertad,alas,5
julio,unico,5
julio,galeria,5
julio,temporal,5
julio,pesca,5
casa,vacacion,5
julio,calor,5
julio,presente,5
personal,autoridad,5
quedar,publico,5
quedar,investigacion,5
encuentro,favorable,5
