posicion_id,tema_id,rank,usuario,plataforma,fecha,texto,engagement
T13_P1,13,2,YouTube::@familiabellezafitnes,YouTube,2026-07-18T06:23:42Z,"¿Por qué siempre hay que revictimizar a las víctimas?, un campamento debería ser seguro, si quieren culpar a alguien que no sea a la mamá,  que sea a los encargados de esos lugares, a las autoridades por no regularlos como debe ser, todos fuimos jóvenes, yo lo fui y en algún momento quise acudir a algo militar aunque fuera de recreación yo creo que si mi mamá hubiera tenido el dinero de tanto insistir me hubiera meti",14
T13_P1,13,3,YouTube::@lizzieguez,YouTube,2026-07-19T11:55:38Z,"Ya neta, padres  que tienen las posibilidades de enviar a sus hijos a lugares así, no anden mandando a sus hijos solos a ningún lugar, menos donde ellos se quedan ahí, osea ya neta, a veces si no tienen tiempo para estar con ellos, mantenganlos en casa, o ponganlos a hacer algún deporte y que vayan a entrenar pero que tambien vayan los hermanos o algunos primos o primas de edades similares si ustedes no pueden ir, os",11
T13_P1,13,4,YouTube::@rebecaLM4318,YouTube,2026-07-19T03:01:04Z,"Pues la abuela se ve muy afectada ....pero la mamá lo cuenta como si fuera chisme, ademas la doña muy cómoda le dicen q su hija tuvo un percance y ella no fue a percatarse d lo que pasaba. Que caigan los responsables de la escuela y la mamá",7
T14_P1,14,1,Instagram::tampico.noticias,Instagram,2026-07-19T17:08:00Z,"Mamá de Dafne Quintos exige justicia por el fallecimiento de su hija dentro de la Academia Militarizada de Marina Doenitz en Ciudad Madero (Tampico, Tamaulipas). Presuntos responsables: director Jorge Luis Ponce y la sargento Estrella Mora. #tampico #ciudadmadero #chisme",105
T14_P1,14,2,Twitter::@lajornadaonline,Twitter,2026-07-29T03:10:59Z,"Una jueza vinculó a proceso a Dana Yanina por su presunta participación en el feminicidio de Dafne Zapata, adolescente fallecida durante un campamento de la escuela militarizada Doenitz, en Tamaulipas. La resolución permite que continúe el proceso penal, pero no representa una sentencia condenatoria. La abuela de Dafne exigió justicia al gobernador Américo Villarreal y pidió resultados concretos: “Justicia es lo que ",71
T14_P1,14,3,Twitter::@XiomaraVargasTV,Twitter,2026-07-29T13:04:07Z,"“CHEQUÉ MINUCIOSAMENTE LA CARPETA DE INVESTIGACIÓN Y DESGRACIADAMENTE HAY MUCHAS PRUEBAS QUE IMPLICAN A DANNA YANINA”: MAMÁ DE DAFNE Alejandra Quintos, madre de Dafne Zapata, difundió un video en el que explicó por qué se retractó de un mensaje anterior en el que afirmaba que Danna Yanina “N” era inocente. Según relató, inicialmente recibió mensajes de familiares de la imputada asegurándole que ella también era una v",69
T14_P1,14,4,YouTube::@IgnacioVirgilio-l1o,YouTube,2026-07-18T08:00:22Z,"Esas academias militarizadas deberían estar bien acreditadas, hace un año o dos igual murió un menor en una de esas academias",49
T14_P2,14,1,YouTube::@CarlaMo-qb5cq,YouTube,2026-07-17T21:39:37Z,"No, los hechos no ocurrieron en Cd. Victoria, fué en Cd. Madero, Tamaulipas. Y Dafne y su familia son de Cd. Mante, también en Tamaulipas. Justicia para Dafne!!! 🙏🏻😢💜✨",294
T14_P2,14,2,YouTube::@Atlas3ISam,YouTube,2026-07-18T10:18:40Z,"Deben cerciorarse que no hubo abuso sexual, que le hagan examenes antes de enterrar el cuerpo",94
T14_P2,14,3,Twitter::@El_Universal_Mx,Twitter,2026-07-29T06:24:00Z,"Caso Dafne Zapata: “tengo hambre de justicia, quiero hechos”. La abuelita de lo joven exige al gobernador de Tamaulipas, Américo Villarreal, resultados en la investigación por el presunto feminicidio de su nieta.",13
T14_P2,14,4,YouTube::@CarlaMo-qb5cq,YouTube,2026-07-17T21:48:40Z,"Justicia para Dafne!!! 💜✨🙏🏻 Sigan el caso, denle más difusión, pues la abuelita dijo que elementos de la Marina van y a darles cursos a maestros de ahí, curiosamente en la madrugada la mamá comentó que llamó a varios medios de comunicación y solo llegó uno a apoyarla en el momento que iba a sacar a su hija de ahí, que incluso no iban ni los de la fiscalía al levantamiento del cuerpo, y cuando habló al 911 no la apoya",11
T15_P1,15,1,YouTube::@lizzieguez,YouTube,2026-07-19T11:55:38Z,"Ya neta, padres  que tienen las posibilidades de enviar a sus hijos a lugares así, no anden mandando a sus hijos solos a ningún lugar, menos donde ellos se quedan ahí, osea ya neta, a veces si no tienen tiempo para estar con ellos, mantenganlos en casa, o ponganlos a hacer algún deporte y que vayan a entrenar pero que tambien vayan los hermanos o algunos primos o primas de edades similares si ustedes no pueden ir, os",11
T15_P1,15,2,YouTube::@laylatov3941,YouTube,2026-07-18T17:45:03Z,"cada vez que es tiempo de vacaciones de verano simpre hay decesos se acuerdan de la chica que desaparecio en el ajusco?<a href=""UCkszU2WH9gy1mb0dV-11UJg/7cIfY5niDOmSkNAP08CA6A4""></a>  y el niño que se lo comieron los cocodrilos?<a href=""UCkszU2WH9gy1mb0dV-11UJg/LsMfY8P6G-yckNAPjoWA8AI""></a>y ahora este 2026 esta Dafne el deceso en un curso de verano..<a href=""UCkszU2WH9gy1mb0dV-11UJg/YvgfY-LIBpjChgHKyYCQBg""></a> ya n",6
T15_P1,15,3,YouTube::@CreciendoconnuestroMéxico,YouTube,2026-07-22T23:35:23Z,"🏠 Da clic para más noticias de julio del 2026.<br><a href=""https://www.youtube.com/playlist?list=PLnNNMK5DGn9SxuagtGjgijsSVmRJ64hI8"">https://youtube.com/playlist?list=PLnNNMK5DGn9SxuagtGjgijsSVmRJ64hI8&amp;si=YTHhlrN4WgNKwZWS</a><br>🔔Cruce Interoceánico con éxito, llega a Estados Unidos ¿Qué pasa con el Corredor del Istmo?. <a href=""https://www.youtube.com/watch?v=DTRRV50Tfqk"">https://youtu.be/DTRRV50Tfqk</a><br>🔔Des",4
T15_P1,15,4,YouTube::@mariamunoz4940,YouTube,2026-07-23T12:25:28Z,"Además deben tener personal TITULADO, mi hijo sufrió 4 infartos al cerebro, y los estúpidos doctores nadamas lo veian y dijeron que no podían bajarle la presion, que iba a darle otro infarto y era el final y nadamas viéndolo como idiots. Les dije que le dieran NIFEDIPINO Y aspirina. Y dijeron los babosos: tampoco se le puede bajar rápido. ¿Como chingados NO?? Si yo así me la bajo y no pasa nada. Esos doctores no sirv",2
T16_P1,16,1,Instagram::octaviodelato,Instagram,2026-07-22T14:00:49Z,"La Ruta Nacional por la Prosperidad, la Justicia Económica y la Seguridad continúa creciendo porque cada vez son más las ciudades que entienden que proteger a quienes emprenden también es proteger el desarrollo de México. 🇲🇽🤝 Hoy Tampico se incorporó a esta iniciativa, sumando el compromiso de autoridades, legisladores, sector empresarial, academia y sociedad para construir un frente común contra la extorsión y forta",1010
T16_P1,16,2,Instagram::octaviodelato,Instagram,2026-07-23T00:00:10Z,"Los negocios familiares son el corazón de la economía mexicana. Cuando consumimos lo que se produce en nuestras comunidades, fortalecemos el empleo, impulsamos el talento local y generamos un círculo virtuoso de prosperidad. 🇲🇽❤️ En Tampico, junto con la Presidenta Municipal Mónica Villarreal, tuve el gusto de entregar los engomados de #ViernesMuyMexicano y reconocer a 50 empresas con el distintivo ""Hecho en Tampico""",998
T16_P1,16,3,Facebook::Dirección de Deportes Tampico,Facebook,2026-07-24T13:57:29Z,"Hoy recibimos a más de 1,400 niñas y niños, integrados en 120 equipos de 25 estados de la República, que hacen de Tampico y Madero la casa del Festival Nacional de Minibasket 2026, que se desarrolla del 22 al 26 de julio.

Cada evento nacional que llega a nuestra ciudad confirma que vamos por el camino correcto: fortaleciendo nuestra infraestructura deportiva, impulsando el turismo deportivo y generando bienestar par",320
T16_P1,16,4,Instagram::monicavtampico,Instagram,2026-07-18T15:59:09Z,"Vive el arte, la cultura y experiencias únicas en Tampico. 🕊️ Alas en Libertad Una exposición al aire libre para disfrutar en familia. 📍 Jardín de las Artes (entre Expo Tampico y Teatro Metropolitano) 🗓️ Todos los días 🎟️ Entrada gratuita. ⚽ Pasión Jaiba Revive la historia y el legado de la Jaiba Brava en esta exposición. 📍 Salón Gobernadores | Expo Tampico 🗓️ Martes a domingo 🕙 10:00 a.m. – 6:00 p.m. 🎟️ Entrada grat",126
T17_P1,17,1,Twitter::@CodigoMagentaMx,Twitter,2026-07-28T02:13:18Z,"Incendio en #Matamoros abre cuestionamientos por presunto cobro de piso En Matamoros, #Tamaulipas un incendio consumió por lo menos cuarenta unidades de reparto de #Sabritas, una filial de @PepsiCoMex. De acuerdo a reportes de la prensa local, el incidente estaría relacionado al cobro de piso del #CártelDelGolfo. La semana pasada se reportó el secuestro de uno de los repartidores de la empresa.",4940
T17_P1,17,2,Twitter::@DnielleCabrera,Twitter,2026-07-28T22:20:30Z,CONFIRMADO: DE ESTA NO LA VA A LIBRAR! La fiscal general Ernestina Godoy confirmó que la FGR cuenta con 96 pruebas que sustentan su probable participación en la red de contrabando de combustible que originó desde su empresa Ingemar. Ruffo Appel y otros siete empresarios y funcionarios ya fueron vinculados a proceso por contr4band0 de hidrocarburos; cinco de ellos permanecen en el Altiplano.,1037
T17_P1,17,3,TikTok::tamaulipasdirecto,TikTok,2026-07-21T20:13:50Z,"\ud83c\udfe5 Tamaulipas continúa fortaleciendo su infraestructura de salud. Durante La Mañanera, se informó que el Hospital General de Tampico registra un 98% de avance en su construcción. La obra contará con 150 camas, 35 consultorios, 18 especialidades, cinco quirófanos y un equipo de resonancia magnética, consolidando una atención médica de mayor calidad para la población. El avance refleja el trabajo coordinado q",33
T17_P1,17,4,Twitter::@TamaulipasDirec,Twitter,2026-07-21T20:15:03Z,"El Hospital General de Tampico registra un 98% de avance en su construcción, fortaleciendo la infraestructura de salud en Tamaulipas con el impulso del gobernador @Dr_AVillarreal. #Tamaulipas #AméricoVillarreal #Salud #Tampico",20
T18_P1,18,1,Instagram::octaviodelato,Instagram,2026-07-22T14:00:49Z,"La Ruta Nacional por la Prosperidad, la Justicia Económica y la Seguridad continúa creciendo porque cada vez son más las ciudades que entienden que proteger a quienes emprenden también es proteger el desarrollo de México. 🇲🇽🤝 Hoy Tampico se incorporó a esta iniciativa, sumando el compromiso de autoridades, legisladores, sector empresarial, academia y sociedad para construir un frente común contra la extorsión y forta",1010
T18_P1,18,2,Instagram::octaviodelato,Instagram,2026-07-23T00:00:10Z,"Los negocios familiares son el corazón de la economía mexicana. Cuando consumimos lo que se produce en nuestras comunidades, fortalecemos el empleo, impulsamos el talento local y generamos un círculo virtuoso de prosperidad. 🇲🇽❤️ En Tampico, junto con la Presidenta Municipal Mónica Villarreal, tuve el gusto de entregar los engomados de #ViernesMuyMexicano y reconocer a 50 empresas con el distintivo ""Hecho en Tampico""",998
T18_P1,18,3,TikTok::mariojuarezreporta,TikTok,2026-07-21T18:31:04Z,"\ud83d\udea8 #CasoDafne | La alcaldesa de #Tampico, Mónica Villarreal Anaya, lamentó el fallecimiento de Dafne y expresó su solidaridad con la familia. Aunque el caso ocurrió en #CiudadMadero, la presidenta municipal señaló que el Ayuntamiento de Tampico está dispuesto a colaborar con las autoridades. #Tamaulipas, #Noticias.",551
T18_P1,18,4,Instagram::olgapsosa,Instagram,2026-07-21T18:07:50Z,"La Firma de Pacto por la Prosperidad, la Justicia Económica y la Seguridad en #Tampico, #Tamaulipas, refuerza la sinergía entre el sector comercial con el gobierno y la sociedad organizada. En Tampico 🦀 los indicadores de seguridad dan tranquilidad a las familias para aperturar y ampliar las inversiones, para atraer capitales y detonar las capacidades locales para impulsar la economía con prosperidad compartida. Enho",459
T19_P1,19,1,Twitter::@CodigoMagentaMx,Twitter,2026-07-28T02:13:18Z,"Incendio en #Matamoros abre cuestionamientos por presunto cobro de piso En Matamoros, #Tamaulipas un incendio consumió por lo menos cuarenta unidades de reparto de #Sabritas, una filial de @PepsiCoMex. De acuerdo a reportes de la prensa local, el incidente estaría relacionado al cobro de piso del #CártelDelGolfo. La semana pasada se reportó el secuestro de uno de los repartidores de la empresa.",4940
T19_P1,19,2,Instagram::americo.villarreal,Instagram,2026-07-22T03:57:25Z,"¡Vamos con todo, #Tamaulipas! Trece representantes de nuestro estado formarán parte de la Delegación Mexicana en los XXV Juegos Centroamericanos y del Caribe. Son nuestro orgullo. Representen a #México con el corazón en alto, con entrega y con la fuerza de nuestra tierra. ¡Mucho éxito y enhorabuena! 👏👏👏👏",680
T19_P1,19,3,Instagram::americo.villarreal,Instagram,2026-07-26T17:26:22Z,"Tamaulipas mejora su conectividad y sus destinos turísticos. En paralelo, siete playas fueron rehabilitadas y equipadas. Cada carretera y cada playa mejorada es una invitación a recorrer Tamaulipas. La inversión en conectividad es inversión en turismo.",661
T19_P1,19,4,Instagram::americo.villarreal,Instagram,2026-07-28T23:36:33Z,"Todo comenzó con la petición de la señora Alicia Achutegui, y hoy inauguramos la nueva pista del Estadio Zaragoza, en Mante, para que nuestras y nuestros jóvenes deportistas cuenten con un espacio digno donde prepararse y seguir cumpliendo sus metas. Seguimos invirtiendo en oportunidades, porque la juventud de Tamaulipas es nuestro presente y nuestro futuro.",562
T20_P1,20,1,Twitter::@MLopezSanMartin,Twitter,2026-07-29T05:10:31Z,"“Es el paraíso de narcolandia”, @FDoringCasar Cuestiona que autoridades no detectaran la refinería clandestina en Reynosa pese a que era conocida por la población Señala a Américo Villarreal y al gobierno municipal por la falta de respuestas @adnnoticiasmx",228
T20_P1,20,2,YouTube::@AntonioLopez-nv7ts,YouTube,2026-07-25T06:46:23Z,Adiós América te irá mejor en la liga de expansión 😢😂😂😂😂😂😂,1
T20_P1,20,3,YouTube::@potrodm,YouTube,2026-07-28T23:40:00Z,"Pero y los servicios? Agua, luz? Empresas fantasma contrataron? Factureros para la operacion? un sin fin de delitos juntos no solo el robo de combustible, el SAT debe tambien responder que no? La UIF? que impresion que solo por encima tambien den la informacion.",0
T20_P1,20,4,YouTube::@EdilArmenta,YouTube,2026-07-28T04:44:03Z,Los que opinan son puros que segun son clase media y clase media alta pero son una basura para los que real mete son multimillonarios que ni los quieren y les da asco convivir con ellos no sean pendejos piensen no tiene caso defenderlos si con su ayuda volvieran al poder serían los que más sufrieran por qué los que no tenemos que perderíamos usen el cerebro ustedes dicen que somos chairos y que importa eso para ellos,0
T21_P1,21,1,Twitter::@DnielleCabrera,Twitter,2026-07-28T22:20:30Z,CONFIRMADO: DE ESTA NO LA VA A LIBRAR! La fiscal general Ernestina Godoy confirmó que la FGR cuenta con 96 pruebas que sustentan su probable participación en la red de contrabando de combustible que originó desde su empresa Ingemar. Ruffo Appel y otros siete empresarios y funcionarios ya fueron vinculados a proceso por contr4band0 de hidrocarburos; cinco de ellos permanecen en el Altiplano.,1037
T21_P1,21,2,Twitter::@Agosita_,Twitter,2026-07-28T12:39:18Z,"DOBLE MORAL PURA Lula, quien fue condenado por corrupción, se pone histérico porque Milei lo llama riesgo y basura comunista. Pero Lula a Milei le ha dicho anteriormente: -desagradable -antisocial -antipueblo LULA mandó estrategas del PT a Argentina para ayudar a Massa e impedir que Milei gane, viajó a Bolivia a respaldar a Arce, salió a defender a Petro y se saca fotos con todos los que combaten las ideas de liberta",353
T21_P1,21,3,Twitter::@estarc62,Twitter,2026-07-29T06:22:41Z,"Es decir , Monreal, Noroña, Bejarano, Nahle, Rocha Moya, Américo Villarreal, Adan Augusto, etc ¿Serán quienes nos protejan de la desinformación? Jajajaja jajajaja no mmmmms",155
T21_P1,21,4,Twitter::@arturoavila_mx,Twitter,2026-07-29T14:41:25Z,"¿Entonces porque es de @AccionNacional teníamos que frenar la investigación? ¿Solo porque es Ernesto N teníamos que dejarlo impune? Porque ahora resulta que como es del PAN es “cortina de humo”, es “persecución política”.",132
T21_P2,21,1,Twitter::@JJDiazMachuca,Twitter,2026-07-28T11:30:57Z,"UNA REFINERÍA CLANDESTINA A 1.5 KM DE LA GUARDIA NACIONAL… ¿Y NADIE LA DETECTÓ DURANTE TANTO TIEMPO? Ahora resulta que una refinería clandestina con millones de litros de hidrocarburos, a sólo 1.5 km de la Guardia Nacional, pasó tanto tiempo sin que la detectaran ni el gobierno de López Obrador, ni el de Claudia Sheinbaum, ni el gobernador Américo Villarreal, ni la Guardia Nacional. Ja, ja, ja. Quieren que los ciudad",3653
T21_P2,21,2,Twitter::@azucenau,Twitter,2026-07-29T01:19:16Z,"El coordinador del PRI en el Senado, Manuel Añorve, acusó al gobierno de Morena de utilizar los nuevos Lineamientos Generales para la Protección de los Derechos de las Audiencias como un mecanismo para controlar a los medios de comunicación y limitar la libertad de expresión. El legislador advirtió que las nuevas disposiciones podrían permitir incluso la suspensión precautoria de transmisiones y representar un riesgo",2450
T21_P2,21,3,YouTube::@robertoperez-co5yj,YouTube,2026-07-25T17:07:38Z,Malditos rateros... corruptos son una vergüenza. Solo los pobres pagan con cárcel. Quien dio permisos debe ir a la cárcel. Ya basta de tanta corrupción,29
T21_P2,21,4,TikTok::enconcretonoticias,TikTok,2026-07-22T02:36:23Z,"Firma Mónica Villarreal Pacto por la Prosperidad, la Justicia Económica y la Seguridad en Tampico #Tampico @Monica Villarreal",8
T22_P1,22,1,TikTok::info7tamps,TikTok,2026-07-17T14:51:55Z,"⚠️\ud83d\udea7 Se forma socavón en obra abandonada de COMAPA Sur | Tampico Un socavón se formó en una obra abandonada de COMAPA Sur, ubicada al norte de Tampico, generando preocupación entre vecinos y automovilistas que transitan por la zona. Habitantes del sector solicitan la intervención de las autoridades para atender el riesgo y concluir los trabajos, antes de que se registre algún accidente. Sigue informado en I",75
T22_P1,22,2,YouTube::@CaroDiaz-m3g,YouTube,2026-07-18T15:48:15Z,"Es la segunda muerte que veo en la noticias dentro de esos lugares, que pasa en esos lugares, ya para mí son super peligrosos, niños sanos aparecen muertos misteriosamente y nadie sabe nada, esos lugares ya no deberían de existir las personas que los llevan son muy duros, sin sentimientos, ni empatía y hasta transtornados. De cómo se dirigen a los familiares que terror papas no lleven a sus hijos ahí!!!!!!  Justicia!",19
T22_P1,22,3,YouTube::@cuauhtemoc8350,YouTube,2026-07-28T13:58:40Z,"La frontera esta plenamente bajo el control de la delincuencia. Todos pagan piso, y los comercios tiene que escoger entre pagarles a ellos, o al SAT o cerrar. Ellos tienen SUS PROPIOS MEDIDORES DE LUZ. Tienen sus propias cuadrillas de la luz, instalan sus propios medidores, cobran, pero ellos se quedan con el dinero, más pérdidas para la CFE. Esto empezó en la década del 90 y no deja de crecer. Los presidentes munici",17
T22_P1,22,4,YouTube::@CarmenTou,YouTube,2026-07-23T03:43:57Z,Es el mejor negocio de venta de armas Estados Unidos,13
T22_P2,22,1,Instagram::kiosquitometro,Instagram,2026-07-24T06:30:12Z,"Estamos muy emocionados de formar parte de Hecho en Tampico 🦀✨y del programa Viernes Muy Mexicano, representando con orgullo a nuestra ciudad. 💚🤍❤️ Gracias por apoyar a los negocios locales y por ser parte de este logro. En Kiosquito Snack Bar seguiremos trabajando con dedicación para ofrecerles la mejor experiencia. ¡Los esperamos!",27
T22_P2,22,2,YouTube::@chimichurri260,YouTube,2026-07-18T17:29:01Z,Felicidades a la mama si sabia todo eso y aun asi la metió,7
T22_P2,22,3,Facebook::Cornelio Lopez,Facebook,2026-07-28T21:50:58Z,"Muchas gracias por esta obra tan necesaria para las familias de esta zona, gracias #presidentaMónicaVillareal y gracias a todo su equipo que la acompaña",2
T22_P2,22,4,Facebook::Veronica Huerta,Facebook,2026-07-26T14:28:25Z,"Apoyando siempre a nuestros pequeños grandes deportistas, su dedicación y esfuerzo son un ejemplo para todos",2
T23_P1,23,1,Instagram::kiosquitometro,Instagram,2026-07-24T06:30:12Z,"Estamos muy emocionados de formar parte de Hecho en Tampico 🦀✨y del programa Viernes Muy Mexicano, representando con orgullo a nuestra ciudad. 💚🤍❤️ Gracias por apoyar a los negocios locales y por ser parte de este logro. En Kiosquito Snack Bar seguiremos trabajando con dedicación para ofrecerles la mejor experiencia. ¡Los esperamos!",27
T23_P1,23,2,Twitter::@2ositoo,Twitter,2026-07-22T17:06:01Z,Un homicidio en una academia militarizada que da cursos de verano en Tamaulipas Tampico ciudad Madero y qué creen salieron más delitos y las fiscalías no han detenido ni molestado absolutamente a nadie Por qué tienen contubernio con las autoridades de morena ¡Nuevo testimonio! Exalumno revela las garves irregularidades y maltratos en la #AcademiaDoenitz de #CiudadMadero. Teme por la seguridad de una compañera interna,9
T23_P1,23,3,TikTok::prevenciondelitotampico,TikTok,2026-07-15T18:39:50Z,"El Gobierno Municipal de Tampico que encabeza la 𝗣𝗿𝗲𝘀𝗶𝗱𝗲𝗻𝘁𝗮 𝗠ó𝗻𝗶𝗰𝗮 𝗭𝗮𝗰𝗶𝗹 𝗩𝗶𝗹𝗹𝗮𝗿𝗿𝗲𝗮𝗹 𝗔𝗻𝗮𝘆𝗮, te invita a vivir una experiencia extraordinaria en donde el aprendizaje y la diversión se unifican para hacerte parte del escuadrón de élite de ""𝙈𝙞𝙣𝙞 𝙂𝙪𝙖𝙧𝙙𝙞𝙖𝙣𝙚𝙨 𝙚𝙣 𝘼𝙘𝙘𝙞ó𝙣"" de la Dirección de Prevención del Delito. ¿𝙋𝙪𝙚𝙙𝙚𝙨 𝙘𝙤𝙣 𝙚𝙡 𝙧𝙚𝙩𝙤?. ▶️La cita es: 📆Jueves 16 de julio. 🕐9:30 de la mañana 📍Centro de Bienestar y Paz de la Colon",3
T23_P1,23,4,Twitter::@SEGIAGUA,Twitter,2026-07-22T17:25:40Z,"#BrigadaSEGIAGUA realiza trabajos de desazolve con equipo hidroneumático en Puerto Zihuatanejo entre Puerto Tampico y camino San Juan de Aragón, colonia Ampliación Casas Alemán, @TuAlcaldiaGAM. #AccionesSEGIAGUA",2
T24_P1,24,1,YouTube::@Iztacalquense,YouTube,2026-07-27T02:46:29Z,"Fue un viaje que hice en El Jarocho, que rico pulque de Apan, con sabor a aguamiel y la cantidad de mujeres vendiendo las gorditas en las sucesivas estaciones.  El Jarocho era la base de la economía de gran parte de la población que vivía en torno a las estaciones. Re cuerdo aquel Ahhhhhh! expresado por los pasajeros al girar en el puente de Fortín de las Flores, después de descubrir esa belleza sin igual que brindab",4
T24_P1,24,2,YouTube::@martinvillanueva8442,YouTube,2026-07-28T01:25:35Z,"Para quienes no supieron lo que era viajar en ferrocarril en México, era no sólo una gran experiencia, al recorrer paisajes de nuestro país que no se ven en las carreteras, sino también, era el transporte de todos los mexicanos, ya que lo mismo viajaban los que tenían recursos para darse un viaje en dormitorio o en el servicio pullman, que los pobres que compraban un boleto de segunda, mucho más barato que el del aut",1
T24_P1,24,3,YouTube::@enahu91,YouTube,2026-07-27T17:22:37Z,"Muy interesante narración  y amena; en efecto todo lo citado así fue solo agregariabtal vez que se debió al pleito personal de EZP  en contra de CSG ya que en efecto la administración anterior había invertido en los ferrocarriles  desde las casas de hola donde repararan los.vagones  de ferrocarriles  nacionales y además de los E.U.A.  todas esas rutas tuve la oportunidad de viajar en ellas  los carros comedor, de fum",1
T24_P1,24,4,YouTube::@leonardocisneros6189,YouTube,2026-07-27T04:13:07Z,"YO VIAJE EN EL JAROCHO POR TENÍA FAMILIARES EN EL PUERTO DE VERACRUZ <br>FUE UNA EXPERIENCIA FUERA DE LO COMÚN SE ASÍAN DE 12 Á 14 HORAS DE VIAJE DÓNDE VIAJAN DESDE EL MÁS POBRE HASTA EL RICO <br>PORQUE TENÍA CARRO BAR, CARRO COMEDOR CARROS DORMITORIOS PARA UNA PERSONA HASTA PARA UNA FAMILIA DE 6 PERSONAS CON SU BAÑO INCLUÍDO LUEGO EL PRIMERA ESPECIAL CON ASIENTOS TIPO REPOSET QUE SE HACÍAN CAMA Y NOS DABAN UNA ALMUA",1
