termino_interno,termino_externo,weight
madero,ciudad,34
muerte,dafne,18
madero,tampico,17
madero,dafne,14
septiembre,ciudad,12
academia,ciudad,11
muerte,tampico,11
doenitz,tamaulipas,10
muerte,ciudad,10
madero,escuela,10
septiembre,escuela,10
academia,tamaulipas,9
madero,tamaulipas,9
muerte,tamaulipas,9
muerte,escuela,9
academia,menor,9
academia,dafne,8
muerte,menor,8
academia,tampico,8
madero,militarizado,8
doenitz,ciudad,7
seguridad,tamaulipas,7
madero,ano,7
madero,asegurar,7
amenazar,tampico,7
director,tampico,7
septiembre,tamaulipas,7
academia,militarizado,7
academia,marina,6
academia,presunto,6
militarizada,dafne,6
militarizada,marina,6
militarizada,ciudad,6
doenitz,dafne,6
doenitz,marina,6
madero,justicia,6
madero,hija,6
muerte,julio,6
seguridad,unidad,6
seguridad,civil,6
seguridad,proteccion,6
madero,presentar,6
muerte,caso,6
seguridad,integrante,6
madero,virgen,6
madero,carmen,6
militarizada,tampico,6
doenitz,tampico,6
temer,tampico,6
septiembre,tampico,6
septiembre,gobierno,6
muerte,justicia,6
muerte,fallecimiento,6
muerte,asegurar,6
academia,justicia,5
militarizada,tamaulipas,5
director,tamaulipas,5
amenazar,anunciar,5
muerte,anunciar,5
director,anunciar,5
academia,anunciar,5
militarizada,anunciar,5
doenitz,anunciar,5
doenitz,integrante,5
temer,anunciar,5
temer,integrante,5
seguridad,anunciar,5
madero,dia,5
madero,familia,5
madero,julio,5
madero,abril,5
madero,febrero,5
seguridad,familia,5
muerte,madre,5
madero,madre,5
madero,menor,5
academia,mante,5
muerte,fiscalia,5
academia,ano,5
muerte,exigir,5
muerte,morir,5
militarizada,justicia,4
doenitz,hija,4
madero,exigir,4
director,marina,4
director,luis,4
director,ponce,4
madero,altamira,4
seguridad,pedir,4
seguridad,elemento,4
seguridad,lograr,4
madero,morir,4
director,escuela,4
director,deber,4
muerte,sarampion,4
amenazar,gossipcarlos,4
amenazar,rivera,4
amenazar,cynthia,4
amenazar,rodriguez,4
muerte,gossipcarlos,4
muerte,rivera,4
muerte,cynthia,4
muerte,rodriguez,4
muerte,embarazo,4
director,gossipcarlos,4
director,rivera,4
director,cynthia,4
director,rodriguez,4
director,embarazo,4
academia,gossipcarlos,4
academia,rivera,4
academia,cynthia,4
academia,rodriguez,4
academia,embarazo,4
militarizada,gossipcarlos,4
militarizada,rivera,4
militarizada,cynthia,4
militarizada,rodriguez,4
militarizada,embarazo,4
doenitz,gossipcarlos,4
doenitz,rivera,4
doenitz,cynthia,4
doenitz,rodriguez,4
doenitz,embarazo,4
temer,gossipcarlos,4
temer,rivera,4
temer,cynthia,4
temer,rodriguez,4
temer,embarazo,4
seguridad,gossipcarlos,4
seguridad,rivera,4
seguridad,cynthia,4
seguridad,rodriguez,4
seguridad,embarazo,4
revelar,gossipcarlos,4
revelar,rivera,4
revelar,cynthia,4
revelar,rodriguez,4
revelar,anunciar,4
revelar,embarazo,4
revelar,integrante,4
sexo,gossipcarlos,4
sexo,rivera,4
sexo,cynthia,4
sexo,rodriguez,4
sexo,anunciar,4
sexo,embarazo,4
sexo,integrante,4
nombre,gossipcarlos,4
nombre,rivera,4
nombre,cynthia,4
nombre,rodriguez,4
nombre,anunciar,4
nombre,embarazo,4
nombre,integrante,4
madero,gracias,4
madero,desarrollo,4
madero,publico,4
seguridad,acuerdo,4
muerte,pedir,4
septiembre,luz,4
septiembre,cabildo,4
madero,cabildo,4
septiembre,alcaldesa,4
madero,gobierno,4
amenazar,villarreal,4
muerte,villarreal,4
muerte,meter,4
director,gobierno,4
temer,tamaulipas,4
cobrar,tamaulipas,4
muerte,hija,4
doenitz,menor,4
doenitz,militar,4
doenitz,escuela,4
muerte,recibir,4
muerte,mante,4
academia,joven,4
septiembre,laredo,4
septiembre,carmen,4
academia,incidente,4
academia,perder,4
academia,vida,4
academia,accidente,4
academia,bano,4
academia,pasar,4
academia,militar,4
academia,noche,4
academia,jueves,4
madero,mante,4
muerte,edad,4
academia,julio,4
academia,zona,4
academia,sur,4
academia,estrellita,4
muerte,video,4
muerte,militarizado,4
muerte,investigacion,4
muerte,responsable,4
septiembre,video,4
