termino_interno,termino_externo,weight
tamaulipas,tampico,18
tamaulipas,zona,16
tamaulipas,julio,12
tamaulipas,familia,11
tamaulipas,ciudad,11
civil,proteccion,11
tamaulipas,temperatura,11
nacional,nivel,10
tamaulipas,doenitz,10
tamaulipas,hora,10
tamaulipas,nivel,9
tamaulipas,academia,9
tamaulipas,madero,9
tamaulipas,ano,9
tamaulipas,muerte,9
tamaulipas,racha,9
tamaulipas,dafne,8
tamaulipas,lograr,8
tamaulipas,economico,8
tamaulipas,inde,8
sur,zona,8
tamaulipas,escuela,8
tamaulipas,viento,8
tamaulipas,seguridad,7
tamaulipas,gobierno,7
tamaulipas,actividad,7
tamaulipas,resultado,7
tamaulipas,entidad,7
norte,zona,7
tamaulipas,septiembre,7
sur,nivel,6
tamaulipas,autoridad,6
sur,obra,6
tamaulipas,administrar,6
tamaulipas,mexico,6
civil,seguridad,6
tamaulipas,dejar,6
tamaulipas,continuar,6
tamaulipas,maximo,6
tamaulipas,solicitar,6
tamaulipas,clima,6
tamaulipas,elevado,6
tamaulipas,determinar,6
tamaulipas,region,6
nacional,tampico,5
tamaulipas,justicia,5
tamaulipas,militarizada,5
tamaulipas,marina,5
tamaulipas,director,5
nacional,pais,5
tamaulipas,compartir,5
tamaulipas,area,5
tamaulipas,seguir,5
tamaulipas,principal,5
tamaulipas,obra,5
tamaulipas,publico,5
tamaulipas,acuerdo,5
tamaulipas,pendiente,5
sur,tampico,5
civil,altamira,5
nacional,ano,5
partido,mexico,5
tamaulipas,sumar,5
tamaulipas,accidente,5
tamaulipas,persona,5
sur,municipio,5
anunciar,amenazar,5
anunciar,muerte,5
anunciar,director,5
anunciar,academia,5
anunciar,militarizada,5
anunciar,doenitz,5
anunciar,temer,5
anunciar,seguridad,5
norte,tampico,5
tamaulipas,dia,5
tamaulipas,municipio,5
tamaulipas,laredo,5
tamaulipas,jornada,5
tamaulipas,investigacion,5
sur,formar,5
junio,laredo,5
tamaulipas,menor,5
tamaulipas,fiscalia,5
tamaulipas,general,5
tamaulipas,aviso,5
tamaulipas,marcado,5
tamaulipas,esperar,5
tamaulipas,kilometro,5
tamaulipas,suspender,5
tamaulipas,deportivas,5
nacional,oportunidad,4
nacional,proyecto,4
tamaulipas,proyecto,4
tamaulipas,hija,4
nacional,canaco,4
nacional,autoridad,4
nacional,evento,4
tamaulipas,encuentro,4
tamaulipas,pais,4
morena,verde,4
partido,politico,4
tamaulipas,manana,4
tamaulipas,cmic,4
tamaulipas,avance,4
tamaulipas,inversion,4
tamaulipas,contar,4
nacional,entidad,4
nacional,camara,4
sur,pendiente,4
tamaulipas,vida,4
tamaulipas,baja,4
nacional,california,4
tamaulipas,mexicano,4
tamaulipas,lesionado,4
tamaulipas,ruta,4
tamaulipas,registrar,4
tamaulipas,internacional,4
tamaulipas,riesgo,4
superar,ciento,4
anunciar,gossipcarlos,4
anunciar,rivera,4
anunciar,cynthia,4
anunciar,rodriguez,4
anunciar,embarazo,4
anunciar,revelar,4
anunciar,sexo,4
anunciar,nombre,4
anunciar,integrante,4
sur,presunto,4
tamaulipas,proteccion,4
tamaulipas,ocurrir,4
litro,ingemar,4
litro,huachicol,4
partido,ciento,4
tamaulipas,temer,4
tamaulipas,regreso,4
tamaulipas,clase,4
tamaulipas,gasto,4
tamaulipas,meter,4
tamaulipas,complicacion,4
tamaulipas,finanzasdan,4
tamaulipas,respirar,4
tamaulipas,proveedor,4
tamaulipas,pemex,4
tamaulipas,cobrar,4
tamaulipas,grado,4
anunciar,ochoa,4
tamaulipas,centro,4
tamaulipas,caso,4
sur,socavon,4
sur,abandonado,4
sur,comapa,4
tamaulipas,intervencion,4
junio,tampico,4
mayo,tampico,4
tamaulipas,militar,4
tamaulipas,informacion,4
civil,menor,4
sur,academia,4
mayo,campana,4
tamaulipas,video,4
tamaulipas,calor,4
tamaulipas,fuerte,4
tamaulipas,lluvia,4
destacar,brillante,4
destacar,trayectoria,4
destacar,lucha,4
final,mundial,4
tamaulipas,unidades,4
tamaulipas,presidenta,3
tamaulipas,villarreal,3
final,tampico,3
final,comunidad,3
tamaulipas,presunto,3
nacional,encuentro,3
nacional,relevancia,3
empresario,tampico,3
tamaulipas,presidente,3
nacional,presidente,3
nacional,seguridad,3
tamaulipas,comercio,3
tamaulipas,prueba,3
anunciar,decision,3
tamaulipas,reuni,3
tamaulipas,afiliado,3
tamaulipas,importante,3
tamaulipas,presentar,3
sur,economico,3
sur,ano,3
tamaulipas,representar,3
tamaulipas,oportunidad,3
tamaulipas,concluir,3
tamaulipas,reconocer,3
tamaulipas,crecimiento,3
tamaulipas,millon,3
tamaulipas,pesos,3
nacional,acuerdo,3
nacional,objetivo,3
tamaulipas,ley,3
