termino_interno,termino_externo,weight
proteccion,civil,11
columna,opinion,8
columna,vertido,8
columna,editorial,8
casa,curso,7
proteccion,seguridad,6
casa,ano,5
abril,madero,5
casa,secretaria,4
casa,direccion,4
casa,equipo,4
casa,computo,4
casa,familia,4
casa,salida,4
proteccion,tamaulipas,4
responsabilidad,fiscalia,4
abril,ciudad,4
quedar,terminar,4
salir,sufrir,4
salir,seguir,4
articulo,opinion,4
articulo,vertido,4
articulo,editorial,4
responsabilidad,opinion,4
responsabilidad,vertido,4
responsabilidad,editorial,4
emitir,opinion,4
emitir,vertido,4
emitir,editorial,4
casa,julio,4
casa,opinion,4
casa,vertido,4
casa,editorial,4
respetar,opinion,4
respetar,vertido,4
respetar,editorial,4
libertad,opinion,4
libertad,vertido,4
libertad,editorial,4
columna,expresion,4
noticias,opinion,4
noticias,vertido,4
noticias,editorial,4
cartones,vertido,4
cartones,editorial,4
loultimo,editorial,4
newsletter,editorial,4
quedar,editorial,4
conversacion,editorial,4
mandar,editorial,4
quedar,carcel,4
quedar,investigacion,4
casa,ojala,4
quedar,esperanza,4
quedar,porcentaje,4
proteccion,menor,4
casa,pensar,4
columna,expresionultimas,4
libertad,tampico,4
fuerte,tamaulipas,4
proteccion,emergencia,3
proteccion,municipal,3
proteccion,altamira,3
proteccion,sur,3
proteccion,autoridad,3
proteccion,regional,3
proteccion,guardia,3
proteccion,frente,3
emitir,sarampion,3
abril,muerte,3
abril,sarampion,3
abril,febrero,3
casa,pesca,3
columna,julio,3
responsabilidad,california,3
responsabilidad,alto,3
casa,dia,3
abril,delito,3
abril,veracruz,3
abril,laredo,3
abril,semana,3
abril,santa,3
abril,vigilancia,3
abril,diversion,3
abril,denunciar,3
abril,tampico,3
proteccion,acuerdo,3
salir,pasar,3
proteccion,medico,3
articulo,julio,3
responsabilidad,julio,3
emitir,julio,3
respetar,julio,3
casa,preferir,3
responsabilidad,pasar,3
quedar,metar,3
casa,profundo,3
casa,carcel,3
quedar,joven,3
quedar,muchacho,3
quedar,seminario,3
quedar,curso,3
quedar,cosa,3
libertad,cultura,3
casa,verano,3
casa,chico,3
mandar,fisico,3
fuerte,clima,3
fuerte,temperatura,3
salir,agua,3
quedar,responsable,3
casa,hijo,3
casa,estir,3
casa,vacacion,3
casa,lejos,3
casa,esc,3
casa,hora,3
casa,kiero,3
casa,tristeza,3
casa,abuela,3
quedar,tampico,2
quedar,madero,2
quedar,buscar,2
quedar,seguir,2
quedar,atender,2
quedar,presidenta,2
impactar,terreno,2
impactar,proyecto,2
impactar,ocurrir,2
proteccion,paramedico,2
proteccion,cerro,2
proteccion,azul,2
proteccion,municipio,2
proteccion,hospital,2
proteccion,tramo,2
proteccion,carretero,2
impactar,empresa,2
proteccion,manana,2
proteccion,miercoles,2
proteccion,lateral,2
proteccion,puente,2
proteccion,sentido,2
proteccion,norte,2
proteccion,arribar,2
proteccion,nacional,2
proteccion,agentes,2
proteccion,asipona,2
proteccion,dependencia,2
proteccion,lograr,2
quedar,lograr,2
quedar,hora,2
quedar,pasar,2
quedar,ciento,2
quedar,tanque,2
quedar,tomar,2
fuerte,bordo,2
fuerte,sujeto,2
proteccion,general,2
impactar,robo,2
impactar,activo,2
impactar,ciento,2
emitir,febrero,2
emitir,america,2
abril,america,2
abril,amenazar,2
abril,director,2
abril,academia,2
abril,militarizada,2
quedar,luis,2
articulo,recuperar,2
articulo,soler,2
articulo,realidad,2
casa,tampico,2
casa,resguarden,2
casa,entregar,2
casa,resguardo,2
casa,senalar,2
casa,medida,2
casa,realidad,2
casa,ingresar,2
casa,buscar,2
casa,pedir,2
casa,vivir,2
casa,agua,2
casa,figura,2
proteccion,familia,2
salir,proyecto,2
salir,empresa,2
salir,camara,2
columna,resurreccion,2
columna,azul,2
columna,busca,2
columna,altamira,2
columna,crecimiento,2
columna,ordenado,2
columna,madero,2
columna,justicia,2
columna,social,2
columna,barra,2
quedar,justicia,2
