termino_interno,termino_externo,weight
nivel,nacional,10
nivel,tamaulipas,9
registrar,tampico,8
vida,tampico,7
nivel,sur,6
vida,ciudad,6
area,tamaulipas,5
nivel,california,5
encontrar,situacion,5
vida,menor,5
accidente,tamaulipas,5
vida,dafne,5
vida,perder,5
nivel,tampico,4
vida,persona,4
vida,resultado,4
nivel,bienestar,4
vida,tamaulipas,4
nivel,promedio,4
nivel,baja,4
vida,ano,4
accidente,persona,4
accidente,reportar,4
similar,situacion,4
encontrar,autoridad,4
registrar,caso,4
registrar,tamaulipas,4
registrar,puente,4
presencia,tampico,4
vida,dia,4
accidente,unidad,4
vida,presunto,4
hospital,medico,4
llamado,dafne,4
llamado,presentar,4
vida,academia,4
accidente,academia,4
registrar,maximo,4
vida,construir,3
vida,reflejar,3
nivel,evento,3
vida,seguir,3
vida,calidad,3
nivel,entidad,3
nivel,satisfaccion,3
nivel,resultado,3
nivel,enbiare,3
vida,satisfaccion,3
vida,acuerdo,3
vida,nacional,3
vida,enbiare,3
unicamente,tamaulipas,3
accidente,ano,3
accidente,perdida,3
encontrar,ano,3
vida,julio,3
registrar,altamira,3
guardia,civil,3
accidente,carretera,3
accidente,ocurrir,3
hospital,emergencia,3
hospital,trasladar,3
guardia,tamaulipas,3
accidente,atender,3
nivel,julio,3
guardia,proteccion,3
registrar,combustible,3
llamado,operador,3
accidente,llegar,3
vida,emergencia,3
registrar,hora,3
presencia,llegar,3
area,zona,3
ubicado,joven,3
ingresar,ocurrir,3
accidente,riesgo,3
registrar,escuela,3
registrar,jornada,3
ingresar,manana,3
ingresar,empresa,3
ubicado,ocurrir,3
ubicado,tamaulipas,3
accidente,presunto,3
registrar,producto,3
ubicado,ciudad,3
ubicado,sur,3
area,agua,3
vida,madero,3
vida,presentar,3
ingresar,madre,3
ubicado,verano,3
ubicado,organizado,3
ubicado,madre,3
llamado,plantel,3
encontrar,dafne,3
llamado,hijo,3
similar,campamento,3
area,clima,3
registrar,temperatura,3
registrar,minimo,3
vida,oportunidad,2
vida,familia,2
nivel,companera,2
nivel,monica,2
nivel,villarreal,2
vida,escenario,2
vida,cobrar,2
vida,escuela,2
vida,metro,2
vida,talento,2
vida,expresion,2
vida,artistico,2
vida,comunidad,2
vida,formar,2
vida,escena,2
vida,alto,2
vida,desarrollo,2
area,seguir,2
area,tampico,2
area,presentar,2
vida,equipo,2
unicamente,acreditacion,2
unicamente,presentar,2
nivel,mostrar,2
nivel,acuerdo,2
nivel,encuesta,2
nivel,autorreportado,2
nivel,difundido,2
nivel,inegi,2
vida,encuesta,2
vida,bienestar,2
vida,autorreportado,2
vida,difundido,2
vida,inegi,2
nivel,superar,2
nivel,coahuila,2
nivel,ubicar,2
nivel,durango,2
nivel,sinaloa,2
vida,promedio,2
vida,baja,2
vida,california,2
vida,sur,2
nivel,completar,2
nivel,grupo,2
nivel,subjetivo,2
nivel,habitante,2
nivel,mujer,2
nivel,destacar,2
nivel,compartir,2
nivel,sonora,2
nivel,calificacion,2
nivel,reflejar,2
nivel,percepcion,2
unicamente,sur,2
vida,social,2
vida,personal,2
nivel,economico,2
nivel,personal,2
nivel,ano,2
nivel,perdida,2
accidente,enfermedad,2
accidente,grave,2
encontrar,sufrir,2
ubicado,sector,2
ubicado,privado,2
ubicado,norte,2
ubicado,reportar,2
vida,terminar,2
vida,cocodrilo,2
encontrar,menor,2
encontrar,partido,2
encontrar,joven,2
registrar,atencion,2
registrar,medico,2
registrar,noche,2
registrar,dependencia,2
registrar,municipal,2
registrar,demandar,2
presencia,inmediato,2
presencia,altamira,2
guardia,forma,2
guardia,dependencia,2
guardia,municipal,2
guardia,estatal,2
guardia,medico,2
guardia,altamira,2
francisco,secretario,2
francisco,publico,2
similar,seguridad,2
similar,semana,2
registrar,semana,2
registrar,situacion,2
registrar,ocurrir,2
registrar,instalacion,2
accidente,victima,2
hospital,cerro,2
hospital,azul,2
hospital,proteccion,2
hospital,atender,2
