termino_interno,termino_externo,weight
vacacion,tampico,9
plantel,escuela,8
escolar,tampico,6
direccion,salud,6
escolar,escuela,5
direccion,prevencion,5
vacacion,seguir,5
sector,tampico,5
principal,tamaulipas,5
exito,ano,5
escolar,prevencion,4
escolar,directivo,4
direccion,tampico,4
vacacion,nino,4
sector,proyecto,4
riesgo,tamaulipas,4
vacacion,verano,4
secretaria,casa,4
secretaria,computo,4
direccion,casa,4
direccion,computo,4
equipo,casa,4
equipo,computo,4
entregar,camara,4
convertir,ciudad,3
presidente,tamaulipas,3
presidente,nacional,3
escolar,estudiante,3
vacacion,escuela,3
vacacion,tampicovacontodos,3
vacacion,excelente,3
sector,seguir,3
sector,desarrollo,3
sector,oportunidad,3
equipo,seguir,3
equipo,tampico,3
exito,tampico,3
presidente,tampico,3
sector,tamaulipas,3
sector,ano,3
direccion,experiencia,3
direccion,bienestar,3
riesgo,auxilio,3
secretaria,marina,3
riesgo,accidente,3
plantel,deber,3
plantel,ano,3
aumento,sarampion,3
seguro,verano,3
escolar,receso,3
escolar,mes,3
entregar,tampico,3
principal,seguridad,3
respuesta,obtener,3
respuesta,fiscalia,3
realidad,diciembre,3
funcionario,diciembre,3
vacacion,diciembre,3
principal,ano,3
principal,zona,3
principal,autoridad,3
comision,salud,3
plantel,llamado,3
plantel,menor,3
plantel,hijo,3
plantel,curso,3
soler,operar,3
realidad,fuerza,3
vacacion,dafne,3
vacacion,curso,3
respuesta,dato,3
entregar,padre,3
vacacion,casa,3
equipo,taller,2
equipo,adolescentes,2
direccion,presidenta,2
direccion,monica,2
direccion,zacil,2
direccion,villarreal,2
direccion,anaya,2
direccion,municipal,2
principal,ciudad,2
presidente,manzur,2
presidente,canaco,2
presidente,comercio,2
secretaria,ciudad,2
secretaria,seguridad,2
secretaria,tomar,2
escolar,ciclo,2
escolar,instruccion,2
escolar,presidenta,2
escolar,municipal,2
escolar,monica,2
escolar,zacil,2
escolar,villarreal,2
escolar,anaya,2
escolar,programa,2
escolar,violencias,2
escolar,entorno,2
escolar,cuerpo,2
direccion,delito,2
plantel,prevencion,2
plantel,estudiante,2
plantel,cuerpo,2
vacacion,directivo,2
vacacion,divertido,2
vacacion,ciclo,2
vacacion,construir,2
vacacion,paz,2
escolar,desear,2
escolar,seguir,2
vacacion,ayuntamiento,2
vacacion,nina,2
sector,impulsar,2
sector,crecimiento,2
sector,reflejar,2
sector,calidad,2
equipo,vida,2
exito,oportunidad,2
comision,oportunidad,2
comision,ano,2
comision,agua,2
comision,ley,2
comision,tamaulipas,2
comision,acuerdo,2
presidente,entidad,2
presidente,pendiente,2
presidente,asegurar,2
sector,empresarial,2
presidente,prerrogativa,2
presidente,estatal,2
presidente,ietam,2
presidente,pan,2
comision,recurso,2
comision,pendiente,2
sector,vivienda,2
sector,baja,2
sector,explicar,2
sector,ubicado,2
sector,norte,2
aumento,demanda,2
sector,social,2
sector,programa,2
sector,federal,2
sector,situacion,2
funcionario,caso,2
funcionario,semana,2
funcionario,situacion,2
funcionario,municipal,2
direccion,consolidir,2
direccion,destino,2
direccion,apostar,2
direccion,cultura,2
direccion,conocimiento,2
direccion,turismo,2
direccion,alla,2
direccion,exposicion,2
direccion,pabellon,2
direccion,cuidar,2
direccion,distrito,2
direccion,acercar,2
direccion,familia,2
direccion,servicio,2
direccion,gratuito,2
direccion,promocion,2
direccion,deteccion,2
riesgo,zona,2
riesgo,tarde,2
riesgo,escenario,2
secretaria,agua,2
secretaria,confirmar,2
secretaria,autoridad,2
secretaria,elemento,2
riesgo,generar,2
equipo,pesos,2
equipo,costo,2
equipo,encontrado,2
plantel,recurso,2
plantel,hernandez,2
plantel,electrico,2
plantel,acondicionado,2
plantel,proyecto,2
plantel,desarrollar,2
escolar,infraestructura,2
escolar,deber,2
equipo,deber,2
aumento,febrero,2
aumento,america,2
soler,terminar,2
soler,criticar,2
funcionario,recuperar,2
funcionario,contar,2
sector,recuperar,2
respuesta,recuperar,2
soler,recuperar,2
soler,articulo,2
soler,escuela,2
soler,establecer,2
seguro,recuperar,2
realidad,recuperar,2
