termino_interno,termino_externo,weight
seguir,tampico,18
inversion,millon,7
inversion,pesos,7
seguir,construir,6
seguir,obra,6
inversion,tampico,6
seguir,vocacion,6
seguir,impulsar,5
seguir,espacio,5
seguir,oportunidad,5
seguir,escuela,5
seguir,vacacion,5
seguir,tamaulipas,5
inversion,cmic,5
inversion,obra,5
seguir,ano,5
situacion,encontrar,5
seguir,mama,5
seguir,nina,5
seguir,programa,4
seguir,pesos,4
inversion,tamaulipas,4
publica,millon,4
publica,pesos,4
inversion,desarrollo,4
seguir,proyecto,4
seguir,desarrollo,4
seguir,deber,4
situacion,similar,4
situacion,autoridad,4
situacion,lograr,4
seguir,pasar,4
seguir,ojala,4
seguir,salir,4
seguir,persona,4
seguir,aumentar,4
seguir,metro,3
seguir,gobierno,3
seguir,extraordinario,3
seguir,cargo,3
seguir,querer,3
seguir,solicitar,3
seguir,excelente,3
seguir,labor,3
afiliado,reuni,3
afiliado,cmic,3
afiliado,tamaulipas,3
afiliado,compartir,3
afiliado,avance,3
seguir,importante,3
seguir,millon,3
inversion,compartir,3
inversion,avance,3
inversion,programa,3
inversion,sumar,3
inversion,municipal,3
inversion,gobierno,3
publica,tampico,3
inversion,agradecer,3
seguir,permitir,3
seguir,estrategico,3
seguir,sector,3
seguir,resultado,3
seguir,vida,3
seguir,tampiqueno,3
seguir,equipo,3
calidad,vida,3
afiliado,contar,3
inversion,recurso,3
situacion,seguridad,3
situacion,persona,3
situacion,ocurrir,3
seguir,exposicion,3
seguir,julio,3
emergencia,proteccion,3
emergencia,hospital,3
emergencia,vida,3
situacion,tamaulipas,3
situacion,pedir,3
situacion,participacion,3
emergencia,voluntarios,3
seguir,revision,3
aparecer,madero,3
seguir,febrero,3
seguir,mexico,3
seguir,mantener,3
seguir,zona,3
situacion,salazar,3
fuga,explicar,3
seguir,mando,3
seguir,justicia,3
seguir,dafne,3
seguir,pobre,3
seguir,pelicula,3
seguir,iglesia,3
seguir,catolico,3
seguir,puerto,3
seguir,indicar,3
seguir,apoyar,3
fuga,padre,3
seguir,final,2
seguir,estudiante,2
seguir,respaldo,2
seguir,felicitar,2
seguir,dirigencia,2
seguir,buscar,2
seguir,escolar,2
afiliado,manana,2
afiliado,lograr,2
afiliado,tampico,2
seguir,compartir,2
seguir,avance,2
seguir,area,2
seguir,transformar,2
seguir,sumar,2
inversion,lograr,2
inversion,transformar,2
inversion,presentar,2
inversion,actual,2
inversion,gestionado,2
publica,avance,2
publica,lograr,2
publica,programa,2
publica,obra,2
publica,sumar,2
inversion,ciudad,2
seguir,fortalecer,2
seguir,cheque,2
seguir,municipio,2
seguir,elaboracion,2
seguir,ejecutivo,2
seguir,crecimiento,2
seguir,mano,2
seguir,reflejar,2
calidad,tampico,2
calidad,sector,2
calidad,reflejar,2
afiliado,millon,2
afiliado,pesos,2
afiliado,obra,2
inversion,reuni,2
inversion,conagua,2
inversion,cobro,2
seguir,inundacion,2
seguir,pendiente,2
seguir,insistir,2
seguir,colonia,2
seguir,atender,2
seguir,quedar,2
calidad,ano,2
situacion,legal,2
situacion,poblacion,2
situacion,sufrir,2
situacion,rubro,2
situacion,mexico,2
situacion,vivienda,2
situacion,social,2
situacion,programa,2
situacion,federal,2
situacion,sector,2
aparecer,cocodrilo,2
aparecer,muerte,2
aparecer,muerto,2
situacion,caso,2
situacion,semana,2
situacion,funcionario,2
situacion,registrar,2
publica,tamaulipas,2
seguir,ciudad,2
seguir,cancer,2
seguir,orientacion,2
seguir,nutricional,2
seguir,cecodiat,2
seguir,lonchera,2
seguir,plato,2
seguir,saludable,2
seguir,invitar,2
seguir,disfrutar,2
seguir,ofrecer,2
seguir,cultural,2
seguir,metropolitano,2
seguir,costo,2
seguir,boleto,2
seguir,individual,2
seguir,paquete,2
emergencia,potrero,2
emergencia,llano,2
emergencia,municipio,2
emergencia,alamo,2
emergencia,corporacion,2
emergencia,cerro,2
emergencia,civil,2
emergencia,trasladar,2
fuga,lesionado,2
fuga,registrar,2
fuga,conductor,2
publica,seguridad,2
emergencia,vacio,2
emergencia,tampico,2
emergencia,reportado,2
