source,target,weight
reforestacion,sheinbaum,17
militar,sheinbaum,15
institucion,militar,14
investigar,militar,14
disciplina,militar,14
marina,militar,11
escuchar,gente,10
mandataria,sheinbaum,10
disciplina,estricto,10
institucion,marina,10
gente,sheinbaum,9
institucion,investigar,9
conservacion,reforestacion,8
domingo,reforestacion,8
campana,reforestacion,8
disciplina,marina,8
abuso,institucion,8
investigar,marina,8
militar,operar,7
base,militar,7
denuncia,denunciar,7
marina,sheinbaum,7
armado,gente,7
institucion,operar,7
domingo,gente,6
domingo,sheinbaum,6
operar,sheinbaum,6
academico,institucion,6
gente,militar,6
denunciar,marina,6
movil,unidad,6
delegacion,movil,6
evitar,investigar,6
delegacion,sheinbaum,5
inicio,institucion,5
revisar,revision,5
revisar,sheinbaum,5
investigar,operar,5
operar,revisar,5
correspondiente,marina,5
gente,marina,5
gente,operar,5
abuso,marina,5
disciplina,sheinbaum,5
denunciar,gente,5
gente,juicio,5
investigar,tonto,5
investigar,sheinbaum,5
disciplina,investigar,5
agresion,institucion,5
abuso,investigar,5
denunciar,investigar,5
institucion,volver,5
gente,lic,5
evitar,marina,5
sonrisas,unidad,5
quinto,unidad,5
campana,rumbo,4
delegacion,gente,4
asumir,sheinbaum,4
gente,unidad,4
domingo,inicio,4
institucion,revision,4
institucion,sheinbaum,4
estricto,militar,4
investigar,revisar,4
denuncia,militar,4
estricto,sheinbaum,4
campana,volver,4
oficialmente,unidad,4
domingo,pelota,4
disciplina,institucion,4
acto,denunciar,4
escuchar,tonto,4
asumir,institucion,4
marina,proceder,4
abuso,sexual,4
acto,sheinbaum,4
delegacion,sonrisas,4
movil,quinto,4
correspondiente,institucion,4
cuando,marina,4
gobernadora,marina,4
campana,domingo,3
altura,rumbo,3
altura,campana,3
altura,reforestacion,3
reforestacion,rumbo,3
inicio,reforestacion,3
militar,revisar,3
caracter,militar,3
base,estricto,3
base,disciplina,3
armado,denuncia,3
agresion,denuncia,3
marina,psicologico,3
militar,psicologico,3
necesario,sheinbaum,3
denuncia,investigar,3
armado,militar,3
escuchar,marina,3
abuso,escuchar,3
abuso,operar,3
gente,volver,3
enviar,investigar,3
gente,investigar,3
correspondiente,evitar,3
escuchar,volver,3
gente,tonto,3
escuchar,sheinbaum,3
correspondiente,unidad,3
institucion,juicio,3
oficialmente,volver,3
epoca,registrado,3
estricto,institucion,3
investigar,ocupar,3
denuncia,juicio,3
evitar,institucion,3
evitar,sheinbaum,3
campana,inicio,3
cuando,donde,3
denunciar,obviamente,3
denunciar,evitar,3
cuando,volver,3
investigar,sexual,3
institucion,sexual,3
disciplina,unidad,3
correspondiente,denunciar,3
sheinbaum,volver,3
altura,unidad,3
base,facultad,3
delegacion,escuchar,3
delegacion,unidad,3
quinto,sonrisas,3
movil,sonrisas,3
institucion,revisar,3
correspondiente,denuncia,3
palacio,sheinbaum,3
aprovechamiento,facultad,3
aprovechamiento,donde,3
gente,palacio,3
abuso,gente,3
donde,movil,3
gobernadora,investigar,3
evitar,gobernadora,3
conservacion,delegacion,2
conservacion,domingo,2
gente,reforestacion,2
altura,gente,2
altura,domingo,2
domingo,rumbo,2
campana,gente,2
delegacion,reforestacion,2
inicio,sheinbaum,2
inicio,operar,2
gente,institucion,2
gente,inicio,2
domingo,unidad,2
caracter,volver,2
militar,registrado,2
registrado,sheinbaum,2
registrado,revision,2
militar,revision,2
revision,sheinbaum,2
precisar,sheinbaum,2
mandataria,revisar,2
institucion,precisar,2
academico,necesario,2
caracter,investigar,2
militar,necesario,2
investigar,necesario,2
necesario,registrado,2
operar,revision,2
obviamente,operar,2
obviamente,sheinbaum,2
institucion,obviamente,2
base,sheinbaum,2
base,institucion,2
armado,denunciar,2
agresion,sexual,2
agresion,psicologico,2
agresion,marina,2
psicologico,sexual,2
marina,sexual,2
juicio,militar,2
correspondiente,militar,2
correspondiente,sheinbaum,2
correspondiente,juicio,2
juicio,marina,2
disciplina,gente,2
gente,revisar,2
denuncia,operar,2
armado,base,2
base,gente,2
marina,operar,2
abuso,acto,2
estricto,operar,2
pelota,sheinbaum,2
altura,denunciar,2
denunciar,volver,2
enviar,gente,2
donde,juicio,2
donde,gente,2
documento,gente,2
documento,donde,2
campana,escuchar,2
rumbo,volver,2
campana,investigar,2
militar,tonto,2
estricto,investigar,2
donde,militar,2
donde,sheinbaum,2
escuchar,militar,2
donde,escuchar,2
abuso,disciplina,2
disciplina,psicologico,2
abuso,psicologico,2
agresion,juicio,2
denunciar,institucion,2
campana,oficialmente,2
enviar,sheinbaum,2
caracter,marina,2
caracter,denunciar,2
denunciar,gobernadora,2
acto,gobernadora,2
denunciar,escuchar,2
escuchar,ocupar,2
institucion,ocupar,2
investigar,palacio,2
enviar,institucion,2
asumir,militar,2
asumir,juicio,2
denuncia,gente,2
abuso,denunciar,2
correspondiente,enviar,2
cuando,documento,2
aprovechamiento,marina,2
marina,mitad,2
correspondiente,proceder,2
evitar,proceder,2
cuando,evitar,2
cuando,sheinbaum,2
campana,obviamente,2
denunciar,sheinbaum,2
donde,obviamente,2
denunciar,donde,2
evitar,gente,2
revisar,volver,2
