source,target,weight
denunciar,pasar,16
delito,ley,15
derecho,ley,14
control,proceso,14
delito,proceso,12
comenzar,informar,11
comenzar,historia,11
comenzar,familiar,11
legal,proceso,11
asegurar,comenzar,11
derecho,pasar,11
familiar,pasar,11
elemento,policia,10
declarar,indicar,10
delito,detener,10
ley,pasar,10
cabeza,vaca,10
detener,ley,10
asegurar,proceso,10
derecho,proceso,9
informar,proceso,9
delito,relacionado,9
judicial,proceso,9
control,juez,9
asegurar,informar,9
enfrentar,pasar,9
control,detener,9
asegurar,elemento,8
delito,pasar,8
asegurar,pasar,8
congreso,ley,8
detener,pasar,8
ley,protocolo,8
elemento,proceso,8
indicar,proceso,8
detener,elemento,7
elemento,informar,7
indicar,relacionado,7
delito,fgr,7
asegurar,federal,7
declarar,informar,7
comenzar,pasar,7
arma,fuego,7
denunciar,detener,7
denunciar,familiar,7
control,derecho,7
febrero,proceso,7
proceso,vigente,7
determinar,proceso,7
asegurar,ley,6
derecho,informar,6
federal,informar,6
carretera,federal,6
carretera,elemento,6
detener,relacionado,6
delito,judicial,6
ley,proceso,6
control,federal,6
asegurar,control,6
asegurar,declarar,6
cabeza,pasar,6
asegurar,indicar,6
control,denunciar,6
arma,asegurar,6
control,familiar,6
pasar,resultar,6
detener,homicidio,6
indicar,informar,6
familiar,informar,6
ley,relacionado,6
denunciar,juez,6
detener,familiar,5
carretera,fallecido,5
altura,elemento,5
altura,carretera,5
fgr,resultar,5
fgr,relacionado,5
detener,fgr,5
detener,proceso,5
familiar,historia,5
abril,delito,5
asegurar,relacionado,5
control,elemento,5
asegurar,detener,5
control,declarar,5
irregularidad,pasar,5
asegurar,irregularidad,5
comenzar,elemento,5
comenzar,solido,5
control,pasar,5
denunciar,irregularidad,5
informar,relacionado,5
asegurar,carretera,5
pasar,pena,5
informar,pasar,5
enfrentar,historia,5
acompanar,historia,5
declarar,derecho,5
delito,elemento,5
historia,pena,5
pasar,proceso,5
declarar,proceso,5
cabeza,policia,5
probable,proceso,5
aparecer,historia,4
carretera,originario,4
asegurar,protocolo,4
delito,indicar,4
federal,indicar,4
detener,federal,4
federal,fgr,4
delito,determinar,4
delito,juez,4
elemento,relacionado,4
legal,relacionado,4
asegurar,legal,4
elemento,movilizacion,4
enfrentar,extradicion,4
enfrentar,proceso,4
informar,juez,4
control,informar,4
comenzar,control,4
control,policia,4
control,ley,4
derecho,familiar,4
pasar,quitar,4
asegurar,fuego,4
elemento,intervencion,4
homicidio,pasar,4
cabeza,denunciar,4
carretera,informar,4
altura,informar,4
asegurar,movilizacion,4
acompanar,ley,4
arma,informar,4
delito,homicidio,4
juez,originario,4
federal,judicial,4
declarar,ley,4
incrementar,informar,4
delito,denunciar,4
ceremonia,pasar,4
enfrentar,indicar,4
mover,pasar,4
denunciar,determinar,4
enfrentar,ley,4
acompanar,derecho,4
juez,resultar,4
juez,pasar,4
carretera,pasar,4
historia,pasar,4
delito,pena,4
pena,relevancia,4
denunciar,policia,4
derecho,violar,4
denunciar,derecho,4
detener,juez,4
declarar,familiar,4
historia,vaca,4
historia,judicial,4
derecho,juez,4
informar,resultar,4
familiar,pena,3
detener,lleno,3
familiar,lleno,3
asegurar,disposicion,3
comenzar,derecho,3
comenzar,proceso,3
acompanar,comenzar,3
detener,resultar,3
federal,relacionado,3
fgr,proceso,3
detener,judicial,3
familiar,quitar,3
delito,pareja,3
cabeza,federal,3
extradicion,vaca,3
asegurar,negar,3
cabeza,derecho,3
fgr,informar,3
policia,protocolo,3
control,protocolo,3
elemento,federal,3
control,lleno,3
control,ilegal,3
familiar,ilegal,3
cabeza,violar,3
federal,quitar,3
pasar,violar,3
declarar,pasar,3
denunciar,quitar,3
aparecer,pasar,3
elemento,pasar,3
fuego,relacionado,3
arma,elemento,3
determinar,legal,3
denunciar,homicidio,3
altura,asegurar,3
altura,legal,3
arma,fgr,3
ceremonia,juez,3
determinar,ley,3
denunciar,relacionado,3
familiar,legal,3
abril,pasar,3
carretera,comenzar,3
informar,marca,3
indicar,marca,3
detener,informar,3
determinar,elemento,3
asegurar,homicidio,3
arma,carretera,3
fgr,probable,3
ilegal,pasar,3
enfrentar,pena,3
enfrentar,resultar,3
