source,target,weight
bienestar,fortalecer,29
espacio,fortalecer,29
desarrollo,fortalecer,26
accion,fortalecer,21
actividad,desarrollo,19
calidad,vida,18
bienestar,vida,18
infraestructura,obra,17
bienestar,espacio,15
fortalecer,vida,15
fortalecer,proyecto,14
accion,bienestar,14
mejorar,vida,13
obra,vida,13
fortalecer,infraestructura,13
bienestar,compromiso,13
desarrollo,proyecto,13
bienestar,desarrollo,12
compromiso,fortalecer,12
bienestar,comunidad,12
agua,proyecto,12
infraestructura,proyecto,12
entidad,obra,12
accion,sector,12
accion,actividad,11
calidad,mejorar,11
comunidad,fortalecer,11
agua,obra,11
fortalecer,principal,11
fortalecer,internacional,11
accion,secretario,11
bienestar,tamaulipecos,10
accion,comunidad,10
compromiso,desarrollo,10
fortalecer,mejorar,10
comunidad,espacio,10
fortalecer,permitir,10
agua,secretario,10
beneficio,bienestar,10
accion,espacio,10
actividad,sector,10
actividad,fortalecer,10
digno,espacio,9
espacio,obra,9
accion,compromiso,9
mejorar,movilidad,9
mejorar,obra,9
accion,principal,9
espacio,vida,9
bienestar,contribuir,9
fortalecer,secretario,9
convivencia,espacio,9
bienestar,frente,9
accion,beneficio,9
desarrollo,internacional,9
fortalecer,movilidad,8
coordinacion,fortalecer,8
accion,desarrollo,8
proyecto,sector,8
permitir,sector,8
espacio,permitir,8
fortalecer,sector,8
compromiso,espacio,8
desarrollo,espacio,8
actividad,entidad,8
agua,desarrollo,8
accion,cabo,8
agua,parque,7
bienestar,mejorar,7
fortalecer,futuro,7
accion,vida,7
agua,comunidad,7
compartir,fortalecer,7
actividad,cabo,7
infraestructura,mejorar,7
brindar,movilidad,7
calidad,obra,7
ciudadania,fortalecer,7
espacio,proyecto,7
permitir,principal,7
desarrollo,secretario,7
coordinacion,desarrollo,7
obras,publicas,7
desarrollo,principal,7
bienestar,calidad,7
bienestar,infraestructura,7
espacio,sector,7
internacional,sector,7
bienestar,sector,7
actividad,proyecto,7
obra,proyecto,7
entidad,infraestructura,7
transito,vialidad,7
agua,rio,7
actividad,espacio,7
accion,entidad,7
beneficio,ciudadania,7
beneficio,secretario,7
conjunto,obra,7
internacional,vida,6
bienestar,futuro,6
espacio,futuro,6
fortalecer,obra,6
movilidad,obra,6
desarrollo,futuro,6
comunidad,vida,6
comunidad,mejorar,6
compromiso,comunidad,6
espacio,frente,6
accion,urbano,6
infraestructura,movilidad,6
brindar,fortalecer,6
brindar,mejorar,6
bienestar,obra,6
fortalecer,frente,6
permitir,proyecto,6
brindar,espacio,6
obra,permitir,6
permitir,vida,6
desarrollo,infraestructura,6
espacio,infraestructura,6
bienestar,compartir,6
principal,sector,6
compromiso,proyecto,6
desarrollo,sector,6
agua,fortalecer,6
bienestar,ciudadania,6
mejorar,sector,6
convivencia,fortalecer,6
bienestar,perro,6
bienestar,proyecto,6
compromiso,reflejar,6
urbano,vida,6
entidad,fortalecer,6
entidad,estrategico,6
agua,frente,6
bienestar,brindar,6
actividad,internacional,6
transito,vial,6
vial,vialidad,6
beneficio,principal,6
agua,bienestar,5
fundamental,internacional,5
digno,fortalecer,5
futuro,vida,5
cabo,obra,5
compromiso,vida,5
brindar,permitir,5
bienestar,permitir,5
coordinacion,secretario,5
contribuir,fortalecer,5
infraestructura,urbano,5
fortalecer,urbano,5
espacio,sesion,5
fortalecer,sesion,5
compartir,movilidad,5
actividad,perro,5
actividad,principal,5
fortalecer,tampicovacontodo,5
convivir,espacio,5
obra,secretario,5
entidad,principal,5
entidad,proyecto,5
entidad,sector,5
comunidad,convivencia,5
actividad,comunidad,5
comunidad,permitir,5
agua,recordar,5
comunidad,obra,5
bienestar,cabo,5
infraestructura,principal,5
beneficio,fortalecer,5
contribuir,desarrollo,5
accion,infraestructura,5
cabo,fortalecer,5
comunidad,desarrollo,5
accion,obra,5
accion,ciudadania,5
cabo,comunidad,5
internacional,proyecto,5
desarrollo,obra,4
bienestar,traducir,4
digno,obra,4
entorno,vida,4
compromiso,mejorar,4
calidad,fortalecer,4
calidad,compromiso,4
calidad,desarrollo,4
espacio,reconocido,4
compartir,espacio,4
mejorar,tampiquenas,4
noticia,tampicovacontodo,4
accion,movilidad,4
accion,contribuir,4
contribuir,movilidad,4
brindar,obra,4
movilidad,vida,4
brindar,vida,4
compromiso,obra,4
frente,proyecto,4
accion,permitir,4
comunidad,proyecto,4
proyecto,vida,4
conjunto,desarrollo,4
conjunto,fortalecer,4
accion,coordinacion,4
perro,vida,4
espacio,mejorar,4
digno,movilidad,4
cual,perro,4
actividad,aprender,4
actividad,vida,4
compromiso,reafirmar,4
compromiso,tampiquenas,4
internacional,permitir,4
cabo,espacio,4
bienestar,tampicovacontodo,4
bienestar,secretario,4
obra,sector,4
proyecto,reflejar,4
desarrollo,ganado,4
agua,sector,4
cabo,proyecto,4
agua,cabo,4
actividad,bienestar,4
principal,proyecto,4
entidad,permitir,4
beneficio,desarrollo,4
desarrollo,entidad,4
compromiso,internacional,4
desarrollo,permitir,4
futuro,proyecto,4
brindar,infraestructura,4
principal,urbano,4
beneficio,compartir,4
vialidad,vida,4
entorno,urbano,4
frente,secretario,4
agua,compartir,4
aprender,internacional,4
agente,vialidad,4
rio,vida,4
conjunto,movilidad,4
principal,secretario,4
calidad,entidad,4
internacional,mejorar,3
fundamental,obra,3
desarrollo,vida,3
desarrollo,movilidad,3
fortalecer,tamaulipecos,3
agilizar,transito,3
tamaulipecos,vida,3
futuro,tamaulipecos,3
comunidad,futuro,3
futuro,mejorar,3
accion,mejorar,3
accion,agua,3
compartir,desarrollo,3
fortalecer,tampiquena,3
compartir,reflejar,3
desarrollo,urbano,3
accion,reflejar,3
desarrollo,reflejar,3
actividad,reflejar,3
mejorar,proyecto,3
entorno,proyecto,3
noticia,proyecto,3
contribuir,proyecto,3
movilidad,proyecto,3
calidad,movilidad,3
plataforma,sector,3
ciudadania,frente,3
frente,permitir,3
brindar,proyecto,3
espacio,principal,3
ciudadania,comunidad,3
comunidad,fundamental,3
obra,rio,3
espacio,rio,3
permitir,rio,3
contribuir,espacio,3
actividad,parque,3
fortalecer,seguimiento,3
noticia,vida,3
coordinacion,permitir,3
conjunto,permitir,3
contribuir,tampiquena,3
permitir,perro,3
principal,vida,3
perro,principal,3
movilidad,principal,3
accion,sociedad,3
parque,sociedad,3
mejorar,urbano,3
parque,proyecto,3
secretario,sociedad,3
desarrollo,obras,3
desarrollo,publicas,3
publicas,urbano,3
desarrollo,seguimiento,3
estrategico,proyecto,3
contribuir,mejorar,3
aprender,sesion,3
actividad,convivir,3
espacio,reafirmar,3
espacio,internacional,3
entorno,fortalecer,3
accion,entorno,3
calidad,entorno,3
calidad,comunidad,3
cabo,desarrollo,3
comunidad,rio,3
