source,target,weight
impulsado,pardo,10
federal,pardo,9
decision,tomar,9
olga,senadora,8
senadora,sosa,8
mujer,responsable,8
mujer,presente,8
mujer,venir,8
mujer,promover,8
decision,responsable,8
olga,sosa,7
economico,encuentro,7
federal,participacion,6
participacion,promover,6
pardo,promover,6
apoyar,responsable,6
encuentro,iniciativa,6
economico,tomar,6
federal,responsable,6
beneficiar,garcia,6
economico,mujer,6
federal,garcia,6
impulsado,iniciativa,6
iniciativa,pardo,6
impulsado,mujer,6
pardo,participacion,5
economico,iniciativa,5
impulsado,plaza,5
energia,federal,5
responsable,tomar,5
diputada,mujer,5
federal,sosa,5
economico,promover,4
competitivo,economico,4
apoyar,plaza,4
agradecer,tierra,4
garcia,tierra,4
agradecer,garcia,4
apoyar,energia,4
encuentro,impulsado,4
direccion,mujer,4
federal,mover,4
responsable,testigo,4
plazo,testigo,4
encuentro,presente,4
iniciativa,promover,4
iniciativa,mujer,4
direccion,federal,4
pardo,tierra,3
pardo,presente,3
impulsado,presente,3
federal,impulsado,3
participacion,responsable,3
pardo,responsable,3
economico,pardo,3
pardo,venir,3
beneficiar,pardo,3
beneficiar,economico,3
economico,olga,3
olga,promover,3
iniciativa,sosa,3
agradecer,direccion,3
agradecer,iniciativa,3
competitivo,plaza,3
corazon,plaza,3
apoyar,corazon,3
preparacion,zacil,3
agradecer,zacil,3
agradecer,encuentro,3
mujer,olga,3
mujer,sosa,3
garcia,responsable,3
responsable,tecnologia,3
economico,federal,3
plaza,tomar,3
herramienta,mujer,3
economico,participacion,3
apoyar,venir,3
economico,presente,3
tomar,venir,3
apostar,economico,3
gloria,responsable,3
testigo,venir,3
autorizacion,plazo,3
participacion,plazo,3
aprovechar,economico,3
encuentro,senadora,3
encuentro,patria,3
iniciativa,patria,3
impulsado,patria,3
impulsado,promover,3
direccion,presente,3
mujer,patria,3
decision,mujer,3
aparecer,mujer,3
decision,garcia,3
federal,iniciativa,3
economico,responsable,3
originario,responsable,3
decision,tecnologia,3
corazon,presente,2
presente,tierra,2
pardo,posicion,2
federal,posicion,2
promover,responsable,2
economico,venir,2
economico,senadora,2
promover,sosa,2
iniciativa,senadora,2
iniciativa,olga,2
herramienta,olga,2
herramienta,iniciativa,2
corazon,direccion,2
agradecer,corazon,2
corazon,economico,2
economico,herramienta,2
lleno,plaza,2
apoyar,zacil,2
agradecer,lleno,2
encuentro,lleno,2
garcia,zacil,2
direccion,energia,2
apoyar,direccion,2
direccion,plaza,2
diputada,economico,2
omar,sosa,2
garcia,omar,2
mover,mujer,2
apoyar,federal,2
beneficiar,mujer,2
federal,originario,2
originario,participacion,2
tierra,tomar,2
mujer,senadora,2
apoyar,mover,2
apoyar,herramienta,2
herramienta,mover,2
encuentro,mover,2
diputada,participacion,2
corazon,participacion,2
corazon,diputada,2
apoyar,impulsado,2
impulsado,venir,2
plaza,venir,2
pardo,tomar,2
participacion,pese,2
participacion,roberto,2
garcia,mujer,2
gloria,mujer,2
mover,responsable,2
responsable,venir,2
apoyar,aprovechar,2
clave,responsable,2
omar,testigo,2
omar,plazo,2
mujer,participacion,2
participacion,tomar,2
apoyar,tomar,2
agradecer,promover,2
herramienta,tecnologia,2
encuentro,olga,2
olga,patria,2
encuentro,sosa,2
patria,sosa,2
pardo,patria,2
mujer,pardo,2
clave,participacion,2
apoyar,patria,2
absoluto,responsable,2
decision,economico,2
direccion,responsable,2
direccion,testigo,2
mover,pardo,2
mover,testigo,2
corazon,mujer,2
corazon,venir,2
patria,venir,2
aprovechar,direccion,2
federal,senadora,2
decision,federal,2
competitivo,federal,2
competitivo,participacion,2
competitivo,promover,2
direccion,tomar,2
aprovechar,tomar,2
apostar,federal,2
economico,roberto,2
beneficiar,iniciativa,2
olga,participacion,2
originario,tomar,2
decision,originario,2
originario,tecnologia,2
energia,tecnologia,2
aparecer,posicion,2
apostar,posicion,2
posicion,preparacion,2
aparecer,apostar,2
aparecer,preparacion,2
aparecer,autorizacion,2
encuentro,testigo,2
encuentro,posicion,2
impulsado,sostenible,2
pardo,sostenible,2
corazon,energia,2
aparecer,garcia,2
decision,participacion,2
federal,lleno,2
diputada,federal,2
direccion,pese,2
corazon,tierra,1
impulsado,posicion,1
participacion,posicion,1
posicion,responsable,1
responsable,tierra,1
promover,tierra,1
economico,tierra,1
tierra,venir,1
beneficiar,venir,1
promover,senadora,1
herramienta,sosa,1
autorizacion,direccion,1
agradecer,autorizacion,1
autorizacion,corazon,1
autorizacion,iniciativa,1
agradecer,olga,1
corazon,iniciativa,1
corazon,olga,1
competitivo,olga,1
economico,plaza,1
competitivo,herramienta,1
herramienta,plaza,1
herramienta,lleno,1
competitivo,lleno,1
corazon,lleno,1
apoyar,lleno,1
plaza,zacil,1
corazon,zacil,1
corazon,preparacion,1
apoyar,preparacion,1
agradecer,preparacion,1
