source,target,weight
altamira,tamaulipas,76
reynosa,tamaulipas,70
cdvictoria,tamaulipas,63
jornada,tamaulipas,50
matamoros,tamaulipas,48
julio,tamaulipas,43
alto,tamaulipas,38
matamoros,reynosa,37
sistema,tamaulipas,33
altamira,reynosa,29
cdvictoria,reynosa,26
antonio,julio,25
matamoros,nuevolaredo,24
antonio,tamaulipas,23
preventivo,prision,22
altamira,matamoros,22
iniciar,tamaulipas,21
cdvictoria,matamoros,21
antonio,campos,19
lluvia,tamaulipas,18
registrar,tamaulipas,18
nuevolaredo,reynosa,18
macias,maria,16
altamira,cdvictoria,16
ambiente,tamaulipas,15
tamaulipas,tarde,15
prision,tamaulipas,14
nuevolaredo,tamaulipas,14
iniciar,reynosa,13
antonio,sol,13
julio,maria,13
reynosa,riobravo,13
nuevolaredo,riobravo,13
sol,tamaulipas,12
altamira,julio,12
altamira,iniciar,11
monterrey,tamaulipas,11
campos,julio,11
tamaulipas,temperatura,11
preventivo,tamaulipas,11
ambiente,jornada,11
altamira,nuevolaredo,11
exigencia,tamaulipas,10
incluir,tamaulipas,10
leon,tamaulipas,10
altamira,prision,10
altamira,preventivo,10
altamira,alto,10
escenario,tamaulipas,10
ciudadvictoria,tamaulipas,10
matamoros,riobravo,10
elmante,tamaulipas,9
prever,tamaulipas,9
grado,temperatura,9
campos,tamaulipas,9
antonio,jornada,9
maria,tamaulipas,9
iniciar,sistema,9
julio,registrar,9
jornada,matamoros,9
cdmx,tamaulipas,8
manuel,tamaulipas,8
julio,sol,8
julio,macias,8
grado,tamaulipas,8
registrar,reynosa,8
reynosa,vallehermoso,8
riobravo,vallehermoso,8
nuevolaredo,vallehermoso,8
pronostico,tamaulipas,7
alto,leon,7
altamira,jornada,7
altamira,leon,7
leon,manuel,7
cdvictoria,nuevolaredo,7
raul,tamaulipas,6
lluvia,pronostico,6
altamira,registrar,6
leon,monterrey,6
julio,preventivo,6
alto,temperatura,6
sensacion,termico,6
alto,reynosa,6
altamira,ciudadmadero,6
ciudadmadero,matamoros,6
altamira,convenio,6
ambiente,tarde,5
alto,manuel,5
grado,tarde,5
ambiente,temperatura,5
leon,registrar,5
julio,prision,5
jornada,tarde,5
macias,tamaulipas,5
lluvia,temperatura,5
intenso,tamaulipas,5
grado,sensacion,5
tamaulipas,termico,5
exigencia,julio,5
ciudadvictoria,reynosa,5
sensacion,tamaulipas,5
altamira,elmante,5
ciudadmadero,elmante,5
matamoros,vallehermoso,5
nuevolaredo,nuevoleon,5
alto,antonio,4
sistema,tarde,4
tarde,temperatura,4
ambiente,grado,4
grado,sol,4
dictar,prision,4
dictar,preventivo,4
altamira,antonio,4
maria,monterrey,4
cercano,jornada,4
julio,localsabado,4
alto,lluvia,4
sensacion,temperatura,4
ambiente,julio,4
alto,campos,4
alto,grado,4
alto,registrar,4
suspension,tamaulipas,4
intenso,matamoros,4
iniciar,maria,4
altamira,maria,4
cdmx,reynosa,4
ciudadvictoria,nuevolaredo,4
cdvictoria,elmante,4
cdvictoria,ciudadmadero,4
ciudadmadero,reynosa,4
ciudadmadero,riobravo,4
nuevoleon,riobravo,4
nuevoleon,vallehermoso,4
nuevoleon,tamaulipas,4
iniciar,sol,4
altamira,riobravo,4
alto,iniciar,3
antonio,cdmx,3
antonio,tarde,3
cdmx,tarde,3
iniciar,tarde,3
ambiente,antonio,3
julio,localmiercoles,3
localmiercoles,tamaulipas,3
minimo,tamaulipas,3
alto,raul,3
julio,sistema,3
lluvia,sistema,3
prever,sistema,3
ambiente,reynosa,3
dictar,julio,3
altamira,dictar,3
altamira,campos,3
atleta,convenio,3
altamira,incluir,3
jornada,julio,3
iniciar,julio,3
iniciar,jornada,3
intenso,lluvia,3
pronostico,temperatura,3
prever,temperatura,3
grado,termico,3
sensacion,sol,3
temperatura,termico,3
sol,temperatura,3
reynosa,temperatura,3
matamoros,temperatura,3
julio,prever,3
alto,monterrey,3
escenario,registrar,3
cercano,tamaulipas,3
marzo,tamaulipas,3
ambiente,escenario,3
iniciar,macias,3
altamira,ambiente,3
iniciar,matamoros,3
cdmx,matamoros,3
nuevolaredo,tarde,3
matamoros,tarde,3
ciudadvictoria,matamoros,3
altamira,ciudadvictoria,3
leon,victor,3
manuel,victor,3
lluvia,tarde,3
prision,probable,3
matamoros,registrar,3
grado,iniciar,3
grado,intenso,3
intenso,tarde,3
leon,temperatura,3
alto,matamoros,3
jornada,sol,3
alto,cdmx,2
alto,ambiente,2
antonio,iniciar,2
cdmx,manuel,2
campos,dictar,2
incluir,julio,2
incluir,sistema,2
julio,raul,2
altamira,pronostico,2
exigencia,leon,2
alto,exigencia,2
intenso,jornada,2
altamira,intenso,2
antonio,preventivo,2
alto,cercano,2
convenio,deportes,2
atleta,deportes,2
incluir,iniciar,2
jornada,minimo,2
antonio,minimo,2
minimo,tarde,2
julio,reynosa,2
maria,reynosa,2
localsabado,maria,2
campos,iniciar,2
exigencia,reynosa,2
jornada,temperatura,2
grado,pronostico,2
grado,prever,2
prever,sensacion,2
prever,termico,2
prever,sol,2
ambiente,matamoros,2
escenario,iniciar,2
campos,leon,2
antonio,reynosa,2
julio,victor,2
maria,victor,2
marzo,sol,2
grado,leon,2
iniciar,registrar,2
julio,suspension,2
antonio,escenario,2
sistema,suspension,2
maria,sistema,2
registrar,sistema,2
registrar,suspension,2
maria,registrar,2
matamoros,sistema,2
reynosa,sistema,2
alto,julio,2
cdvictoria,jornada,2
cdvictoria,iniciar,2
julio,tarde,2
reynosa,tarde,2
ambiente,lluvia,2
ambiente,termico,2
sensacion,tarde,2
monterrey,reynosa,2
manuel,reynosa,2
dictar,manuel,2
altamira,sol,2
jornada,registrar,2
tamaulipas,vallehermoso,2
manuel,prision,2
manuel,monterrey,2
probable,tamaulipas,2
preventivo,probable,2
altamira,monterrey,2
cdmx,ciudadmadero,2
riobravo,tamaulipas,2
nuevolaredo,temperatura,2
cdmx,nuevolaredo,2
cercano,sistema,2
localmiercoles,registrar,2
ambiente,leon,2
iniciar,sensacion,2
tarde,termico,2
grado,lluvia,2
grado,registrar,2
manuel,matamoros,2
altamira,prever,2
altamira,lluvia,2
monterrey,nuevoleon,2
alto,tarde,1
ambiente,iniciar,1
antonio,localmiercoles,1
lluvia,manuel,1
manuel,raul,1
pronostico,sistema,1
prever,pronostico,1
ambiente,sol,1
campos,registrar,1
leon,raul,1
monterrey,raul,1
iniciar,raul,1
antonio,lluvia,1
deportes,marzo,1
convenio,marzo,1
atleta,marzo,1
antonio,dictar,1
antonio,prision,1
campos,prision,1
campos,preventivo,1
cercano,registrar,1
cdmx,minimo,1
localsabado,reynosa,1
localsabado,tamaulipas,1
macias,reynosa,1
