source,target,weight
academia,doenitz,51
danna,yanina,51
academia,militarizada,44
doenitz,militarizada,37
fiscalia,general,29
academia,yanina,24
academia,muerte,23
academia,danna,20
elemento,fiscalia,18
audiencia,yanina,18
academia,joven,17
adolescente,muerte,16
academia,quintos,15
fiscalia,orden,15
academia,fiscalia,15
danna,fiscalia,14
audiencia,defensa,14
academia,adolescente,14
audiencia,danna,14
doenitz,joven,13
fiscalia,persona,13
muerte,persona,13
academia,persona,13
orden,prueba,12
academia,feminicidio,12
aprehension,orden,12
feminicidio,general,12
doenitz,yanina,12
doenitz,quintos,11
joven,militarizada,11
academia,ocurrir,11
danna,orden,11
fiscalia,prueba,11
audiencia,imputado,11
academia,directivo,10
fiscalia,yanina,10
fiscalia,joven,10
joven,persona,10
joven,presentar,10
academia,milenio,10
academia,ocurrido,10
fiscalia,militarizada,10
general,joven,9
academia,defensa,9
defensa,doenitz,9
elemento,general,9
academia,alumno,9
militarizada,muerte,9
audiencia,prueba,9
feminicidio,joven,9
academia,morir,9
estrella,mora,9
estrella,persona,9
militarizada,persona,9
doenitz,persona,9
academia,entrevista,9
danna,quintos,9
militarizada,quintos,9
feminicidio,fiscalia,9
danna,feminicidio,9
audiencia,integral,9
danna,permanecer,9
integral,joven,8
doenitz,muerte,8
muerte,prueba,8
elemento,persona,8
ocurrir,persona,8
entrevista,persona,8
persona,prueba,8
joven,yanina,8
danna,estrella,8
mora,yanina,8
adolescente,militarizada,8
doenitz,ocurrido,8
quintos,yanina,8
feminicidio,yanina,8
dato,entrevista,8
permanecer,yanina,8
audiencia,jueza,8
danna,jueza,8
academia,presentar,7
joven,muerte,7
joven,morir,7
fiscalia,video,7
interior,persona,7
abogado,yanina,7
abogado,fiscalia,7
orden,persona,7
aprehension,fiscalia,7
danna,doenitz,7
danna,mora,7
adolescente,persona,7
audiencia,joven,7
danna,joven,7
adolescente,yanina,7
joven,quintos,7
joven,video,7
detencion,fiscalia,7
dato,fiscalia,7
adolescente,quintos,7
militarizada,yanina,7
dato,prueba,7
audiencia,permanecer,7
adolescente,joven,6
defensor,joven,6
doenitz,permanecer,6
academia,estrella,6
defensa,muerte,6
doenitz,orden,6
persona,ubicado,6
fiscalia,muerte,6
audiencia,fiscalia,6
defensa,prueba,6
audiencia,persona,6
feminicidio,presentar,6
militarizada,morir,6
orden,presentar,6
aprehension,danna,6
audiencia,doenitz,6
detencion,muerte,6
muerte,yanina,6
militarizada,ocurrido,6
danna,militarizada,6
adolescente,permanecer,6
persona,quintos,6
academia,audiencia,6
defensa,imputado,6
audiencia,diligencia,6
mora,quintos,6
prueba,video,6
general,persona,5
exponer,persona,5
fondo,persona,5
entrevista,muerte,5
academia,interior,5
interior,militarizada,5
doenitz,interior,5
orden,yanina,5
persona,yanina,5
militarizada,mora,5
adolescente,doenitz,5
doenitz,feminicidio,5
academia,video,5
academia,general,5
identificar,persona,5
audiencia,presentar,5
estrella,identificar,5
detencion,persona,5
general,mensaje,5
entrevista,milenio,5
academia,permanecer,5
canal,video,5
dato,persona,5
elemento,yanina,5
video,yanina,5
academia,detencion,5
danna,persona,5
carpeta,fiscalia,5
joven,puente,5
acudir,persona,5
persona,presentar,5
feminicidio,ocurrido,5
muerte,permanecer,5
doenitz,fiscalia,5
defensa,yanina,5
carpeta,defensa,5
carpeta,ocurrir,5
canal,dato,5
dato,general,5
adolescente,defensor,4
general,presentar,4
defensa,joven,4
alumno,joven,4
alumno,militarizada,4
militarizada,orden,4
muerte,orden,4
general,interior,4
morir,persona,4
feminicidio,quintos,4
abogado,danna,4
danna,general,4
carpeta,prueba,4
acudir,danna,4
acudir,joven,4
defensor,fiscalia,4
joven,orden,4
aprehension,yanina,4
estrella,yanina,4
mora,persona,4
academia,mora,4
detencion,doenitz,4
feminicidio,militarizada,4
militarizada,video,4
doenitz,video,4
doenitz,posteriormente,4
academia,posteriormente,4
interior,muerte,4
entrevista,joven,4
acudir,orden,4
general,permanecer,4
mensaje,video,4
presuntamente,yanina,4
militarizada,permanecer,4
canal,doenitz,4
audiencia,militarizada,4
milenio,militarizada,4
danna,voluntad,4
academia,voluntad,4
carpeta,diligencia,4
dato,orden,4
aprehension,dato,4
academia,identificar,4
morir,quintos,4
audiencia,quintos,4
audiencia,ocurrido,4
ocurrido,quintos,4
jueza,quintos,4
ocurrido,persona,4
audiencia,muerte,4
doenitz,morir,4
defensa,integral,4
ocurrir,video,4
audiencia,ocurrir,4
audiencia,carpeta,4
bomberos,persona,4
defensa,permanecer,4
adolescente,ocurrido,4
danna,ocurrir,4
prueba,yanina,4
carpeta,yanina,4
integral,yanina,4
jueza,yanina,4
fiscalia,puente,4
