source,target,weight
fortalecer,impulsar,40
fortalecer,municipio,24
economico,fortalecer,24
impulsar,oportunidad,23
fortalecer,generar,23
fortalecer,oportunidad,23
economico,impulsar,20
economico,generar,20
generar,impulsar,20
economico,oportunidad,19
generar,oportunidad,18
deporte,tampicotecuida,18
fortalecer,tampicotecuida,17
oportunidad,tampicotecuida,16
entrega,fortalecer,14
magicos,pueblos,14
esfuerzo,fortalecer,14
impulsar,reconocer,12
impulsar,tampicotecuida,12
magicos,tianguis,12
distintivo,entrega,12
pueblos,tianguis,11
entrega,tercero,11
deporte,impulsar,11
emprendedor,fortalecer,10
anunciar,club,10
argentina,sueno,10
argentina,campeon,10
fortalecer,sociedad,9
economico,sociedad,9
esfuerzo,orgullo,9
anunciar,decision,9
club,portales,9
concanaco,servytur,9
distintivo,tercero,9
comite,pueblos,8
magicos,organizador,8
breve,club,8
anunciar,previo,8
anunciar,colgar,8
competir,municipio,8
competir,deporte,8
argentina,hazana,8
fortalecer,reconocer,8
fortalecer,seguimiento,8
fortalecer,orgullo,8
deporte,oportunidad,8
impulsar,municipio,7
fortalecer,servytur,7
generar,reconocer,7
sede,tianguis,7
pueblos,sede,7
magicos,sede,7
comite,organizador,7
breve,portales,7
breve,tampiqueno,7
club,tampiqueno,7
previo,tampiqueno,7
breve,previo,7
club,previo,7
exponente,municipio,7
generar,municipio,7
organizador,pueblos,7
esfuerzo,municipio,7
estudiante,oportunidad,6
estudiante,impulsar,6
estudiante,fortalecer,6
economico,municipio,6
anunciar,oportunidad,6
entrega,municipio,6
entrega,impulsar,6
municipio,oportunidad,6
delegacion,municipio,6
entrenamiento,guant,6
municipio,sanamente,6
competir,sanamente,6
competir,exponente,6
exponente,sanamente,6
deporte,sanamente,6
deporte,exponente,6
deporte,sueno,6
municipio,rodriguez,6
esfuerzo,tampicotecuida,6
comite,tianguis,6
delegacion,rodriguez,6
distintivo,impulsar,6
crecer,fortalecer,6
representante,sociedad,5
generar,sociedad,5
concanaco,fortalecer,5
emprendedor,oportunidad,5
herramienta,oportunidad,5
estudiante,herramienta,5
estudiante,tampicotecuida,5
decision,fortalecer,5
anunciar,fortalecer,5
desear,estudiante,5
economico,reconocer,5
campeon,tampiqueno,5
deportista,medalla,5
deporte,esfuerzo,5
dedicacion,esfuerzo,5
decision,previo,5
magicos,noviembre,5
comite,magicos,5
mar,mediterraneo,5
mar,portales,5
mar,tampiqueno,5
mediterraneo,portales,5
mediterraneo,tampiqueno,5
breve,mediterraneo,5
portales,tampiqueno,5
anunciar,breve,5
cuidastir,entrenamiento,5
correcaminos,entrenamiento,5
amiga,entrenamiento,5
correcaminos,cuidastir,5
amiga,cuidastir,5
cuidastir,perrita,5
amiga,correcaminos,5
correcaminos,perrita,5
club,correcaminos,5
amiga,perrita,5
amiga,club,5
amiga,despedida,5
club,perrita,5
despedida,perrita,5
lomito,perrita,5
club,despedida,5
club,lomito,5
club,fiel,5
despedida,lomito,5
despedida,fiel,5
despedida,leal,5
fiel,lomito,5
leal,lomito,5
fiel,leal,5
dominio,tablero,5
compitar,dominio,5
dominio,municipio,5
compitar,tablero,5
municipio,tablero,5
competir,tablero,5
compitar,municipio,5
competir,compitar,5
compitar,sanamente,5
argentina,deporte,5
campeon,sueno,5
delegacion,fortalecer,5
emprendedor,impulsar,5
esfuerzo,impulsar,5
magicos,rodriguez,5
conjunto,fortalecer,5
distintivo,fortalecer,5
distintivo,municipio,5
entrega,esfuerzo,5
deporte,fortalecer,5
beisbol,campeon,5
economico,hechoentampico,4
campeonato,medalla,4
campeonato,conquistar,4
campeon,reconocer,4
esfuerzo,reconocer,4
dedicacion,deporte,4
anunciar,guant,4
colgar,decision,4
decision,guant,4
decision,entrenamiento,4
colgar,guant,4
colgar,entrenamiento,4
colgar,cuidastir,4
cuidastir,guant,4
correcaminos,guant,4
dominio,lomito,4
dominio,fiel,4
fiel,tablero,4
dominio,leal,4
leal,tablero,4
compitar,leal,4
destrozar,sanamente,4
destrozar,exponente,4
exponente,sueno,4
deporte,destrozar,4
destrozar,sueno,4
argentina,destrozar,4
campeon,destrozar,4
campeon,hazana,4
municipio,representante,4
competir,delegacion,4
argentina,club,4
fortalecer,rodriguez,4
generar,tampicotecuida,4
economico,tampicotecuida,4
convenciones,noviembre,4
noviembre,rodriguez,4
convenciones,rodriguez,4
pueblos,rodriguez,4
anunciar,economico,4
hechoentampico,tampicotecuida,4
economico,entrega,4
entrega,generar,4
emprendedor,servytur,4
fortalecer,representante,4
entrega,orgullo,4
deportista,fortalecer,4
orgullo,tampicotecuida,4
alianza,impulsar,4
club,deporte,4
anunciar,portales,4
dedicacion,tampicotecuida,4
deporte,economico,4
municipio,reconocer,4
beisbol,conquistar,4
beisbol,esfuerzo,4
campeon,esfuerzo,4
beisbol,reconocer,4
hechoentampico,tampiqueno,3
economico,esfuerzo,3
generar,representante,3
concanaco,oportunidad,3
concanaco,emprendedor,3
herramienta,tampicotecuida,3
oportunidad,reconocer,3
alianza,fortalecer,3
alianza,oportunidad,3
decision,oportunidad,3
municipio,tampiqueno,3
impulsar,tampiqueno,3
municipio,tampicotecuida,3
delegacion,deportista,3
conquistar,tampiqueno,3
campeon,campeonato,3
deportista,reconocer,3
deporte,deportista,3
deportista,esfuerzo,3
economico,previo,3
noviembre,tianguis,3
noviembre,pueblos,3
delegacion,tampicotecuida,3
desear,fortalecer,3
herramienta,seguimiento,3
deportista,municipio,3
delegacion,estudiante,3
delegacion,desear,3
delegacion,oportunidad,3
crecer,impulsar,3
club,oportunidad,3
economico,seguimiento,3
emprendedor,esfuerzo,3
rodriguez,tampicotecuida,3
economico,noviembre,3
organizador,tianguis,3
convenciones,pueblos,3
adolfo,sanamente,3
conjunto,economico,3
economico,pueblos,3
economico,magicos,3
economico,sede,3
delegacion,representante,3
competir,deportista,3
impulsar,servytur,3
impulsar,sociedad,3
distintivo,reconocer,3
fortalecer,tampiqueno,3
tampicotecuida,tampiqueno,3
representante,rodriguez,3
fortalecer,tercero,3
fortalecer,herramienta,3
distintivo,emprendedor,3
amiga,oportunidad,3
seguimiento,sociedad,3
desear,portales,3
deporte,generar,3
conjunto,impulsar,3
argentina,municipio,3
campeon,club,3
campeon,orgullo,3
beisbol,campeonato,3
beisbol,tampiqueno,3
fortalecer,tianguis,3
municipio,sociedad,2
municipio,orgullo,2
economico,orgullo,2
hechoentampico,sociedad,2
