source,target,weight
dia,encontrar,13
dia,juventud,12
dia,veracruz,12
encontrar,norte,9
labor,norte,8
dia,humano,8
encontrar,lograr,8
dia,universidad,7
dia,trabajador,7
dia,partido,7
dia,esperanza,6
ayuda,dia,6
labor,puesto,6
comercial,encontrar,6
dia,unico,6
veracruz,viaje,6
dia,puesto,6
carrera,universidad,6
norte,veracruz,6
tampia,universidad,6
encontrar,esperanza,5
dia,extranjero,5
convertir,dia,5
norte,via,5
encontrar,partido,5
olvidar,partido,5
ayuda,encontrar,5
disponible,encontrar,5
bolsa,encontrar,5
opcion,partido,5
partido,pronto,5
dia,labor,5
dia,mantenimiento,5
bolsa,mantenimiento,5
etc,veracruz,5
auxilio,maniobra,5
carrera,sede,5
norte,universidad,5
atractivo,tampia,5
dia,hermoso,4
emergencia,lograr,4
lograr,privado,4
hermoso,norte,4
emergencia,via,4
central,encontrar,4
carrera,convertir,4
encontrar,olvidar,4
olvidar,privado,4
encontrar,report,4
auxilio,emergencia,4
nacer,partido,4
comercial,opcion,4
privado,unico,4
lograr,viaje,4
merecer,norte,4
comercial,similar,4
humano,labor,4
dia,justo,4
encontrar,opcion,4
dia,norte,4
encontrar,protegido,4
etc,pobre,4
boca,encontrar,4
hermoso,unico,4
bolsa,dia,4
mantenimiento,naturaleza,4
partido,puesto,4
emergencia,maniobra,4
emergencia,labor,4
auxilio,labor,4
encontrar,via,4
encontrar,humano,4
convertir,veracruz,4
encontrar,unico,4
encontrar,pronto,4
encontrar,trabajador,4
dia,transporte,3
mauricio,transporte,3
humano,lograr,3
encontrar,privado,3
encontrar,justo,3
mira,partido,3
lograr,veracruz,3
dia,olvidar,3
encontrar,universidad,3
puesto,super,3
encontrar,super,3
encontrar,puesto,3
dia,merecer,3
pension,privado,3
dia,privado,3
dia,funcion,3
emergencia,puesto,3
encontrar,labor,3
carrera,manejo,3
encontrar,pobre,3
dia,idea,3
convertir,partido,3
veracruz,via,3
comercial,dia,3
dia,opcion,3
comercial,conurbado,3
atractivo,norte,3
dia,viaje,3
dia,lograr,3
mantenimiento,norte,3
opcion,viaje,3
ayuda,partido,3
sueno,via,3
convertir,encontrar,3
naturaleza,unico,3
dia,ordenar,3
lograr,via,3
boca,dia,3
privado,transporte,3
regresar,transporte,3
idea,juventud,3
sede,universidad,3
carrera,naturaleza,3
esperanza,lograr,3
sede,transporte,3
pronto,unico,3
atractivo,promocion,3
atractivo,veracruz,3
universidad,viaje,3
tampia,viaje,3
