source,target,weight
macias,maria,21
sector,situacion,11
situacion,titular,10
hidraulicos,recursos,8
cadena,revision,8
revisar,revision,8
restaurante,venta,8
reunion,secretario,8
cultura,escenario,7
empresarial,sector,7
administracion,venta,7
recursos,secretario,6
hidraulicos,secretario,6
estacionamiento,maria,6
estacionamiento,macias,6
reto,sector,6
escenario,sector,5
perdida,situacion,5
panorama,sector,5
fuga,situacion,5
plan,sector,5
administracion,reunion,5
sector,titular,5
integrante,maria,5
sector,venta,5
sector,sello,4
secretario,situacion,4
fuga,perdida,4
decidir,situacion,4
situacion,venta,4
reunion,titular,4
requerir,situacion,4
administracion,plan,4
secretario,titular,4
revisar,titular,4
sector,solucion,3
recuerdo,restaurante,3
cultura,recuerdo,3
cadena,reto,3
plan,titular,3
escenario,revision,3
estacionamiento,recuperacion,3
maria,recuperacion,3
macias,recuperacion,3
escenario,situacion,3
revisar,sector,3
comapa,sector,3
integrante,titular,3
inmobiliario,sector,3
comunicacion,situacion,3
integrante,situacion,3
revisar,situacion,3
restaurante,situacion,3
expectativa,integrante,3
empresarial,recursos,3
cocina,restaurante,3
cultura,reunion,3
administracion,sector,3
exposiciones,pierdar,3
establecimiento,venta,3
administracion,establecimiento,3
administracion,situacion,3
distancia,ganado,3
ganado,rural,3
rural,titular,3
revisar,rural,3
empresarial,venta,3
cuyo,maria,3
cuyo,macias,3
revisar,secretario,3
elevar,escenario,2
elevar,sector,2
honor,sector,2
elevar,sello,2
honor,sello,2
ambiental,sello,2
invertir,sector,2
invertir,maria,2
maria,seguido,2
recuerdo,solucion,2
cuyo,solucion,2
elevar,reto,2
cadena,elevar,2
cuyo,perdida,2
francisco,secretario,2
ambiental,escenario,2
agregar,perdida,2
consejo,revisar,2
secretario,sello,2
consejo,secretario,2
consejo,recursos,2
consejo,hidraulicos,2
alvarez,secretario,2
alvarez,recursos,2
alvarez,hidraulicos,2
plan,situacion,2
agregar,situacion,2
honor,salazar,2
consejo,revision,2
decidir,fuga,2
decidir,perdida,2
honor,revisar,2
cadena,revisar,2
comapa,empresarial,2
empresarial,reunion,2
empresarial,integrante,2
consejo,integrante,2
salazar,titular,2
marco,salazar,2
salazar,situacion,2
inmobiliario,requerir,2
requerir,secretario,2
francisco,gerente,2
gerente,sector,2
francisco,sector,2
requerir,sector,2
invertir,requerir,2
panorama,situacion,2
situacion,solucion,2
fuga,solucion,2
plan,requerir,2
requerir,titular,2
maria,situacion,2
invertir,suministro,2
maria,suministro,2
cadena,cultura,2
comunicacion,decidir,2
aire,cultura,2
expectativa,restaurante,2
elevar,restaurante,2
elevar,venta,2
elevar,salazar,2
expectativa,situacion,2
agregar,venta,2
cocina,cultura,2
administracion,comapa,2
situacion,suministro,2
suministro,titular,2
alvarez,titular,2
integrante,plan,2
consejo,plan,2
administracion,consejo,2
administracion,requerir,2
administracion,empresarial,2
empresarial,secretario,2
recursos,reunion,2
hidraulicos,reunion,2
planta,reto,2
recuperacion,sector,2
plan,reto,2
administracion,titular,2
cesar,salazar,2
garza,secretario,2
administracion,cesar,2
administracion,revisar,2
cesar,sector,2
cesar,situacion,2
cesar,cuyo,2
cuyo,estacionamiento,2
estacionamiento,restaurante,2
comunicacion,secretario,2
plan,revisar,2
plan,secretario,2
decidir,maria,2
distancia,maria,2
decidir,distancia,2
expectativa,sector,2
decidir,integrante,2
decidir,ganado,2
recuerdo,venta,2
secretario,union,2
maria,union,2
ganado,sector,2
ganado,revisar,2
afectado,ganado,2
ganado,salida,2
ganado,planta,2
planta,rural,2
cultura,sector,1
cultura,elevar,1
escenario,honor,1
elevar,honor,1
ambiental,honor,1
invertir,sello,1
ambiental,sector,1
ambiental,invertir,1
ambiental,cocina,1
cocina,sector,1
cocina,invertir,1
invertir,solucion,1
cocina,solucion,1
cocina,maria,1
cocina,seguido,1
maria,solucion,1
seguido,solucion,1
restaurante,solucion,1
maria,restaurante,1
maria,recuerdo,1
restaurante,seguido,1
recuerdo,seguido,1
cultura,seguido,1
cultura,restaurante,1
cultura,solucion,1
cultura,garza,1
garza,recuerdo,1
cuyo,recuerdo,1
garza,solucion,1
cuyo,garza,1
cuyo,elevar,1
cuyo,reto,1
cadena,cuyo,1
cuyo,situacion,1
francisco,situacion,1
cultura,venta,1
francisco,fuga,1
escenario,perdida,1
ambiental,perdida,1
agregar,fuga,1
cuyo,revisar,1
revisar,sello,1
cuyo,sello,1
consejo,cuyo,1
cuyo,secretario,1
consejo,sello,1
recursos,sello,1
elevar,panorama,1
honor,union,1
agregar,plan,1
agregar,titular,1
planta,situacion,1
cadena,suministro,1
revision,suministro,1
reto,suministro,1
elevar,suministro,1
reto,revision,1
elevar,revision,1
consejo,reto,1
consejo,elevar,1
cadena,consejo,1
consejo,escenario,1
cadena,escenario,1
celular,union,1
escenario,venta,1
administracion,planta,1
empresarial,honor,1
cadena,sector,1
empresarial,revisar,1
cadena,empresarial,1
empresarial,suministro,1
comapa,suministro,1
reunion,suministro,1
comapa,reunion,1
comapa,integrante,1
comapa,consejo,1
integrante,reunion,1
consejo,reunion,1
integrante,marco,1
consejo,titular,1
consejo,marco,1
consejo,salazar,1
marco,titular,1
marco,situacion,1
marco,requerir,1
requerir,salazar,1
inmobiliario,salazar,1
inmobiliario,situacion,1
recursos,requerir,1
inmobiliario,secretario,1
inmobiliario,recursos,1
hidraulicos,inmobiliario,1
gerente,secretario,1
gerente,recursos,1
francisco,recursos,1
gerente,hidraulicos,1
francisco,hidraulicos,1
hidraulicos,sector,1
gerente,inmobiliario,1
francisco,inmobiliario,1
francisco,requerir,1
inmobiliario,invertir,1
inmobiliario,panorama,1
panorama,requerir,1
invertir,panorama,1
invertir,situacion,1
fuga,invertir,1
fuga,panorama,1
panorama,solucion,1
plan,solucion,1
requerir,solucion,1
comunicacion,titular,1
comunicacion,integrante,1
maria,perdida,1
maria,revisar,1
perdida,revisar,1
perdida,restaurante,1
cadena,situacion,1
restaurante,revisar,1
cadena,restaurante,1
afectado,establecimiento,1
establecimiento,suministro,1
establecimiento,invertir,1
afectado,suministro,1
afectado,invertir,1
afectado,maria,1
macias,suministro,1
invertir,macias,1
cadena,celular,1
celular,cultura,1
cuyo,decidir,1
comunicacion,perdida,1
marco,perdida,1
comunicacion,cuyo,1
comunicacion,marco,1
cuyo,marco,1
honor,revision,1
celular,comunicacion,1
celular,situacion,1
expectativa,venta,1
elevar,expectativa,1
integrante,venta,1
titular,venta,1
elevar,integrante,1
elevar,titular,1
integrante,salazar,1
expectativa,titular,1
expectativa,salazar,1
restaurante,salazar,1
elevar,situacion,1
agregar,elevar,1
revisar,union,1
fuga,seguido,1
afectado,seguido,1
afectado,fuga,1
salida,situacion,1
ambiental,cultura,1
comapa,gerente,1
administracion,gerente,1
recursos,sector,1
empresarial,hidraulicos,1
comapa,recursos,1
comapa,hidraulicos,1
comapa,situacion,1
