source,target,weight
brava,jaiba,24
ano,importante,19
ano,decidir,17
ano,junio,17
ano,ninos,15
ano,mexicana,14
heroes,ninos,14
ano,demanda,14
apertura,liga,14
ano,paz,12
ano,mundial,10
ano,espera,10
ano,privada,10
ano,liga,10
futbol,jaiba,9
ano,heroes,9
ano,jesus,9
ano,impulso,9
ano,responder,9
ano,cerrar,9
asociacion,mexicana,8
ano,asociacion,8
apertura,expansion,8
ano,torres,8
innovacion,tecnologica,8
ano,territorio,7
futbol,jugar,7
ano,operativo,7
futbol,mexicana,7
hotel,vista,7
federacion,mexicana,6
importante,visita,6
paz,territorio,6
brava,futbol,6
ninos,privada,6
heroes,privada,6
ano,unir,6
campo,importante,6
ano,profesional,6
demanda,responder,6
hotel,paz,6
jaiba,piratas,6
brava,piratas,6
expansion,liga,6
ano,division,6
ano,federacion,5
espera,ninos,5
ano,siquiera,5
ano,minuto,5
demanda,ninos,5
demanda,heroes,5
ano,jose,5
adelantar,importante,5
ano,habitante,5
futbol,mundial,5
asociacion,mundial,5
ano,imagen,5
paz,vista,5
gol,jaiba,5
brava,gol,5
empatar,jaiba,5
empatar,piratas,5
apertura,estadio,5
dividir,liga,5
apertura,arranque,5
liga,mostrar,5
ano,esquema,5
ano,concentrar,5
alberto,ano,5
ano,presentacion,5
cruz,mexicana,5
firma,tecnologica,5
firma,innovacion,5
asociacion,federacion,4
ano,visita,4
jaiba,unir,4
brava,unir,4
espera,privada,4
espera,heroes,4
asociacion,decidir,4
jesus,profesional,4
importante,tecnico,4
importante,vista,4
importante,siquiera,4
federacion,futbol,4
hotel,minuto,4
ano,tecnico,4
adelantar,visita,4
ano,futbol,4
brava,empatar,4
brava,estadio,4
empatar,estadio,4
estadio,piratas,4
arranque,estadio,4
arranque,dividir,4
apertura,dividir,4
arranque,liga,4
apertura,jugar,4
jugar,liga,4
expansion,triunfo,4
afuera,estadio,4
estadio,torneo,4
brava,liga,4
cruz,division,4
cruz,jesus,4
alberto,torres,4
decidir,mexicana,4
afuera,ano,4
futbol,torneo,4
jesus,torres,4
ano,innovacion,4
ano,campo,4
refineria,responder,4
innovacion,unir,4
operativo,refineria,4
ano,industrial,3
mundial,torneo,3
mundial,visita,3
jesus,refineria,3
jesus,minuto,3
ano,refineria,3
habitante,ninos,3
habitante,heroes,3
ninos,responder,3
futbol,importante,3
importante,mexicana,3
asociacion,campo,3
jugador,jugar,3
jaiba,jugador,3
brava,jugador,3
impulso,tecnico,3
importante,jesus,3
ano,cruz,3
ano,arranque,3
ano,firma,3
ano,vista,3
asociacion,futbol,3
importante,mundial,3
mundial,representacion,3
futbol,gol,3
empatar,gol,3
dividir,empatar,3
dividir,piratas,3
arranque,piratas,3
dividir,estadio,3
ano,gol,3
empatar,jugar,3
expansion,jugar,3
empatar,expansion,3
estadio,triunfo,3
cruz,estadio,3
apertura,jaiba,3
jaiba,liga,3
alberto,jesus,3
arranque,expansion,3
apertura,hector,3
brava,gerardo,3
apertura,presentacion,3
estadio,futbol,3
arranque,esquema,3
habitante,operativo,3
habitante,importante,3
refineria,siquiera,3
habitante,mexicana,3
ano,sonar,3
responder,torres,3
demanda,industrial,3
campo,torres,3
apertura,cruz,3
decidir,estadio,3
ano,estadio,3
concentrar,operativo,3
asociacion,importante,2
mundial,paz,2
futbol,unir,2
alberto,territorio,2
importante,liga,2
ano,torneo,2
minuto,refineria,2
minuto,mundial,2
jesus,mundial,2
tecnico,vista,2
siquiera,tecnico,2
campo,siquiera,2
campo,tecnico,2
federacion,importante,2
importante,unir,2
decidir,unir,2
asociacion,jugar,2
demanda,espera,2
jesus,mexicana,2
jesus,torneo,2
mexicana,torneo,2
hotel,importante,2
decidir,futbol,2
cruz,unir,2
afuera,importante,2
adelantar,afuera,2
afuera,visita,2
preocupacion,visita,2
futbol,imagen,2
imagen,importante,2
ano,representacion,2
asociacion,representacion,2
asociacion,junio,2
junio,mundial,2
jose,territorio,2
jose,paz,2
minuto,paz,2
arranque,jugar,2
jugar,mostrar,2
apertura,mostrar,2
cerrar,sonar,2
cerrar,mundial,2
jugador,mundial,2
empatar,mundial,2
ano,jugador,2
ano,empatar,2
jugar,mundial,2
esquema,jugar,2
esquema,expansion,2
estadio,expansion,2
afuera,torneo,2
ano,dividir,2
estadio,liga,2
brava,expansion,2
ano,jaiba,2
ano,brava,2
ano,piratas,2
mexicana,piratas,2
futbol,piratas,2
federacion,tecnico,2
mexicana,tecnico,2
futbol,tecnico,2
futbol,liga,2
jesus,tecnico,2
division,jesus,2
alberto,cruz,2
cruz,jugador,2
jugador,torneo,2
jose,torneo,2
alberto,jugador,2
alberto,gerardo,2
alberto,jose,2
jose,torres,2
alberto,decidir,2
decidir,torres,2
decidir,jugador,2
division,jugador,2
jugador,liga,2
demanda,importante,2
decidir,minuto,2
hector,liga,2
expansion,hector,2
afuera,decidir,2
jaiba,presentacion,2
brava,presentacion,2
gerardo,presentacion,2
ano,gerardo,2
ano,apertura,2
liga,piratas,2
estadio,mostrar,2
estadio,tecnico,2
arranque,tecnico,2
arranque,torneo,2
arranque,torres,2
esquema,jesus,2
cruz,torres,2
futbol,jugador,2
division,paz,2
concentrar,federacion,2
importante,presentacion,2
expansion,territorio,2
ano,mostrar,2
cerrar,refineria,2
mostrar,privada,2
mostrar,triunfo,2
decidir,mostrar,2
federacion,imagen,2
demanda,junio,2
cruz,habitante,2
tecnologica,unir,2
arranque,territorio,2
cerrar,concentrar,2
cerrar,junio,2
representacion,visita,2
minuto,torres,2
expansion,industrial,2
demanda,expansion,2
cerrar,demanda,2
liga,mexicana,2
profesional,tecnico,2
apertura,brava,2
cruz,liga,2
liga,triunfo,2
cruz,expansion,2
cerrar,estadio,2
estadio,profesional,2
estadio,jugador,2
division,esquema,2
esquema,tecnico,2
jesus,siquiera,2
jaiba,jesus,2
dividir,siquiera,2
concentrar,refineria,2
cerrar,operativo,2
operativo,siquiera,2
mexicana,paz,1
asociacion,paz,1
importante,paz,1
paz,visita,1
mostrar,paz,1
importante,mostrar,1
mostrar,visita,1
mundial,territorio,1
federacion,paz,1
firma,territorio,1
alberto,firma,1
campo,liga,1
ano,hotel,1
hotel,industrial,1
decidir,hotel,1
decidir,industrial,1
asociacion,industrial,1
impulso,torneo,1
impulso,mundial,1
torneo,visita,1
paz,siquiera,1
adelantar,imagen,1
profesional,refineria,1
minuto,profesional,1
siquiera,vista,1
campo,vista,1
habitante,privada,1
importante,ninos,1
heroes,importante,1
federacion,unir,1
mexicana,unir,1
jugar,mexicana,1
asociacion,unir,1
jugar,unir,1
decidir,jugar,1
campo,jugar,1
campo,decidir,1
campo,federacion,1
impulso,mexicana,1
demanda,privada,1
jaiba,jugar,1
brava,jugar,1
asociacion,jesus,1
asociacion,torneo,1
jesus,visita,1
arranque,firma,1
adelantar,preocupacion,1
decidir,habitante,1
habitante,visita,1
decidir,visita,1
firma,importante,1
mexicana,mundial,1
imagen,mundial,1
imagen,representacion,1
asociacion,imagen,1
junio,representacion,1
junio,paz,1
junio,territorio,1
hotel,territorio,1
hotel,jose,1
jose,minuto,1
minuto,vista,1
cerrar,jesus,1
jesus,sonar,1
mundial,sonar,1
gol,minuto,1
jugador,minuto,1
gol,mundial,1
gol,jugador,1
empatar,jugador,1
empatar,esquema,1
esquema,mundial,1
expansion,mundial,1
