source,target,weight
americo,gobernador,97
dafne,justicia,79
dafne,investigacion,52
investigacion,justicia,48
dafne,zapata,47
gobernador,justicia,36
familia,justicia,34
dafne,familia,33
americo,justicia,31
dafne,exigir,30
exigir,justicia,28
abuela,dafne,25
dafne,gobernador,23
familia,investigacion,23
dafne,pedir,21
familia,ofrecer,19
familia,pedir,19
asegurar,dafne,19
dafne,ley,18
dafne,madre,18
alejandra,dafne,18
justicia,ley,17
justicia,zapata,16
americo,dafne,16
familia,reconocimiento,15
justicia,pedir,15
apoyo,familia,15
familia,madre,15
familia,gobernador,15
dafne,mama,14
gobernador,mandatario,14
aplicar,justicia,14
exigir,gobernador,14
familia,recibir,13
abuela,gobernador,13
gobernador,ley,13
exigir,familia,13
asegurar,investigacion,13
abuela,justicia,12
justicia,madre,12
americo,mandatario,12
asegurar,familia,12
gobernador,investigacion,12
justicia,sostener,12
dafne,sostener,12
americo,familia,11
apoyo,pedir,11
gobernador,pedir,11
americo,investigacion,11
gobernador,zapata,11
investigacion,ley,10
alejandra,madre,10
aplicar,ley,9
americo,pedir,9
investigacion,zapata,9
adriana,luz,9
familia,luz,9
recibir,reconocimiento,8
apoyo,dafne,8
familia,republica,8
justicia,respuesta,8
apoyo,madre,8
asegurar,pedir,8
asegurar,justicia,8
justicia,peso,8
familia,ley,8
exigir,investigacion,8
alejandra,investigacion,8
asegurar,sostener,8
dafne,fallecer,8
gobernador,sostener,8
americo,exigir,8
laura,martinez,8
confianza,familia,7
asegurar,gobernador,7
dafne,republica,7
investigacion,republica,7
dafne,pertenecer,7
asegurar,exigir,7
investigacion,madre,7
familia,perder,7
familia,voto,7
dafne,ofrecer,7
confianza,dafne,7
americo,sostener,7
abuela,zapata,7
familia,sensibilidad,7
justicia,voto,7
abuela,exigir,7
americo,zapata,7
juana,laura,7
dafne,laura,7
luz,premio,7
americo,tamaulipeco,6
esclarecer,justicia,6
justicia,recibir,6
dafne,recibir,6
pedir,perder,6
investigacion,pedir,6
justicia,mama,6
exigir,pedir,6
dafne,respuesta,6
gobernador,respuesta,6
americo,respuesta,6
gobernador,peso,6
asegurar,ofrecer,6
investigacion,voto,6
mama,pedir,6
aplicar,familia,6
familia,martinez,6
genero,ley,6
investigacion,sostener,6
asegurar,zapata,6
familia,merecido,6
exigir,zapata,6
familia,zapata,6
gobernador,pesca,6
justicia,nieta,6
luz,recibir,6
reconocimiento,sensibilidad,6
familia,nieta,6
juana,martinez,6
abuela,laura,6
dafne,martinez,6
gobernador,martinez,6
pescador,veda,6
americo,sorgo,6
marcha,sorgo,6
ingreso,sorgo,6
americo,asegurar,5
dafne,perder,5
pedir,republica,5
exigir,republica,5
apoyo,republica,5
asegurar,republica,5
madre,pedir,5
investigacion,mama,5
justicia,perder,5
ley,peso,5
ley,recibir,5
gobernador,recibir,5
fallecer,justicia,5
ley,pedir,5
gobernador,voto,5
apoyo,recibir,5
fallecer,investigacion,5
familia,sostener,5
familia,respuesta,5
sostener,zapata,5
americo,madre,5
merecido,reconocimiento,5
premio,reconocimiento,5
americo,apoyo,5
apoyo,gobernador,5
americo,luz,5
aplicar,peso,5
felicitar,recibir,5
alejandra,familia,5
investigacion,ofrecer,5
abuela,martinez,5
martinez,zapata,5
gobernador,marcha,5
americo,marcha,5
gobernador,tamaulipeco,5
asegurar,voto,5
adriana,recibir,5
adriana,premio,5
adriana,tonantzin,5
premio,recibir,5
recibir,tonantzin,5
premio,tonantzin,5
familia,tonantzin,5
americo,ingreso,5
gobernador,sorgo,5
americo,ofrecer,4
impune,justicia,4
esclarecer,familia,4
justicia,ofrecer,4
dafne,respaldar,4
justicia,republica,4
justicia,pertenecer,4
investigacion,pertenecer,4
apoyo,justicia,4
madre,respuesta,4
apoyo,respuesta,4
asegurar,madre,4
madre,mama,4
investigacion,perder,4
madre,obtener,4
madre,tragedia,4
fallecer,familia,4
gobernador,madre,4
marcha,pedir,4
confianza,pedir,4
madre,recibir,4
investigacion,luz,4
esclarecer,investigacion,4
asegurar,ley,4
gobernador,mama,4
recibir,republica,4
madre,zapata,4
aplicar,madre,4
americo,pendiente,4
confianza,justicia,4
ofrecer,respuesta,4
ley,sostener,4
peso,sostener,4
gobernador,ofrecer,4
familia,respaldar,4
beneficiario,familia,4
exigir,sostener,4
familia,premio,4
gobernador,nieta,4
nieta,pedir,4
aplicar,gobernador,4
abuela,americo,4
dafne,localmartes,4
justicia,mandatario,4
dafne,resolucion,4
abuela,juana,4
confianza,voto,4
justicia,martinez,4
mandatario,tamaulipeco,4
familia,pescador,4
apoyo,pescador,4
beneficiario,pescador,4
apoyo,veda,4
pesca,pescador,4
reconocimiento,tonantzin,4
felicitar,luz,4
adriana,felicitar,4
premio,sensibilidad,4
sensibilidad,tonantzin,4
gobernador,ingreso,4
americo,pesca,3
americo,reconocimiento,3
familia,impune,3
confianza,reconocimiento,3
confianza,recibir,3
ofrecer,recibir,3
abuela,confianza,3
gobernador,respaldar,3
gobernador,pertenecer,3
confianza,zapata,3
exigir,madre,3
asegurar,mama,3
mama,respuesta,3
investigacion,respuesta,3
pertenecer,respuesta,3
obtener,sorgo,3
republica,respuesta,3
dafne,obtener,3
impune,investigacion,3
impune,madre,3
madre,pertenecer,3
familia,pertenecer,3
fallecer,ofrecer,3
gobernador,perder,3
peso,voto,3
investigacion,peso,3
dafne,marcha,3
investigacion,marcha,3
alejandra,pedir,3
alejandra,mama,3
justicia,resolucion,3
confianza,investigacion,3
aplicar,investigacion,3
dafne,esclarecer,3
familia,ingreso,3
amor,familia,3
apoyo,asegurar,3
dafne,genero,3
obtener,republica,3
ingreso,pleno,3
pertenecer,sostener,3
pedir,peso,3
alejandra,justicia,3
luz,respuesta,3
adriana,respuesta,3
fallecer,zapata,3
alejandra,zapata,3
amor,madre,3
apoyo,martinez,3
mandatario,sostener,3
americo,recibir,3
obtener,recibir,3
dafne,pesca,3
ingreso,investigacion,3
familia,marcha,3
esclarecer,pedir,3
