source,target,weight
mes,sur,12
macay,mariela,11
aumentar,empresario,11
educacion,escolar,11
comerciante,venta,9
aumentar,mantener,9
educacion,informar,9
indicar,sur,8
indicar,informar,8
informar,sur,8
detectar,educacion,8
educacion,indicar,8
mantener,periodo,7
alcanzar,sur,7
mantener,sur,7
empresario,mantener,6
periodo,vacacional,6
informar,mantener,6
informar,mes,6
indicar,mantener,6
gonzalez,informar,6
periodo,visitante,6
ciclo,escolar,6
empresario,establecer,5
reportar,sur,5
indicar,mes,5
mantener,venta,5
mantener,oferta,5
sur,vender,5
escolar,vender,5
convenir,manifestar,5
club,numero,5
aumentar,sur,5
educacion,normal,5
interes,mantener,5
club,manifestar,5
regional,sur,5
mantener,visitante,5
informar,periodo,5
carlos,gonzalez,5
educacion,sitio,5
escolar,establecer,5
educacion,establecer,5
eduardo,empresario,4
empresario,numero,4
numero,sur,4
oferta,sur,4
garantizar,sur,4
numero,temporada,4
vender,venta,4
litro,vender,4
informar,resolver,4
club,empresario,4
sur,visitante,4
establecer,sur,4
club,temporada,4
alcanzar,reciente,4
club,interes,4
alcanzar,informar,4
contratacion,periodo,4
informar,interes,4
turista,visitante,4
comerciante,fresco,4
fresco,venta,4
fresco,litro,4
mes,periodo,4
sitio,sur,4
alcalde,visitante,4
alcalde,gonzalez,4
turista,vacacional,4
comparacion,visitante,4
ciclo,planta,4
agregar,indicar,4
aumentar,companero,4
carlos,paquete,4
carlos,ramirez,4
gonzalez,ramirez,4
manifestar,resolver,4
alcance,paquete,4
impactar,sur,3
indicar,numero,3
ciclo,regional,3
ciclo,indicar,3
empresario,establecimiento,3
establecimiento,periodo,3
administracion,periodo,3
mantener,vacacional,3
periodo,venta,3
vacacional,venta,3
establecimiento,venta,3
administracion,venta,3
administracion,oferta,3
actual,sur,3
empresario,sur,3
alcanzar,temporada,3
gonzalez,mantener,3
detectar,mantener,3
listo,mes,3
mes,venta,3
mes,vender,3
impactar,mantener,3
litro,mes,3
blanco,resolver,3
administracion,resolver,3
administracion,alcalde,3
informar,venta,3
informar,vender,3
interes,manifestar,3
alcalde,convenir,3
reciente,sur,3
alcanzar,visitante,3
mes,reciente,3
establecer,indicar,3
comerciante,sur,3
sur,turista,3
aumentar,comparacion,3
alcanzar,mes,3
detectar,informar,3
acordar,informar,3
club,oferta,3
club,mantener,3
actual,club,3
alcance,club,3
alcanzar,club,3
mes,numero,3
informar,visitante,3
alcanzar,normal,3
administracion,alcanzar,3
comparacion,periodo,3
empresario,periodo,3
fresco,sur,3
fresco,informar,3
informar,litro,3
aumentar,venta,3
indicar,litro,3
contratacion,mes,3
mariela,periodo,3
contratacion,mariela,3
contratacion,macay,3
macay,mes,3
mantener,vender,3
comerciante,vender,3
carlos,mantener,3
indicar,resolver,3
informar,lesionado,3
cifra,mantener,3
indicar,visitante,3
alcalde,cifra,3
informar,vacacional,3
periodo,regional,3
periodo,sur,3
regional,visitante,3
alcance,regional,3
carlos,informar,3
ciclo,garantizar,3
escolar,garantizar,3
eduardo,indicar,3
cifra,periodo,3
planta,sur,3
ciclo,sur,3
alcalde,mes,3
detectar,indicar,3
educacion,mantener,3
educacion,mes,3
cifra,numero,3
periodo,reportar,3
educacion,reportar,3
mantener,reportar,3
vacacional,visitante,3
agregar,detectar,3
temporada,turista,3
mantener,motocicleta,3
aumentar,oferta,3
eduardo,sur,3
indicar,sitio,3
alcalde,sur,3
establecer,gonzalez,3
sur,visitar,3
garantizar,mantener,3
paquete,ramirez,3
gonzalez,paquete,3
informar,manifestar,3
indicar,planta,3
establecer,normal,3
escolar,normal,3
educacion,impactar,3
alcance,sur,3
listo,planta,2
planta,ramirez,2
profundo,ramirez,2
gonzalez,resolver,2
educacion,resolver,2
impactar,reportar,2
impactar,mes,2
oferta,venta,2
empresario,oferta,2
establecimiento,oferta,2
administracion,empresario,2
establecimiento,mantener,2
administracion,mantener,2
administracion,establecimiento,2
administracion,vacacional,2
actual,venta,2
actual,oferta,2
oferta,vender,2
alcanzar,numero,2
educacion,supervisar,2
listo,vender,2
actual,vender,2
impactar,informar,2
blanco,motocicleta,2
resolver,venta,2
administracion,blanco,2
blanco,venta,2
alcalde,periodo,2
blanco,informar,2
blanco,vender,2
interes,vender,2
companero,manifestar,2
companero,convenir,2
alcalde,manifestar,2
administracion,numero,2
actual,mantener,2
aumentar,mes,2
empresario,reciente,2
establecer,mes,2
establecer,listo,2
alcalde,carlos,2
comparacion,mes,2
lesionado,mes,2
garantizar,mes,2
alcance,interes,2
alcanzar,interes,2
numero,visitante,2
informar,numero,2
alcanzar,alternativa,2
club,sur,2
alcanzar,educacion,2
administracion,temporada,2
empresario,resolver,2
gonzalez,sur,2
mantener,reciente,2
actual,alcanzar,2
alcanzar,litro,2
impactar,periodo,2
aumentar,periodo,2
sur,temporada,2
comerciante,temporada,2
fresco,reportar,2
comerciante,reportar,2
comparacion,litro,2
litro,temporada,2
aumentar,temporada,2
interes,venta,2
aumentar,fresco,2
aumentar,numero,2
administracion,regional,2
mes,regional,2
contratacion,mantener,2
mariela,mes,2
agregar,vender,2
sur,vacacional,2
carlos,venta,2
impactar,lesionado,2
impactar,sitio,2
lesionado,sitio,2
carlos,lesionado,2
cifra,indicar,2
cifra,visitante,2
temporada,vacacional,2
aumentar,visitante,2
gonzalez,regional,2
periodo,profundo,2
profundo,vacacional,2
alternativa,garantizar,2
educacion,mariela,2
informar,mariela,2
informar,macay,2
administracion,indicar,2
cifra,vender,2
carlos,cifra,2
lesionado,manifestar,2
companero,informar,2
cifra,companero,2
cifra,informar,2
alcanzar,ciclo,2
informar,regional,2
litro,regional,2
gestion,impactar,2
sitio,visitante,2
resolver,sitio,2
resolver,visitante,2
cifra,reportar,2
reportar,visitante,2
alcanzar,periodo,2
alcanzar,regional,2
turista,visitar,2
cifra,turista,2
alcalde,visitar,2
carlos,motocicleta,2
manifestar,mantener,2
alcanzar,sitio,2
normal,sitio,2
establecer,temporada,2
comerciante,escolar,2
alcanzar,empresario,2
aumentar,normal,2
companero,normal,2
agregar,sur,2
club,convenir,2
alcalde,alcance,2
alcalde,planta,2
profundo,sur,2
establecimiento,ramirez,2
establecimiento,gonzalez,2
motocicleta,vehicular,2
litro,planta,2
alternativa,litro,2
alternativa,indicar,2
facilitar,paquete,2
alcance,carlos,2
alcance,ramirez,2
carlos,establecer,2
establecer,ramirez,2
comerciante,ramirez,2
comerciante,gonzalez,2
empresario,gonzalez,2
comerciante,establecer,2
comerciante,empresario,2
gonzalez,mes,2
ciclo,establecer,2
ciclo,educacion,2
escolar,sitio,2
alcalde,empresario,2
empresario,regional,2
facilitar,listo,1
facilitar,visitar,1
facilitar,planta,1
listo,visitar,1
planta,visitar,1
oferta,sitio,1
listo,sitio,1
ramirez,sitio,1
listo,oferta,1
oferta,ramirez,1
oferta,planta,1
listo,ramirez,1
listo,profundo,1
planta,profundo,1
club,planta,1
club,profundo,1
club,ramirez,1
administracion,eduardo,1
eduardo,establecer,1
eduardo,numero,1
establecer,numero,1
educacion,gonzalez,1
mes,reportar,1
impactar,indicar,1
impactar,numero,1
indicar,regional,1
empresario,venta,1
establecimiento,vacacional,1
actual,establecimiento,1
actual,administracion,1
actual,empresario,1
empresario,garantizar,1
garantizar,oferta,1
garantizar,vender,1
garantizar,indicar,1
indicar,vender,1
mantener,visitar,1
detectar,gonzalez,1
listo,venta,1
actual,listo,1
motocicleta,resolver,1
administracion,motocicleta,1
alcalde,blanco,1
alcalde,venta,1
alcalde,comerciante,1
comerciante,periodo,1
periodo,resolver,1
administracion,comerciante,1
comerciante,resolver,1
escolar,informar,1
manifestar,vender,1
escolar,interes,1
escolar,manifestar,1
companero,escolar,1
companero,interes,1
convenir,interes,1
administracion,sur,1
motocicleta,temporada,1
establecimiento,visitante,1
alcanzar,establecimiento,1
establecimiento,sur,1
aumentar,reciente,1
empresario,mes,1
empresario,indicar,1
indicar,reciente,1
informar,reciente,1
establecer,informar,1
listo,sur,1
listo,reportar,1
administracion,carlos,1
educacion,reciente,1
administracion,profundo,1
alcanzar,aumentar,1
comparacion,sur,1
alcanzar,comparacion,1
detectar,visitar,1
acordar,detectar,1
informar,visitar,1
