source,target,weight
militarizado,modelo,21
nacional,unidos,21
nacional,sumar,19
militarizado,nacional,18
comercio,nacional,16
arbol,nacional,16
formacion,militarizado,15
militarizado,sep,14
modelo,nacional,13
arbol,sembrar,11
arbol,sumar,10
arbol,verde,10
nacional,verde,9
formacion,sep,9
cualquiera,unidos,9
mexicanos,nacional,9
nacional,operacion,9
cualquiera,dependencia,9
comandante,nacional,8
comercio,unidos,7
andres,hombre,7
asimismo,nacional,7
educativo,sep,7
carga,nacional,6
sembrar,sumar,6
formacion,nacional,6
modelo,sep,6
operacion,unidos,6
militarizado,supervision,6
cualquiera,nacional,6
educativo,supervision,6
sep,supervision,6
estructura,territorial,6
sumar,verde,5
hombre,nacional,5
matutina,militarizado,5
carga,unidos,5
educativo,militarizado,5
limitar,militarizado,5
interno,nacional,5
patrimonio,ruta,5
educativo,nacional,5
estructura,militarizado,5
burgos,especialista,5
cualquiera,especialista,5
criterio,especialista,5
especialista,patrimonio,5
nacional,sembrar,5
correr,unidos,4
cualquiera,mexicanos,4
educativo,modelo,4
andres,nacional,4
cualquiera,operacion,4
arbol,cualquiera,4
patrimonio,siglo,4
nacional,preparar,4
modalidad,nacional,4
comercio,operacion,4
mexicanos,unidos,4
dependencia,modelo,4
andres,unidos,4
carga,operacion,4
criterio,cualquiera,4
nacional,respaldado,4
gob,sembrar,4
carga,sumar,3
asimismo,militarizado,3
asimismo,formacion,3
correr,formacion,3
nacional,siglo,3
dependencia,supervision,3
educativo,falta,3
educativo,formacion,3
andres,comercio,3
nacional,sep,3
cualquiera,inmediato,3
factor,falta,3
cualquiera,falta,3
modelo,preparar,3
dependencia,militarizado,3
dependencia,nacional,3
nacional,supervision,3
grave,nacional,3
operacion,ruta,3
argumento,legal,3
constitucional,legal,3
constitucional,nacional,3
inmediato,militarizado,3
cualquiera,educativo,3
ruta,unidos,3
cualquiera,modelo,3
carga,mexicanos,3
especialista,nacional,3
dependencia,sep,3
dependencia,legal,3
arbol,falta,3
arbol,inmediato,3
nacional,territorial,3
limitar,nacional,3
especialista,matutina,3
especialista,muestra,3
modelo,supervision,3
carga,comercio,3
respaldado,sumar,3
sembrar,verde,3
comandante,militarizado,3
correr,sumar,2
hombre,sumar,2
formacion,sumar,2
asimismo,inmediato,2
