source,target,weight
monica,villarreal,22
prevencion,programa,9
jornada,prevencion,9
prevencion,villarreal,7
bienestar,prevencion,7
prevencion,saludable,7
monica,oferta,6
oferta,villarreal,6
jornada,saludable,6
monica,prevencion,5
jornada,monica,5
jornada,villarreal,5
fortalecer,monica,4
bienestar,programa,4
prevencion,servicio,4
programa,servicio,4
extraordinario,monica,3
extraordinario,villarreal,3
fortalecer,villarreal,3
extraordinario,prevencion,3
bienestar,servicio,3
bienestar,jornada,3
fortalecer,programa,2
familiar,servicio,2
programa,saludable,2
extraordinario,programa,2
familiar,programa,2
extraordinario,saludable,2
familiar,saludable,2
extraordinario,familiar,2
fortalecer,servicio,2
jornada,programa,2
familiar,jornada,2
saludable,villarreal,2
extraordinario,fortalecer,1
fortalecer,oferta,1
monica,programa,1
programa,villarreal,1
bienestar,villarreal,1
bienestar,extraordinario,1
extraordinario,jornada,1
bienestar,fortalecer,1
acudir,monica,1
acudir,villarreal,1
acudir,jornada,1
acudir,bienestar,1
familiar,villarreal,1
familiar,prevencion,1
acudir,fortalecer,1
