source,target,weight
academia,director,29
academia,militarizada,27
academia,muerte,27
academia,doenitz,26
militarizada,muerte,24
doenitz,militarizada,22
madero,muerte,20
amenazar,muerte,19
director,muerte,19
director,militarizada,18
director,doenitz,18
militarizada,seguridad,17
amenazar,director,16
academia,amenazar,16
academia,temer,16
militarizada,temer,16
doenitz,temer,16
doenitz,seguridad,16
seguridad,temer,16
madero,septiembre,16
academia,madero,11
muerte,seguridad,9
doenitz,madero,7
madero,militarizada,6
amenazar,septiembre,6
academia,cobrar,5
director,madero,5
dano,muerte,5
denunciar,muerte,5
doenitz,muerte,5
muerte,septiembre,5
cobrar,muerte,5
doenitz,revelar,4
revelar,temer,4
sexo,temer,4
revelar,seguridad,4
seguridad,sexo,4
nombre,seguridad,4
revelar,sexo,4
nombre,revelar,4
nombre,sexo,4
denunciar,madero,4
fecha,muerte,4
director,septiembre,4
denunciar,director,4
academia,denunciar,4
dano,septiembre,4
cobrar,doenitz,3
informe,madero,3
administracion,madero,3
amenazar,fecha,3
amenazar,marzo,3
amenazar,madero,3
informe,septiembre,3
cobrar,director,3
muerte,nombre,3
cobrar,militarizada,2
dano,seguridad,2
fecha,madero,2
fecha,informe,2
amenazar,informe,2
administracion,amenazar,2
administracion,muerte,2
marzo,muerte,2
director,marzo,2
administracion,septiembre,2
cobrar,temer,2
cobrar,seguridad,2
fecha,septiembre,2
madero,nombre,2
academia,nombre,2
marzo,septiembre,2
muerte,temer,2
dano,director,1
cobrar,madero,1
administracion,marzo,1
denunciar,informe,1
administracion,informe,1
administracion,fecha,1
director,fecha,1
administracion,director,1
amenazar,denunciar,1
fecha,seguridad,1
amenazar,seguridad,1
fecha,sexo,1
academia,seguridad,1
madero,seguridad,1
dano,doenitz,1
dano,temer,1
cobrar,denunciar,1
dano,nombre,1
academia,dano,1
director,nombre,1
dano,madero,1
amenazar,dano,1
informe,muerte,1
director,informe,1
