source,target,weight
hija,mama,10
hija,institucion,10
justicia,pasar,10
justicia,querer,10
hija,justicia,9
fiscalia,institucion,9
fiscalia,pasar,9
fiscalia,justicia,9
justicia,mal,9
pasar,querer,8
campamento,institucion,8
edad,fiscalia,7
institucion,justicia,7
campamento,curso,7
hija,mal,7
justicia,pagar,7
curso,hija,7
campamento,hija,6
campamento,justicia,6
mama,querer,6
hija,morir,6
mal,pasar,6
justicia,mama,5
fiscalia,hija,5
caer,institucion,5
culpable,pasar,5
curso,pagar,5
curso,meter,5
justicia,suceder,5
caer,hija,5
culpa,mal,5
edad,institucion,5
hija,pasar,5
campamento,pasar,5
edad,justicia,4
justicia,responsable,4
edad,morir,4
fiscalia,mal,4
fisico,justicia,4
fisico,institucion,4
campamento,fiscalia,4
curso,institucion,4
edad,pasar,4
justicia,morir,4
mama,pasar,4
caer,mal,4
mal,morir,4
culpa,hija,4
institucion,ojala,4
mal,meter,4
mal,ojala,4
mano,ojala,4
campamento,suceder,4
pasar,tratar,4
pasar,responsable,4
mal,querer,4
culpa,edad,4
campamento,querer,4
hija,responsable,3
institucion,resultar,3
hija,resultar,3
fisico,hija,3
campamento,fisico,3
curso,justicia,3
curso,fiscalia,3
caer,pasar,3
caer,edad,3
justicia,meter,3
pagar,pasar,3
curso,pasar,3
curso,querer,3
curso,edad,3
morir,pasar,3
mama,morir,3
curso,mama,3
curso,morir,3
caer,morir,3
alguien,mama,3
mano,suceder,3
culpa,querer,3
golpe,querer,3
golpe,mama,3
mama,meter,3
golpe,ojala,3
curso,resultar,3
campamento,resultar,3
alguien,campamento,3
justicia,ojala,3
ojala,suceder,3
institucion,morir,3
morir,ojala,3
golpe,hija,3
mal,mama,3
hija,meter,3
campamento,responsable,3
caer,responsable,3
justicia,tratar,3
campamento,meter,3
institucion,tratar,3
institucion,responsable,3
edad,hija,2
mama,responsable,2
fiscalia,resultar,2
culpable,fiscalia,2
culpable,golpe,2
fiscalia,golpe,2
golpe,pasar,2
institucion,mal,2
ojala,pasar,2
caer,campamento,2
adolescente,campamento,2
adolescente,curso,2
meter,pagar,2
meter,pasar,2
edad,meter,2
edad,querer,2
pagar,querer,2
mama,suceder,2
hija,querer,2
caer,mama,2
culpa,morir,2
fisico,mal,2
culpa,fisico,2
alguien,hija,2
mano,resultar,2
resultar,suceder,2
culpa,mama,2
golpe,meter,2
institucion,meter,2
edad,mal,2
institucion,mano,2
ojala,responsable,2
ojala,resultar,2
curso,ojala,2
curso,responsable,2
curso,suceder,2
fiscalia,morir,2
fisico,morir,2
culpable,ojala,2
culpable,mal,2
hija,tratar,2
culpa,pasar,2
golpe,mal,2
adolescente,institucion,2
adolescente,fiscalia,2
culpable,edad,2
meter,morir,2
culpable,justicia,2
culpable,curso,2
campamento,edad,2
campamento,tratar,2
morir,responsable,2
institucion,querer,2
culpa,institucion,2
culpa,resultar,2
culpa,mano,2
culpa,curso,2
curso,mano,2
edad,responsable,2
alguien,responsable,2
alguien,institucion,2
golpe,responsable,2
adolescente,responsable,2
adolescente,pasar,2
fisico,querer,2
ojala,querer,2
fiscalia,querer,2
querer,suceder,2
ojala,pagar,2
edad,mama,1
caer,fiscalia,1
caer,resultar,1
caer,fisico,1
querer,resultar,1
adolescente,justicia,1
meter,querer,1
edad,pagar,1
pagar,suceder,1
morir,suceder,1
pasar,suceder,1
morir,querer,1
caer,curso,1
curso,mal,1
alguien,culpa,1
alguien,fisico,1
fisico,mama,1
culpable,fisico,1
alguien,culpable,1
alguien,mano,1
culpable,mama,1
mama,mano,1
culpable,mano,1
culpable,suceder,1
culpable,resultar,1
culpa,golpe,1
culpa,ojala,1
mama,ojala,1
edad,golpe,1
meter,ojala,1
edad,ojala,1
edad,mano,1
mal,mano,1
mano,responsable,1
responsable,resultar,1
alguien,suceder,1
alguien,resultar,1
golpe,morir,1
fisico,golpe,1
curso,fisico,1
justicia,mano,1
institucion,suceder,1
mano,morir,1
culpable,morir,1
mal,tratar,1
fiscalia,tratar,1
pagar,responsable,1
mal,pagar,1
mal,responsable,1
querer,responsable,1
caer,golpe,1
alguien,meter,1
alguien,mal,1
alguien,golpe,1
mama,resultar,1
golpe,resultar,1
fiscalia,mama,1
adolescente,hija,1
culpa,culpable,1
culpable,pagar,1
culpable,institucion,1
edad,tratar,1
edad,suceder,1
suceder,tratar,1
fisico,tratar,1
fisico,suceder,1
fisico,meter,1
fisico,responsable,1
campamento,morir,1
meter,responsable,1
fisico,pasar,1
querer,tratar,1
meter,resultar,1
hija,mano,1
culpa,meter,1
mano,meter,1
alguien,edad,1
alguien,caer,1
caer,tratar,1
responsable,tratar,1
golpe,tratar,1
golpe,institucion,1
golpe,justicia,1
culpable,responsable,1
adolescente,culpable,1
caer,culpable,1
adolescente,caer,1
adolescente,edad,1
culpa,responsable,1
edad,fisico,1
fisico,ojala,1
fiscalia,ojala,1
fiscalia,suceder,1
golpe,suceder,1
caer,suceder,1
caer,querer,1
caer,ojala,1
caer,pagar,1
morir,pagar,1
adolescente,pagar,1
alguien,curso,1
adolescente,morir,1
alguien,morir,1
adolescente,alguien,1
alguien,pasar,1
institucion,pasar,1
