source,target,weight
escolar,plantel,9
plantel,vacacion,7
escolar,vacacion,6
comision,presidente,5
convertir,escolar,5
direccion,equipo,4
realidad,vacacion,4
equipo,secretaria,4
seguro,vacacion,4
convertir,principal,3
direccion,escolar,3
aumento,sector,3
realidad,soler,3
convertir,plantel,3
entregar,secretaria,3
compromiso,sector,3
soler,vacacion,3
equipo,principal,2
presidente,secretaria,2
exito,sector,2
comision,principal,2
comision,convertir,2
comision,sector,2
presidente,sector,2
equipo,plantel,2
funcionario,sector,2
sector,soler,2
realidad,respuesta,2
escolar,seguro,2
escolar,proteger,2
convertir,vacacion,2
escolar,riesgo,2
convertir,riesgo,2
principal,secretaria,2
direccion,secretaria,2
direccion,entregar,2
entregar,equipo,2
realidad,secretaria,2
secretaria,soler,2
compromiso,secretaria,2
compromiso,presidente,2
plantel,seguro,2
entregar,realidad,2
convertir,equipo,1
convertir,direccion,1
direccion,principal,1
direccion,plantel,1
direccion,vacacion,1
equipo,sector,1
equipo,exito,1
equipo,escolar,1
funcionario,respuesta,1
funcionario,soler,1
respuesta,sector,1
sector,seguro,1
respuesta,soler,1
respuesta,seguro,1
seguro,soler,1
proteger,soler,1
realidad,seguro,1
proteger,seguro,1
proteger,realidad,1
escolar,realidad,1
proteger,vacacion,1
plantel,riesgo,1
principal,riesgo,1
escolar,principal,1
escolar,presidente,1
convertir,presidente,1
presidente,principal,1
direccion,presidente,1
comision,secretaria,1
comision,direccion,1
comision,equipo,1
equipo,realidad,1
direccion,realidad,1
direccion,soler,1
convertir,exito,1
comision,exito,1
exito,presidente,1
compromiso,seguro,1
funcionario,realidad,1
funcionario,vacacion,1
compromiso,exito,1
riesgo,sector,1
comision,funcionario,1
comision,compromiso,1
funcionario,presidente,1
compromiso,funcionario,1
plantel,principal,1
principal,vacacion,1
secretaria,vacacion,1
principal,seguro,1
secretaria,seguro,1
plantel,realidad,1
entregar,vacacion,1
entregar,plantel,1
entregar,seguro,1
entregar,escolar,1
aumento,escolar,1
convertir,soler,1
convertir,secretaria,1
escolar,soler,1
escolar,secretaria,1
entregar,respuesta,1
respuesta,secretaria,1
escolar,respuesta,1
equipo,riesgo,1
aumento,principal,1
aumento,equipo,1
