source,target,weight
madre,militar,15
menor,militar,13
madre,menor,11
alejandra,madre,8
actividad,menor,7
medico,salud,7
menor,presunto,7
madre,video,7
presentar,sufrir,6
presunto,violencia,6
menor,presentar,6
menor,violencia,6
madre,sufrir,6
actividad,presentar,5
macay,mariela,5
menor,video,5
alejandra,menor,5
militar,sufrir,5
menor,revisar,5
menor,reportar,4
declaracion,presunto,4
presentar,presunto,4
medico,victima,4
presentar,victima,4
presentar,violencia,4
medico,presentar,4
medico,sufrir,4
militar,presentar,4
exigir,menor,4
exigir,presentar,4
militar,violencia,4
militar,presunto,4
madre,violencia,4
actividad,presunto,4
presunto,video,4
menor,salud,4
alejandra,presentar,4
sufrir,video,4
presentar,reportar,3
presunto,revisar,3
medico,violencia,3
victima,violencia,3
sufrir,violencia,3
reportar,violencia,3
madre,reportar,3
militar,reportar,3
actividad,alejandra,3
salud,video,3
declaracion,video,3
declaracion,menor,3
actividad,madre,3
menor,victima,3
madre,presentar,3
madre,victima,3
medico,militar,3
exigir,madre,3
medico,menor,3
actividad,medico,3
exigir,video,3
alejandra,video,3
exigir,presunto,2
reportar,sufrir,2
reportar,victima,2
sufrir,victima,2
presunto,reportar,2
madre,presunto,2
actividad,violencia,2
video,violencia,2
declaracion,salud,2
alejandra,salud,2
declaracion,presentar,2
victima,video,2
menor,sufrir,2
actividad,exigir,2
exigir,medico,2
exigir,sufrir,2
madre,mariela,2
macay,madre,2
madre,medico,2
medico,video,2
exigir,mariela,2
exigir,macay,2
alejandra,exigir,2
madre,revisar,2
actividad,reportar,2
actividad,sufrir,1
revisar,violencia,1
presunto,sufrir,1
salud,victima,1
salud,violencia,1
medico,reportar,1
exigir,militar,1
exigir,violencia,1
exigir,reportar,1
alejandra,militar,1
alejandra,presunto,1
alejandra,violencia,1
actividad,video,1
actividad,salud,1
presunto,salud,1
alejandra,declaracion,1
presentar,salud,1
declaracion,violencia,1
presentar,video,1
declaracion,militar,1
declaracion,medico,1
alejandra,revisar,1
presunto,victima,1
militar,victima,1
alejandra,macay,1
declaracion,victima,1
exigir,victima,1
declaracion,exigir,1
exigir,revisar,1
mariela,menor,1
macay,menor,1
actividad,revisar,1
medico,presunto,1
medico,revisar,1
