source,target,weight
abuso,caso,20
caso,familia,20
familia,joven,16
caso,delito,14
existir,joven,11
familia,mar,10
abuso,familia,7
familia,instancia,7
familia,ocurrir,7
caso,ocurrir,6
caso,joven,6
delito,veracruz,6
declarar,joven,6
abuso,declarar,5
declarar,existir,5
caso,instancia,5
delito,familia,5
ocurrir,veracruz,4
familia,veracruz,4
abuso,existir,4
caso,existir,4
declarar,familia,4
delito,joven,4
delito,ocurrir,4
joven,ocurrir,4
joven,mes,4
considerar,existir,3
delito,mes,3
mar,veracruz,3
familia,mantener,3
mantener,mar,3
abuso,delito,3
considerar,delito,3
abuso,ocurrir,3
existir,ocurrir,3
caso,declarar,3
abuso,instancia,3
caso,mantener,3
declarar,mantener,3
joven,mar,2
considerar,prueba,2
mantener,mes,2
considerar,joven,2
mar,ocurrir,2
caso,considerar,2
considerar,ocurrir,2
declarar,ocurrir,2
delito,instancia,2
grave,ocurrir,2
considerar,veracruz,2
existir,grave,2
existir,mes,2
considerar,familia,2
existir,mantener,2
familia,grave,2
joven,mantener,2
existir,familia,2
abuso,joven,2
localsabado,prueba,2
grave,mes,1
abuso,considerar,1
joven,veracruz,1
grave,veracruz,1
considerar,grave,1
grave,prueba,1
existir,prueba,1
delito,existir,1
delito,prueba,1
mes,prueba,1
prueba,veracruz,1
mes,veracruz,1
familia,mes,1
mar,mes,1
grave,mantener,1
caso,grave,1
gonzalez,veracruz,1
familia,gonzalez,1
gonzalez,instancia,1
caso,gonzalez,1
abuso,mantener,1
instancia,ocurrir,1
instancia,joven,1
grave,joven,1
declarar,mes,1
familia,localsabado,1
instancia,mantener,1
gonzalez,joven,1
caso,localsabado,1
gonzalez,localsabado,1
