source,target,weight
escuela,presidenta,15
presidenta,verano,12
escuela,verano,11
escuela,instalacion,9
disciplina,escuela,9
escuela,maestro,8
escuela,fuerza,8
escuela,metro,7
alumno,maestro,7
estatal,fuerza,6
metro,presidenta,5
alumno,escuela,5
ninos,verano,5
maestro,metro,4
fuerza,maestro,4
maestro,presidenta,4
metro,verano,4
escuela,ninos,4
disciplina,metro,4
alumno,presidenta,4
alumno,metro,3
alumno,fuerza,3
iniciar,ninos,3
fuerza,iniciar,3
estatal,iniciar,3
alumno,verano,3
fuerza,presidenta,3
fuerza,metro,2
ninos,presidenta,2
maestro,verano,2
iniciar,verano,2
disciplina,maestro,2
alumno,disciplina,2
disciplina,verano,2
escuela,iniciar,2
estatal,instalacion,1
fuerza,instalacion,1
iniciar,metro,1
estatal,metro,1
alumno,ninos,1
disciplina,presidenta,1
alumno,iniciar,1
iniciar,maestro,1
alumno,instalacion,1
disciplina,instalacion,1
instalacion,maestro,1
disciplina,iniciar,1
fuerza,verano,1
