source,target,weight
julio,tampico,36
buscar,tampico,26
espacio,tampico,25
martes,tampico,18
sol,tampico,15
altamira,tampico,13
recordar,tampico,8
espacio,martes,8
jueves,tampico,8
julio,sol,8
encuentro,tampico,7
regresar,tampico,7
integrante,tampico,7
julio,localjueves,6
julio,martes,5
altamira,semana,5
espacio,julio,5
altamira,julio,5
buscar,julio,4
localjueves,tampico,4
semana,tampico,4
jueves,martes,4
regresar,sol,4
buscar,recordar,3
altamira,buscar,3
jueves,julio,3
altamira,martes,3
martes,semana,3
editorial,julio,3
buscar,parecer,3
editorial,regresar,3
editorial,sol,3
editorial,tampico,3
espacio,recordar,2
buscar,encuentro,2
encuentro,julio,2
altamira,encuentro,2
encuentro,integrante,2
altamira,integrante,2
buscar,semana,2
altamira,espacio,2
localjueves,sol,2
martes,sol,2
parecer,recordar,2
espacio,regresar,2
espacio,sol,2
editorial,espacio,2
espacio,jueves,2
editorial,martes,2
editorial,jueves,2
encuentro,recordar,1
altamira,regresar,1
buscar,regresar,1
julio,parecer,1
encuentro,parecer,1
altamira,parecer,1
integrante,parecer,1
integrante,semana,1
buscar,integrante,1
julio,regresar,1
altamira,jueves,1
buscar,localjueves,1
parecer,tampico,1
jueves,semana,1
recordar,semana,1
jueves,recordar,1
integrante,julio,1
integrante,regresar,1
editorial,semana,1
localjueves,regresar,1
editorial,localjueves,1
martes,regresar,1
jueves,regresar,1
jueves,sol,1
