source,target,weight
ciudad,dafne,34
dafne,militarizado,25
ciudad,mante,15
dafne,mante,14
dafne,fallecimiento,12
dafne,pedir,10
ciudad,fallecimiento,9
ciudad,militarizado,9
ciudad,recibir,8
dafne,luis,7
dafne,recibir,7
antonio,evento,7
antonio,sosa,6
ciudad,reunir,5
ciudad,pedir,5
pedir,recibir,5
luis,mante,5
fallecimiento,militarizado,5
ciudad,juan,4
fallecimiento,recibir,4
dafne,originario,4
ciudad,originario,4
dafne,localviernes,4
ciudad,sosa,4
luis,pedir,4
ciudad,luis,3
juan,recibir,3
mante,recibir,3
mante,originario,3
fallecimiento,mante,3
mante,militarizado,3
evento,recibir,3
ciudad,localviernes,3
antonio,ciudad,3
militarizado,pedir,3
ciudad,hernandez,3
hernandez,juan,3
antonio,juan,3
dafne,localdomingo,3
juan,reunir,2
dafne,reunir,2
dafne,juan,2
fallecimiento,juan,2
fallecimiento,luis,2
ciudad,evento,2
luis,recibir,2
fallecimiento,pedir,2
luis,militarizado,2
antonio,mante,2
localviernes,militarizado,2
mante,pedir,2
antonio,dafne,2
dafne,sosa,2
evento,reunir,2
evento,juan,2
localdomingo,militarizado,2
fallecimiento,hernandez,2
juan,originario,1
evento,originario,1
hernandez,pedir,1
luis,reunir,1
hernandez,recibir,1
localviernes,originario,1
militarizado,originario,1
antonio,militarizado,1
militarizado,sosa,1
juan,localviernes,1
hernandez,localviernes,1
juan,sosa,1
antonio,hernandez,1
hernandez,sosa,1
originario,recibir,1
fallecimiento,originario,1
recibir,reunir,1
antonio,recibir,1
mante,reunir,1
antonio,reunir,1
mante,sosa,1
antonio,pedir,1
pedir,sosa,1
localdomingo,luis,1
localdomingo,recibir,1
localdomingo,pedir,1
juan,pedir,1
dafne,hernandez,1
antonio,localdomingo,1
localdomingo,sosa,1
fallecimiento,localdomingo,1
hernandez,militarizado,1
