source,target,weight
mexico,paz,8
ciento,promedio,8
costo,pesos,8
ciento,mexico,8
mexico,pan,7
acuerdo,senalar,7
delincuencia,organizado,7
delincuencia,detener,7
acuerdo,organizado,6
mexico,noticia,6
mexico,pesos,5
acuerdo,amigo,5
mexico,senalar,5
mexico,promedio,5
mexico,perdida,5
detener,organizado,5
obtener,organizado,5
acuerdo,obtener,5
cuyo,pesos,4
paz,pesos,4
acuerdo,promedio,4
acuerdo,perdida,4
costo,mexico,4
detener,senalar,4
ciento,senalar,4
ciento,directamente,4
ciento,perdida,4
acuerdo,detener,4
pan,paz,3
cuyo,pan,3
pan,pesos,3
perdida,promedio,3
amigo,oficial,3
promedio,senalar,3
acuerdo,pesos,3
pesos,senalar,3
ciento,pesos,3
costo,senalar,3
acuerdo,oficial,3
detener,paz,3
directamente,paz,3
cierre,mexico,2
obtener,pan,2
acuerdo,cuyo,2
cuyo,promedio,2
manifestar,promedio,2
perdida,pesos,2
pesos,promedio,2
acuerdo,mexico,2
ciento,costo,2
directamente,perdida,2
perdida,senalar,2
acuerdo,cierre,2
acuerdo,delincuencia,2
detener,obtener,2
delincuencia,obtener,2
detener,pan,2
delincuencia,mexico,2
organizado,pan,2
ciento,pan,2
delincuencia,senalar,2
organizado,senalar,2
directamente,organizado,2
cierre,organizado,2
manifestar,mexico,2
acuerdo,noticia,2
delincuencia,paz,2
amigo,mexico,2
noticia,paz,2
amigo,noticia,2
amigo,paz,2
noticia,perdida,2
ciento,obtener,2
obtener,paz,1
mexico,obtener,1
cuyo,obtener,1
cuyo,paz,1
cuyo,mexico,1
manifestar,perdida,1
costo,promedio,1
directamente,promedio,1
ciento,cierre,1
cierre,senalar,1
acuerdo,pan,1
cierre,cuyo,1
cierre,pesos,1
costo,paz,1
detener,manifestar,1
delincuencia,manifestar,1
manifestar,organizado,1
delincuencia,pan,1
mexico,organizado,1
pan,senalar,1
amigo,obtener,1
acuerdo,ciento,1
delincuencia,directamente,1
cierre,delincuencia,1
cierre,directamente,1
acuerdo,directamente,1
noticia,pan,1
acuerdo,manifestar,1
manifestar,senalar,1
detener,mexico,1
detener,noticia,1
delincuencia,noticia,1
amigo,perdida,1
paz,perdida,1
directamente,noticia,1
obtener,senalar,1
oficial,senalar,1
oficial,perdida,1
costo,noticia,1
costo,perdida,1
noticia,pesos,1
cuyo,noticia,1
cuyo,perdida,1
noticia,oficial,1
directamente,manifestar,1
directamente,obtener,1
manifestar,obtener,1
ciento,organizado,1
directamente,pan,1
detener,directamente,1
amigo,detener,1
ciento,detener,1
amigo,ciento,1
