source,target,weight
columna,noticias,10
cartones,columna,10
casa,responsabilidad,10
mandar,quedar,9
articulo,casa,8
columna,libertad,8
proteccion,quedar,7
correo,quedar,7
casa,quedar,7
fuerte,quedar,6
respetar,responsabilidad,6
cartones,noticias,5
loultimo,noticias,5
columna,loultimo,5
columna,newsletter,5
cartones,loultimo,5
cartones,newsletter,5
cartones,quedar,5
loultimo,newsletter,5
loultimo,quedar,5
conversacion,loultimo,5
newsletter,quedar,5
conversacion,newsletter,5
mandar,newsletter,5
conversacion,quedar,5
conversacion,mandar,5
conversacion,correo,5
conversacion,resumen,5
correo,mandar,5
mandar,resumen,5
informativo,mandar,5
correo,resumen,5
correo,informativo,5
informativo,resumen,5
casa,salir,5
casa,libertad,5
mandar,responsabilidad,5
impactar,proteccion,4
articulo,responsabilidad,4
articulo,emitir,4
emitir,responsabilidad,4
casa,emitir,4
emitir,respetar,4
emitir,libertad,4
casa,respetar,4
casa,columna,4
libertad,respetar,4
columna,respetar,4
noticias,respetar,4
libertad,noticias,4
quedar,responsabilidad,4
responsabilidad,salir,4
casa,mandar,4
fuerte,proteccion,3
casa,proteccion,3
abril,proteccion,3
quedar,salir,3
casa,fuerte,3
abril,emitir,2
abril,impactar,2
fuerte,salir,2
abril,casa,2
proteccion,responsabilidad,2
correo,salir,2
mandar,salir,2
respetar,salir,2
impactar,quedar,1
abril,quedar,1
abril,fuerte,1
fuerte,impactar,1
proteccion,salir,1
impactar,salir,1
abril,salir,1
informativo,proteccion,1
correo,responsabilidad,1
casa,correo,1
libertad,salir,1
fuerte,mandar,1
mandar,respetar,1
abril,articulo,1
abril,responsabilidad,1
